Date,FCT_SOURCE,POINT,P_low,P_high,dP,low_threshold,high_threshold
1999-01-01,1.0,2.2,0.0,0.0,0.0,1.2999999999999998,3.3
1999-01-01,2.0,2.3,0.0,0.0,0.0,1.2999999999999998,3.3
1999-01-01,3.0,1.8,5.999999999999997,0.0,-5.999999999999997,1.2999999999999998,3.3
1999-01-01,4.0,2.5,0.0,0.0,0.0,1.2999999999999998,3.3
1999-01-01,5.0,2.0,13.999999999999996,0.0,-13.999999999999996,1.2999999999999998,3.3
1999-01-01,6.0,2.4,0.0,0.0,0.0,1.2999999999999998,3.3
1999-01-01,9.0,1.7,11.999999999999995,0.0,-11.999999999999995,1.2999999999999998,3.3
1999-01-01,10.0,1.6,5.999999999999997,0.0,-5.999999999999997,1.2999999999999998,3.3
1999-01-01,11.0,2.0,0.0,0.0,0.0,1.2999999999999998,3.3
1999-01-01,14.0,2.3,0.0,0.0,0.0,1.2999999999999998,3.3
1999-01-01,16.0,2.0,7.999999999999999,7.000000000000002,-0.9999999999999973,1.2999999999999998,3.3
1999-01-01,17.0,2.3,7.999999999999999,9.000000000000004,1.0000000000000044,1.2999999999999998,3.3
1999-01-01,18.0,2.0,23.999999999999996,4.0000000000000036,-19.999999999999993,1.2999999999999998,3.3
1999-01-01,19.0,1.3,44.99999999999997,0.0,-44.99999999999997,1.2999999999999998,3.3
1999-01-01,20.0,1.9,0.0,0.0,0.0,1.2999999999999998,3.3
1999-01-01,23.0,1.9,5.999999999999997,0.0,-5.999999999999997,1.2999999999999998,3.3
1999-01-01,24.0,2.1,5.999999999999997,0.0,-5.999999999999997,1.2999999999999998,3.3
1999-01-01,26.0,2.0,18.999999999999993,7.000000000000002,-11.999999999999991,1.2999999999999998,3.3
1999-01-01,28.0,1.5,11.999999999999995,0.0,-11.999999999999995,1.2999999999999998,3.3
1999-01-01,29.0,2.0,5.999999999999997,0.0,-5.999999999999997,1.2999999999999998,3.3
1999-01-01,32.0,2.2,5.999999999999997,2.0000000000000018,-3.9999999999999956,1.2999999999999998,3.3
1999-01-01,33.0,2.0,0.0,0.0,0.0,1.2999999999999998,3.3
1999-01-01,34.0,2.3,0.0,0.0,0.0,1.2999999999999998,3.3
1999-01-01,35.0,2.0,16.999999999999993,2.0000000000000018,-14.999999999999991,1.2999999999999998,3.3
1999-01-01,36.0,1.8,0.0,0.0,0.0,1.2999999999999998,3.3
1999-01-01,37.0,2.5,0.0,0.0,0.0,1.2999999999999998,3.3
1999-01-01,38.0,2.0,0.0,0.0,0.0,1.2999999999999998,3.3
1999-01-01,39.0,2.4,0.0,0.0,0.0,1.2999999999999998,3.3
1999-01-01,40.0,2.3,7.999999999999999,0.0,-7.999999999999999,1.2999999999999998,3.3
1999-01-01,43.0,2.4,7.399999999999999,5.400000000000002,-1.9999999999999964,1.2999999999999998,3.3
1999-01-01,46.0,2.02,15.09999999999999,1.4000000000000004,-13.69999999999999,1.2999999999999998,3.3
1999-01-01,47.0,2.0,5.999999999999997,0.0,-5.999999999999997,1.2999999999999998,3.3
1999-01-01,50.0,1.9,0.0,0.0,0.0,1.2999999999999998,3.3
1999-01-01,52.0,2.5,0.0,0.0,0.0,1.2999999999999998,3.3
1999-01-01,53.0,2.9,0.0,0.0,0.0,1.2999999999999998,3.3
1999-01-01,55.0,2.0,25.339999999999996,2.0400000000000014,-23.299999999999994,1.2999999999999998,3.3
1999-01-01,56.0,1.9,0.0,0.0,0.0,1.2999999999999998,3.3
1999-01-01,59.0,2.2,0.0,0.0,0.0,1.2999999999999998,3.3
1999-01-01,60.0,2.0,0.0,0.0,0.0,1.2999999999999998,3.3
1999-01-01,61.0,2.0,0.0,0.0,0.0,1.2999999999999998,3.3
1999-01-01,64.0,2.2,26.59999999999999,7.600000000000004,-18.999999999999986,1.2999999999999998,3.3
1999-01-01,65.0,1.9,0.0,0.0,0.0,1.2999999999999998,3.3
1999-01-01,67.0,2.3,0.0,0.0,0.0,1.2999999999999998,3.3
1999-01-01,68.0,2.0,5.999999999999997,0.0,-5.999999999999997,1.2999999999999998,3.3
1999-01-01,70.0,2.4,0.0,0.0,0.0,1.2999999999999998,3.3
1999-01-01,71.0,1.1,54.999999999999986,0.0,-54.999999999999986,1.2999999999999998,3.3
1999-01-01,72.0,1.4,50.99999999999999,0.0,-50.99999999999999,1.2999999999999998,3.3
