Date,FCT_SOURCE,POINT,P_low,P_high,dP,low_threshold,high_threshold
2024-01-01,23.0,1.0,9.696296296296298,20.688888888888883,10.992592592592585,0.09629629629629632,2.0962962962962965
2024-01-01,24.0,1.56005773,4.962962962962964,26.148148148148138,21.185185185185176,0.09629629629629632,2.0962962962962965
2024-01-01,26.0,1.1,20.11851851851852,26.074074074074073,5.955555555555552,0.09629629629629632,2.0962962962962965
2024-01-01,29.0,1.48,7.896296296296297,25.149999999999988,17.253703703703692,0.09629629629629632,2.0962962962962965
2024-01-01,32.0,1.5,9.414472494567539,31.110551572014828,21.696079077447287,0.09629629629629632,2.0962962962962965
2024-01-01,33.0,1.5,0.9629629629629634,18.07407407407407,17.111111111111107,0.09629629629629632,2.0962962962962965
2024-01-01,37.0,1.6,0.0,15.533333333333324,15.533333333333324,0.09629629629629632,2.0962962962962965
2024-01-01,38.0,1.0835,0.0,0.0,0.0,0.09629629629629632,2.0962962962962965
2024-01-01,39.0,1.48725174,5.962962962962964,17.111111111111104,11.14814814814814,0.09629629629629632,2.0962962962962965
2024-01-01,41.0,1.2,0.0,0.0,0.0,0.09629629629629632,2.0962962962962965
2024-01-01,45.0,1.8149033,0.9629629629629634,35.18518518518517,34.22222222222221,0.09629629629629632,2.0962962962962965
2024-01-01,54.0,1.6,0.0,8.074074074074069,8.074074074074069,0.09629629629629632,2.0962962962962965
2024-01-01,56.0,1.4,6.925925925925927,13.07407407407407,6.1481481481481435,0.09629629629629632,2.0962962962962965
2024-01-01,63.0,1.5,0.9629629629629634,8.074074074074069,7.111111111111105,0.09629629629629632,2.0962962962962965
2024-01-01,65.0,0.2,34.62962962962963,0.0,-34.62962962962963,0.09629629629629632,2.0962962962962965
2024-01-01,80.0,1.6,0.5959115938749348,22.97276910311534,22.376857509240406,0.09629629629629632,2.0962962962962965
2024-01-01,84.0,1.5,9.925925925925926,21.07407407407407,11.148148148148143,0.09629629629629632,2.0962962962962965
2024-01-01,85.0,1.71414956,3.8720267827653427,38.63792294520049,34.76589616243515,0.09629629629629632,2.0962962962962965
2024-01-01,88.0,1.3,23.43201459706867,38.578830548436876,15.146815951368207,0.09629629629629632,2.0962962962962965
2024-01-01,89.0,1.6,0.9629629629629634,27.111111111111107,26.148148148148145,0.09629629629629632,2.0962962962962965
2024-01-01,91.0,1.38,2.311111111111112,19.111111111111104,16.79999999999999,0.09629629629629632,2.0962962962962965
2024-01-01,93.0,1.6,0.4814814814814817,26.722222222222207,26.240740740740726,0.09629629629629632,2.0962962962962965
2024-01-01,95.0,1.36193341,1.749542717220933,13.206990025951171,11.457447308730238,0.09629629629629632,2.0962962962962965
2024-01-01,98.0,1.3,6.925925925925927,13.07407407407407,6.1481481481481435,0.09629629629629632,2.0962962962962965
2024-01-01,99.0,1.2,0.0,0.0,0.0,0.09629629629629632,2.0962962962962965
2024-01-01,107.0,1.20539599,13.886391061409565,21.381115415781338,7.4947243543717725,0.09629629629629632,2.0962962962962965
2024-01-01,108.0,1.033,10.066740740740743,11.568148148148143,1.5014074074074006,0.09629629629629632,2.0962962962962965
2024-01-01,110.0,1.62341193,18.836141937626504,41.98607703847148,23.149935100844974,0.09629629629629632,2.0962962962962965
2024-01-01,115.0,1.29624739,21.05648056127606,39.0400491139067,17.983568552630636,0.09629629629629632,2.0962962962962965
2024-01-01,119.0,1.0,0.9629629629629634,4.0370370370370345,3.0740740740740713,0.09629629629629632,2.0962962962962965
