Date,var_of_avg_spd,mean_of_avg_spd,avg_indiv_var,disagreement,n_forecasters,rhs_sum,gap,disagreement_theo
1999-01-01,1.441534880639045,2.426989879601199,1.323206333837934,0.11832854680111096,57,1.4415348806390451,-2.220446049250313e-16,0.11832854680111082
2000-01-01,0.9148355903529825,2.526258985239998,0.8101218735329149,0.10471371682006735,44,0.9148355903529822,2.220446049250313e-16,0.10471371682006758
2001-01-01,0.9527124737122041,2.654194175696596,0.8415676543093952,0.11114481940280899,40,0.9527124737122041,0.0,0.11114481940280896
2001-04-01,1.4640578498401666,2.648918603674007,1.2232810763469726,0.24077677349319407,41,1.4640578498401666,0.0,0.24077677349319404
2001-07-01,1.566866735992508,2.6243409953424184,1.510284185306839,0.056582550685669,31,1.566866735992508,0.0,0.056582550685668975
2001-10-01,1.5703009238888634,2.5883624995717565,1.4989755956768445,0.07132532821201874,34,1.5703009238888632,2.220446049250313e-16,0.07132532821201898
2002-01-01,1.1587915712419599,2.566918860279732,1.1009477817725895,0.057843789469370625,35,1.15879157124196,-2.220446049250313e-16,0.05784378946937041
2002-04-01,0.9670256185671553,2.500794729651155,0.9094388382888289,0.057586780278326546,38,0.9670256185671554,-1.1102230246251565e-16,0.05758678027832642
2002-07-01,1.2616114111333707,2.433469103419504,1.1857978639882438,0.0758135471451269,37,1.2616114111333707,0.0,0.07581354714512689
2002-10-01,1.2820993882708152,2.3710359704439594,1.2004305943926832,0.08166879387813208,39,1.2820993882708152,0.0,0.08166879387813197
2003-01-01,1.0781292402906262,2.347731331981563,1.0233708571763727,0.054758383114253385,38,1.078129240290626,2.220446049250313e-16,0.05475838311425352
2003-04-01,1.1510776431236083,2.319383126907658,1.0661218033874122,0.08495583973619605,36,1.1510776431236083,0.0,0.08495583973619603
2003-07-01,1.4429196219193736,2.2590966936492087,1.3093626979768185,0.13355692394255514,37,1.4429196219193736,0.0,0.13355692394255514
2003-10-01,1.0011911373691824,2.277463038899688,0.9123708969811519,0.08882024038803076,36,1.0011911373691826,-2.220446049250313e-16,0.08882024038803049
2004-01-01,1.2353589573473496,2.2300429780462,1.1154654555913888,0.11989350175596082,38,1.2353589573473496,0.0,0.11989350175596081
2004-04-01,1.0995866810942356,2.266478234309481,1.0109682993010236,0.08861838179321205,41,1.0995866810942356,0.0,0.08861838179321202
2004-07-01,1.2206929733151761,2.2050680147058825,1.1354749181579802,0.08521805515719613,40,1.2206929733151763,-2.220446049250313e-16,0.08521805515719594
2004-10-01,1.1959739987781475,2.111156346317446,1.073146601748006,0.12282739703014137,40,1.1959739987781475,0.0,0.12282739703014145
2005-01-01,0.8654601924784453,2.1915594555177376,0.7957513904288399,0.0697088020496054,41,0.8654601924784453,0.0,0.06970880204960539
2005-04-01,0.9872877164080464,2.128161683186771,0.9192893178685237,0.06799839853952257,41,0.9872877164080464,0.0,0.06799839853952261
2005-07-01,1.1524021618548155,1.9901397058823531,1.0045513975994809,0.14785076425533453,30,1.1524021618548155,0.0,0.1478507642553346
2005-10-01,0.7247188965114912,2.0561683006535945,0.6616600066681085,0.06305888984338288,36,0.7247188965114915,-2.220446049250313e-16,0.0630588898433827
2006-01-01,0.7464037304570351,2.056690394687584,0.6867234115490466,0.05968031890798847,37,0.746403730457035,1.1102230246251565e-16,0.05968031890798853
2006-04-01,0.9232779681500483,2.0315048297213623,0.8625389449923148,0.0607390231577337,38,0.9232779681500485,-2.220446049250313e-16,0.060739023157733496
2006-07-01,0.7591637691697035,2.0256476679296624,0.7092065027282138,0.049957266441489706,31,0.7591637691697035,0.0,0.04995726644148968
2006-10-01,0.9248799344834577,1.981277899568052,0.8375298384005141,0.08735009608294361,41,0.9248799344834577,0.0,0.08735009608294364
2007-01-01,0.9748110234930941,2.010807098111535,0.9075586749308379,0.06725234856225609,44,0.974811023493094,1.1102230246251565e-16,0.06725234856225626
2007-04-01,0.9693820772796069,2.083496790168584,0.8835162739441106,0.08586580333549614,45,0.9693820772796067,2.220446049250313e-16,0.08586580333549632
2007-07-01,0.8164725537386466,2.2007430326655553,0.7480686047826507,0.06840394895599558,35,0.8164725537386462,3.3306690738754696e-16,0.06840394895599589
2007-10-01,1.225074455045433,2.152778025442733,1.1570130699555192,0.06806138508991386,38,1.225074455045433,0.0,0.06806138508991388
2008-01-01,1.2970725977754043,2.0283063025210084,1.2389476906759762,0.05812490709942801,35,1.2970725977754043,0.0,0.05812490709942808
2008-04-01,1.0647538568324122,2.123500064916417,1.0098805072716246,0.054873349560787564,38,1.0647538568324122,0.0,0.0548733495607876
2008-07-01,1.003897554596919,2.051296189197646,0.9418306081723177,0.062066946424601456,40,1.003897554596919,0.0,0.06206694642460142
2008-10-01,0.6952999754109868,2.0029093107908533,0.6077621742641353,0.0875378011468513,40,0.6952999754109865,2.220446049250313e-16,0.0875378011468515
2009-01-01,0.811996068700849,1.9271411931818185,0.7254632080646307,0.08653286063621837,44,0.8119960687008491,-1.1102230246251565e-16,0.08653286063621823
2009-04-01,1.2762400538238283,1.942898382575987,0.9024433662435142,0.3737966875803138,38,1.276240053823828,2.220446049250313e-16,0.37379668758031415
2009-07-01,0.6719865756933594,1.8598656249999999,0.59712495578125,0.07486161991210934,32,0.6719865756933594,0.0,0.07486161991210938
2009-10-01,0.9591580949609376,1.89460625,0.8304566170859375,0.128701477875,40,0.9591580949609375,1.1102230246251565e-16,0.12870147787500008
2010-01-01,1.111007210339892,1.7748975625000003,1.037698309495677,0.07330890084421485,40,1.111007210339892,0.0,0.07330890084421493
2010-04-01,0.9687660050917215,1.8630321621621622,0.8900697284004504,0.07869627669127105,37,0.9687660050917215,0.0,0.0786962766912711
2010-07-01,0.8378200108791475,1.835054861111111,0.7546209494618056,0.08319906141734185,36,0.8378200108791474,1.1102230246251565e-16,0.0831990614173419
2010-10-01,0.9717242891528773,1.7779733026908975,0.9075183270903013,0.06420596206257627,39,0.9717242891528776,-2.220446049250313e-16,0.064205962062576
2011-01-01,0.9315839409352675,1.8886559439515214,0.8555456266934657,0.07603831424180192,41,0.9315839409352676,-1.1102230246251565e-16,0.07603831424180185
2011-04-01,0.8196014741303448,1.8778116438771804,0.7584641769762616,0.06113729715408323,42,0.8196014741303448,0.0,0.061137297154083226
2011-07-01,0.8179369481929103,1.8654930178776215,0.7644462019237451,0.053490746269165265,35,0.8179369481929104,-1.1102230246251565e-16,0.05349074626916517
2011-10-01,0.9500645402322252,1.7896663333990017,0.8740001444907577,0.07606439574146749,43,0.9500645402322252,0.0,0.0760643957414675
2012-01-01,1.024022955897162,1.775897124556014,0.9123086549241022,0.11171430097305957,40,1.0240229558971619,2.220446049250313e-16,0.1117143009730599
2012-04-01,1.069844736881476,1.8319624775798438,0.9744490422348937,0.0953956946465824,39,1.069844736881476,0.0,0.09539569464658237
2012-07-01,0.8271190074560222,1.8082003660993968,0.7718164647652612,0.0553025426907609,31,0.8271190074560222,0.0,0.05530254269076096
2012-10-01,1.1052052910361223,1.7990112948436179,1.0327178647805515,0.07248742625557066,39,1.105205291036122,2.220446049250313e-16,0.07248742625557081
2013-01-01,1.1292710884355885,1.753715400057065,1.038406563067394,0.09086452536819446,41,1.1292710884355885,0.0,0.09086452536819456
2013-04-01,1.083367316461153,1.7454341802389817,1.0025954163148074,0.08077190014634557,38,1.083367316461153,0.0,0.08077190014634561
2013-07-01,1.024447178744817,1.711842831538909,0.9274288840670004,0.0970182946778167,33,1.024447178744817,0.0,0.09701829467781664
2013-10-01,1.041883570134196,1.670706973760835,0.9400102162792187,0.10187335385497731,38,1.041883570134196,0.0,0.10187335385497731
2014-01-01,0.8908111265984711,1.7368534527696537,0.7765692901368757,0.11424183646159547,38,0.8908111265984712,-1.1102230246251565e-16,0.11424183646159536
2014-04-01,0.9317182853367941,1.7195238849234142,0.8334841770662726,0.09823410827052155,39,0.9317182853367942,-1.1102230246251565e-16,0.09823410827052148
2014-07-01,0.9961855483312312,1.7380620108518932,0.8853273241766718,0.11085822415455945,41,0.9961855483312313,-1.1102230246251565e-16,0.11085822415455937
2014-10-01,1.1071980650686433,1.6612092328863834,0.9756850934839723,0.13151297158467123,40,1.1071980650686435,-2.220446049250313e-16,0.131512971584671
2015-01-01,1.0049052592064485,1.7101013598577146,0.897016296434666,0.10788896277178267,44,1.0049052592064487,-2.220446049250313e-16,0.1078889627717825
2015-04-01,1.124104441290944,1.7342081892818306,1.0011156013651796,0.12298883992576448,43,1.1241044412909442,-2.220446049250313e-16,0.12298883992576437
2015-07-01,1.1122609333118552,1.6909330260073028,1.0104200485574348,0.10184088475442028,35,1.1122609333118552,0.0,0.10184088475442032
2015-10-01,1.2312101081770448,1.656414189189189,1.0881214150506757,0.14308869312636963,37,1.2312101081770455,-6.661338147750939e-16,0.14308869312636907
2016-01-01,1.0088912079976844,1.63969317681646,0.8821284457188844,0.1267627622788004,38,1.0088912079976848,-4.440892098500626e-16,0.1267627622788
2016-04-01,1.1070518422665894,1.6091152777777777,0.9569167346180555,0.15013510764853394,36,1.1070518422665894,0.0,0.15013510764853388
2016-07-01,0.914847141988585,1.6845113941815884,0.8131871533799454,0.10165998860863978,33,0.9148471419885852,-2.220446049250313e-16,0.10165998860863956
2016-10-01,1.262956233925705,1.6183198278940991,1.1166581296013969,0.14629810432430831,31,1.2629562339257052,-2.220446049250313e-16,0.14629810432430812
2017-01-01,1.1016052420765987,1.617420294144941,0.9916625783560794,0.10994266372051942,41,1.101605242076599,-2.220446049250313e-16,0.1099426637205193
