Date,FCT_SOURCE,POINT,Mean_spd,Variance_spd,sigma_spd,Q1,Q2_median_spd,Q3,Bowley_Skewness,NIU,bins_filled,entropy_norm,I_informativeness
1999-01-01,1.0,2.5,2.3,0.1725,0.4153311931459037,1.9166666666666667,2.3333333333333335,2.6875,-0.08108108108108138,0.4153311931459037,3,0.31142503089240425,0.31142503089240425
1999-01-01,2.0,2.5,2.075,0.056875,0.23848480035423641,1.8571428571428572,2.1153846153846154,2.3076923076923075,-0.1463414634146347,0.21547290184283371,2,0.18516952348962892,0.18516952348962892
1999-01-01,3.0,1.9,1.95,0.16,0.4,1.65,1.9,2.25,0.1666666666666668,0.34426518632954817,4,0.3341283922997066,0.3341283922997066
1999-01-01,4.0,3.1,3.2,0.0725,0.2692582403567252,3.0357142857142856,3.2142857142857144,3.392857142857143,-1.243449787580175e-15,0.19534045852521717,3,0.22931983942487005,0.22931983942487005
1999-01-01,5.0,2.5,2.025,0.161875,0.40233692348577704,1.7,1.95,2.3333333333333335,0.21052631578947392,0.35631556844141055,4,0.326645952542804,0.326645952542804
1999-01-01,6.0,2.8,2.55,0.16,0.4,2.25,2.6,2.85,-0.1666666666666668,0.35777087639996635,4,0.3341283922997066,0.3341283922997066
1999-01-01,9.0,1.8,1.8,0.0725,0.2692582403567252,1.6071428571428572,1.7857142857142856,1.9642857142857144,1.243449787580175e-15,0.219848432637882,3,0.22931983942487008,0.22931983942487008
1999-01-01,10.0,2.1,1.95,0.11,0.33166247903553997,1.6875,2.0,2.25,-0.1111111111111111,0.28544961285922504,3,0.26979732654528765,0.26979732654528765
1999-01-01,11.0,2.5,2.5,0.0625,0.25,2.25,2.5,2.75,0.0,0.2282177322938192,2,0.19823986317056053,0.19823986317056053
1999-01-01,14.0,2.6,2.5,0.0625,0.25,2.25,2.5,2.75,0.0,0.2282177322938192,2,0.19823986317056053,0.19823986317056053
1999-01-01,16.0,3.2,2.96875,2.2693359375,1.5064315243315909,2.5,2.9166666666666665,3.3333333333333335,5.32907051820075e-16,1.1661482261673508,11,0.5294888803800208,0.5294888803800208
1999-01-01,17.0,2.4,2.475,0.361875,0.6015604707757982,2.0714285714285716,2.4285714285714284,2.9,0.13793103448275926,0.554958307807222,6,0.4526575529588902,0.4526575529588902
1999-01-01,18.0,2.0,1.925,0.656875,0.8104782538723664,1.3333333333333333,2.0,2.5,-0.1428571428571429,0.6911781772649314,7,0.5284990145235186,0.5284990145235186
1999-01-01,19.0,1.7,1.5,0.0625,0.25,1.25,1.5,1.75,0.0,0.18633899812498247,2,0.19823986317056053,0.19823986317056053
1999-01-01,20.0,2.5,2.5,0.0625,0.25,2.25,2.5,2.75,0.0,0.2282177322938192,2,0.19823986317056053,0.19823986317056053
1999-01-01,23.0,2.8,2.6,0.2025,0.45,2.25,2.625,2.9375,-0.09090909090909091,0.3946761086881631,4,0.36603788304032153,0.36603788304032153
1999-01-01,24.0,3.0,2.875,0.346875,0.5889609494694873,2.5,2.9166666666666665,3.3333333333333335,5.32907051820075e-16,0.46929531772445293,5,0.4352280555979913,0.4352280555979913
1999-01-01,26.0,2.3,2.69375,2.3515234375,1.5334677816961138,2.0,2.5833333333333335,3.0,-0.16666666666666696,1.2989194370844845,11,0.5493128666970768,0.5493128666970768
1999-01-01,28.0,1.7,1.75,0.1,0.31622776601683794,1.5416666666666667,1.75,1.9583333333333333,0.0,0.254000254000381,3,0.2717770582582922,0.2717770582582922
1999-01-01,29.0,2.5,2.0,0.1625,0.4031128874149275,1.6875,2.0,2.3125,0.0,0.35355339059327384,4,0.3413547899200147,0.3413547899200147
1999-01-01,32.0,2.7,2.525,0.311875,0.558457697592217,2.1666666666666665,2.5625,2.875,-0.11764705882352959,0.5045709432128389,6,0.4255098419914897,0.4255098419914897
1999-01-01,33.0,2.4,2.25,0.05,0.22360679774997896,2.09375,2.25,2.40625,0.0,0.2182178902359924,3,0.18276289938356627,0.18276289938356627
1999-01-01,34.0,2.7,2.65,0.04,0.2,2.53125,2.6875,2.84375,0.0,0.17213259316477408,2,0.14311492674945414,0.14311492674945414
1999-01-01,36.0,2.2,2.1,0.0525,0.229128784747792,1.9166666666666667,2.142857142857143,2.3214285714285716,-0.11764705882352841,0.2091650066335189,2,0.17470698727695277,0.17470698727695277
1999-01-01,37.0,2.8,2.65,0.04,0.2,2.53125,2.6875,2.84375,0.0,0.17213259316477408,2,0.14311492674945414,0.14311492674945414
1999-01-01,38.0,2.5,2.4,0.0525,0.229128784747792,2.1785714285714284,2.357142857142857,2.5833333333333335,0.1176470588235289,0.21846572437632572,2,0.17470698727695277,0.17470698727695277
1999-01-01,39.0,2.5,2.55,0.11,0.33166247903553997,2.375,2.642857142857143,2.8214285714285716,-0.1999999999999992,0.2966479394838265,3,0.22931983942487008,0.22931983942487008
1999-01-01,40.0,2.7,2.525,0.211875,0.4602988159880492,2.25,2.6,2.85,-0.1666666666666668,0.4158836179431325,5,0.35395237861676265,0.35395237861676265
1999-01-01,43.0,2.7,2.535367647058824,1.5437307471885813,1.2424696162033828,2.16,2.621212121212121,3.0,-0.09812409812409771,1.1178606414271182,29,0.51020810738502,0.51020810738502
1999-01-01,46.0,2.31,2.308080808,0.5408185389420672,0.7354036571448821,1.7844827584382283,2.342592592500926,2.8009259258800925,-0.09816239990539137,0.7324502168994403,8,0.4973176616620014,0.4973176616620014
1999-01-01,47.0,2.75,2.575,0.231875,0.48153400710645555,2.2,2.625,2.9375,-0.15254237288135572,0.42645368458724703,4,0.3773895637439727,0.3773895637439727
1999-01-01,50.0,2.4,2.375,0.046875,0.21650635094610965,2.1666666666666665,2.3333333333333335,2.5,-1.3322676295501873e-15,0.20881726739613915,2,0.16082766438604745,0.16082766438604745
1999-01-01,52.0,2.5,2.6,0.2025,0.45,2.25,2.625,2.9375,-0.09090909090909091,0.3946761086881631,4,0.36603788304032153,0.36603788304032153
1999-01-01,53.0,2.4,2.3,0.0225,0.15,2.138888888888889,2.2777777777777777,2.4166666666666665,0.0,0.15,2,0.09297362230073491,0.09297362230073491
1999-01-01,55.0,2.6,2.163580837840441,6.438199721342338,2.537360778711285,1.3784403666007785,2.253086419574356,3.009689922405655,-0.07236326883413918,2.3801972462429117,29,0.6906104068727968,0.6906104068727968
1999-01-01,56.0,2.2,2.4,0.0525,0.229128784747792,2.1785714285714284,2.357142857142857,2.5833333333333335,0.1176470588235289,0.21846572437632572,2,0.17470698727695277,0.17470698727695277
1999-01-01,59.0,3.1,3.1,0.0525,0.229128784747792,2.9166666666666665,3.142857142857143,3.3214285714285716,-0.1176470588235289,0.1707825127659933,2,0.17470698727695277,0.17470698727695277
1999-01-01,60.0,2.6,2.7,0.1225,0.35,2.4166666666666665,2.7,2.95,-0.06250000000000057,0.29580398915498074,3,0.2944804196655945,0.2944804196655945
1999-01-01,61.0,2.8,2.45,0.11000000000000001,0.33166247903554,2.1875,2.5,2.75,-0.1111111111111111,0.30927685641354324,3,0.26979732654528765,0.26979732654528765
1999-01-01,64.0,2.6,1.895588235294118,4.823657006920414,2.1962825425979267,1.5,2.1666666666666665,2.769230769230769,-0.05050505050505033,1.8532797486934223,29,0.6416189016479237,0.6416189016479237
1999-01-01,65.0,2.6,2.125,0.046875,0.21650635094610965,2.0,2.1666666666666665,2.3333333333333335,1.3322676295501873e-15,0.19973386548424027,2,0.16082766438604745,0.16082766438604745
1999-01-01,67.0,2.3,2.35,0.09,0.3,2.125,2.3333333333333335,2.5833333333333335,0.09090909090909055,0.2927700218845599,3,0.2568121787444869,0.2568121787444869
1999-01-01,68.0,2.5,2.3863636363636362,0.27685950413223137,0.5261744046722829,2.09375,2.4375,2.78125,0.0,0.5048264580602947,5,0.3974483588421169,0.3974483588421169
1999-01-01,70.0,2.7,2.75,0.125,0.3535533905932738,2.5,2.75,3.0,0.0,0.29361010975735174,3,0.2973597947558408,0.2973597947558408
1999-01-01,71.0,1.7,1.75,0.2,0.4472135954999579,1.5,1.75,2.0,0.0,0.3592106040535498,5,0.3689172581305679,0.3689172581305679
1999-01-01,72.0,2.4,2.25,0.525,0.724568837309472,1.75,2.25,2.75,0.0,0.7071067811865477,7,0.5048057872597139,0.5048057872597139
1999-01-01,76.0,2.8,2.91875,2.1387109375000004,1.4624332249713148,2.25,2.75,3.25,0.0,1.1494395982222771,10,0.52462977357677,0.52462977357677
1999-01-01,85.0,1.9,2.1361386138613865,0.7667385550436232,0.875636085964725,1.506578947368421,2.1547619047619047,2.7986111111111107,-0.0033542129723178097,0.8116579021107041,8,0.5571997309831616,0.5571997309831616
1999-01-01,86.0,2.8,2.55,0.31,0.5567764362830022,2.2,2.611111111111111,2.888888888888889,-0.19354838709677422,0.4979959839195493,6,0.4192733102276838,0.4192733102276838
1999-01-01,87.0,2.6,2.425,0.206875,0.4548351349665063,2.142857142857143,2.5,2.7777777777777777,-0.12500000000000025,0.42882267767562027,5,0.35938659403336304,0.35938659403336304
1999-01-01,88.0,2.7,2.665,0.25527500000000003,0.5052474641203061,2.375,2.7,2.95,-0.13043478260869593,0.432451907169632,6,0.39557029736566673,0.39557029736566673
1999-01-01,89.0,2.6,2.55,0.06,0.2449489742783178,2.3125,2.5833333333333335,2.7916666666666665,-0.13043478260869662,0.21908902300206642,2,0.19248111299006795,0.19248111299006795
1999-01-01,90.0,2.5,2.5,0.1625,0.4031128874149275,2.2222222222222223,2.5,2.7777777777777777,0.0,0.3679900360969936,6,0.3110374717883515,0.3110374717883515
1999-01-01,91.0,2.5,2.6323382791992653,2.6363631839911137,1.6236881424679783,1.8677884613437223,2.4964454975340216,3.122596153781241,-0.0019974215636272153,1.4066801732642955,29,0.5903454809533708,0.5903454809533708
1999-01-01,92.0,2.36,2.1713350504578663,0.8441015875035046,0.9187500136073493,1.3938133140527507,2.1802477183314384,2.940686274570407,-0.016805418869704367,0.8647983241741201,7,0.5490386564150626,0.5490386564150626
1999-01-01,94.0,2.6,2.55,0.06,0.2449489742783178,2.3125,2.5833333333333335,2.7916666666666665,-0.13043478260869662,0.21908902300206642,2,0.19248111299006795,0.19248111299006795
1999-01-01,95.0,2.4,2.5628676470588236,4.247904276600346,2.061044462548139,1.5769230769230769,2.4,3.1818181818181817,-0.02570806100217867,1.8340384748751988,29,0.6471509377583956,0.6471509377583956
1999-04-01,1.0,2.5,2.3,0.1725,0.4153311931459037,1.9166666666666667,2.3333333333333335,2.6875,-0.08108108108108138,0.4128538572071187,3,0.31142503089240425,0.31142503089240425
1999-04-01,2.0,3.0,2.53,0.2616,0.5114684741017769,2.2,2.55,2.8625,-0.056603773584905155,0.45893544042946044,7,0.4027737513649513,0.4027737513649513
1999-04-01,3.0,2.4,2.4,0.1025,0.32015621187164245,2.15,2.4,2.6875,0.06976744186046527,0.3036003771558248,3,0.2697973265452876,0.2697973265452876
1999-04-01,4.0,2.5,2.75,0.1,0.31622776601683794,2.5416666666666665,2.75,2.9583333333333335,0.0,0.26152957782246633,3,0.2717770582582922,0.2717770582582922
1999-04-01,5.0,2.9,2.665,0.155275,0.3940494892776794,2.3666666666666667,2.67,2.92,-0.09638554216867454,0.33579788645654407,5,0.33627000819230735,0.33627000819230735
1999-04-01,9.0,2.2,2.05,0.06,0.2449489742783178,1.8125,2.0833333333333335,2.2916666666666665,-0.13043478260869662,0.22015157625950293,2,0.19248111299006795,0.19248111299006795
1999-04-01,11.0,2.3,2.3,0.1225,0.35,2.05,2.3,2.5833333333333335,0.06250000000000057,0.3479123465974053,3,0.2944804196655945,0.2944804196655945
1999-04-01,14.0,2.5,2.5,0.0625,0.25,2.25,2.5,2.75,0.0,0.22708166147411746,2,0.19823986317056053,0.19823986317056053
1999-04-01,16.0,2.8,2.96875,2.2693359375,1.5064315243315909,2.5,2.9166666666666665,3.3333333333333335,5.32907051820075e-16,1.1619650098876808,11,0.5294888803800208,0.5294888803800208
1999-04-01,17.0,3.0,3.16875,1.8418359375,1.3571425634398178,2.642857142857143,3.0,3.357142857142857,0.0,0.989590824533049,9,0.4473836889124867,0.4473836889124867
1999-04-01,19.0,2.2,1.55,0.06,0.2449489742783178,1.3125,1.5833333333333333,1.7916666666666667,-0.13043478260869518,0.18580413149255226,2,0.19248111299006795,0.19248111299006795
1999-04-01,20.0,2.3,2.25,0.0555555555555,0.235702260395398,2.08928571428576,2.25,2.41071428571424,0.0,0.2313517659483925,3,0.1955490997312622,0.1955490997312622
1999-04-01,23.0,2.7,2.6,0.2025,0.45,2.25,2.625,2.9375,-0.09090909090909091,0.3928614962777422,4,0.36603788304032153,0.36603788304032153
1999-04-01,24.0,2.5,2.75,0.225,0.4743416490252569,2.4,2.75,3.1,0.0,0.3922943667336995,5,0.3887412444476239,0.3887412444476239
1999-04-01,26.0,1.9,2.0,0.3625,0.6020797289396148,1.5833333333333333,2.0,2.4166666666666665,-2.664535259100376e-16,0.5305206807157907,6,0.4550520419150474,0.4550520419150474
1999-04-01,28.0,2.0,2.35,0.09,0.3,2.125,2.3333333333333335,2.5833333333333335,0.09090909090909055,0.2911061787792428,3,0.2568121787444869,0.2568121787444869
1999-04-01,29.0,3.0,2.85,0.09,0.3,2.625,2.8333333333333335,3.0833333333333335,0.09090909090909055,0.24003556345874152,3,0.2568121787444869,0.2568121787444869
1999-04-01,32.0,2.8,2.6363636363645004,0.22572314049645045,0.47510329455440575,2.291666666667125,2.65000000000055,2.925000000000825,-0.1315789473680562,0.4091462373703152,5,0.38407668849954096,0.38407668849954096
1999-04-01,33.0,1.7,1.75,0.05,0.22360679774997896,1.59375,1.75,1.90625,0.0,0.18030678251744747,3,0.18276289938356627,0.18276289938356627
1999-04-01,34.0,2.8,2.75,0.05,0.22360679774997896,2.59375,2.75,2.90625,0.0,0.18492933795912087,3,0.18276289938356627,0.18276289938356627
1999-04-01,36.0,2.2,2.125,0.071875,0.2680951323690902,1.9166666666666667,2.1538461538461537,2.3461538461538463,-0.10447761194029762,0.2486027834700259,3,0.22622211922339597,0.22622211922339597
1999-04-01,37.0,3.0,2.65,0.04,0.2,2.53125,2.6875,2.84375,0.0,0.17137029212332494,2,0.14311492674945414,0.14311492674945414
