Date,P_low_mean,P_low_std,P_high_mean,P_high_std,dP_mean,dP_std,low_threshold,high_threshold,n_forecasters,P_low_se_lo,P_low_se_hi,P_high_se_lo,P_high_se_hi,dP_se_lo,dP_se_hi,P_low_avg_spd,P_high_avg_spd,dP_avg_spd
2012-07-01,9.666698559496666,9.708319263937048,4.90732893756,5.0741508236363675,-4.759369621936667,9.330168947453911,1.0,3.0,30,7.894210074056575,11.439187044936757,3.9809199821303145,5.833737892989685,-6.46281762122158,-3.055921622651754,9.666698559496666,4.907328937559999,-4.759369621936667
2012-10-01,9.890905787047224,8.031784138017686,6.1985707356583335,6.6649998550346945,-3.6923350513888895,9.188182082757415,1.0,3.0,36,8.55227509737761,11.229536476716838,5.087737426485885,7.309404044830782,-5.223698731848459,-2.16097137092932,9.89090578704722,6.198570735658333,-3.6923350513888877
2013-01-01,12.429952476585001,15.161866953736194,4.74048951354,4.69254692210221,-7.689462963045,15.890336480566804,1.0,3.0,40,10.032650818872742,14.82725413429726,3.9985326984872147,5.482446328592785,-10.20194576629775,-5.176980159792249,12.429952476584996,4.740489513539999,-7.689462963044996
2013-04-01,12.467614587377778,10.106647988567431,4.171799494327778,5.621564462697689,-8.29581509305,10.892347253138736,1.0,3.0,36,10.783173255949873,14.152055918805683,3.234872083878163,5.108726904777392,-10.111206301906456,-6.480423884193545,12.46761458737778,4.171799494327778,-8.295815093050003
2013-07-01,13.96411646336,10.789184261217441,3.650693278602857,5.174864277436354,-10.313423184757143,11.18988291816427,1.0,3.0,35,12.140411466676426,15.787821460043574,2.775981566259268,4.525404990946447,-12.204858616397239,-8.421987753117048,13.96411646336,3.6506932786028568,-10.313423184757143
2013-10-01,16.895859606480002,12.996649209681479,3.483733659054286,5.750525612876053,-13.412125947425714,14.356058536283262,1.0,3.0,35,14.69902493112474,19.092694281835264,2.5117174213247844,4.455749896783787,-15.838742738040002,-10.985509156811426,16.895859606480002,3.4837336590542853,-13.412125947425716
2014-01-01,19.16747403205567,12.436196663682997,2.2670866902431928,3.4738057530745556,-16.900387341812472,12.263684788012304,1.0,3.0,37,17.12297589461592,21.211972169495418,1.6959965423422116,2.838176838144174,-18.91652470159381,-14.884249982031134,19.16747403205567,2.2670866902431928,-16.900387341812475
2014-04-01,21.31162544726097,12.751803749780851,1.958133411143158,3.6552912220127385,-19.35349203611781,12.49616745610723,1.0,3.0,35,19.1561772083429,23.467073686179038,1.3402764254319852,2.5759903968543307,-21.46572985478362,-17.241254217452,21.311625447260973,1.9581334111431585,-19.353492036117814
2014-07-01,19.643695788660686,11.072775319823663,1.7693611511026364,3.223982854019959,-17.87433463755805,10.764659110215794,1.0,3.0,36,17.798233235356744,21.48915834196463,1.232030675432643,2.3066916267726296,-19.668444489260683,-16.080224785855417,19.643695788660686,1.7693611511026366,-17.87433463755805
2014-10-01,26.505539390699997,14.815502946681537,1.9737573878487178,3.5231032999862673,-24.531782002851283,15.138631750745347,1.0,3.0,39,24.133160256154056,28.87791852524594,1.4096093607573068,2.537905414940129,-26.95590315623321,-22.107660849469358,26.505539390699994,1.9737573878487185,-24.531782002851276
2015-01-01,39.435044238495124,23.226727053072587,1.7892811551731707,3.5382499429488123,-37.64576308332195,24.31566656660354,1.0,3.0,41,35.80763889825692,43.06244957873333,1.2366993510807087,2.3418629592656326,-41.443232203857434,-33.84829396278647,39.43504423849511,1.78928115517317,-37.64576308332194
2015-04-01,25.247233881067444,16.092048570668112,2.4066890782906976,3.989170960337475,-22.840544802776744,16.754276559414393,1.0,3.0,43,22.793219480317724,27.701248281817165,1.798346210026889,3.0150319465545063,-25.39554802504451,-20.28554158050898,25.247233881067444,2.4066890782906976,-22.840544802776748
2015-07-01,21.460023781973813,16.272884086060614,3.264228048776747,4.742331820174971,-18.195795733197063,16.83231298304704,1.0,3.0,29,18.438225068496823,24.481822495450803,2.383599137681562,4.144856959871932,-21.321477784885964,-15.070113681508161,21.460023781973813,3.2642280487767477,-18.195795733197066
2015-10-01,20.9,13.731843627560167,2.7,4.609070341377391,-18.2,14.328232106373687,1.0,3.0,35,18.57889478658017,23.221105213419825,1.9209249181283765,3.479075081871624,-20.62191326548789,-15.778086734512108,20.899999999999995,2.7,-18.199999999999996
2016-01-01,22.575106559575676,16.94641986551561,2.6616561344702703,4.307226795874822,-19.913450425105406,17.60232206872387,1.0,3.0,37,19.78913229523352,25.36108082391783,1.9535524111339506,3.36975985780659,-22.80725434742635,-17.01964650278446,22.575106559575676,2.6616561344702703,-19.913450425105406
2016-04-01,23.796774193548387,13.797523542794865,2.5,4.354844046193465,-21.296774193548387,14.305441479170733,1.0,3.0,31,21.318665810423177,26.274882576673598,1.7178469198039203,3.2821530801960797,-23.8661073310412,-18.727441056055575,23.796774193548384,2.5,-21.296774193548384
2016-07-01,22.995710163080002,13.131105283192392,2.50209229926,4.246545961453498,-20.493617863820003,13.599559358283702,1.0,3.0,30,20.598309306886758,25.393111019273245,1.726782627736485,3.277401970783515,-22.976546341374156,-18.01068938626585,22.995710163079995,2.502092299259999,-20.493617863819996
2016-10-01,23.66349968962069,14.001023911699995,2.4885116168275863,3.774077856456483,-21.174988072793102,13.8273678716721,1.0,3.0,29,21.063574819512567,26.26342455972881,1.7876829529663767,3.189340280688796,-23.742665825821753,-18.60731031976445,23.66349968962069,2.4885116168275863,-21.174988072793102
2017-01-01,18.065083406476926,13.066075810120777,2.036532993733333,3.037917656570979,-16.02855041274359,12.108579460984593,1.0,3.0,39,15.972836809524978,20.157330003428875,1.5500768479747455,2.5229891394919206,-17.96747488703325,-14.089625938453931,18.065083406476923,2.036532993733333,-16.02855041274359
2017-04-01,16.943826866790324,10.259616370157184,3.1281346244129034,4.7733666359559805,-13.815692242377418,9.102251247071704,1.0,3.0,31,15.1011453699494,18.78650836363125,2.270812668077499,3.9854565807483078,-15.45050482673132,-12.180879658023516,16.94382686679032,3.128134624412903,-13.815692242377418
2017-07-01,16.106548008820003,9.153662105901715,2.671736591374286,4.99532473245686,-13.434811417445715,8.48636986763365,1.0,3.0,35,14.559296713789998,17.653799303850008,1.8273726010969855,3.5161005816515867,-14.869269737611807,-12.000353097279623,16.10654800882,2.671736591374286,-13.434811417445713
2017-10-01,13.309632204041668,9.695582858425482,2.7825003201833334,5.14027913655956,-10.527131883858335,10.305732969338353,1.0,3.0,36,11.693701727637421,14.925562680445914,1.9257871307567402,3.6392135096099265,-12.244754045414727,-8.809509722301943,13.309632204041666,2.7825003201833334,-10.527131883858333
2018-01-01,12.000626373705714,9.665241526779905,3.368119467422857,4.434093214865916,-8.632506906282858,9.339657698514602,1.0,3.0,35,10.366902373838357,13.63435037357307,2.618620918141502,4.117618016704212,-10.21119719460437,-7.0538166179613455,12.000626373705714,3.3681194674228565,-8.632506906282858
2018-04-01,10.204446728055172,10.183012544810513,3.001732828927586,4.336684793146503,-7.202713899127586,9.025068920169389,1.0,3.0,29,8.313508769885424,12.095384686224921,2.196430679696968,3.8070349781582045,-8.878627124329642,-5.526800673925531,10.20444672805517,3.0017328289275866,-7.202713899127584
2018-07-01,11.393284825106452,8.117694595429176,3.3005827766806455,4.952928842544764,-8.092702048425807,7.930904643625215,1.0,3.0,31,9.935303835533276,12.851265814679628,2.4110104959982683,4.190155057363023,-9.517134572289665,-6.668269524561948,11.39328482510645,3.3005827766806446,-8.092702048425807
2018-10-01,11.65482463087,9.609976518837549,4.26876782313,6.216389920370895,-7.38605680774,7.166389951521031,1.0,3.0,30,9.900290992049234,13.409358269690765,3.133815494585039,5.403720151674961,-8.694454618515474,-6.0776589969645265,11.654824630870001,4.26876782313,-7.386056807740001
2019-01-01,16.703444789497144,13.467932102418091,4.734766720157142,8.956869017949218,-11.96867806934,16.920402156848773,1.0,3.0,35,14.42694876574646,18.97994081324783,3.2207795282439804,6.248753912070304,-14.828748044255661,-9.108608094424337,16.70344478949714,4.734766720157143,-11.968678069339997
2019-04-01,16.933592720332257,11.972159013674313,3.4192195848,6.586866917720316,-13.514373135532258,13.566027240574378,1.0,3.0,31,14.783329484768707,19.083855955895807,2.2361833626326706,4.60225580696733,-15.950903555379075,-11.077842715685442,16.933592720332253,3.419219584799999,-13.514373135532255
2019-07-01,23.08411857636667,12.517588198342581,1.7522800895592594,2.632980981583479,-21.33183848680741,12.66624864928092,1.0,3.0,27,20.675107604394015,25.493129548339326,1.245562663396464,2.2589975157220548,-23.769459175902433,-18.894217797712386,23.084118576366663,1.7522800895592592,-21.331838486807403
2019-10-01,24.500380687851518,11.82209964379416,2.001107233709091,3.0926426535333715,-22.499273454142422,11.598440201693194,1.0,3.0,33,22.44241729338514,26.558344082317895,1.4627472498733922,2.5394672175447894,-24.518302737195505,-20.48024417108934,24.500380687851518,2.001107233709091,-22.499273454142426
2020-01-01,22.41606046621591,12.5818027519115,1.6866746714659089,2.507964413021158,-20.72938579475,12.686841662571323,1.0,3.0,44,20.519282333745387,24.312838598686433,1.3085848103043134,2.0647645326275046,-22.641999138813535,-18.816772450686468,22.41606046621591,1.686674671465909,-20.72938579475
2020-04-01,30.465161412816126,17.786952551279086,2.4358304307,4.652562456366714,-28.02933098211613,18.279437661773407,1.0,3.0,31,27.270530427707733,33.65979239792452,1.6002055455258224,3.271455315874177,-31.312414904238544,-24.746247059993713,30.465161412816133,2.4358304307000007,-28.029330982116132
2020-07-01,34.50263510531035,18.845997225403462,2.463679797282759,5.3513095355524225,-32.03895530802759,20.381338634789667,1.0,3.0,29,31.00302127725527,38.00224893336542,1.4699665633882693,3.4573930311772485,-35.82367487831587,-28.254235737739307,34.502635105310354,2.4636797972827593,-32.038955308027596
2020-10-01,31.494529548005264,17.91605476873835,2.0691870571736843,3.6071399641381086,-29.42534249083158,18.168392278478557,1.0,3.0,38,28.588161682363953,34.400897413646575,1.4840316859736324,2.6543424283737362,-32.37264490590754,-26.478040075755615,31.494529548005257,2.069187057173684,-29.425342490831575
2021-01-01,24.98544340811081,15.829133678297897,3.007941148143243,6.143419082683029,-21.97750225996757,18.30192574791587,1.0,3.0,37,22.383149861477513,27.58773695474411,1.9979692723577462,4.01791302392874,-24.98632031866278,-18.968684201272357,24.985443408110807,3.0079411481432428,-21.977502259967565
2021-04-01,22.68138750678788,16.95328251200654,1.8421765908121213,3.142215365975658,-20.83921091597576,17.413544476207672,1.0,3.0,33,19.730199826343053,25.632575187232703,1.2951871053951036,2.389166076229139,-23.87051992027428,-17.807901911677238,22.68138750678788,1.842176590812121,-20.83921091597576
2021-07-01,17.166360047803447,12.43539941319182,2.6689634024862072,4.794057377395299,-14.497396645317242,13.381283728245434,1.0,3.0,29,14.85716434840408,19.475555747202815,1.7787292965505968,3.5591975084218177,-16.98223865247686,-12.012554638157624,17.166360047803447,2.6689634024862077,-14.49739664531724
2021-10-01,13.61664,10.516136601354747,7.2394742857142855,15.813441193460239,-6.377165714285714,20.06784472694246,1.0,3.0,35,11.839088481611752,15.394191518388249,4.566514864403864,9.912433707024707,-9.769250585127043,-2.9850808434443845,13.616639999999999,7.239474285714284,-6.377165714285715
2022-01-01,12.778855394456757,9.400484934946133,8.959058939605406,16.4688561433126,-3.819796454851352,20.008297669477916,1.0,3.0,37,11.233425190972346,14.324285597941168,6.2515956675672015,11.66652221164361,-7.109140329417661,-0.5304525802850422,12.778855394456755,8.959058939605406,-3.8197964548513497
2022-04-01,11.985997729744827,12.912763488544037,11.604927538165517,10.105703540207466,-0.38107019157931055,19.304229163780704,1.0,3.0,29,9.588157746939354,14.383837712550301,9.728345501749661,13.481509574581374,-3.9657755543948756,3.2036351712362547,11.98599772974483,11.604927538165517,-0.38107019157931177
2022-07-01,10.391711275786209,17.0485804419618,24.21230972423448,26.33816867943132,13.820598448448276,35.51075771627386,1.0,3.0,29,7.22586936517744,13.557553186394978,19.321434584343244,29.103184864125716,7.226416285401448,20.414780611495104,10.391711275786205,24.212309724234483,13.820598448448278
