Date,P_low_mean,P_low_std,P_high_mean,P_high_std,dP_mean,dP_std,low_threshold,high_threshold,n_forecasters,P_low_se_lo,P_low_se_hi,P_high_se_lo,P_high_se_hi,dP_se_lo,dP_se_hi,P_low_avg_spd,P_high_avg_spd,dP_avg_spd
1999-01-01,5.148137293621103,7.681470562485905,6.854238153051507,9.0994047350542,1.7061008594304041,10.826443166310787,1.2999999999999998,3.3,57,4.130701662635582,6.165572924606623,5.6489925528904905,8.059483753212524,0.2721034308599679,3.14009828800084,5.148137293621103,6.854238153051509,1.7061008594304061
1999-04-01,3.6764422371655376,7.026777504604865,6.949533534010205,8.699006327518044,3.2730912968446675,9.987773861642648,1.287962962962963,3.287962962962963,51,2.6924965777061147,4.66038789662496,5.731429002884489,8.16763806513592,1.874523214621295,4.67165937906804,3.6764422371655376,6.9495335340102065,3.273091296844669
1999-07-01,1.5591731040558867,3.3545618851185024,10.059565954702945,11.245878119750461,8.500392850647058,10.234813160578183,1.2759259259259257,3.2759259259259257,44,1.0534538718301882,2.064892336281585,8.364186038281138,11.754945871124752,6.957436711872999,10.043348989421117,1.5591731040558865,10.059565954702943,8.500392850647057
1999-10-01,2.331213482075453,6.408603869326201,16.627001473087535,13.900563214626256,14.295787991012082,15.575412544765586,1.2638888888888888,3.263888888888889,47,1.3964225331628124,3.2660044309880933,14.59939593797013,18.65460700820494,12.023880572593649,16.567695409430513,2.3312134820754524,16.627001473087535,14.295787991012084
2000-01-01,0.7778820356249995,2.2347888247093386,28.44344980025311,17.902621237977748,27.665567764628108,18.250488540062083,1.2518518518518515,3.2518518518518515,48,0.45531805324302344,1.1004460180069755,25.859429002516517,31.0274705979897,25.031336646766352,30.299798882489863,0.7778820356249996,28.443449800253106,27.665567764628108
2000-04-01,0.7179172113261545,1.6062630309631498,32.269351462389494,19.357355295935598,31.551434251063334,19.392983863237564,1.2398148148148147,3.2398148148148147,50,0.4907573150134944,0.9450771076388146,29.531808023270816,35.006894901508176,28.80885217163602,34.29401633049065,0.7179172113261545,32.26935146238948,31.551434251063327
2000-07-01,1.32322953071541,2.8701737489081887,35.32186204568626,22.878178688804184,33.99863251497085,23.749109243970974,1.2277777777777774,3.2277777777777774,40,0.8694152143667054,1.7770438470641148,31.704504377038973,38.93921971433355,30.243568634415464,37.75369639552624,1.3232295307154098,35.321862045686245,33.998632514970836
2000-10-01,1.7622318826001526,4.289010122045395,28.280979232990273,16.463781637291927,26.518747350390118,17.880697049824274,1.2157407407407406,3.2157407407407406,50,1.1556742542249445,2.3687895109753607,25.952648905049536,30.60930956093101,23.99003492313551,29.047459777644725,1.7622318826001526,28.280979232990273,26.51874735039012
2001-01-01,1.8184490673601053,6.15021511309731,20.48649657972303,16.261026512055345,18.668047512362925,18.02000805381856,1.2037037037037037,3.2037037037037037,50,0.9486773049146858,2.6882208298055246,18.18684015657732,22.786153002868744,16.119633533984665,21.216461490741185,1.8184490673601055,20.48649657972303,18.668047512362925
2001-04-01,1.9211041444693908,4.032517812313953,19.00017687074831,21.086629958132555,17.079072726278916,21.99973700743125,1.1916666666666664,3.1916666666666664,49,1.3450301712816832,2.497178117657098,15.987801162443658,22.012552579052958,13.936253153788737,20.221892298769095,1.9211041444693904,19.00017687074831,17.07907272627892
2001-07-01,3.828242128246913,6.634586429444104,11.569114465802471,10.175366975778003,7.740872337555558,11.238212226359309,1.1796296296296296,3.1796296296296296,30,2.616937912538849,5.039546343954977,9.711355124626893,13.42687380697805,5.689064890086442,9.792679785024674,3.828242128246913,11.56911446580247,7.740872337555556
2001-10-01,4.865516241551812,9.177623311223224,10.231471056886864,12.309932739076842,5.365954815335052,15.697925263705095,1.1675925925925923,3.1675925925925923,35,3.314214763596627,6.416817719506996,8.150712650916333,12.312229462857395,2.712521149928926,8.019388480741178,4.865516241551812,10.231471056886862,5.3659548153350505
2002-01-01,3.5680397882928463,5.8110830364889345,18.22945261285314,18.593713358529996,14.661412824560294,20.62380093539374,1.1555555555555554,3.1555555555555554,41,2.6605010898373056,4.475578486748387,15.325602450173083,21.1333027755332,11.4405162480381,17.882309401082487,3.5680397882928454,18.229452612853137,14.661412824560292
2002-04-01,2.474897119341561,4.519172907497219,12.768927875243508,12.081796752341452,10.294030755901947,12.900960893670074,1.1435185185185182,3.143518518518518,45,1.8012185977922843,3.1485756408908374,10.967879953338729,14.569975797148286,8.370869053681098,12.217192458122796,2.474897119341561,12.768927875243508,10.294030755901947
2002-07-01,4.235080323554283,7.091578672636987,14.229178054285935,15.778617140176875,9.994097730731653,16.09308814049536,1.1314814814814813,3.1314814814814813,40,3.1138032829639593,5.356357364144607,11.734359629749374,16.723996478822496,7.449557075241195,12.538638386222111,4.235080323554283,14.229178054285935,9.994097730731653
2002-10-01,6.457105058513699,8.458207927268255,12.796465455671925,16.11864162399441,6.339360397158227,17.61331826106867,1.1194444444444445,3.1194444444444445,40,5.119744959840725,7.794465157186673,10.247884439681041,15.345046471662808,3.554450254237566,9.12427054007889,6.457105058513698,12.796465455671925,6.339360397158226
2003-01-01,6.877356750493256,8.46856788637295,8.635763650099769,9.28936088847682,1.758406899606513,10.147661805696872,1.1074074074074072,3.107407407407407,43,5.585912255056773,8.168801245929739,7.21914939530344,10.052377904896098,0.2109029820189623,3.3059108171940634,6.877356750493255,8.635763650099774,1.758406899606519
2003-04-01,7.751839235839619,10.106558535521376,9.999875781940833,13.341428525834933,2.248036546101212,16.48240493350923,1.0953703703703703,3.0953703703703703,42,6.1923633972206975,9.311315074458541,7.94124866712469,12.058502896756977,-0.2952537505709727,4.7913268427733975,7.751839235839619,9.999875781940831,2.248036546101212
2003-07-01,9.223922244776748,10.7952551251541,7.834600465957382,9.384919552659424,-1.3893217788193664,12.663864347892462,1.083333333333333,3.083333333333333,37,7.449193234498446,10.99865125505505,6.2917291955579255,9.377471736356839,-3.4712482529853057,0.6926046953465732,9.223922244776746,7.834600465957379,-1.389321778819367
2003-10-01,5.742755267995847,8.401218940074067,9.23726996656392,10.348101834544385,3.4945146985680724,10.8880369788754,1.0712962962962962,3.071296296296296,41,4.4307053016746725,7.054805234317021,7.621167974656737,10.853371958471103,1.7940890039948478,5.194940393141297,5.742755267995849,9.237269966563922,3.4945146985680724
2004-01-01,6.474366901220845,8.038563792367036,8.29529190399247,9.78815782865286,1.8209250027716244,10.346128466450788,1.0592592592592593,3.0592592592592593,47,5.301821861991945,7.646911940449746,6.867542345535972,9.72304146244897,0.3117870619766554,3.3300629435665936,6.474366901220846,8.29529190399247,1.8209250027716246
2004-04-01,5.63841158964957,7.271821309387362,8.188027933824788,10.564718635739858,2.5496163441752193,12.958508563165969,1.047222222222222,3.047222222222222,52,4.6299914128415764,6.646831766457563,6.722965058747479,9.653090808902096,0.7525945334816004,4.346638154868838,5.638411589649569,8.188027933824786,2.5496163441752175
2004-07-01,3.175740740740741,5.037342384326224,8.32375,12.38073556574647,5.1480092592592595,12.98197358142903,1.0351851851851852,3.035185185185185,40,2.379266976312034,3.9722145051694477,6.366183825199391,10.28131617480061,3.0953790071868044,7.2006395113317145,3.1757407407407414,8.32375,5.1480092592592595
2004-10-01,3.8706888505786905,6.386011782019925,5.534867409592688,7.829476825425436,1.664178559013997,8.680136583374534,1.023148148148148,3.023148148148148,41,2.873361367115678,4.8680163340417035,4.312108560146337,6.757626259039039,0.30856897508148395,3.01978814294651,3.87068885057869,5.534867409592686,1.6641785590139961
2005-01-01,3.454680452327072,5.509025285301108,4.910538825182946,6.473788449272553,1.4558583728558743,6.857863908018434,1.011111111111111,3.011111111111111,48,2.6595211444668094,4.249839760187334,3.976127949216896,5.8449497011489955,0.46601097951580883,2.44570576619594,3.454680452327072,4.910538825182945,1.455858372855873
2005-04-01,3.509603129004411,5.305846483376568,3.8330944364673853,6.070073774871661,0.32349130746297416,5.713486933458817,0.999074074074074,2.9990740740740742,47,2.735665876817554,4.283540381191267,2.947683176904138,4.718505696030633,-0.5099064155093279,1.1568890304352761,3.5096031290044105,3.8330944364673853,0.32349130746297483
2005-07-01,5.844567901234567,8.26303904045774,4.688024691358026,8.550853101828997,-1.1565432098765396,11.313488286198975,0.9870370370370369,2.987037037037037,30,4.335950275899718,7.3531855265694155,3.1268596480964392,6.2491897346196135,-3.222094122683753,0.9090077029306742,5.844567901234567,4.688024691358026,-1.1565432098765402
2005-10-01,3.4864864864864855,5.506658200263978,3.920270270270278,6.5205173987305045,0.43378378378379256,7.9093830885120795,0.9749999999999999,2.9749999999999996,37,2.5811974549263463,4.391775518046625,2.8483038132120204,4.992236727328535,-0.8665107861777126,1.7340783537452977,3.4864864864864855,3.920270270270277,0.4337837837837917
