Date,FCT_SOURCE,POINT,Mean_spd,Variance_spd,sigma_spd,Q1,Q2_median_spd,Q3,Bowley_Skewness,NIU,bins_filled,entropy_norm,I_informativeness
1999-01-01,1.0,2.3,2.3,0.0975,0.3122498999199199,2.0833333333333335,2.2916666666666665,2.5,1.0658141036401506e-15,0.3122498999199199,3,0.2681638594481381,0.2681638594481381
1999-01-01,2.0,2.5,2.5,0.2625,0.51234753829798,2.0833333333333335,2.5,2.9166666666666665,0.0,0.46770717334674267,4,0.3907209761606285,0.3907209761606285
1999-01-01,3.0,2.5,2.5,0.5625,0.75,1.875,2.5,3.125,0.0,0.6846531968814575,6,0.4999466804564632,0.4999466804564632
1999-01-01,4.0,2.5,2.5,0.3625,0.6020797289396148,2.0833333333333335,2.5,2.9166666666666665,0.0,0.5496210815947049,6,0.4550520419150474,0.4550520419150474
1999-01-01,5.0,2.6,2.525,0.186875,0.43229041164476456,2.1875,2.5,2.857142857142857,0.06666666666666675,0.390577803271209,4,0.357150820183764,0.357150820183764
1999-01-01,6.0,2.7,2.6,0.2025,0.45,2.25,2.625,2.9375,-0.09090909090909091,0.3946761086881631,4,0.36603788304032153,0.36603788304032153
1999-01-01,9.0,2.5,2.6,0.0525,0.229128784747792,2.4166666666666665,2.642857142857143,2.8214285714285716,-0.1176470588235289,0.20095923811712507,2,0.17470698727695277,0.17470698727695277
1999-01-01,10.0,2.5,2.825,0.231875,0.48153400710645555,2.55,2.8,3.125,0.13043478260869593,0.38993484113101357,5,0.3812588046907213,0.3812588046907213
1999-01-01,11.0,2.5,2.5,0.0625,0.25,2.25,2.5,2.75,0.0,0.2282177322938192,2,0.19823986317056053,0.19823986317056053
1999-01-01,14.0,2.5,2.55,0.06,0.2449489742783178,2.3125,2.5833333333333335,2.7916666666666665,-0.13043478260869662,0.21908902300206642,2,0.19248111299006795,0.19248111299006795
1999-01-01,16.0,3.0,2.226838235294118,6.550290738538061,2.559353578257225,1.25,2.5,3.375,-0.17647058823529413,2.4705730118317097,29,0.6915710349542195,0.6915710349542195
1999-01-01,17.0,2.9,2.925,0.281875,0.5309190145398825,2.5714285714285716,2.9285714285714284,3.3333333333333335,0.06250000000000094,0.41648714081174043,5,0.4139994461812803,0.4139994461812803
1999-01-01,18.0,2.2,1.9268382352941176,6.196393679714534,2.489255647721731,1.1666666666666667,2.0,2.8333333333333335,1.3322676295501878e-16,2.1242647871431966,29,0.6889477020005683,0.6889477020005683
1999-01-01,19.0,1.5,1.5,0.0625,0.25,1.25,1.5,1.75,0.0,0.18633899812498247,2,0.19823986317056053,0.19823986317056053
1999-01-01,20.0,2.5,2.5,0.0625,0.25,2.25,2.5,2.75,0.0,0.2282177322938192,2,0.19823986317056053,0.19823986317056053
1999-01-01,23.0,2.3,2.25,0.2,0.4472135954999579,2.0,2.25,2.5,0.0,0.4364357804719848,5,0.3689172581305679,0.3689172581305679
1999-01-01,24.0,3.2,3.15,0.24,0.4898979485566356,2.75,3.1666666666666665,3.5833333333333335,5.32907051820075e-16,0.36018013511259855,4,0.37575609664682325,0.37575609664682325
1999-01-01,26.0,2.4,2.25,0.525,0.724568837309472,1.75,2.25,2.75,0.0,0.7071067811865477,7,0.5048057872597139,0.5048057872597139
1999-01-01,28.0,2.5,1.4461764705882354,6.73364714532872,2.594927194610423,1.5,2.25,2.6666666666666665,-0.28571428571428586,1.9058599437100558,25,0.5978504478368591,0.5978504478368591
1999-01-01,29.0,2.4,2.15,0.19,0.43588989435406733,1.875,2.2,2.45,-0.13043478260869593,0.4064694223485302,4,0.34909327181351185,0.34909327181351185
1999-01-01,33.0,2.5,2.75,0.05,0.22360679774997896,2.59375,2.75,2.90625,0.0,0.18569533817705186,3,0.18276289938356627,0.18276289938356627
1999-01-01,34.0,2.3,2.25,0.1,0.31622776601683794,2.0416666666666665,2.25,2.4583333333333335,0.0,0.3086066999241839,3,0.2717770582582922,0.2717770582582922
1999-01-01,36.0,2.1,2.15,0.19,0.43588989435406733,1.875,2.2,2.45,-0.13043478260869593,0.4064694223485302,4,0.34909327181351185,0.34909327181351185
1999-01-01,37.0,2.5,2.2500000000000004,0.16666666666666666,0.408248290463863,1.875,2.25,2.625,0.0,0.39840953644479804,3,0.3142027492734314,0.3142027492734314
1999-01-01,38.0,2.5,2.75,0.05,0.22360679774997896,2.59375,2.75,2.90625,0.0,0.18569533817705186,3,0.18276289938356627,0.18276289938356627
1999-01-01,39.0,2.5,2.5,0.1875,0.4330127018922193,2.1666666666666665,2.5555555555555554,2.8333333333333335,-0.166666666666666,0.39528470752104733,4,0.3533087773761153,0.3533087773761153
1999-01-01,40.0,2.5,2.25,0.425,0.6519202405202649,1.8333333333333333,2.3333333333333335,2.75,-0.0909090909090913,0.6362090102803518,6,0.46253448167195005,0.46253448167195005
1999-01-01,43.0,2.5,2.4553676470588237,1.7279895707179929,1.314530171094598,2.025,2.6,3.0294117647058822,-0.14494875549048353,1.2229549449127806,29,0.5546303566338096,0.5546303566338096
1999-01-01,46.0,2.25,2.3009558823529415,9.379333645112457,3.0625697779989367,1.2727272727272727,2.25,3.227272727272727,-1.1360421647327184e-16,3.061107098324993,29,0.7376809320323899,0.7376809320323899
1999-01-01,47.0,3.0,3.0,0.2625,0.51234753829798,2.5833333333333335,3.0,3.4166666666666665,0.0,0.3929526239966879,4,0.3907209761606285,0.3907209761606285
1999-01-01,50.0,2.25,2.25,0.0,0.0,2.125,2.25,2.375,0.0,0.0,1,-0.0,0.0
1999-01-01,52.0,2.3,2.0,0.1625,0.4031128874149275,1.6875,2.0,2.3125,0.0,0.35355339059327384,4,0.3413547899200147,0.3413547899200147
1999-01-01,53.0,2.7,2.75,0.05,0.22360679774997896,2.59375,2.75,2.90625,0.0,0.18569533817705186,3,0.18276289938356627,0.18276289938356627
1999-01-01,54.0,2.5,2.5,0.1625,0.4031128874149275,2.1875,2.5,2.8125,0.0,0.3679900360969936,4,0.3413547899200147,0.3413547899200147
1999-01-01,56.0,,2.5,0.0625,0.25,2.25,2.5,2.75,0.0,0.2282177322938192,2,0.19823986317056053,0.19823986317056053
1999-01-01,59.0,2.3,2.3,0.0725,0.2692582403567252,2.107142857142857,2.2857142857142856,2.4642857142857144,1.243449787580175e-15,0.2692582403567252,3,0.22931983942487008,0.22931983942487008
1999-01-01,60.0,2.5,2.5,0.1625,0.4031128874149275,2.1875,2.5,2.8125,0.0,0.3679900360969936,4,0.3413547899200147,0.3413547899200147
1999-01-01,61.0,2.0,2.3,0.2225,0.4716990566028302,1.9166666666666667,2.25,2.625,0.058823529411764816,0.4716990566028302,4,0.36603788304032153,0.36603788304032153
1999-01-01,62.0,2.9,2.85,0.09,0.3,2.625,2.8333333333333335,3.0833333333333335,0.09090909090909055,0.24096579867074963,3,0.2568121787444869,0.2568121787444869
1999-01-01,63.0,2.4,2.375,0.471875,0.6869315832017043,2.0,2.4166666666666665,2.8333333333333335,5.32907051820075e-16,0.6625356506423582,7,0.48235846798900606,0.48235846798900606
1999-01-01,64.0,2.5,2.2053676470588237,1.9781733942474045,1.406475522093223,1.5,2.25,3.0,0.0,1.3443056942306146,29,0.6022196028885926,0.6022196028885926
1999-01-01,65.0,2.8,2.45,0.11000000000000001,0.33166247903554,2.1875,2.5,2.75,-0.1111111111111111,0.30927685641354324,3,0.26979732654528765,0.26979732654528765
1999-01-01,67.0,2.1,2.25,0.05,0.22360679774997896,2.09375,2.25,2.40625,0.0,0.2182178902359924,3,0.18276289938356627,0.18276289938356627
1999-01-01,68.0,2.3,2.25,0.1,0.31622776601683794,2.0416666666666665,2.25,2.4583333333333335,0.0,0.3086066999241839,3,0.2717770582582922,0.2717770582582922
