Date,NIU_1Y,NIU_2Y,NIU_5Y,NIU_merged,A_weighted_avg
2015-04-01,0.6518037697923549,0.7460316418090678,0.7604189655662598,0.7017951705521497,0.7017951705521497
2015-07-01,0.6088564111497549,0.7179914891546366,0.7551555703469163,0.6708567663906517,0.6708567663906517
2015-10-01,0.6786371003126322,0.7416982115013908,0.7913958887625558,0.7201071913592446,0.7201071913592446
2016-01-01,0.5893033860153502,0.6658678270170553,0.7239611578294967,0.6392042726786911,0.6392042726786911
2016-04-01,0.6666124726153126,0.7749327485519378,0.748180723755826,0.7154222056244028,0.7154222056244028
2016-07-01,0.614011939121201,0.6888839488581053,0.6785985813702656,0.6493908704920852,0.6493908704920852
2016-10-01,0.6577408913005982,0.7539142129924709,0.7705282193591407,0.7091503534198685,0.7091503534198685
2017-01-01,0.6474139777565258,0.7745913071621817,0.7368074361836678,0.703445868263651,0.703445868263651
2017-04-01,0.6772321672841676,0.709490658224329,0.7968813644514972,0.7108395539996819,0.7108395539996819
2017-07-01,0.5932878123424598,0.6946923114012598,0.8459301449636527,0.6742376285843383,0.6742376285843383
2017-10-01,0.5242225189096124,0.6386423822905939,0.8405228647178822,0.6218085470855608,0.6218085470855608
2018-01-01,0.4941422462144048,0.6002280351501736,0.7215625387495527,0.571452041402165,0.571452041402165
2018-04-01,0.4597807666404196,0.5970111917182939,0.7577873098647127,0.5605512028086405,0.5605512028086405
2018-07-01,0.5396911366913122,0.6214394767027782,0.782568341244232,0.612791079605336,0.612791079605336
2018-10-01,0.5553565106074992,0.6326781851047942,0.8179759490875655,0.631076900652701,0.631076900652701
2019-01-01,0.6494329746208486,0.811216388686025,0.8893072516917744,0.7459428542545866,0.7459428542545866
2019-04-01,0.6930021876609569,0.7799219913461551,0.8490415964170428,0.7502860105177336,0.7502860105177336
2019-07-01,0.7809027030232077,0.8464022666979715,0.9345584724644428,0.8312837260138839,0.8312837260138839
2019-10-01,0.7748226059791147,0.8544636107729404,0.9221216022957106,0.8281747066805816,0.8281747066805816
2020-01-01,0.7017670017566205,0.7921923639269404,0.8706649467125986,0.7626741993989121,0.7626741993989121
2020-04-01,0.8864632843687474,0.7814609348185707,0.7922217569906715,0.8361142740280793,0.8361142740280793
2020-07-01,0.915296506967294,0.7443496311988469,0.7798595191905077,0.8369250466814027,0.8369250466814027
2020-10-01,0.6182769682242664,0.6862089743670281,0.7194798690264127,0.6588971502275242,0.6588971502275242
2021-01-01,0.8284707654242032,0.8912930488736561,0.7978119919167524,0.841185695757549,0.841185695757549
2021-04-01,0.8482558629308871,0.895303806439525,0.8176314240102189,0.8562453581993448,0.8562453581993448
2021-07-01,0.7581737795007253,0.7664695313898027,0.8414121049874276,0.7773101701647889,0.7773101701647889
2021-10-01,0.7471767071631454,0.7258859290177572,0.7933840066459021,0.7500309336160802,0.7500309336160802
2022-01-01,0.6775152341043037,0.8130729856335598,0.8503350250633573,0.7527465177548912,0.7527465177548912
2022-04-01,0.8152300362558688,0.7944158404993812,0.8225637634031164,0.810452522958372,0.810452522958372
2022-07-01,1.2508909737649458,1.110870864660913,0.8593408295407496,1.1305749121888968,1.1305749121888968
2022-10-01,1.480182137282254,0.9848518986460196,0.9180068379564932,1.2191480058262314,1.2191480058262314
2023-01-01,1.2627875628974234,0.9483669015402248,0.83994166676537,1.0838921852638532,1.0838921852638532
2023-04-01,0.985535153682127,1.010570668302175,0.923719217237322,0.9806826207791803,0.9806826207791803
2023-07-01,1.1174368215993926,0.9638763944997898,0.9418733690785408,1.0362560029653414,1.0362560029653414
2023-10-01,0.9650932003476612,0.949937121606914,0.8841230088940704,0.9443523384347189,0.9443523384347189
2024-01-01,0.9500723246432974,1.007598058348584,1.0166504685325488,0.9806456735327337,0.9806456735327337
2024-04-01,0.9471196059775084,0.9753105966145988,0.9515940255203008,0.956471787077194,0.956471787077194
2024-07-01,0.9599809285850176,0.848341167019548,0.9563781397833164,0.9257684423550364,0.9257684423550364
2024-10-01,1.0074444371918194,0.9502761355519236,0.9486222501663732,0.9785295092947615,0.9785295092947615
2025-01-01,0.8602445825160092,0.8983969726910014,0.939760283023924,0.8875934396700897,0.8875934396700897
2025-04-01,1.0139513907840862,0.9217146859762808,0.9920191261630578,0.9818939264175389,0.9818939264175389
2025-07-01,1.0049564309268726,0.854009600486395,0.920543721022749,0.9427898398139046,0.9427898398139046
2025-10-01,0.8457661130592181,0.8762822886213042,0.9361205630122552,0.8729918557184514,0.8729918557184514
2026-01-01,0.7451385858446207,0.7725669470671503,0.9259128845473282,0.7895219539519212,0.7895219539519212
