Date,NIU_1Y,NIU_2Y,NIU_5Y,NIU_merged,A_weighted_avg
1999-01-01,0.3230194018265552,0.396301871052816,0.5576039577436518,0.39192105377785275,0.39192105377785275
1999-04-01,0.3222033536490133,0.4147092149476833,,0.35689305163601454,0.35689305163601454
1999-07-01,0.3347000420059099,0.4461047803610226,,0.37647681888907714,0.37647681888907714
1999-10-01,0.3513968130284223,0.4519088437279491,,0.38908882454074484,0.38908882454074484
2000-01-01,0.3341425753244045,0.418327897635751,0.4980440969989755,0.3921784763527227,0.3921784763527227
2000-04-01,0.3474587638265708,0.4623073526332152,,0.39052698462906243,0.39052698462906243
2000-07-01,0.369945858897525,0.4630740588285357,,0.40486893387165396,0.40486893387165396
2000-10-01,0.3716379550739971,0.4285124056068903,,0.39296587402383204,0.39296587402383204
2001-01-01,0.3559258873646041,0.4110915135000504,0.4679121751996045,0.3948728327722381,0.3948728327722381
2001-04-01,0.3589164946826634,0.5013695267323243,0.534067247389767,0.4366825548389824,0.4366825548389824
2001-07-01,0.4083298303097977,0.5123310296762172,0.6421017807687086,0.4862845802115058,0.4862845802115058
2001-10-01,0.3779253150395309,0.4953850662346139,0.6332005423364779,0.4642182858574452,0.4642182858574452
2002-01-01,0.3922044322097221,0.5082221096900041,0.6153197569734897,0.47163280040656025,0.47163280040656025
2002-04-01,0.3901127390715351,0.5027894073549894,0.5891355830569842,0.46372030835366124,0.46372030835366124
2002-07-01,0.4184666916482183,0.5345288807137287,0.6304701432985859,0.4956860386979449,0.4956860386979449
2002-10-01,0.4820724313753862,0.6354003439055913,0.6503348550712266,0.5617232898736159,0.5617232898736159
2003-01-01,0.4779276908654337,0.5790346652452157,0.7844984837524693,0.5695739417567754,0.5695739417567754
2003-04-01,0.4515315596417718,0.5720443714304326,0.6695457501001006,0.5312882412700358,0.5312882412700358
2003-07-01,0.4297977848443951,0.5778995695338338,0.7331691316824952,0.5349025896188467,0.5349025896188467
2003-10-01,0.4316025985045474,0.5677070975024191,0.6900534846073844,0.5241241254244764,0.5241241254244764
2004-01-01,0.42273426848077,0.5175421286191692,0.695287786707536,0.505687330167643,0.505687330167643
2004-04-01,0.4191262964590986,0.5005506816592845,0.6442188495434664,0.4885721226360279,0.4885721226360279
2004-07-01,0.4354024324654232,0.5089427001564327,0.6469181186318355,0.49976765000600853,0.49976765000600853
2004-10-01,0.4320169320412616,0.5326525220070737,0.6914765816834543,0.5140995389594438,0.5140995389594438
2005-01-01,0.4346050985962904,0.5199972973204023,0.6924549004467099,0.5117927185836079,0.5117927185836079
2005-04-01,0.4161439687792472,0.5037811411495096,0.6691782398359667,0.4930419747016699,0.4930419747016699
2005-07-01,0.4315199371805837,0.6021693170992592,0.7338278844936378,0.5431763406187972,0.5431763406187972
2005-10-01,0.382189886029584,0.4793269334817067,0.5634734663428882,0.44758771632788164,0.44758771632788164
2006-01-01,0.4010208728114006,0.5303116808477596,0.6643414133555605,0.49247222333114027,0.49247222333114027
2006-04-01,0.4599631438419359,0.5610306733799744,0.6983205337782109,0.5379548806906025,0.5379548806906025
2006-07-01,0.3965813155898316,0.4542520513096206,0.5896727873373513,0.45250083065527225,0.45250083065527225
2006-10-01,0.4565884673447409,0.4790725329961513,0.6044565524545457,0.49290730406212496,0.49290730406212496
2007-01-01,0.4157546708533232,0.4690559933668117,0.6359318005731268,0.47578049355133045,0.47578049355133045
2007-04-01,0.3929023661007845,0.4783844385912423,0.583217004155818,0.45660991545892854,0.45660991545892854
2007-07-01,0.3881414733384431,0.4497194393118653,0.5978704486535193,0.44856065819348506,0.44856065819348506
2007-10-01,0.4021702614382489,0.4819126682453296,0.6050236794720155,0.46666366708712637,0.46666366708712637
2008-01-01,0.4348415234394394,0.5340979135092372,0.6538385264844364,0.5084178410693782,0.5084178410693782
2008-04-01,0.5328095235329968,0.5928854649066687,0.631664946772306,0.5706033905929603,0.5706033905929603
2008-07-01,0.4834709821198554,0.5380037411029028,0.5652691581189413,0.5161904450145868,0.5161904450145868
2008-10-01,0.4371859128102924,0.4848043728152044,0.5578284499346943,0.47559995823664636,0.47559995823664636
2009-01-01,0.529059819861626,0.5882441727695831,0.5780899824814093,0.5566211582579698,0.5566211582579698
2009-04-01,0.4101704705982555,0.5034194190498307,0.5619419360991398,0.46849944823390494,0.46849944823390494
2009-07-01,0.4426770744056393,0.5203577263347486,0.6014712429563248,0.4977401036945092,0.4977401036945092
2009-10-01,0.4472989298699066,0.5630536697098008,0.6094241246718151,0.5144503907822565,0.5144503907822565
2010-01-01,0.503821845471739,0.6043644183601053,0.6880929070709579,0.5708388296580927,0.5708388296580927
2010-04-01,0.4561443185296913,0.5590740379925103,0.6566557299491831,0.5271255166524353,0.5271255166524353
2010-07-01,0.4652940608990579,0.5315813540304997,0.6680578603120901,0.5257330087210969,0.5257330087210969
2010-10-01,0.4788012164851056,0.5825875504991048,0.7044270715467653,0.5550622877016373,0.5550622877016373
2011-01-01,0.5048996283180816,0.5661523258821549,0.6295796647941069,0.5482114448825086,0.5482114448825086
2011-04-01,0.5432529938641572,0.5796791788749636,0.6655625113790927,0.5786427528703861,0.5786427528703861
2011-07-01,0.5626850946245916,0.6218217314001206,0.666724095427733,0.6012338858178786,0.6012338858178786
2011-10-01,0.5305308186318552,0.6338789962528738,0.6642635470830219,0.5882818176083942,0.5882818176083942
2012-01-01,0.5511907347237998,0.6612173795851926,0.6839426810087699,0.6107491174392117,0.6107491174392117
2012-04-01,0.5829780392716108,0.6694067275556934,0.6638413945576302,0.6250793168140395,0.6250793168140395
2012-07-01,0.5757252963850618,0.6186046377208004,0.6764337372488491,0.6087307869585409,0.6087307869585409
2012-10-01,0.5628981615789126,0.6703574856604196,0.7188288346824334,0.6263220934240689,0.6263220934240689
2013-01-01,0.5487897149562018,0.6047549837343331,0.7059152125586371,0.5970043951101283,0.5970043951101283
2013-04-01,0.528278261083766,0.6260055710992695,0.6910135930402855,0.590143520479721,0.590143520479721
2013-07-01,0.5471177313672894,0.6246502359394179,0.6629636854776737,0.5935466735610048,0.5935466735610048
2013-10-01,0.4942605889468979,0.58986481962746,0.6593423290676796,0.5559582061752228,0.5559582061752228
2014-01-01,0.4718320133232139,0.560459420262392,0.655473989991832,0.535148630738691,0.535148630738691
2014-04-01,0.4462028703114207,0.5330982619456255,0.6728912130369713,0.5176091563467923,0.5176091563467923
2014-07-01,0.4238168251662234,0.5037908617746368,0.6291001761895165,0.48886570635340604,0.48886570635340604
2014-10-01,0.428478903298186,0.5418959000967135,0.6611165508859479,0.5090315318552966,0.5090315318552966
2015-01-01,0.4293622789809129,0.5406208765370261,0.6470236768410413,0.5062721378197725,0.5062721378197725
2015-04-01,0.4674733891353233,0.5888439541310758,0.6928187279898576,0.5489536264049559,0.5489536264049559
2015-07-01,0.4736862228171963,0.6044339213490176,0.6673615077516248,0.5516455893636284,0.5516455893636284
2015-10-01,0.4761947605598417,0.5912357340774762,0.6575686170008647,0.5469818239033367,0.5469818239033367
2016-01-01,0.4357691775696622,0.5607153706232939,0.6311624026629499,0.5123316805044092,0.5123316805044092
2016-04-01,0.4884525110309243,0.591721947848442,0.6760266830803061,0.556948176486056,0.556948176486056
2016-07-01,0.4664544893707847,0.5708959073399853,0.6409174347047097,0.5326795038283298,0.5326795038283298
2016-10-01,0.5197948226216025,0.5922378892557889,0.6411470688971744,0.5657981918669728,0.5657981918669728
2017-01-01,0.4776609487488042,0.5527873321003998,0.6104048665879371,0.5267476473221095,0.5267476473221095
2017-04-01,0.5399096732720826,0.6153254468194516,0.7069340717694593,0.5959392850357687,0.5959392850357687
2017-07-01,0.4835941105567424,0.5859293349019274,0.6915913796754289,0.5558941316840352,0.5558941316840352
2017-10-01,0.4645311485618547,0.5283670369411869,0.6740658019777873,0.5255888457588409,0.5255888457588409
2018-01-01,0.4715632840308212,0.5703901484065457,0.6712113480088072,0.5411409561391357,0.5411409561391357
2018-04-01,0.4817990796932238,0.5510910674233928,0.6423263612402317,0.5346921323216761,0.5346921323216761
2018-07-01,0.4715337566916999,0.5755405743147107,0.69415363622486,0.5472597778852352,0.5472597778852352
2018-10-01,0.5241210230995645,0.6409536485516706,0.7841862394504646,0.6111838540053763,0.6111838540053763
2019-01-01,0.5080188151674365,0.6260209574764194,0.7487940467497607,0.5915745041765962,0.5915745041765962
2019-04-01,0.4806200084193247,0.5636535374501078,0.7616945963036165,0.561744984705418,0.561744984705418
2019-07-01,0.4411168627997339,0.5621879992679011,0.7415238486035877,0.5375196009009549,0.5375196009009549
2019-10-01,0.4337563308063705,0.5424527504696235,0.7120766996149879,0.5220293304670699,0.5220293304670699
2020-01-01,0.4215865904690444,0.5145020567948703,0.6657098648185584,0.4982858852366949,0.4982858852366949
2020-04-01,0.55758007558302,0.6091340323247881,0.7202799090641893,0.6055862293017843,0.6055862293017843
2020-07-01,0.512299982819964,0.6113894491095369,0.7373553668137869,0.5870378995056005,0.5870378995056005
2020-10-01,0.5052097264403504,0.5945611259689269,0.7227667113638463,0.5755265432836225,0.5755265432836225
2021-01-01,0.5078997010873143,0.5632917862941421,0.7003257758800832,0.5630025416079165,0.5630025416079165
2021-04-01,0.5304517464615267,0.5229710510276772,0.6931665526872546,0.5607504990765174,0.5607504990765174
2021-07-01,0.5732313567237716,0.5387123573096178,0.7725583324689345,0.602741052048558,0.602741052048558
2021-10-01,0.590067403318765,0.644708952903536,0.7571248362300245,0.6398713547764482,0.6398713547764482
2022-01-01,0.7639700896527231,0.7469072829158563,0.8014183168257796,0.7663408930662743,0.7663408930662743
2022-04-01,0.8655361251971169,0.7478185688156527,0.8748246348576526,0.8320785602147848,0.8320785602147848
2022-07-01,0.734390750141905,0.746924083446314,0.7083091069012948,0.7329344214851057,0.7329344214851057
2022-10-01,0.7998170405221869,0.8179267400590872,0.7939089903497073,0.8040683403487612,0.8040683403487612
2023-01-01,0.7167943313816273,0.8006275997120724,0.7686142123518988,0.7523082880748151,0.7523082880748151
2023-04-01,0.7597975321380379,0.8038791296352411,0.8319746016215722,0.7874574252839057,0.7874574252839057
2023-07-01,0.8179427312097652,0.8034328872800608,0.8142323571848271,0.8128477032258662,0.8128477032258662
2023-10-01,0.7550377534239854,0.8651309951212252,0.7963692249444844,0.796332020237257,0.796332020237257
2024-01-01,0.8309852356695601,0.8959689135136817,0.8343802771310254,0.8511593473150897,0.8511593473150897
2024-04-01,0.7843637110715809,0.857650502381392,0.8133346073776009,0.8121439277257282,0.8121439277257282
2024-07-01,0.7597238727649362,0.8247674571591378,0.7869229840386693,0.7846767703379434,0.7846767703379434
2024-10-01,0.7271721689269757,0.8430945795047996,0.7872741681514704,0.7739692919452218,0.7739692919452218
2025-01-01,0.7127169278165599,0.783966273257756,0.7856700763274683,0.7486823611511004,0.7486823611511004
2025-04-01,0.7626977451032244,0.8108506242071698,0.8489760842832867,0.7943992766704204,0.7943992766704204
2025-07-01,0.7505448889688541,0.7585655124552009,0.8190914746622208,0.7666603931534314,0.7666603931534314
2025-10-01,0.7047333198404495,0.7578741078967404,0.8191203859330572,0.7435529694758582,0.7435529694758582
2026-01-01,0.7152281478729425,0.7225813800263948,0.7789615254634413,0.730180793037078,0.730180793037078
