Date,FCT_SOURCE,POINT,Mean_spd,Variance_spd,sigma_spd,Q1,Q2_median_spd,Q3,Bowley_Skewness,NIU,bins_filled,entropy_norm,I_informativeness
1999-01-01,1,1.2,1.25,0.05,0.22360679774997896,1.09375,1.25,1.40625,0.0,0.1690308509457033,3,0.2421439854598914,0.2421439854598914
1999-01-01,2,1.2,1.05,0.15999999999999998,0.39999999999999997,0.75,1.1,1.35,-0.1666666666666668,0.28644594961577313,4,0.44268930313343496,0.44268930313343496
1999-01-01,3,0.8,0.8,0.2225,0.4716990566028302,0.4166666666666667,0.75,1.125,0.05882352941176474,0.31801943908566915,4,0.48496643535222256,0.48496643535222256
1999-01-01,4,1.3,1.45,0.06,0.2449489742783178,1.2083333333333333,1.4166666666666667,1.6875,0.13043478260869518,0.19674775073518588,2,0.25501972217760543,0.25501972217760543
1999-01-01,5,1.1,1.1,0.0775,0.2783882181415011,1.0,1.1666666666666667,1.3333333333333333,-6.661338147750941e-16,0.20196404057210415,3,0.2604853417881509,0.2604853417881509
1999-01-01,6,1.1,1.15,0.09,0.3,0.9166666666666667,1.1666666666666667,1.375,-0.09090909090909109,0.22056438662814232,3,0.3402524510476205,0.3402524510476205
1999-01-01,9,0.6,0.7,0.0225,0.15,0.5833333333333334,0.7222222222222222,0.8611111111111112,3.996802888650563e-16,0.09890707100936806,2,0.1231814745907173,0.1231814745907173
1999-01-01,10,1.1,1.15,0.215,0.4636809247747852,0.8,1.1875,1.5,-0.10714285714285708,0.340904995880401,4,0.48878134178201665,0.48878134178201665
1999-01-01,11,1.5,1.6,0.0525,0.229128784747792,1.4166666666666667,1.6428571428571428,1.8214285714285714,-0.11764705882352902,0.19364916731037085,2,0.23147064491545163,0.23147064491545163
1999-01-01,14,1.3,1.25,0.05,0.22360679774997896,1.09375,1.25,1.40625,0.0,0.1690308509457033,3,0.2421439854598914,0.2421439854598914
1999-01-01,16,1.6,1.425,0.156875,0.39607448794387146,1.125,1.4375,1.75,0.0,0.315599706278657,4,0.4423500709172151,0.4423500709172151
1999-01-01,17,1.5,1.5,0.3625,0.6020797289396148,1.0833333333333333,1.5,1.9166666666666667,0.0,0.4915960401250876,6,0.6029019860848139,0.6029019860848139
1999-01-01,18,1.0,0.7625,0.9279687500000001,0.9633113463465486,0.5714285714285714,0.9285714285714286,1.2857142857142856,-3.1086244689504386e-16,0.6439989416695562,5,0.5302986760287958,0.5302986760287958
