Date,var_of_avg_spd,mean_of_avg_spd,avg_indiv_var,disagreement,n_forecasters,rhs_sum,gap,disagreement_theo
2021-01-01,0.7179507915980057,1.4279737098086347,0.5945734118144546,0.12337737978355129,37,0.7179507915980059,-2.220446049250313e-16,0.12337737978355112
2021-04-01,0.6331075484612978,1.4258253552402047,0.5107772249955735,0.12233032346572437,33,0.6331075484612979,-1.1102230246251565e-16,0.12233032346572426
2021-07-01,0.5924365901435205,1.6029777463201638,0.50436418547985,0.08807240466367049,29,0.5924365901435205,0.0,0.0880724046636705
2021-10-01,1.4970489030990701,1.8668329642857149,0.830276773388884,0.6667721297101862,35,1.4970489030990701,0.0,0.6667721297101862
2022-01-01,1.9461730159281685,2.0307392561692637,0.8904469185974723,1.0557260973306961,37,1.9461730159281685,0.0,1.0557260973306963
2022-04-01,1.171341402451464,2.065172563476767,0.9551609322293322,0.21618047022213144,29,1.1713414024514637,2.220446049250313e-16,0.21618047022213172
2022-07-01,1.8561735210075987,2.3618714220640173,1.0285771382296742,0.8275963827779248,29,1.856173521007599,-2.220446049250313e-16,0.8275963827779245
2022-10-01,3.315510051789016,2.6245666361920037,1.4266805259728064,1.8888295258162093,38,3.3155100517890155,4.440892098500626e-16,1.8888295258162096
2023-01-01,2.8037095713099145,2.445908764425977,1.3763712810780182,1.4273382902318954,39,2.8037095713099136,8.881784197001252e-16,1.4273382902318963
2023-04-01,2.686937059929775,2.4440250328544852,1.203612275601738,1.4833247843280366,35,2.6869370599297744,4.440892098500626e-16,1.4833247843280368
2023-07-01,1.735397955064206,2.320639367578457,1.2361356855745205,0.49926226948968494,34,1.7353979550642054,6.661338147750939e-16,0.49926226948968555
2023-10-01,1.5517173728179248,2.254802219571251,1.3995270732018055,0.15219029961611907,44,1.5517173728179245,2.220446049250313e-16,0.1521902996161193
2024-01-01,1.4933838526473062,2.0672703507353916,1.3040657198590213,0.1893181327882852,38,1.4933838526473064,-2.220446049250313e-16,0.1893181327882849
2024-04-01,1.2703189459859328,2.1727660189892752,1.171253209768768,0.09906573621716439,41,1.2703189459859323,4.440892098500626e-16,0.09906573621716475
2024-07-01,1.2595809895521146,1.9592690551629581,1.0693105033286945,0.19027048622342,39,1.2595809895521144,2.220446049250313e-16,0.19027048622342013
2024-10-01,1.1230327638892565,1.9862256927194244,1.0945788301900017,0.028453933699255095,38,1.1230327638892568,-2.220446049250313e-16,0.028453933699254863
2025-01-01,1.0044430100774222,1.9789112378264593,0.9628645193641701,0.04157849071325208,43,1.0044430100774222,0.0,0.04157849071325215
2025-04-01,1.1545401091630296,2.0996869256427613,1.0743424633176617,0.08019764584536827,35,1.15454010916303,-4.440892098500626e-16,0.08019764584536793
2025-07-01,0.9289436924973331,2.043258952496394,0.8588483832408285,0.07009530925650471,35,0.9289436924973332,-1.1102230246251565e-16,0.07009530925650465
2025-10-01,0.9067202511354053,2.006126159915314,0.8775678459870256,0.029152405148379777,38,0.9067202511354054,-1.1102230246251565e-16,0.02915240514837969
2026-01-01,0.8571400515486136,2.009559652688712,0.7997991302923144,0.057340921256299054,45,0.8571400515486135,1.1102230246251565e-16,0.05734092125629919
2026-04-01,1.1564218148419056,2.0527997014081816,1.072207105911996,0.0842147089299096,36,1.1564218148419056,0.0,0.08421470892990968
