Date,NIU_mean,NIU_median,NIU_std,Variance_mean,sigma_mean,Mean_spd_mean,POINT_mean,n_forecasters,NIU_se_lo,NIU_se_hi
1999-01-01,0.32301940182655525,0.23717082451262844,0.2242859803782648,0.31503035315668115,0.4465249811870276,1.133794528144613,1.134642857142857,57,0.29331199800184854,0.35272680565126197
1999-04-01,0.3222033536490133,0.25121455895720235,0.2098833425180141,0.22224731494528227,0.3969359127444171,1.4448593720624066,1.4512962962962963,54,0.2936418483890731,0.35076485890895354
1999-07-01,0.33470004200590997,0.28256622862026215,0.21750393713742486,0.22658738559295025,0.40464646735930626,1.5021261998870694,1.4863043478260871,46,0.30263083604297625,0.3667692479688437
1999-10-01,0.35139681302842235,0.282842712474619,0.23643860863103744,0.26738653536973206,0.4216439935281989,1.5660253065095533,1.5203921568627452,51,0.3182887855522889,0.3845048405045558
2000-01-01,0.3341425753244045,0.2703912901368115,0.2059709853905765,0.20873677768475996,0.38501786043193653,1.7101611819722888,1.639056603773585,54,0.3061134744341178,0.3621716762146912
2000-04-01,0.3474587638265708,0.29344694769431684,0.23643243769668912,0.22315005340174449,0.39304330290710643,1.7681889564981133,1.6943396226415093,53,0.3149822708487903,0.3799352568043513
2000-07-01,0.369945858897525,0.3195048252113468,0.2288923064766215,0.23141054792912397,0.40630699329952313,1.890776002004371,1.8093617021276598,48,0.3369081002075971,0.40298361758745294
2000-10-01,0.37163795507399716,0.32366943748507476,0.1870809985937058,0.21057136211746444,0.4096960381576816,1.9174596574100475,1.8316393442622951,63,0.3480679647261605,0.39520794542183385
2001-01-01,0.3559258873646041,0.2797514424720941,0.23141639552576587,0.2367110846198189,0.40880408649788463,1.7564350520579044,1.6736363636363636,55,0.32472170695756203,0.3871300677716462
2001-04-01,0.35891649468266346,0.31323756598440355,0.17923761061447355,0.21030005045274067,0.4012248662553913,1.864943897581959,1.7826415094339623,54,0.334525345309268,0.38330764405605894
2001-07-01,0.4083298303097977,0.34641016151377546,0.22927941333034096,0.277854404563139,0.4565275252239878,1.8971535834120685,1.8166666666666667,43,0.3733650475702224,0.443294613049373
2001-10-01,0.3779253150395309,0.30303344735588084,0.2429729306601661,0.263240278113718,0.43546969095751714,1.7402319132207957,1.6318181818181818,44,0.3412957675298577,0.41455486254920415
2002-01-01,0.3922044322097221,0.3291402943021917,0.24330633240787225,0.2603386483805263,0.4372945020314185,1.8476388377478261,1.7467391304347826,46,0.3563308706146318,0.42807799380481243
2002-04-01,0.39011273907153515,0.32620181408078974,0.24202780789410683,0.2644704411586038,0.4296327524591082,1.9748294138905946,1.8652173913043477,48,0.35517903406177576,0.42504644408129455
