Date,Q_median,A_mean,AC_mean,AC_median,AC_std,coherence_mean,NIU_mean,n_forecasters,AC_se_lo,AC_se_hi,ACI_mean,ACI_median,ACI_std,ACI_se_lo,ACI_se_hi,Q_norm_formula,A_norm_formula,AC_formula,coherence_formula
1999-01-01,2.083333333333333,-0.025426709646070925,-0.11868354194237202,-0.13052399947443896,0.16847420212235278,0.5093840338379777,0.4209694112928614,58,-0.14080528845194606,-0.09656179543279797,-0.11868354194237202,-0.13052399947443896,0.16847420212235278,-0.14080528845194606,-0.09656179543279797,-0.3275706673014391,-0.8654387260877302,-0.3828046047929104,0.6417461705065326
1999-04-01,2.2058823529411766,-0.020351544664352832,-0.059264342820797504,-0.08193766035662818,0.17022364809923615,0.48849774821108616,0.4315816444276237,53,-0.08264635912111176,-0.03588232652048324,-0.059264342820797504,-0.08193766035662818,0.17022364809923615,-0.08264635912111176,-0.03588232652048324,-0.12813474848064418,-0.7826675326615454,-0.2505359563021631,0.5501434537207768
1999-07-01,2.333333333333333,-0.013360094921875097,0.026936773045330334,-0.0009450139019037177,0.1614383783490151,0.48699131196617795,0.3999156167066007,47,0.0033885653600173628,0.05048498073064331,0.026936773045330334,-0.0009450139019037177,0.1614383783490151,0.0033885653600173628,0.05048498073064331,0.08987002489570313,-0.5984609237213324,-0.12030924986492333,0.47310815094302916
1999-10-01,2.7666666666666666,-0.01645628369898045,0.11419639628499123,0.054385542563440095,0.18480292639216228,0.4611391327501184,0.4311092401368036,49,0.08779597822896805,0.14059681434101443,0.11419639628499123,0.054385542563440095,0.18480292639216228,0.08779597822896805,0.14059681434101443,0.6579651301508967,-0.6915004827837642,-0.004569332601497039,0.27250839742288635
2000-01-01,3.142857142857143,-0.017121279682763363,0.1612096884968994,0.1340756840116987,0.18193901256404502,0.4255479544991622,0.4705408179884894,50,0.13547962658761525,0.18693975040618355,0.1612096884968994,0.1340756840116987,0.18193901256404502,0.13547962658761525,0.18693975040618355,0.8850535512533619,-0.7090184111734791,0.016392424691339197,0.186240368643448
2000-04-01,3.25,-0.01161030043221031,0.21692638863969835,0.2018875578274557,0.21557933153372977,0.4530081909803817,0.3417050654126564,52,0.18703091426373245,0.24682186301566425,0.21692638863969835,0.2018875578274557,0.21557933153372977,0.18703091426373245,0.24682186301566425,0.9194875430009996,-0.5372471216344326,0.04835417435730999,0.25300398207199826
2000-07-01,3.333333333333333,-0.022548456461112518,0.18456915881737992,0.1944852363519386,0.196719911523843,0.4158763231717694,0.34985946725013056,47,0.155874610595488,0.21326370703927186,0.18456915881737992,0.1944852363519386,0.196719911523843,0.155874610595488,0.21326370703927186,0.9396914217107414,-0.8229223818934993,0.006618086670685605,0.11335344850045398
2000-10-01,3.1083333333333334,-0.015292804819920841,0.1783993859954341,0.1488184897883823,0.190991548470112,0.44601316089589205,0.32126477575679085,58,0.15332096705946888,0.2034778049313993,0.1783993859954341,0.1488184897883823,0.190991548470112,0.15332096705946888,0.2034778049313993,0.8855922443387821,-0.6587890560680059,0.023620504300866988,0.20829076064545343
2001-01-01,2.7,-0.02833479391818434,0.08065408536723155,0.03235927469580871,0.15130929130891896,0.4413349111241584,0.381668639735847,51,0.05946654665240439,0.10184162408205871,0.08065408536723155,0.03235927469580871,0.15130929130891896,0.05946654665240439,0.10184162408205871,0.652156921002743,-0.8986136129714382,-0.0255059825335193,0.20698145649669814
2001-04-01,2.412878787878788,-0.03369617005299712,-0.023495873603479732,-0.025128317533348245,0.20181104953946735,0.47837339536408374,0.3519572336514027,50,-0.05203626593302606,0.005044518726066597,-0.023495873603479732,-0.025128317533348245,0.20181104953946735,-0.05203626593302606,0.005044518726066597,0.3339251565825282,-0.9404772074773858,-0.10401624665248298,0.34297550061540755
2001-07-01,2.083333333333333,-0.02064882673192322,-0.0796142410487161,-0.03907391348613766,0.16562173876150893,0.4910655155471937,0.44485688470057605,37,-0.10684228717686062,-0.052386194920571595,-0.0796142410487161,-0.03907391348613766,0.16562173876150893,-0.10684228717686062,-0.052386194920571595,-0.15001672582745743,-0.7885511627502445,-0.26239914687212157,0.559147931791613
2001-10-01,1.25,-0.008405474375529715,-0.23824649207002188,-0.1914945725197599,0.2527732438070843,0.5191880003283976,0.48097462681957,39,-0.2787226049321735,-0.1977703792078703,-0.23824649207002188,-0.1914945725197599,0.2527732438070843,-0.2787226049321735,-0.1977703792078703,-0.8937695716427873,-0.4091427822325935,-0.4448401303963145,0.6828396846083816
2002-01-01,1.6666666666666667,-0.004121767971061021,-0.13178955048544838,-0.11821125931863982,0.1730547973752241,0.4703903412840634,0.3999673347987544,42,-0.15849248544745648,-0.10508661552344027,-0.13178955048544838,-0.11821125931863982,0.1730547973752241,-0.15849248544745648,-0.10508661552344027,-0.6454239428008743,-0.20993593640025762,-0.24281478955823055,0.567748839903524
2002-04-01,2.2613636363636362,-0.00260515648279277,0.050315140535135174,0.015242389205163787,0.1986207559335403,0.4840275685781549,0.4339662823112782,46,0.021030107747329597,0.07960017332294075,0.050315140535135174,0.015242389205163787,0.1986207559335403,0.021030107747329597,0.07960017332294075,0.18290153704149167,-0.13388356982413413,0.011954409805090948,0.487756244647282
2002-07-01,2.42875,-0.018326118684339154,0.039359895993222184,0.015628576446895998,0.15314630744877694,0.44415436317080453,0.4888313911679494,46,0.016779704845075218,0.06194008714136915,0.039359895993222184,0.015628576446895998,0.15314630744877694,0.016779704845075218,0.06194008714136915,0.4354693653030414,-0.7386491606915802,-0.05141481524227489,0.33917045940600665
2002-10-01,1.7041666666666666,-0.0280586193138555,-0.178195901985826,-0.11441022038207782,0.2353589663568857,0.5238260562446478,0.5309066752189788,48,-0.212167042631411,-0.14422476134024098,-0.178195901985826,-0.11441022038207782,0.2353589663568857,-0.212167042631411,-0.14422476134024098,-0.5729254234304222,-0.8958294967123416,-0.5556459566957944,0.7566217468626901
2003-01-01,1.5,-0.024084724142741553,-0.22199517832294138,-0.1538886780699675,0.2238877902428006,0.5336588048608502,0.5112073405160231,47,-0.2546525689431899,-0.18933778770269288,-0.22199517832294138,-0.1538886780699675,0.2238877902428006,-0.2546525689431899,-0.18933778770269288,-0.7413433415292215,-0.8469413113250848,-0.646381942587917,0.8139371509084395
