Date,FCT_SOURCE,POINT,Mean_spd,Variance_spd,sigma_spd,Q1,Q2_median_spd,Q3,Bowley_Skewness,NIU,bins_filled,entropy_norm,I_informativeness,Bowley_smoothed,Q2_norm,A_norm,ACI,coherence
1999-01-01,1,1.8,1.75,0.075,0.273861278752583,1.5714285714285714,1.75,1.9285714285714288,0.0,0.2449489742783177,3,0.3102655054266097,0.3102655054266097,0.0,-0.6740790585953563,0.0,-0.16851976464883908,0.5
1999-01-01,2,1.6,1.65,0.24,0.4898979485566356,1.25,1.6666666666666667,2.083333333333333,0.0,0.4216370213557839,4,0.4978421720699366,0.4978421720699366,0.0,-0.797209708665038,0.0,-0.1993024271662595,0.5
1999-01-01,3,1.7,1.7,0.3225,0.5678908345800273,1.25,1.6666666666666667,2.125,0.0476190476190474,0.4980732105593745,5,0.5701991642222377,0.5701991642222377,0.0476190476190474,-0.797209708665038,0.6553229498985339,-0.01694022130293714,0.23878509101493822
1999-01-01,4,2.0,2.0,0.2125,0.4609772228646444,1.6428571428571428,2.0,2.357142857142857,0.0,0.4609772228646444,4,0.4941201799526452,0.4941201799526452,0.0,0.0,0.0,0.0,0.5
1999-01-01,5,1.8,1.725,0.086875,0.2947456530637899,1.5384615384615383,1.7307692307692308,1.9230769230769231,0.0,0.261031137801529,3,0.3359019395797032,0.3359019395797032,0.0,-0.7069794052980293,0.0,-0.17674485132450732,0.5
1999-01-01,6,1.9,1.6,0.2025,0.45,1.25,1.625,1.9375,-0.0909090909090909,0.3803194146278325,4,0.4849664353522225,0.4849664353522225,-0.0909090909090909,-0.8417864326559863,-0.9047533185981579,-0.7691800660746904,0.8808045342482042
1999-01-01,9,1.3,1.3,0.0725,0.2692582403567252,1.1071428571428572,1.2857142857142856,1.4642857142857144,1.243449787580175e-15,0.2065116433122583,3,0.3038276370677527,0.3038276370677527,1.243449787580175e-15,-0.9815272167596621,2.0487087259255117e-14,-0.24538180418990546,0.49999999999998995
1999-01-01,10,1.6,1.7,0.1225,0.35,1.4166666666666667,1.7,1.95,-0.0624999999999997,0.3069703067574602,3,0.3901593961259963,0.3901593961259963,-0.0624999999999997,-0.7538519037016217,-0.7738082265932337,-0.6047001273487619,0.7916684023586424
1999-01-01,11,2.0,1.85,0.04,0.2,1.65625,1.8125,1.96875,0.0,0.1865009616480627,2,0.1896140784524526,0.1896140784524526,0.0,-0.5466817626424317,0.0,-0.13667044066060793,0.5
1999-01-01,14,1.5,1.65,0.04,0.2,1.53125,1.6875,1.84375,0.0,0.172132593164774,2,0.1896140784524526,0.1896140784524526,0.0,-0.7709750389355534,0.0,-0.19274375973388835,0.5
1999-01-01,16,2.5,1.975,0.486875,0.6977642868476431,1.6,2.071428571428572,2.4285714285714284,-0.1379310344827592,0.6892024376045112,7,0.6359080051377873,0.6359080051377873,-0.1379310344827592,0.2295991170327551,-0.9789850509372995,-0.14523584564947603,0.38761294835826465
1999-01-01,17,2.0,2.0,0.1625,0.4031128874149275,1.6875,2.0,2.3125,0.0,0.4031128874149275,4,0.4522636134896463,0.4522636134896463,0.0,0.0,0.0,0.0,0.5
1999-01-01,18,1.8,1.875,3.903125,1.975632810013035,1.1666666666666667,1.8,2.375,-0.0482758620689655,1.862644476126468,9,0.7626559003561729,0.7626559003561729,-0.0482758620689655,-0.5747219846227449,-0.6614535631444014,-0.42652750915104765,0.6900759522730683
1999-01-01,19,2.0,2.05,0.06,0.2449489742783178,1.8125,2.083333333333333,2.2916666666666665,-0.1304347826086966,0.2390457218668787,2,0.2550197221776054,0.2550197221776054,-0.1304347826086966,0.26616073850966393,-0.9731756309547034,-0.13097077143256972,0.37048942768274395
1999-01-01,20,2.3,2.25,0.125,0.3535533905932738,2.0,2.25,2.5,0.0,0.3162277660168379,3,0.3939743025557903,0.3939743025557903,0.0,0.6740790585953563,0.0,0.16851976464883908,0.5
1999-01-01,23,2.5,2.45,0.21,0.458257569495584,2.083333333333333,2.5,2.8125,-0.1428571428571426,0.3805621975536936,4,0.4849664353522226,0.4849664353522226,-0.1428571428571426,0.9269625051147778,-0.9821056595844248,-0.0012355496161346024,0.04481243875211022
1999-01-01,24,2.7,3.5125,4.6029687500000005,2.14545304073522,2.3,2.8,3.3,0.0,1.353524053419103,5,0.5890540006187884,0.5890540006187884,0.0,0.9894171649200038,0.0,0.24735429123000094,0.5
1999-01-01,26,1.9,1.8,0.0725,0.2692582403567252,1.6071428571428572,1.7857142857142856,1.9642857142857144,1.243449787580175e-15,0.2457980200625437,3,0.3038276370677527,0.3038276370677527,1.243449787580175e-15,-0.6051914672751074,2.0487087259255117e-14,-0.15129786681876983,0.4999999999999938
1999-01-01,28,1.8,1.75,0.175,0.4183300132670378,1.5416666666666667,1.75,1.9583333333333333,0.0,0.3741657386773941,5,0.4453122650624979,0.4453122650624979,0.0,-0.6740790585953563,0.0,-0.16851976464883908,0.5
1999-01-01,29,1.5,1.55,0.16,0.4,1.25,1.6,1.85,-0.1666666666666668,0.3321819194149599,4,0.4426893031334349,0.4426893031334349,-0.1666666666666668,-0.8640452065709071,-0.9917946281775916,-0.8615529480602033,0.9284776971898115
1999-01-01,33,2.7,2.75,0.05,0.2236067977499789,2.59375,2.75,2.90625,0.0,0.1690308509457033,3,0.2421439854598914,0.2421439854598914,0.0,0.9853497199714368,0.0,0.2463374299928592,0.5
1999-01-01,34,2.0,2.05,0.06,0.2449489742783178,1.8125,2.083333333333333,2.2916666666666665,-0.1304347826086966,0.2390457218668787,2,0.2550197221776054,0.2550197221776054,-0.1304347826086966,0.26616073850966393,-0.9731756309547034,-0.13097077143256972,0.37048942768274395
