Date,Q_median,A_mean,AC_mean,AC_median,AC_std,coherence_mean,NIU_mean,n_forecasters,AC_se_lo,AC_se_hi,ACI_mean,ACI_median,ACI_std,ACI_se_lo,ACI_se_hi,Q_norm_formula,A_norm_formula,AC_formula,coherence_formula
1999-01-01,1.8,-0.0259306803315646,-0.15755282759592537,-0.14523584564947603,0.3329611589228916,0.5270182890513839,0.5576039577436517,59,-0.20090067827500965,-0.11420497691684109,-0.15755282759592537,-0.14523584564947603,0.3329611589228916,-0.20090067827500965,-0.11420497691684109,-0.7615941559557649,-0.8243261491002796,-0.6453910522835233,0.8139009888781468
2000-01-01,1.75,-0.020984534922132193,-0.17454349785695103,-0.1594757763710284,0.3136490243306311,0.5233241625184885,0.49804409699897556,46,-0.2207885235503342,-0.12829847216356785,-0.17454349785695103,-0.1594757763710284,0.3136490243306311,-0.2207885235503342,-0.12829847216356785,-0.848283639957513,-0.7384058332374291,-0.6451390495737993,0.8131887939922533
2001-01-01,1.8,0.01315904728733881,-0.06048117060762193,-3.429757911705656e-16,0.28636379881894997,0.49399862870819533,0.46791217519960443,43,-0.10415124052252543,-0.016811100692718434,-0.06048117060762193,-3.429757911705656e-16,0.28636379881894997,-0.10415124052252543,-0.016811100692718434,-0.7615941559557649,0.5326414279325001,-0.03401913577565773,0.2971717006333371
2001-04-01,1.8,0.009146593784958483,-0.12048215469204222,-0.03011247110721386,0.29623399009042056,0.48337018668990306,0.5340672473897669,41,-0.16674613132373525,-0.0742181780603492,-0.12048215469204222,-0.03011247110721386,0.29623399009042056,-0.16674613132373525,-0.0742181780603492,-0.7615941559557649,0.3908106255612088,-0.06510596459308748,0.35118045574358336
2001-07-01,1.8819444444444444,0.022067102777438584,-0.061812917575658696,0.0,0.2793508411610706,0.5071449567884152,0.6421017807687086,30,-0.11281516996297904,-0.010810665188338356,-0.061812917575658696,0.0,0.2793508411610706,-0.11281516996297904,-0.010810665188338356,-0.5300953588551064,0.7598320297324163,0.0343006365042441,0.2986082837646955
2001-10-01,1.8888888888888888,0.009872307359073086,-0.09597369522725586,0.0,0.3540093711721442,0.5433667534397986,0.6332005423364779,35,-0.15581220047923672,-0.036135189975275,-0.09597369522725586,0.0,0.3540093711721442,-0.15581220047923672,-0.036135189975275,-0.504672397721857,0.41819757269655666,-0.017056018379619498,0.39447361413288407
2002-01-01,1.8888888888888888,0.005409879156830592,-0.10891205895084247,-6.859515823411312e-16,0.2837938478989033,0.5054947679872054,0.6153197569734897,35,-0.15688197455434957,-0.06094214334733535,-0.10891205895084247,-6.859515823411312e-16,0.2837938478989033,-0.15688197455434957,-0.06094214334733535,-0.504672397721857,0.2393933550968791,-0.05830732428066983,0.43959239074228906
2002-04-01,2.0,0.011711458387655088,-0.029324167773846894,-6.859515823411312e-16,0.18043339447077603,0.4682105377857283,0.5891355830569842,37,-0.05898723510091053,0.0003388995532167399,-0.029324167773846894,-6.859515823411312e-16,0.18043339447077603,-0.05898723510091053,0.0003388995532167399,0.0,0.48423406207014874,0.12105851551753719,0.5
2002-07-01,1.9,0.013445863774835256,-0.08335744474908453,-0.009720183245807774,0.20996080840052048,0.4691574591693979,0.6304701432985859,37,-0.11787478902394426,-0.04884010047422481,-0.08335744474908453,-0.009720183245807774,0.20996080840052048,-0.11787478902394426,-0.04884010047422481,-0.4621171572600102,0.5418484988762907,0.014941703490844938,0.37480125601684233
2002-10-01,1.9,0.013534548205961195,-0.08077535156397002,-6.859515823411312e-16,0.23248703917406177,0.48515283291684197,0.6503348550712265,41,-0.11708372706212697,-0.04446697606581306,-0.08077535156397002,-6.859515823411312e-16,0.23248703917406177,-0.11708372706212697,-0.04446697606581306,-0.4621171572600102,0.5446694112431236,0.015443440625398298,0.3741494600149221
2003-01-01,1.9395833333333332,0.008470979416307513,-0.065640790362389,-0.005084026891472281,0.29059001857846695,0.5061555928679462,0.7844984837524693,36,-0.11407246012546682,-0.01720912059931117,-0.065640790362389,-0.005084026891472281,0.29059001857846695,-0.11407246012546682,-0.01720912059931117,-0.29321798865686033,0.36467558022162144,0.01595416782616033,0.4465352799275713
2003-04-01,1.8535714285714284,0.014597068759345728,-0.06160469156996296,-0.010164743017434016,0.26870120956756655,0.5148821796797112,0.6695457501001006,34,-0.10768656883688138,-0.015522814303044544,-0.06160469156996296,-0.010164743017434016,0.26870120956756655,-0.10768656883688138,-0.015522814303044544,-0.6243745772165477,0.5775102001295292,-0.007491473517583121,0.31970865647794067
2003-07-01,1.9166666666666667,0.0018853607234108173,-0.10442056381268365,-0.09299478665043287,0.3130399846907492,0.5280881692993202,0.7331691316824952,37,-0.15588402028192738,-0.05295710734343993,-0.10442056381268365,-0.09299478665043287,0.3130399846907492,-0.15588402028192738,-0.05295710734343993,-0.39411856793081435,0.08487558399182787,-0.07472462084889102,0.48327447819242464
2003-10-01,2.0,0.0002728432994473023,-0.05510407276142342,-2.8867129090189277e-16,0.30181296442041805,0.4962169462747545,0.6900534846073845,36,-0.10540623349815977,-0.004801912024687077,-0.05510407276142342,-2.8867129090189277e-16,0.30181296442041805,-0.10540623349815977,-0.004801912024687077,0.0,0.012311920529819614,0.0030779801324549035,0.5
2004-01-01,1.9479166666666665,-0.006242981627839036,-0.12583858957546543,-0.09326755456447401,0.30204092375719654,0.5208366696935489,0.695287786707536,36,-0.17617874353499818,-0.07549843561593267,-0.12583858957546543,-0.09326755456447401,0.30204092375719654,-0.17617874353499818,-0.07549843561593267,-0.25468521372380926,-0.27450152972226544,-0.14154574307037668,0.5349557403824139
2004-04-01,1.8964698108613256,-0.018538910691333278,-0.14206175612570243,-0.10361160898238525,0.2884403051956447,0.5314920386416385,0.6442188495434664,41,-0.1871085636684039,-0.09701494858300096,-0.14206175612570243,-0.10361160898238525,0.2884403051956447,-0.1871085636684039,-0.09701494858300096,-0.4758849723197584,-0.6840048246050113,-0.3843606901829744,0.6627538085118685
2004-07-01,2.0,-0.00933528854754155,-0.09922698230575537,-0.014588646874815763,0.2730687488725164,0.48949475153523103,0.6469181186318353,40,-0.14240294251823976,-0.05605102209327097,-0.09922698230575537,-0.014588646874815763,0.2730687488725164,-0.14240294251823976,-0.05605102209327097,0.0,-0.39800116219216075,-0.09950029054804019,0.5
2004-10-01,1.97125,-0.003391520749491453,-0.09038269959702999,-0.0006664245397694344,0.27107912732095396,0.4945466279919285,0.6914765816834543,38,-0.13435754086992208,-0.04640785832413792,-0.09038269959702999,-0.0006664245397694344,0.27107912732095396,-0.13435754086992208,-0.04640785832413792,-0.14276796335386502,-0.15186454751392334,-0.07525513846932377,0.5108406960771096
2005-01-01,1.9166666666666667,0.00046860911115529085,-0.10202781751536372,-0.10004052935049595,0.21965649416007152,0.49184729428445667,0.6924549004467099,41,-0.13633239853160473,-0.06772323649912271,-0.10202781751536372,-0.10004052935049595,0.21965649416007152,-0.13633239853160473,-0.06772323649912271,-0.39411856793081435,0.021143674004153155,-0.09246671285568543,0.4958334427403436
2005-04-01,1.8985955913476225,0.004768461303930864,-0.11865325323971444,-0.07067680770200013,0.252193059229301,0.5031811341870597,0.6691782398359667,39,-0.1590364622165594,-0.07827004426286949,-0.11865325323971444,-0.07067680770200013,0.252193059229301,-0.1590364622165594,-0.07827004426286949,-0.4676216745946897,0.21192437792449384,-0.05758939599575474,0.45044978375375516
2005-07-01,1.9375,0.021510561538176584,-0.04536730756841198,0.0,0.1959007489487178,0.4534274291453277,0.7338278844936378,31,-0.08055212075061785,-0.010182494386206109,-0.04536730756841198,0.0,0.1959007489487178,-0.08055212075061785,-0.010182494386206109,-0.30270972933210855,0.7490128874922917,0.08627782155228964,0.38663325578047364
2005-10-01,1.98125,0.017063732498488825,-0.05552001766337559,0.0,0.2712461326431702,0.492658259174323,0.5634734663428882,36,-0.10072770643723729,-0.010312328889513889,-0.05552001766337559,0.0,0.2712461326431702,-0.10072770643723729,-0.010312328889513889,-0.09347630396922797,0.6469477657798043,0.1300001675831871,0.46976285699687703
2006-01-01,1.99,0.006239619377742966,-0.06533050810967345,-0.019522940920373807,0.23863153662038242,0.48986339739307705,0.6643414133555605,38,-0.10404165510684948,-0.02661936111249741,-0.06533050810967345,-0.019522940920373807,0.23863153662038242,-0.10404165510684948,-0.02661936111249741,-0.049958374957880025,0.2743612291578407,0.05533176120053084,0.49314667941991386
2006-04-01,2.0,0.0003225254401158997,-0.048171863030780394,-0.052561889529788346,0.18548347255440495,0.47088473260862446,0.6983205337782109,39,-0.0778729890522738,-0.018470737009286982,-0.048171863030780394,-0.052561889529788346,0.18548347255440495,-0.0778729890522738,-0.018470737009286982,0.0,0.014553510651679013,0.0036383776629197533,0.5
2006-07-01,1.9541666666666666,0.011861944988140988,-0.028968586596446695,0.0,0.1817765736479968,0.4473189818242553,0.5896727873373513,32,-0.0611024485682853,0.003165275375391907,-0.028968586596446695,0.0,0.1817765736479968,-0.0611024485682853,0.003165275375391907,-0.2252374441687326,0.48941555469197595,0.05876412836783436,0.4448826456623784
2006-10-01,1.9545454545454544,0.0028128283281376397,-0.06920628448964415,-0.04800803441985982,0.18606612556540872,0.47043453493162807,0.6044565524545457,43,-0.09758110262569589,-0.040831466353592416,-0.06920628448964415,-0.04800803441985982,0.18606612556540872,-0.09758110262569589,-0.040831466353592416,-0.22343882281432367,0.1262565535873596,-0.023610174394087566,0.4858946921469234
2007-01-01,1.9583333333333333,0.0016839057482548646,-0.044510424799893755,-0.04800803441985982,0.18355816177015186,0.45802341222064125,0.6359318005731267,47,-0.07128513450586611,-0.0177357150939214,-0.044510424799893755,-0.04800803441985982,0.18355816177015186,-0.07128513450586611,-0.0177357150939214,-0.2053706759569838,0.07584333728693554,-0.031877455293451866,0.49221200127727427
2007-04-01,2.0,-0.0012068117655556643,-0.05179482556764349,-0.061848363649333486,0.18693733470142262,0.47516558410532905,0.583217004155818,47,-0.07906243830450557,-0.02452721283078141,-0.05179482556764349,-0.061848363649333486,0.18693733470142262,-0.07906243830450557,-0.02452721283078141,0.0,-0.05440576723068289,-0.013601441807670723,0.5
2007-07-01,1.99375,-0.007841840273391862,-0.050340425617950504,-0.06436857317069673,0.19306786540636972,0.4544631836071982,0.5978704486535193,36,-0.0825184031856788,-0.01816244805022222,-0.050340425617950504,-0.06436857317069673,0.19306786540636972,-0.0825184031856788,-0.01816244805022222,-0.031239831446031707,-0.3398094525607357,-0.09374704777091324,0.5053077950108829
2007-10-01,2.0,-0.004293882045265574,-0.04273018799222882,-3.2165177677862725e-09,0.1810207606301896,0.44300517537124334,0.6050236794720154,39,-0.07171670819233368,-0.013743667792123961,-0.04273018799222882,-3.2165177677862725e-09,0.1810207606301896,-0.07171670819233368,-0.013743667792123961,0.0,-0.19137988069257092,-0.04784497017314273,0.5
2008-01-01,2.0,-0.007973280487736496,-0.036662620769968554,-0.04800803441985982,0.2017258588360023,0.45344830673744757,0.6538385264844364,37,-0.0698261476759108,-0.0034990938640263106,-0.036662620769968554,-0.04800803441985982,0.2017258588360023,-0.0698261476759108,-0.0034990938640263106,0.0,-0.3450454026827793,-0.08626135067069482,0.5
2008-04-01,2.0,-0.0028737809220294023,-0.014217371216200102,-1.6082588838931363e-09,0.22294378933232709,0.47588454211503245,0.631664946772306,40,-0.049467879440145274,0.021033137007745065,-0.014217371216200102,-1.6082588838931363e-09,0.22294378933232709,-0.049467879440145274,0.021033137007745065,0.0,-0.12896235562823688,-0.03224058890705922,0.5
2008-07-01,2.0954545454545457,-0.006674346316900193,0.0638374323320424,0.04016452589667148,0.23002659485235982,0.4717016193233442,0.5652691581189413,42,0.028343558165950383,0.0993313064981344,0.0638374323320424,0.04016452589667148,0.23002659485235982,0.028343558165950383,0.0993313064981344,0.44405677248152864,-0.29240292518747646,0.03299064527269395,0.43507825038854564
2008-10-01,2.055555555555556,-0.006684073724663843,0.04781358044912423,0.05015321482258027,0.19688934752636916,0.46007998663979177,0.5578284499346943,41,0.017064630370138043,0.07856253052811042,0.04781358044912423,0.05015321482258027,0.19688934752636916,0.017064630370138043,0.07856253052811042,0.2708471185167226,-0.29280430892316955,-0.0050539677390062055,0.4603473983194396
2009-01-01,2.0,-0.006813124723991485,-0.03102568030136895,-0.02341301121216767,0.28139250980280855,0.50888282069069,0.5780899824814093,43,-0.07393763574860071,0.011886275145862803,-0.03102568030136895,-0.02341301121216767,0.28139250980280855,-0.07393763574860071,0.011886275145862803,0.0,-0.2981195552844696,-0.0745298888211174,0.5
2009-04-01,2.0,0.0034610438903193885,-0.029302981809272426,-3.429757911705656e-16,0.26241997652827403,0.46631707548683327,0.5619419360991398,36,-0.07303964456398476,0.014433680945439911,-0.029302981809272426,-3.429757911705656e-16,0.26241997652827403,-0.07303964456398476,0.014433680945439911,0.0,0.15492807776445508,0.03873201944111377,0.5
2009-07-01,2.0,-0.011281933557338818,-0.07670141185075102,-0.016726742514108557,0.3081565837234371,0.5315485934391022,0.6014712429563248,34,-0.12954982996166955,-0.02385299373983249,-0.07670141185075102,-0.016726742514108557,0.3081565837234371,-0.12954982996166955,-0.02385299373983249,0.0,-0.4692572838621718,-0.11731432096554295,0.5
2009-10-01,1.9565217391304348,-0.026920846095488695,-0.14851154475610434,-0.050434937941597625,0.28751074517233427,0.5385849503758305,0.6094241246718151,41,-0.19341317941306418,-0.10360991009914451,-0.14851154475610434,-0.050434937941597625,0.28751074517233427,-0.19341317941306418,-0.10360991009914451,-0.2140302621384945,-0.8381288590654665,-0.310225155353129,0.5896924697058096
2010-01-01,1.9270833333333335,-0.011220115665535667,-0.14471500770237897,-0.013091885573606426,0.2710478364346143,0.5267527784349114,0.6880929070709579,42,-0.1865385968642171,-0.10289141854054083,-0.14471500770237897,-0.013091885573606426,0.2710478364346143,-0.1865385968642171,-0.10289141854054083,-0.349244753372721,-0.46707908110490715,-0.2373716483587508,0.5815624592430202
2010-04-01,1.8923076923076922,-0.013053284937847747,-0.11856622511014561,-0.055384448157264274,0.2607479782313499,0.5040086854206185,0.6566557299491831,38,-0.16086513269580832,-0.0762673175244829,-0.11856622511014561,-0.055384448157264274,0.2607479782313499,-0.16086513269580832,-0.0762673175244829,-0.49182252542060817,-0.5292140779127922,-0.321697850551113,0.6301397021436039
2010-07-01,1.9166666666666667,-0.03326019170721762,-0.1742444948034283,-0.13329098295621716,0.2760942659635358,0.5186110859598603,0.6680578603120901,37,-0.21963411252864956,-0.12885487707820703,-0.1742444948034283,-0.13329098295621716,0.2760942659635358,-0.21963411252864956,-0.12885487707820703,-0.39411856793081435,-0.9053154001316676,-0.4407685246724255,0.6784008045128025
2010-10-01,1.9285714285714288,-0.02745196330734359,-0.13465461783245056,-0.11135231694272134,0.2951928278221636,0.515943023033678,0.7044270715467654,39,-0.18192330036811658,-0.08738593529678454,-0.13465461783245056,-0.11135231694272134,0.2951928278221636,-0.18192330036811658,-0.08738593529678454,-0.3426949069654589,-0.8451184391393477,-0.3829563040623544,0.6448088924378264
2011-01-01,1.9565217391304348,-0.011380136097130416,-0.09057189481652612,-0.05823251540618841,0.23921321994162717,0.5059379388504128,0.6295796647941069,41,-0.12793072326829658,-0.05321306636475569,-0.09057189481652612,-0.05823251540618841,0.23921321994162717,-0.12793072326829658,-0.05321306636475569,-0.2140302621384945,-0.4727058140914467,-0.18905386628756854,0.5505866746521914
2011-04-01,2.0,-0.013562656934219068,-0.07140913307859026,-0.023969691996090118,0.22625048525903044,0.49341252347063197,0.6655625113790927,41,-0.10674352249061565,-0.036074743666564865,-0.07140913307859026,-0.023969691996090118,0.22625048525903044,-0.10674352249061565,-0.036074743666564865,0.0,-0.5455609451147141,-0.13639023627867852,0.5
2011-07-01,2.0,-0.025657465127043373,-0.07180709866390647,-0.09672850576956504,0.17944243323946463,0.4747607456931494,0.666724095427733,34,-0.10258122207900375,-0.041032975248809195,-0.07180709866390647,-0.09672850576956504,0.17944243323946463,-0.10258122207900375,-0.041032975248809195,0.0,-0.8203344005205593,-0.20508360013013982,0.5
2011-10-01,1.9508851862921595,-0.018476765441728906,-0.0795727759846027,-0.07041001113095618,0.18285521560323775,0.45536549874186627,0.664263547083022,44,-0.10713923694439724,-0.05200631502480817,-0.0795727759846027,-0.07041001113095618,0.18285521560323775,-0.10713923694439724,-0.05200631502480817,-0.24075373355153104,-0.6825096258942757,-0.2687427463507007,0.5821583703094528
2012-01-01,1.9473959479327765,-0.023727509540372928,-0.12018215965323649,-0.11105522477872626,0.20627633849147778,0.4858854469170069,0.6839426810087698,40,-0.15279731250488304,-0.08756700680158994,-0.12018215965323649,-0.11105522477872626,0.20627633849147778,-0.15279731250488304,-0.08756700680158994,-0.25711830756594506,-0.7897422529522998,-0.3148582814553129,0.6015285957462059
2012-04-01,1.95,-0.012122652532974393,-0.06397990252963419,-0.04040713891642613,0.232941960189157,0.4740619167135787,0.6638413945576302,41,-0.10035932475408074,-0.02760048030518763,-0.06397990252963419,-0.04040713891642613,0.232941960189157,-0.10035932475408074,-0.02760048030518763,-0.24491866240370938,-0.4983108042522739,-0.2084843411187244,0.5610228078193918
2012-07-01,2.0,-0.019246402258545993,-0.043029054962730746,-0.0846731863462799,0.235971080093422,0.4728401979724885,0.6764337372488491,31,-0.0854107120724941,-0.000647397852967399,-0.043029054962730746,-0.0846731863462799,0.235971080093422,-0.0854107120724941,-0.000647397852967399,0.0,-0.7006256673379745,-0.17515641683449362,0.5
2012-10-01,2.0,-0.022958176874973278,-0.052226719685064114,-0.08380970995154688,0.30670569136914805,0.49787278368832033,0.7188288346824334,41,-0.10012610129882973,-0.004327338071298488,-0.052226719685064114,-0.08380970995154688,0.30670569136914805,-0.10012610129882973,-0.004327338071298488,0.0,-0.7763150517765929,-0.19407876294414822,0.5
2013-01-01,2.0,-0.02323684816210233,-0.04092771853475242,-0.06021980228019343,0.283832393413547,0.4970477030845136,0.7059152125586371,43,-0.08421175274439974,0.0023563156748948946,-0.04092771853475242,-0.06021980228019343,0.283832393413547,-0.08421175274439974,0.0023563156748948946,0.0,-0.7812631862318152,-0.1953157965579538,0.5
2013-04-01,2.0,-0.026594130394734357,-0.07199509965868897,-0.09464417406662268,0.24639519730147402,0.48365766371394175,0.6910135930402855,38,-0.1119656787247287,-0.03202452059264923,-0.07199509965868897,-0.09464417406662268,0.24639519730147402,-0.1119656787247287,-0.03202452059264923,0.0,-0.8336874781650145,-0.20842186954125363,0.5
2013-07-01,1.9475073363964492,-0.01222959764586818,-0.10064659622124002,-0.11328325618606734,0.2872942958008012,0.5075203499075083,0.6629636854776737,36,-0.1485289788547069,-0.052764213587773154,-0.10064659622124002,-0.11328325618606734,0.2872942958008012,-0.1485289788547069,-0.052764213587773154,-0.25659811016775796,-0.5019297787070567,-0.21405547656711538,0.5643971163265759
