Date,FCT_SOURCE,POINT,P_low,P_high,dP,low_threshold,high_threshold
2001-07-01,28,1.5,20.0,0.0,-20.0,1.0,3.0
2001-07-01,33,2.0,0.0,0.0,0.0,1.0,3.0
2001-07-01,36,2.0,5.0,15.000000000000002,10.000000000000002,1.0,3.0
2001-07-01,37,2.0,0.0,0.0,0.0,1.0,3.0
2001-07-01,39,1.8,1.0,0.0,-1.0,1.0,3.0
2001-07-01,42,1.6,0.0,0.0,0.0,1.0,3.0
2001-07-01,49,1.7,30.000000000000004,20.0,-10.000000000000004,1.0,3.0
2001-07-01,53,2.0,0.0,0.0,0.0,1.0,3.0
2001-07-01,54,1.5,10.0,0.0,-10.0,1.0,3.0
2001-07-01,59,1.5,30.000000000000004,5.0,-25.000000000000004,1.0,3.0
2001-07-01,68,1.7,5.0,2.0,-3.0,1.0,3.0
2001-07-01,70,1.8,25.0,12.5,-12.5,1.0,3.0
2001-07-01,84,1.7,0.0,5.0,5.0,1.0,3.0
2001-07-01,87,1.5,15.0,0.0,-15.0,1.0,3.0
2001-07-01,89,1.8,5.0,10.0,5.0,1.0,3.0
2001-07-01,90,2.0,0.0,0.0,0.0,1.0,3.0
2001-07-01,91,1.8,11.5,0.0,-11.5,1.0,3.0
2001-07-01,93,1.7,0.0,0.0,0.0,1.0,3.0
2001-07-01,94,2.2,5.0,15.000000000000002,10.000000000000002,1.0,3.0
2001-07-01,95,1.7,19.0,5.0,-14.0,1.0,3.0
2001-10-01,1,2.0,15.000000000000002,15.000000000000002,0.0,1.0,3.0
2001-10-01,2,2.0,0.0,10.0,10.0,1.0,3.0
2001-10-01,3,2.0,0.0,0.0,0.0,1.0,3.0
2001-10-01,4,2.0,0.0,0.0,0.0,1.0,3.0
2001-10-01,5,1.8,0.0,0.0,0.0,1.0,3.0
2001-10-01,9,1.8,0.0,0.0,0.0,1.0,3.0
2001-10-01,11,1.8,0.0,0.0,0.0,1.0,3.0
2001-10-01,15,1.75,5.0,5.0,0.0,1.0,3.0
2001-10-01,17,2.0,5.0,15.000000000000002,10.000000000000002,1.0,3.0
2001-10-01,19,2.0,0.0,0.0,0.0,1.0,3.0
2001-10-01,22,1.7,15.000000000000002,5.0,-10.000000000000002,1.0,3.0
2001-10-01,24,1.9,5.0,5.0,0.0,1.0,3.0
2001-10-01,26,1.8,17.5,7.500000000000001,-10.0,1.0,3.0
2001-10-01,28,1.5,0.0,0.0,0.0,1.0,3.0
2001-10-01,29,1.5,0.0,0.0,0.0,1.0,3.0
2001-10-01,33,2.0,0.0,0.0,0.0,1.0,3.0
2001-10-01,36,2.0,5.0,15.000000000000002,10.000000000000002,1.0,3.0
2001-10-01,37,2.0,0.0,0.0,0.0,1.0,3.0
2001-10-01,39,1.8,0.0,10.0,10.0,1.0,3.0
2001-10-01,42,1.6,0.0,0.0,0.0,1.0,3.0
2001-10-01,53,2.0,0.0,0.0,0.0,1.0,3.0
2001-10-01,54,1.5,0.0,0.0,0.0,1.0,3.0
2001-10-01,63,1.9,0.0,0.0,0.0,1.0,3.0
2001-10-01,64,2.0,5.0,5.0,0.0,1.0,3.0
2001-10-01,68,1.7,5.0,2.0,-3.0,1.0,3.0
2001-10-01,71,1.5,15.000000000000002,3.0,-12.000000000000002,1.0,3.0
2001-10-01,72,1.6,22.0,18.0,-4.0,1.0,3.0
2001-10-01,76,2.0,10.0,10.0,0.0,1.0,3.0
2001-10-01,87,1.5,15.0,0.0,-15.0,1.0,3.0
2001-10-01,89,1.8,5.0,15.000000000000002,10.000000000000002,1.0,3.0
2001-10-01,90,2.0,0.0,0.0,0.0,1.0,3.0
2001-10-01,91,1.8,11.5,0.0,-11.5,1.0,3.0
2001-10-01,93,2.0,0.0,0.0,0.0,1.0,3.0
2001-10-01,94,2.2,0.0,15.0,15.0,1.0,3.0
2001-10-01,95,1.6,21.000000000000004,4.0,-17.000000000000004,1.0,3.0
2002-01-01,1,2.0,15.000000000000002,15.000000000000002,0.0,1.0,3.0
2002-01-01,2,2.0,0.0,10.0,10.0,1.0,3.0
2002-01-01,3,2.0,0.0,0.0,0.0,1.0,3.0
2002-01-01,4,2.0,0.0,0.0,0.0,1.0,3.0
2002-01-01,11,1.8,0.0,0.0,0.0,1.0,3.0
2002-01-01,15,1.75,5.0,5.0,0.0,1.0,3.0
2002-01-01,16,2.5,20.0,15.000000000000002,-4.999999999999998,1.0,3.0
2002-01-01,17,1.5,15.000000000000002,0.0,-15.000000000000002,1.0,3.0
2002-01-01,20,2.0,0.0,0.0,0.0,1.0,3.0
2002-01-01,22,1.7,15.000000000000002,5.0,-10.000000000000002,1.0,3.0
2002-01-01,26,1.7,15.000000000000002,5.0,-10.000000000000002,1.0,3.0
2002-01-01,28,1.5,0.0,0.0,0.0,1.0,3.0
2002-01-01,33,2.0,0.0,0.0,0.0,1.0,3.0
2002-01-01,36,2.0,5.0,15.000000000000002,10.000000000000002,1.0,3.0
2002-01-01,37,2.0,0.0,0.0,0.0,1.0,3.0
2002-01-01,39,1.9,5.0,5.0,0.0,1.0,3.0
2002-01-01,40,1.8,0.0,0.0,0.0,1.0,3.0
2002-01-01,42,1.6,0.0,0.0,0.0,1.0,3.0
2002-01-01,48,1.8,0.0,0.0,0.0,1.0,3.0
2002-01-01,52,1.7,20.0,5.0,-15.0,1.0,3.0
2002-01-01,53,2.0,0.0,0.0,0.0,1.0,3.0
2002-01-01,54,1.5,10.0,0.0,-10.0,1.0,3.0
2002-01-01,59,1.8,0.0,0.0,0.0,1.0,3.0
