Date,P_low_mean,P_low_std,P_high_mean,P_high_std,dP_mean,dP_std,low_threshold,high_threshold,n_forecasters,P_low_se_lo,P_low_se_hi,P_high_se_lo,P_high_se_hi,dP_se_lo,dP_se_hi,P_low_avg_spd,P_high_avg_spd,dP_avg_spd
1999-01-01,6.253924426658868,9.565839516395265,9.063593896215847,11.108085396282377,2.8096694695569786,12.050942456803178,1.2999999999999998,3.3,57,4.986898030463172,7.520950822854564,7.592292042974078,10.534895749457617,1.2134831478405064,4.405855791273451,6.253924426658868,9.063593896215846,2.8096694695569777
2000-01-01,3.566227085671528,6.511563302092358,10.215499608883455,10.395205285392162,6.649272523211928,11.778395994582453,1.2518518518518515,3.2518518518518515,44,2.5845719824129834,4.547882188930073,8.648363447503222,11.782635770263688,4.873612516563977,8.424932529859879,3.5662270856715277,10.215499608883455,6.649272523211927
2001-01-01,2.9018518518518523,6.062154183215022,19.268567251461597,14.429259801120061,16.366715399609745,16.010760542901366,1.2037037037037037,3.2037037037037037,40,1.9433411145479949,3.86036258915571,16.98710095536922,21.550033547553976,13.835191880253628,18.898238918965863,2.901851851851852,19.268567251461604,16.366715399609753
2001-04-01,3.6008836921187783,5.88191975313413,17.62042519731696,14.080736764895203,14.019541505198182,14.198608614072507,1.1916666666666664,3.1916666666666664,41,2.68228215714492,4.519485227092637,15.421383566580074,19.819466828053844,11.802091384354512,16.236991626041853,3.6008836921187797,17.620425197316962,14.019541505198182
2001-07-01,4.509240553684998,7.741017270672343,14.869321410038259,9.97954943443117,10.36008085635326,9.089820202815263,1.1796296296296296,3.1796296296296296,31,3.1189128087914115,5.899568298578585,13.076941419776118,16.6617014003004,8.727500953457545,11.992660759248976,4.5092405536849975,14.869321410038255,10.360080856353257
2001-10-01,3.5506417308397484,6.055597808394557,14.812345822817585,11.488783980535159,11.261704091977837,10.278189081579166,1.1675925925925923,3.1675925925925923,34,2.5121152745080044,4.589168187171492,12.842035625147885,16.782656020487284,9.499009206659828,13.024398977295846,3.5506417308397484,14.81234582281758,11.261704091977832
2002-01-01,3.715555556444444,6.057604857452473,14.799754786499154,13.621895241133124,11.08419923005471,13.185189589084128,1.1555555555555554,3.1555555555555554,35,2.6916334526964265,4.7394776601924615,12.497234242397194,17.102275330601113,8.85549541393139,13.312903046178029,3.7155555564444427,14.799754786499154,11.084199230054711
2002-04-01,3.942738791422998,5.555974231497529,12.847027241763778,9.932554708930857,8.904288450340777,9.683879751845717,1.1435185185185182,3.143518518518518,38,3.0414407558235728,4.844036827022424,11.235754101421966,14.45830038210559,7.333355714936949,10.475221185744605,3.9427387914229985,12.847027241763776,8.904288450340777
2002-07-01,4.40681089793043,6.851035735467637,12.95671023944294,11.722777372775056,8.549899341512509,11.511571878433392,1.1314814814814813,3.1314814814814813,37,3.2805075610267362,5.533114234834123,11.029497510952563,14.883922967933316,6.65740858240523,10.442390100619788,4.406810897930431,12.956710239442938,8.549899341512507
2002-10-01,5.940260894120063,8.331805436398401,11.682868086980454,10.200028525064095,5.74260719286039,11.427419566535587,1.1194444444444445,3.1194444444444445,39,4.606104271726398,7.2744175165137275,10.049556350502714,13.316179823458194,3.912755594914918,7.572458790805863,5.940260894120063,11.682868086980456,5.742607192860393
2003-01-01,5.9054883069199615,7.226978653999192,11.710580537620832,11.69371306893218,5.805092230700871,11.566058525798324,1.1074074074074072,3.107407407407407,38,4.733117559186527,7.077859054653396,9.813609785283283,13.60755128995838,3.9288297797642944,7.681354681637448,5.9054883069199615,11.71058053762083,5.805092230700868
2003-04-01,5.5969358951511206,6.480236521304576,11.805624306004523,12.186732350395584,6.2086884108534015,12.69531375134108,1.0953703703703703,3.0953703703703703,36,4.5168964749336915,6.67697531536855,9.774502247605259,13.836746364403787,4.092802785629888,8.324574036076914,5.59693589515112,11.805624306004523,6.208688410853403
2003-07-01,7.6424883646394095,9.235800447185396,12.263819330239945,13.063397610549023,4.621330965600535,15.844527722417457,1.083333333333333,3.083333333333333,37,6.124132124167764,9.160844605111055,10.116209992298462,14.41142866818143,2.0165066537034457,7.226155277497624,7.642488364639409,12.263819330239942,4.621330965600533
2003-10-01,6.015400544561569,7.652365588790674,12.053696109975762,13.295707561214977,6.0382955654141925,14.810937046314443,1.0712962962962962,3.071296296296296,36,4.740006279763123,7.290794809360015,9.837744849773266,14.269647370178259,3.5698060576951187,8.506785073133265,6.015400544561569,12.053696109975762,6.038295565414193
2004-01-01,7.037984758211938,7.346272714925508,12.75034970169978,13.73340058887779,5.7123649434878425,15.58433066067912,1.0592592592592593,3.0592592592592593,38,5.846261958382577,8.2297075580413,10.522497941213974,14.978201462185588,3.18425267634076,8.240477210634925,7.0379847582119375,12.750349701699779,5.712364943487842
2004-04-01,5.62180530382233,6.033717438416077,12.069786784909232,12.576164904644722,6.447981481086902,13.41876122375815,1.047222222222222,3.047222222222222,41,4.679496953292007,6.564113654352653,10.105719801619403,14.03385376819906,4.352323060887636,8.543639901286168,5.62180530382233,12.069786784909232,6.447981481086901
2004-07-01,5.713472222222223,6.481689970700497,11.514861111111113,12.612376897954501,5.801388888888889,13.129639144719736,1.0351851851851852,3.035185185185185,40,4.688627052498042,6.7383173919464046,9.520669225809849,13.509052996412377,3.7254106612179148,7.8773671165598635,5.713472222222222,11.514861111111111,5.801388888888889
2004-10-01,6.654493108880194,7.856252466528873,9.305646502239913,12.52002041177799,2.651153393359719,13.856702244940916,1.023148148148148,3.023148148148148,40,5.412310525502845,7.896675692257543,7.32605745958903,11.285235544890796,0.46021639572063444,4.842090390998804,6.654493108880195,9.305646502239915,2.65115339335972
2005-01-01,4.022487428356314,5.17742375950743,9.036124272154138,10.50154768022354,5.013636843797825,10.07282444795305,1.011111111111111,3.011111111111111,41,3.213909682942589,4.831065173770039,7.396058065281064,10.676190479027213,3.440525956917476,6.586747730678175,4.022487428356315,9.036124272154142,5.013636843797827
2005-04-01,4.033854808444423,5.4696513034558905,8.483029482009357,10.038993585358417,4.449174673564934,8.614139850236768,0.999074074074074,2.9990740740740742,41,3.179638788164799,4.8880708287240475,6.915202088208348,10.050856875810366,3.1038720477189043,5.794477299410963,4.033854808444424,8.483029482009359,4.449174673564935
2005-07-01,6.80043209876543,8.646012869915339,7.244567901234571,9.73652257211462,0.4441358024691403,12.02656520701643,0.9870370370370369,2.987037037037037,30,5.221893338321227,8.378970859209634,5.466930219766105,9.022205582703037,-1.7516045485940888,2.639876153532369,6.800432098765431,7.244567901234573,0.44413580246914197
2005-10-01,4.506249999999999,5.3067927326345465,8.041666666666677,8.89584573992667,3.5354166666666784,8.729650571881038,0.9749999999999999,2.9749999999999996,36,3.621784544560908,5.39071545543909,6.559025710012231,9.524307623321121,2.0804749046865054,4.990358428646852,4.506249999999998,8.041666666666675,3.535416666666677
2006-01-01,4.075971909316294,5.268376664493717,7.670367097654098,7.971995570336111,3.594395188337804,8.016282994695876,0.9629629629629628,2.962962962962963,37,3.2098561209303513,4.942087697702237,6.359779099088047,8.980955096220148,2.276526382056645,4.912263994618963,4.075971909316295,7.670367097654096,3.594395188337801
2006-04-01,5.00017446393762,5.613378187647756,8.23264230019493,8.740301246675877,3.2324678362573107,8.090689004112019,0.9509259259259257,2.950925925925926,38,4.089564276992977,5.910784650882263,6.8147782108481945,9.650506389541667,1.9199847680832252,4.5449509044313965,5.00017446393762,8.23264230019493,3.2324678362573103
