Date,var_of_avg_spd,mean_of_avg_spd,avg_indiv_var,disagreement,n_forecasters,rhs_sum,gap,disagreement_theo
1999-01-01,1.052956393677394,1.8698706755936698,0.7796754123311874,0.2732809813462064,59,1.0529563936773938,2.220446049250313e-16,0.2732809813462066
2000-01-01,0.8730093205797459,1.8207079361615512,0.7310245119804761,0.14198480859926965,46,0.8730093205797458,1.1102230246251565e-16,0.14198480859926976
2001-01-01,0.4928100459707951,1.8880232558139536,0.4028325581395349,0.08997748783126011,43,0.49281004597079503,5.551115123125783e-17,0.0899774878312602
2001-04-01,0.7712560465403778,1.8598567073170733,0.6112374432164634,0.16001860332391432,41,0.7712560465403777,1.1102230246251565e-16,0.16001860332391438
2001-07-01,0.9571658122222224,1.8962333333333334,0.8730656166666667,0.08410019555555555,30,0.9571658122222223,1.1102230246251565e-16,0.0841001955555557
2001-10-01,0.8790228063435376,1.9362357142857143,0.7955193529761905,0.08350345336734692,35,0.8790228063435374,2.220446049250313e-16,0.0835034533673471
2002-01-01,0.8990178366633528,1.9305052277710186,0.8212672303154908,0.07775060634786189,35,0.8990178366633527,1.1102230246251565e-16,0.07775060634786202
2002-04-01,0.7103148078433162,1.9618716216216214,0.6548670118243243,0.05544779601899197,37,0.7103148078433162,0.0,0.05544779601899197
2002-07-01,0.7721585485506197,1.8989543443131494,0.6988016968779727,0.07335685167264697,37,0.7721585485506196,1.1102230246251565e-16,0.07335685167264705
2002-10-01,0.9080621739987965,1.9183580991976832,0.8435542374054418,0.06450793659335471,41,0.9080621739987965,0.0,0.06450793659335474
2003-01-01,1.2910747723997984,1.9910872052704494,1.17496136908037,0.1161134033194284,36,1.2910747723997984,0.0,0.11611340331942843
2003-04-01,1.0446894861591696,1.9463823529411766,0.9326468492647059,0.1120426368944637,34,1.0446894861591696,0.0,0.1120426368944637
2003-07-01,1.1593931100904953,1.9526743220906297,1.0396711526705031,0.11972195741999246,37,1.1593931100904955,-2.220446049250313e-16,0.11972195741999214
2003-10-01,1.118995760837182,2.0501094441039855,0.9659234550776313,0.15307230575955078,36,1.118995760837182,0.0,0.15307230575955078
2004-01-01,0.9358941149159802,1.9143342481667582,0.8618207365014889,0.07407337841449116,36,0.9358941149159801,1.1102230246251565e-16,0.07407337841449124
2004-04-01,0.7736010727980449,1.9157734320158288,0.7298813356483105,0.04371973714973449,41,0.773601072798045,-1.1102230246251565e-16,0.04371973714973443
2004-07-01,0.8287323349609375,1.98540625,0.7670068359375,0.061725499023437505,40,0.8287323349609375,0.0,0.06172549902343749
2004-10-01,0.8837188284188171,1.9738262929763613,0.8297056642213467,0.0540131641974704,38,0.8837188284188171,0.0,0.054013164197470376
2005-01-01,0.9051004394299013,1.945452582448212,0.8675193992711165,0.037581040158784884,41,0.9051004394299014,-1.1102230246251565e-16,0.03758104015878472
2005-04-01,0.8464247196391034,1.924711817946885,0.8063960338508491,0.04002868578825399,39,0.8464247196391032,2.220446049250313e-16,0.04002868578825425
2005-07-01,1.2678807259867275,2.0078120904774197,1.1141708966831962,0.1537098293035312,31,1.2678807259867275,0.0,0.15370982930353128
2005-10-01,0.6311953655478395,1.9671527777777778,0.5937671875,0.037428178047839517,36,0.6311953655478395,0.0,0.03742817804783949
2006-01-01,0.884349888346176,1.993174270469851,0.8412767676692311,0.043073120676944736,38,0.8843498883461758,2.220446049250313e-16,0.04307312067694491
2006-04-01,0.9107937061152656,2.009891234172659,0.8783173958361825,0.0324763102790829,39,0.9107937061152654,1.1102230246251565e-16,0.03247631027908304
2006-07-01,0.651375915454488,1.9754030978979282,0.6281553916091286,0.023220523845359522,32,0.6513759154544881,-1.1102230246251565e-16,0.023220523845359442
2006-10-01,0.6453825736386567,1.9834685844821789,0.616845400441677,0.028537173196979723,43,0.6453825736386567,0.0,0.02853717319697968
2007-01-01,0.7411422974592828,1.990758492185824,0.7009643876381301,0.040177909821152644,47,0.7411422974592827,1.1102230246251565e-16,0.04017790982115277
2007-04-01,0.6166305544605107,1.9878713385988356,0.5898462934558489,0.02678426100466175,47,0.6166305544605107,0.0,0.026784261004661802
2007-07-01,0.6766500816884208,1.9851306365040353,0.6527771765256916,0.0238729051627292,36,0.6766500816884208,0.0,0.02387290516272922
2007-10-01,0.7127161454507844,2.022748792670392,0.6828396693570487,0.029876476093735806,39,0.7127161454507844,0.0,0.029876476093735782
2008-01-01,0.8335399810080351,2.03727027027027,0.7990156486486487,0.0345243323593864,37,0.8335399810080351,0.0,0.034524332359386345
2008-04-01,0.7228443348393878,2.049344364739117,0.6934650834716503,0.029379251367737447,40,0.7228443348393877,1.1102230246251565e-16,0.029379251367737558
2008-07-01,0.568589240146599,2.110363025754457,0.5243541180485854,0.044235122098013516,42,0.568589240146599,0.0,0.0442351220980135
2008-10-01,0.5030188491351432,2.080674775002414,0.4691587638139967,0.033860085321146434,41,0.5030188491351432,0.0,0.03386008532114648
2009-01-01,0.5045701297638753,1.9769711024106342,0.46659547317342476,0.0379746565904505,43,0.5045701297638753,0.0,0.03797465659045052
2009-04-01,0.7984110667012139,2.0087414438326388,0.5411324283302238,0.25727863837099,36,0.7984110667012139,0.0,0.2572786383709901
2009-07-01,0.7140343768836505,2.002386764705882,0.6092231802205882,0.10481119666306231,34,0.7140343768836505,0.0,0.10481119666306227
2009-10-01,0.6192036817515616,1.9295237804878047,0.5601917094359756,0.05901197231558598,41,0.6192036817515616,0.0,0.05901197231558597
2010-01-01,0.7856639568363804,1.9069136904761905,0.7166918393898809,0.06897211744649942,42,0.7856639568363804,0.0,0.06897211744649945
2010-04-01,0.7257134490265754,1.900682236842105,0.6733188441282895,0.052394604898286005,38,0.7257134490265754,0.0,0.05239460489828596
2010-07-01,0.8240322157615048,1.9272391891891891,0.7188542427702703,0.10517797299123445,37,0.8240322157615048,0.0,0.10517797299123444
2010-10-01,0.907128452158164,1.921287007205769,0.7947641123220055,0.11236433983615839,39,0.9071284521581638,1.1102230246251565e-16,0.11236433983615846
2011-01-01,0.7263722027871264,1.974623637460976,0.6370913892385848,0.08928081354854164,41,0.7263722027871264,0.0,0.08928081354854167
2011-04-01,0.7786326209261215,1.9980397722987682,0.7086338952607512,0.06999872566537034,41,0.7786326209261215,0.0,0.06999872566537035
2011-07-01,0.7304707062855377,2.0195330563043092,0.6583468540545078,0.07212385223103002,34,0.7304707062855378,-1.1102230246251565e-16,0.0721238522310299
2011-10-01,0.7810719485721652,1.9913877244130964,0.6943122157982631,0.08675973277390238,44,0.7810719485721654,-2.220446049250313e-16,0.08675973277390214
2012-01-01,0.7478764219028486,1.9323912113391626,0.701893370693333,0.04598305120951551,40,0.7478764219028485,1.1102230246251565e-16,0.045983051209515624
2012-04-01,0.7701759967119072,1.965244849355635,0.6476487432339127,0.12252725347799417,41,0.770175996711907,2.220446049250313e-16,0.12252725347799442
2012-07-01,0.7238659470785711,2.012938136768548,0.6634551086267999,0.06041083845177124,31,0.7238659470785711,0.0,0.0604108384517712
2012-10-01,0.8548754253474355,2.0186957193676585,0.7784684294870394,0.07640699586039612,41,0.8548754253474355,0.0,0.07640699586039612
2013-01-01,0.8381993424353168,2.0089841573460983,0.7618394961507547,0.07635984628456217,43,0.8381993424353169,-1.1102230246251565e-16,0.07635984628456205
2013-04-01,0.7661191782592732,2.006603476381342,0.7061576185276125,0.05996155973166068,38,0.7661191782592732,0.0,0.05996155973166073
2013-07-01,0.7459883647243748,1.9551084417569435,0.6630379026309172,0.08295046209345767,36,0.7459883647243749,-1.1102230246251565e-16,0.08295046209345758
2013-10-01,0.7697865507828663,1.9073321468753073,0.6769836719612311,0.09280287882163514,39,0.7697865507828663,0.0,0.09280287882163518
2014-01-01,0.7021656997289217,1.8673880271046819,0.6332788151911425,0.06888688453777934,40,0.7021656997289218,-1.1102230246251565e-16,0.06888688453777925
2014-04-01,0.7417057284584518,1.837775848330572,0.6790442007104661,0.06266152774798579,41,0.741705728458452,-1.1102230246251565e-16,0.06266152774798572
2014-07-01,0.7311376925419601,1.8314304554182328,0.620449996752952,0.11068769578900803,44,0.73113769254196,1.1102230246251565e-16,0.11068769578900817
2014-10-01,0.7465647556946834,1.772872198255134,0.6851736567253829,0.06139109896930051,45,0.7465647556946834,0.0,0.061391098969300506
2015-01-01,0.7670507682981048,1.7509451377880165,0.682740791204682,0.0843099770934227,45,0.7670507682981047,1.1102230246251565e-16,0.0843099770934228
2015-04-01,0.7834138447930065,1.812775306881904,0.7185669292630537,0.06484691552995275,44,0.7834138447930064,1.1102230246251565e-16,0.06484691552995281
2015-07-01,0.7748709953306119,1.7857182840805896,0.6973972237748658,0.07747377155574606,37,0.7748709953306119,0.0,0.07747377155574608
2015-10-01,0.7546314519722426,1.7974729729729733,0.6784852567567567,0.07614619521548574,37,0.7546314519722425,1.1102230246251565e-16,0.07614619521548582
2016-01-01,0.7363967905713441,1.7055977820974457,0.659709119364417,0.07668767120692722,37,0.7363967905713442,-1.1102230246251565e-16,0.0766876712069271
2016-04-01,0.7887949795408162,1.7532214285714287,0.7198009767857143,0.06899400275510206,35,0.7887949795408163,-1.1102230246251565e-16,0.06899400275510192
2016-07-01,0.7276547794199569,1.7400149476248459,0.6673086370748247,0.0603461423451323,34,0.727654779419957,-1.1102230246251565e-16,0.06034614234513225
2016-10-01,0.7604233879793826,1.7549747420874064,0.6899382920885835,0.07048509589079903,32,0.7604233879793825,1.1102230246251565e-16,0.0704850958907991
2017-01-01,0.6823037415350766,1.7374928733732131,0.6157566325328371,0.06654710900223955,41,0.6823037415350767,-1.1102230246251565e-16,0.06654710900223948
2017-04-01,0.9441958778478549,1.7692023919800128,0.8620120601577986,0.08218381769005625,39,0.9441958778478549,0.0,0.08218381769005623
2017-07-01,0.8789484763490404,1.799361873920206,0.8065297158667255,0.07241876048231491,40,0.8789484763490404,0.0,0.07241876048231488
2017-10-01,1.0613539524132112,1.8516316521057103,0.8431794058700465,0.21817454654316462,38,1.0613539524132112,0.0,0.2181745465431647
2018-01-01,0.8076119914761256,1.8538038276136282,0.7325001437593158,0.07511184771680975,39,0.8076119914761256,0.0,0.07511184771680979
2018-04-01,0.7698329458523969,1.8449101284796188,0.6972883010894573,0.0725446447629396,38,0.7698329458523969,0.0,0.07254464476293965
2018-07-01,0.8599191350083766,1.8698545952320984,0.7950292966837799,0.06488983832459656,38,0.8599191350083765,1.1102230246251565e-16,0.06488983832459672
2018-10-01,1.0936939782457928,1.8865617432878454,1.02580890152051,0.06788507672528304,34,1.093693978245793,-2.220446049250313e-16,0.06788507672528277
2019-01-01,0.9779811721023439,1.8199357684135586,0.9100976190164487,0.06788355308589555,38,0.9779811721023443,-3.3306690738754696e-16,0.06788355308589522
2019-04-01,1.019623586520001,1.8000044329186644,0.943426483461154,0.07619710305884693,38,1.019623586520001,0.0,0.07619710305884697
2019-07-01,0.9432370216226456,1.691074552862383,0.8965183758142886,0.046718645808356954,32,0.9432370216226456,0.0,0.04671864580835694
2019-10-01,0.9164984178446012,1.6585097921169543,0.8630685154011418,0.05342990244345915,38,0.916498417844601,2.220446049250313e-16,0.053429902443459354
2020-01-01,0.814346925891946,1.6295622212142007,0.7543345606999171,0.06001236519202887,46,0.814346925891946,0.0,0.060012365192028905
2020-04-01,1.0560518163684898,1.6250078171422708,0.9677136447764091,0.08833817159208046,36,1.0560518163684895,2.220446049250313e-16,0.08833817159208068
