Date,P_low_mean,P_low_std,P_high_mean,P_high_std,dP_mean,dP_std,low_threshold,high_threshold,n_forecasters,P_low_se_lo,P_low_se_hi,P_high_se_lo,P_high_se_hi,dP_se_lo,dP_se_hi,P_low_avg_spd,P_high_avg_spd,dP_avg_spd
1999-01-01,35.32065758942416,30.658220494242837,0.10041507701754386,0.44897596567496445,-35.220242512406614,30.6820423792048,1.0,3.0,57,31.25987708395823,39.381438094890086,0.04094675760944237,0.15988339642564536,-39.284178303616386,-31.156306721196845,35.32065758942416,0.10041507701754385,-35.220242512406614
1999-04-01,14.647320924986808,19.17572050898903,0.3430156044369718,1.2962703843811014,-14.304305320549837,19.272505929278662,1.0,3.0,54,12.037835886250939,17.256805963722677,0.16661554830279873,0.5194156605711449,-16.926961186744062,-11.681649454355611,14.64732092498681,0.34301560443697177,-14.304305320549838
1999-07-01,11.860676280241497,15.698989559400966,0.38246536072623033,1.3477894816396137,-11.478210919515266,15.653512523006464,1.0,3.0,46,9.545986549948113,14.175366010534882,0.18374464306829089,0.5811860783841698,-13.786195426602518,-9.170226412428015,11.860676280241497,0.3824653607262302,-11.478210919515266
1999-10-01,9.184725677251,13.111113213584149,0.46391303410865026,1.2550164288926124,-8.72081264314235,12.8217252533822,1.0,3.0,51,7.348802606009164,11.020648748492837,0.28817558305802227,0.6396504851592782,-10.516213294661359,-6.925411991623342,9.184725677251002,0.46391303410865037,-8.720812643142352
2000-01-01,5.378888659612317,10.394240550781861,0.7607357679804193,2.254402676808123,-4.6181528916318975,10.489562382430874,1.0,3.0,54,3.9644116811033645,6.793365638121269,0.45395042170572836,1.0675211142551102,-6.045601528412381,-3.190704254851414,5.378888659612316,0.7607357679804191,-4.618152891631897
2000-04-01,5.21138536754717,9.338062988643687,0.6659302758490567,2.1923304302896853,-4.545455091698114,9.22925876471462,1.0,3.0,53,3.928703769238693,6.494066965855648,0.3647905315825935,0.96707002011552,-5.813191280447695,-3.277718902948532,5.2113853675471695,0.6659302758490567,-4.545455091698113
2000-07-01,3.0126092131984215,8.149420068630524,1.0097209041595905,2.8494272363926907,-2.002888309038831,8.120416747184768,1.0,3.0,48,1.8363417456076285,4.188876680789214,0.5984415086676976,1.4210002996514834,-3.1749695077685987,-0.8308071103090631,3.012609213198422,1.0097209041595907,-2.0028883090388314
2000-10-01,3.2699621465158732,8.109637276867044,2.0268696122396825,4.214746050725844,-1.2430925342761905,8.924704755744752,1.0,3.0,63,2.248243886633528,4.291680406398219,1.4958615222629108,2.5578777022164543,-2.36749964419886,-0.1186854243535207,3.269962146515873,2.0268696122396825,-1.2430925342761903
2001-01-01,6.920848452389091,15.494860180515179,0.9398112070690908,2.3230880726459175,-5.98103724532,15.589686099971907,1.0,3.0,55,4.831521931870991,9.01017497290719,0.6265660752555157,1.2530563388826659,-8.083150090209235,-3.878924400430764,6.920848452389092,0.9398112070690908,-5.981037245320001
2001-04-01,4.008958552088745,8.26335684867239,1.0769953372702565,2.660540790213348,-2.9319632148184884,8.63053004492171,1.0,3.0,54,2.884458116434293,5.1334589877431975,0.7149415941655983,1.4390490803749147,-4.1064295936972535,-1.7574968359397236,4.008958552088744,1.0769953372702565,-2.931963214818488
2001-07-01,4.1883057089908355,6.388256732437597,2.527802948580337,4.627443910468022,-1.660502760410499,8.1471198939804,1.0,3.0,43,3.2141056903764653,5.162505727605206,1.822124367939646,3.2334815292210277,-2.9029268965708317,-0.41807862425016595,4.1883057089908355,2.5278029485803373,-1.6605027604104983
2001-10-01,7.320514489801393,10.956618360932518,1.5589907806818182,2.835625333365792,-5.761523709119574,11.380932700333329,1.0,3.0,44,5.6687421227863055,8.972286856816481,1.1315041771908736,1.9864773841727628,-7.477263869632845,-4.045783548606304,7.3205144898013925,1.558990780681818,-5.761523709119574
2002-01-01,4.206414018043478,6.634431741210767,1.3234360076086957,2.873733282342859,-2.882978010434783,6.889357696650115,1.0,3.0,46,3.2282204241432226,5.1846076119437345,0.8997271509926312,1.7471448642247602,-3.898758385879672,-1.8671976349898936,4.206414018043477,1.3234360076086953,-2.8829780104347815
