Date,FCT_SOURCE,POINT,Mean_spd,Variance_spd,sigma_spd,Q1,Q2_median_spd,Q3,Bowley_Skewness,NIU,bins_filled,entropy_norm,I_informativeness,Bowley_smoothed,Q2_norm,A_norm,ACI,coherence
1999-01-01,1.0,2.2,2.2,0.1225,0.35,1.9166666666666667,2.2,2.45,-0.0625000000000001,0.3337119062359573,3,0.2944804196655945,0.2944804196655945,-0.0625000000000001,-0.11762994809105659,-0.6467244617230502,-0.20562550829976795,0.5380370824308495
1999-01-01,2.0,2.3,2.025,0.061875,0.248746859276655,1.7777777777777777,2.0454545454545454,2.2727272727272725,-0.081632653061225,0.220293921306753,2,0.196807471917771,0.196807471917771,-0.081632653061225,-0.29205761238946776,-0.7637918644332782,-0.3228447791264427,0.6115356141444417
1999-01-01,3.0,1.8,1.8,0.0725,0.2692582403567252,1.6071428571428572,1.7857142857142856,1.9642857142857144,1.243449787580175e-15,0.219848432637882,3,0.22931983942487,0.22931983942487,1.243449787580175e-15,-0.5425537641727163,1.5312289370343198e-14,-0.1356384410431741,0.49999999999999584
1999-01-01,4.0,2.5,2.3,0.0725,0.2692582403567252,2.107142857142857,2.2857142857142856,2.4642857142857144,1.243449787580175e-15,0.2692582403567252,3,0.22931983942487,0.22931983942487,1.243449787580175e-15,-0.016880830284655198,1.5312289370343198e-14,-0.004220207571159971,0.4999999999999999
1999-01-01,5.0,2.0,1.8,0.1975,0.4444097208657794,1.55,1.8,2.1,0.0909090909090909,0.3628590176179541,5,0.3653040593204138,0.3653040593204138,0.0909090909090909,-0.5305319476145879,0.8073905261126324,0.03956679604467832,0.2858267658479492
1999-01-01,6.0,2.4,2.35,0.09,0.3,2.125,2.333333333333333,2.583333333333333,0.0909090909090905,0.2927700218845599,3,0.2568121787444869,0.2568121787444869,0.0909090909090905,0.03937198291886812,0.8073905261126307,0.21841996873467018,0.5158942830014812
1999-01-01,9.0,1.7,1.65,0.04,0.2,1.53125,1.6875,1.84375,0.0,0.1556997888323046,2,0.1431149267494541,0.1431149267494541,0.0,-0.6192787761333374,0.0,-0.15481969403333434,0.5
1999-01-01,10.0,1.6,1.9,0.1025,0.3201562118716424,1.65,1.9,2.1875,0.0697674418604652,0.270581384641083,3,0.2697973265452876,0.2697973265452876,0.0697674418604652,-0.44038485282193524,0.6958150636032553,0.04428991179206047,0.34678679281189745
1999-01-01,11.0,2.0,2.1,0.0525,0.229128784747792,1.9166666666666667,2.142857142857143,2.321428571428572,-0.1176470588235284,0.2091650066335189,2,0.1747069872769527,0.1747069872769527,-0.1176470588235284,-0.18360099479125114,-0.8954450989369741,-0.31411156174004407,0.5822023054728893
1999-01-01,14.0,2.3,2.2,0.0225,0.15,2.083333333333333,2.2222222222222223,2.361111111111111,0.0,0.1430193883868388,2,0.0929736223007349,0.0929736223007349,0.0,-0.09165749801129713,0.0,-0.022914374502824283,0.5
1999-01-01,16.0,2.0,2.275,0.436875,0.6609652033201143,1.875,2.2857142857142856,2.7,0.0043290043290048,0.6528548936747905,7,0.4676224324726954,0.4676224324726954,0.0043290043290048,-0.016880830284655198,0.05325848022704746,0.009086236178008194,0.49955047631703425
1999-01-01,17.0,2.3,2.325,0.456875,0.6759252917297887,2.0,2.3125,2.75,0.1666666666666666,0.6676314157655203,7,0.4726402543825044,0.4726402543825044,0.1666666666666666,0.014771055362707421,0.9675481802081126,0.24908956374724775,0.5071458538679704
1999-01-01,18.0,2.0,1.925,0.656875,0.8104782538723664,1.3333333333333333,2.0,2.5,-0.1428571428571429,0.6911781772649314,7,0.5284990145235186,0.5284990145235186,-0.1428571428571429,-0.34038782723939964,-0.9424129645154102,-0.4235762999987605,0.6603929506768209
1999-01-01,19.0,1.3,1.375,0.046875,0.2165063509461096,1.1666666666666667,1.3333333333333333,1.5,6.661338147750941e-16,0.1560469459830898,2,0.1608276643860474,0.1608276643860474,6.661338147750941e-16,-0.8152132996698018,8.20301216268386e-15,-0.20380332491744704,0.49999999999999667
1999-01-01,20.0,1.9,2.0,0.0625,0.25,1.75,2.0,2.25,0.0,0.2192645048267573,2,0.1982398631705605,0.1982398631705605,0.0,-0.34038782723939964,0.0,-0.08509695680984991,0.5
1999-01-01,23.0,1.9,1.9,0.1025,0.3201562118716424,1.65,1.9,2.1875,0.0697674418604652,0.270581384641083,3,0.2697973265452876,0.2697973265452876,0.0697674418604652,-0.44038485282193524,0.6958150636032553,0.04428991179206047,0.34678679281189745
1999-01-01,24.0,2.1,2.2,0.1725,0.4153311931459037,2.0416666666666665,2.25,2.458333333333333,0.0,0.3960027548113546,4,0.3114250308924042,0.3114250308924042,0.0,-0.05901984673298767,0.0,-0.014754961683246918,0.5
1999-01-01,26.0,2.0,2.025,0.661875,0.813557004763649,1.5,2.083333333333333,2.5,-0.1666666666666669,0.7204981936541018,8,0.5294888803800207,0.5294888803800207,-0.1666666666666669,-0.25059750237327666,-0.967548180208113,-0.37837589180687914,0.6212325786929811
1999-01-01,28.0,1.5,1.7,0.0725,0.2692582403567252,1.5357142857142858,1.7142857142857142,1.8928571428571428,6.217248937900879e-16,0.21286732957408,3,0.22931983942487,0.22931983942487,6.217248937900879e-16,-0.5993805139171163,7.656144685171605e-15,-0.14984512847927647,0.4999999999999977
1999-01-01,29.0,2.0,1.8,0.0725,0.2692582403567252,1.6071428571428572,1.7857142857142856,1.9642857142857144,1.243449787580175e-15,0.219848432637882,3,0.22931983942487,0.22931983942487,1.243449787580175e-15,-0.5425537641727163,1.5312289370343198e-14,-0.1356384410431741,0.49999999999999584
1999-01-01,32.0,2.2,2.175,0.256875,0.5068283733178324,1.8,2.1875,2.5,-0.107142857142857,0.4778423728943818,5,0.4046959898179313,0.4046959898179313,-0.107142857142857,-0.13217135328549,-0.8666335953438592,-0.2783030494007416,0.5572720675496338
1999-01-01,33.0,2.0,2.25,0.05,0.2236067977499789,2.09375,2.25,2.40625,0.0,0.2182178902359924,3,0.1827628993835662,0.1827628993835662,0.0,-0.05901984673298767,0.0,-0.014754961683246918,0.5
1999-01-01,34.0,2.3,2.35,0.09,0.3,2.125,2.333333333333333,2.583333333333333,0.0909090909090905,0.2927700218845599,3,0.2568121787444869,0.2568121787444869,0.0909090909090905,0.03937198291886812,0.8073905261126307,0.21841996873467018,0.5158942830014812
1999-01-01,35.0,2.0,1.975,0.386875,0.6219927652312365,1.5,2.0,2.4166666666666665,-0.090909090909091,0.5403527848317909,6,0.4615446158154478,0.4615446158154478,-0.090909090909091,-0.34038782723939964,-0.807390526112633,-0.36580439506297097,0.6374129534585775
