Date,FCT_SOURCE,POINT,Mean_spd,Variance_spd,sigma_spd,Q1,Q2_median_spd,Q3,Bowley_Skewness,NIU,bins_filled,entropy_norm,I_informativeness,Bowley_smoothed,Q2_norm,A_norm,ACI,coherence
1999-01-01,33,2.0,2.2,0.0475,0.2179449471770336,2.0625,2.21875,2.375,0.0,0.1989556064385553,3,0.2322304428874602,0.2322304428874602,0.0,0.5195023383970623,0.0,0.12987558459926557,0.5
1999-01-01,34,1.8,1.8,0.0725,0.2692582403567252,1.6071428571428572,1.7857142857142856,1.9642857142857144,1.243449787580175e-15,0.2457980200625437,3,0.3038276370677527,0.3038276370677527,1.243449787580175e-15,-0.5108725602476014,1.807448608561294e-14,-0.12771814006189466,0.4999999999999954
1999-01-01,36,1.4,1.45,0.16,0.4,1.15,1.4,1.75,0.1666666666666668,0.3212877315609996,4,0.4426893031334349,0.4426893031334349,0.1666666666666668,-0.9184373437414546,0.9843915146414352,0.0015812194589186533,0.04794903604554657
1999-01-01,37,2.1,2.1,0.0525,0.229128784747792,1.9166666666666667,2.142857142857143,2.321428571428572,-0.1176470588235284,0.2184657243763257,2,0.2314706449154516,0.2314706449154516,-0.1176470588235284,0.3591762764217365,-0.9366584938209482,-0.09580061696078102,0.3317872449552999
1999-01-01,38,1.6,1.7,0.0725,0.2692582403567252,1.5357142857142858,1.7142857142857142,1.8928571428571428,6.217248937900879e-16,0.2361550989693653,3,0.3038276370677527,0.3038276370677527,6.217248937900879e-16,-0.636269015732076,9.037243042806476e-15,-0.15906725393301582,0.4999999999999971
1999-01-01,39,1.6,1.65,0.19,0.4358898943540673,1.3333333333333333,1.65,1.9,-0.1176470588235293,0.3751542892474251,5,0.4689542566371543,0.4689542566371543,-0.1176470588235293,-0.7263950059737241,-0.9366584938209499,-0.698642144758582,0.8401920261072042
1999-01-01,40,1.4,1.4,0.1275,0.3570714214271425,1.1363636363636362,1.3636363636363638,1.6666666666666667,0.1428571428571422,0.2822897447659053,4,0.4054657330413037,0.4054657330413037,0.1428571428571422,-0.9321626517217657,0.969054279233045,0.000891705623194513,0.04834189670390021
1999-01-01,43,0.9,0.395,2.601475,1.612908862893375,0.1956521739130435,0.7391304347826086,1.4333333333333331,0.1217798594847775,0.999323187469117,7,0.6795545160632637,0.6795545160632637,0.1217798594847775,-0.9973793152161774,0.9436272483769907,-0.0007907695159504682,0.02942285059721561
1999-01-01,46,0.53,0.4727722772,0.3179467699486263,0.5638676883353277,0.2642045454258523,0.5432692307290773,0.786057692290417,-0.0695142377886244,0.354694962210169,4,0.3356885108116913,0.3356885108116913,-0.0695142377886244,-0.9990644021082581,-0.7659448489349467,-0.7789110401629487,0.8826141162745463
1999-01-01,47,1.5,1.525,0.261875,0.511737237261468,1.1,1.5714285714285714,1.9285714285714288,-0.1379310344827584,0.4213577730164188,4,0.5144967801916218,0.5144967801916218,-0.1379310344827584,-0.8102716867746362,-0.964374394798637,-0.7903409694404547,0.8907026337778803
1999-01-01,50,1.3,1.0,0.0625,0.25,0.75,1.0,1.25,0.0,0.1767766952966368,2,0.2626495350371935,0.2626495350371935,0.0,-0.9896955173948945,0.0,-0.24742387934872362,0.5
1999-01-01,52,1.5,1.5,0.1625,0.4031128874149275,1.1875,1.5,1.8125,0.0,0.3291402943021917,4,0.4522636134896463,0.4522636134896463,0.0,-0.8657330022308359,0.0,-0.21643325055770898,0.5
1999-01-01,53,1.6,1.75,0.05,0.2236067977499789,1.59375,1.75,1.90625,0.0,0.1999999999999999,3,0.2421439854598914,0.2421439854598914,0.0,-0.5769606634084358,0.0,-0.14424016585210894,0.5
1999-01-01,54,1.1,1.175,0.281875,0.5309190145398825,0.8,1.1666666666666667,1.4444444444444444,-0.1379310344827588,0.3930038864878063,5,0.5292335129679815,0.5292335129679815,-0.1379310344827588,-0.9754044986679044,-0.9643743947986374,-0.9411104618153374,0.9703275615433643
1999-01-01,55,1.7,1.5999000997650104,0.9016083821195324,0.9495306114704952,1.1298491377734192,1.6437728936560438,2.1386815919911766,-0.0188485783422144,0.8024712056964212,9,0.6765543415311409,0.6765543415311409,-0.0188485783422144,-0.7340437363815816,-0.2673228342387182,-0.29946534506565853,0.5981133260323515
1999-01-01,56,1.2,1.0,0.0625,0.25,0.75,1.0,1.25,0.0,0.1767766952966368,2,0.2626495350371935,0.2626495350371935,0.0,-0.9896955173948945,0.0,-0.24742387934872362,0.5
1999-01-01,59,1.6,1.8,0.0725,0.2692582403567252,1.6071428571428572,1.7857142857142856,1.9642857142857144,1.243449787580175e-15,0.2457980200625437,3,0.3038276370677527,0.3038276370677527,1.243449787580175e-15,-0.5108725602476014,1.807448608561294e-14,-0.12771814006189466,0.4999999999999954
1999-01-01,60,1.8,1.6,0.1025,0.3201562118716424,1.3125,1.6,1.85,-0.0697674418604652,0.270581384641083,3,0.3574565742634198,0.3574565742634198,-0.0697674418604652,-0.782827356819079,-0.767461826614841,-0.620421899355999,0.8003950565942191
1999-01-01,61,2.0,1.9,0.1025,0.3201562118716424,1.65,1.9,2.1875,0.0697674418604652,0.3052569707341966,3,0.3574565742634199,0.3574565742634199,0.0697674418604652,-0.25724683843134627,0.767461826614841,0.10237117703548049,0.40128643574329304
1999-01-01,64,1.4,1.68,1.8076,1.3444701558606649,1.140625,1.5416666666666667,2.107142857142857,0.1701308698999229,1.1702110661730811,9,0.6853858060808656,0.6853858060808656,0.1701308698999229,-0.8355179749413928,0.9858763172519008,0.006626390474981059,0.08814130793350683
1999-01-01,65,1.4,1.5,0.0625,0.25,1.25,1.5,1.75,0.0,0.2041241452319315,2,0.2626495350371935,0.2626495350371935,0.0,-0.8657330022308359,0.0,-0.21643325055770898,0.5
1999-01-01,67,1.6,1.55,0.06,0.2449489742783178,1.3125,1.5833333333333333,1.7916666666666667,-0.1304347826086951,0.203419051086243,2,0.2550197221776054,0.2550197221776054,-0.1304347826086951,-0.7992351214487746,-0.9558909903416879,-0.774002564429727,0.8819908258787642
1999-01-01,68,0.8,0.275,1.280625,1.1316470297756274,0.25,0.6,0.85,-0.1666666666666666,0.6855320039504843,4,0.4426893031334349,0.4426893031334349,-0.1666666666666666,-0.9987390684889198,-0.984391514641435,-0.9832114850495269,0.9915751321806918
1999-01-01,70,1.7,1.75,0.1,0.3162277660168379,1.5416666666666667,1.75,1.9583333333333333,0.0,0.282842712474619,3,0.3600795361924829,0.3600795361924829,0.0,-0.5769606634084358,0.0,-0.14424016585210894,0.5
1999-01-01,71,1.4,1.225,0.261875,0.511737237261468,0.875,1.25,1.6,-0.0344827586206895,0.3841031258237892,5,0.5361848613951298,0.5361848613951298,-0.0344827586206895,-0.9621204046622561,-0.46308634105531715,-0.5150500564091202,0.7227724089248526
1999-01-01,85,0.8,1.05,0.395,0.6284902544988268,0.5517241379310345,0.9827586206896552,1.4615384615384617,0.0524781341107871,0.4500712194354385,6,0.5964038355949041,0.5964038355949041,0.0524781341107871,-0.9905852090960695,0.6427288314471268,-0.03159599706980533,0.18166116305443775
1999-01-01,86,1.7,1.75,0.2,0.4472135954999579,1.5,1.75,2.0,0.0,0.3999999999999999,5,0.4887813417820167,0.4887813417820167,0.0,-0.5769606634084358,0.0,-0.14424016585210894,0.5
1999-01-01,88,1.8,1.775,0.2118749999999999,0.4602988159880491,1.5,1.7777777777777777,2.1,0.0740740740740745,0.4158836179431324,5,0.5029685594642622,0.5029685594642622,0.0740740740740745,-0.526142029208284,0.7919806582357025,0.038766296192311325,0.2916528446910775
1999-01-01,89,1.4,1.35,0.09,0.3,1.125,1.3333333333333333,1.5833333333333333,0.090909090909091,0.2335496832484568,3,0.3402524510476205,0.3402524510476205,0.090909090909091,-0.9418726586376218,0.8671397563569856,-0.003423977079378006,0.09163238613483315
1999-01-01,90,1.3,1.275,0.0118749999999999,0.1089724735885168,1.131578947368421,1.263157894736842,1.3947368421052633,8.437694987151184e-16,0.0829702233998106,2,0.0752220276225729,0.0752220276225729,8.437694987151184e-16,-0.9594592564856201,1.2264829843808776e-14,-0.23986481412139915,0.4999999999999941
1999-01-01,91,1.6,1.58,1.44185,1.200770585915561,1.0513392857142858,1.6016597510373445,2.1629213483146077,0.0098428468057585,1.0076642912913318,9,0.715564369658973,0.715564369658973,0.0098428468057585,-0.7811304481254798,0.1421049396881003,-0.14202302062299454,0.44449875239029496
1999-01-01,92,1.53,1.6748264815424827,0.6034786803586302,0.7768389024492982,1.091537886408846,1.6619409865971373,2.251944124302033,0.0168906688679909,0.6748303271038485,7,0.6925571885225534,0.6925571885225534,0.0168906688679909,-0.7112104309386329,0.2407015615388248,-0.09749067737646304,0.4144052693451853
1999-01-01,94,1.5,1.6,0.0525,0.229128784747792,1.4166666666666667,1.6428571428571428,1.8214285714285716,-0.117647058823529,0.1936491673103708,2,0.2314706449154516,0.2314706449154516,-0.117647058823529,-0.7351531553162534,-0.9366584938209493,-0.7057500411982018,0.8442937235931202
1999-01-01,95,1.1,0.8625,1.9129687499999997,1.383101135130761,0.5454545454545454,1.1041666666666667,1.6666666666666667,0.0033783783783782,0.946021215592376,8,0.6988155092813424,0.6988155092813424,0.0033783783783782,-0.9822378562805815,0.04906785648590308,-0.22204866319467947,0.47590184691650167
1999-04-01,1,1.7,1.75,0.2,0.4472135954999579,1.5,1.75,2.0,0.0,0.3999999999999999,5,0.4887813417820167,0.4887813417820167,-0.03124999999999985,-0.5769606634084358,-0.4253800608494667,-0.31208569115362916,0.6227137810542145
1999-04-01,2,1.4,0.98125,0.5980859375,0.7733601602746292,0.7142857142857143,1.0625,1.375,-0.054054054054054,0.5443027465263803,6,0.5201092919601031,0.5201092919601031,0.006306306306306346,-0.9857105491529676,0.09141105300790843,-0.2034296959488589,0.4549475803704618
1999-04-01,3,1.4,1.45,0.21,0.458257569495584,1.0833333333333333,1.5,1.8125,-0.1428571428571429,0.3680813374347332,4,0.4849664353522226,0.4849664353522226,-0.047619047619047755,-0.8657330022308359,-0.5993799957576238,-0.5563411478207313,0.7594515216021767
1999-04-01,4,2.0,1.95,0.06,0.2449489742783178,1.7083333333333333,1.9166666666666667,2.1875,0.1304347826086951,0.2390457218668787,2,0.2550197221776054,0.2550197221776054,0.06521739130434785,-0.21584910386918735,0.7388691235529316,0.10990164257087012,0.4202578809022439
1999-04-01,5,1.8,1.475,0.236875,0.4866980583482946,1.0833333333333333,1.5,1.8571428571428568,-0.0769230769230769,0.3941165675944859,4,0.5058947185837221,0.5058947185837221,-0.038461538461537825,-0.8657330022308359,-0.5072853346038295,-0.49400295479626044,0.7195868278571238
1999-04-01,9,1.3,1.15,0.04,0.2,1.03125,1.1875,1.34375,0.0,0.1470429244187615,2,0.1896140784524526,0.1896140784524526,0.0,-0.9725932715238192,0.0,-0.2431483178809548,0.5
1999-04-01,11,1.5,1.65,0.09,0.3,1.4166666666666667,1.6666666666666667,1.875,-0.090909090909091,0.2581988897471611,3,0.3402524510476205,0.3402524510476205,-0.0454545454545455,-0.7050102936207568,-0.5788399136282952,-0.4519435489393217,0.704044048733249
1999-04-01,14,1.6,1.6,0.0525,0.229128784747792,1.4166666666666667,1.6428571428571428,1.8214285714285716,-0.117647058823529,0.1936491673103708,2,0.2314706449154516,0.2314706449154516,-0.0588235294117645,-0.7351531553162534,-0.693695722747964,-0.5393806636427985,0.7549862997037773
1999-04-01,16,2.1,2.1875,2.66171875,1.6314774745610188,1.3333333333333333,2.0,2.5,-0.1428571428571429,1.4971464084788273,8,0.7264774042800224,0.7264774042800224,-0.07142857142857154,0.0,-0.7772033846800204,-0.1943008461700051,0.5
1999-04-01,17,2.0,1.975,0.261875,0.511737237261468,1.6428571428571428,2.0,2.357142857142857,0.0,0.5054580149508452,5,0.5302986760287958,0.5302986760287958,-1.332267629550188e-16,0.0,-1.9365520806013872e-15,-4.841380201503468e-16,0.5
1999-04-01,19,1.3,1.125,0.046875,0.2165063509461096,1.0,1.1666666666666667,1.3333333333333333,-6.661338147750941e-16,0.1581138830084189,2,0.2130818221750376,0.2130818221750376,-3.3306690738754706e-16,-0.9754044986679044,-4.8413802015034685e-15,-0.24385112466697845,0.5000000000000023
1999-04-01,20,2.1,1.6,0.0525,0.229128784747792,1.4166666666666667,1.6428571428571428,1.8214285714285716,-0.117647058823529,0.1936491673103708,2,0.2314706449154516,0.2314706449154516,0.0,-0.7351531553162534,0.0,-0.18378828882906334,0.5
1999-04-01,23,2.2,2.0,0.1625,0.4031128874149275,1.6875,2.0,2.3125,0.0,0.4031128874149275,4,0.4522636134896463,0.4522636134896463,0.0,0.0,0.0,0.0,0.5
1999-04-01,24,2.2,2.325,0.231875,0.4815340071064555,2.05,2.3,2.625,0.1304347826086959,0.4183300132670377,5,0.5051327527133048,0.5051327527133048,0.06521739130434795,0.6581107760257358,0.7388691235529322,0.5190680443981375,0.7431288661414377
1999-04-01,26,1.7,1.75,0.1,0.3162277660168379,1.5416666666666667,1.75,1.9583333333333333,0.0,0.282842712474619,3,0.3600795361924829,0.3600795361924829,-0.0454545454545455,-0.5769606634084358,-0.5788399136282952,-0.3854502057500466,0.6669839302871314
1999-04-01,28,1.5,1.55,0.11,0.3316624790355399,1.2857142857142856,1.5909090909090908,1.818181818181818,-0.1463414634146341,0.2754306972098739,4,0.3773397834789386,0.3773397834789386,-0.07317073170731705,-0.7919180833484808,-0.7870347971882741,-0.6407655611660664,0.8116335440589492
1999-04-01,29,1.7,1.5,0.1125,0.3354101966249684,1.25,1.5833333333333333,1.7916666666666667,-0.2307692307692303,0.2738612787525831,3,0.3402524510476205,0.3402524510476205,-0.11538461538461516,-0.7992351214487746,-0.9324976307467642,-0.7555917372639742,0.8726424285802923
1999-04-01,32,2.0,1.725,0.261875,0.511737237261468,1.375,1.75,2.1,-0.0344827586206895,0.4532021148039196,5,0.5361848613951298,0.5361848613951298,-0.13262599469496011,-0.5769606634084358,-0.9585567828260712,-0.5961836725382783,0.7765247786669929
1999-04-01,33,2.2,2.25,0.05,0.2236067977499789,2.09375,2.25,2.40625,0.0,0.1999999999999999,3,0.2421439854598914,0.2421439854598914,0.0,0.5769606634084358,0.0,0.14424016585210894,0.5
1999-04-01,34,1.7,1.75,0.075,0.273861278752583,1.5714285714285714,1.75,1.9285714285714288,0.0,0.2449489742783177,3,0.3102655054266097,0.3102655054266097,6.217248937900875e-16,-0.5769606634084358,9.03724304280647e-15,-0.14424016585210594,0.4999999999999974
1999-04-01,36,1.7,1.475,0.236875,0.4866980583482946,1.0833333333333333,1.5,1.8571428571428568,-0.0769230769230769,0.3941165675944859,4,0.5058947185837221,0.5058947185837221,0.04487179487179495,-0.8657330022308359,0.5731797373963803,-0.03684557596872279,0.2518896925629748
1999-04-01,37,2.2,2.1,0.0525,0.229128784747792,1.9166666666666667,2.142857142857143,2.321428571428572,-0.1176470588235284,0.2184657243763257,2,0.2314706449154516,0.2314706449154516,-0.1176470588235284,0.3591762764217365,-0.9366584938209482,-0.09580061696078102,0.3317872449552999
1999-04-01,38,2.2,2.05,0.06,0.2449489742783178,1.8125,2.083333333333333,2.2916666666666665,-0.1304347826086966,0.2390457218668787,2,0.2550197221776054,0.2550197221776054,-0.06521739130434799,0.2158491038691868,-0.7388691235529324,-0.10990164257087046,0.42025788090224403
1999-04-01,39,1.5,1.525,0.136875,0.3699662146737185,1.2222222222222223,1.5,1.8125,0.0588235294117648,0.3046253603518452,4,0.4190473115587785,0.4190473115587785,-0.02941176470588225,-0.8657330022308359,-0.40324859387545725,-0.42799754942017565,0.6745528079105814
1999-04-01,40,1.5,1.525,0.311875,0.558457697592217,1.1666666666666667,1.5625,1.875,-0.1176470588235293,0.4598267912661263,6,0.5637612958633806,0.5637612958633806,0.012605042016806456,-0.8181895016643487,0.18120067827246325,-0.13563777364352564,0.42587175367150565
1999-04-01,41,1.4,1.3,0.0225,0.15,1.1388888888888888,1.2777777777777777,1.4166666666666667,7.993605777301123e-16,0.1150447483271055,2,0.1231814745907173,0.1231814745907173,7.993605777301123e-16,-0.9562874944244284,1.1619312483608315e-14,-0.23907187360610152,0.49999999999999445
1999-04-01,43,1.4,1.3712121212121209,0.4651056014692376,0.6819865112076907,0.8250000000000002,1.4239130434782612,1.9619565217391308,-0.0535372848948375,0.5343717867584692,5,0.6021673366901111,0.6021673366901111,0.03412128729497,-0.908001258436874,0.4589488224294018,-0.0654801404791645,0.2916369458379909
1999-04-01,46,0.67,0.6425,0.22906875,0.4786112723285986,0.4444444444444444,0.6864406779661016,0.8983050847457628,-0.0663900414937756,0.311714548430251,4,0.3698683286788817,0.3698683286788817,-0.0679521396412,-0.9980133723834781,-0.756395252658304,-0.7696996682602668,0.8774462884801835
1999-04-01,47,1.5,1.7,0.1225,0.35,1.4166666666666667,1.7,1.95,-0.0624999999999997,0.3069703067574602,3,0.3901593961259963,0.3901593961259963,-0.10021551724137905,-0.6581107760257361,-0.8970114468093886,-0.6182905083765745,0.7951664496818476
1999-04-01,48,1.5,1.45,0.06,0.2449489742783178,1.2083333333333333,1.4166666666666667,1.6875,0.1304347826086951,0.1967477507351858,2,0.2550197221776054,0.2550197221776054,0.1304347826086951,-0.9112912186698231,0.9558909903416879,0.0014372826614747853,0.06445246724800957
1999-04-01,50,1.5,1.125,0.046875,0.2165063509461096,1.0,1.1666666666666667,1.3333333333333333,-6.661338147750941e-16,0.1581138830084189,2,0.2130818221750376,0.2130818221750376,-3.3306690738754706e-16,-0.9754044986679044,-4.8413802015034685e-15,-0.24385112466697845,0.5000000000000023
1999-04-01,53,1.8,1.75,0.05,0.2236067977499789,1.59375,1.75,1.90625,0.0,0.1999999999999999,3,0.2421439854598914,0.2421439854598914,0.0,-0.5769606634084358,0.0,-0.14424016585210894,0.5
1999-04-01,54,1.3,1.275,0.2118749999999999,0.4602988159880491,1.0,1.2777777777777777,1.6,0.0740740740740745,0.3504655289133607,5,0.5029685594642622,0.5029685594642622,-0.031928480204342156,-0.9562874944244284,-0.43342372812559493,-0.4914288803050152,0.7072388454966599
1999-04-01,55,1.5,1.788,1.2935560000000002,1.1373460335359684,1.1827731092436975,1.6948818897637796,2.25,0.040300080600161,1.033097492516028,9,0.6929979744611093,0.6929979744611093,0.0107257511289733,-0.6656785191153143,0.1546558842808683,-0.11460307311070898,0.4485244499897211
1999-04-01,56,1.5,1.5,0.0625,0.25,1.25,1.5,1.75,0.0,0.2041241452319315,2,0.2626495350371935,0.2626495350371935,0.0,-0.8657330022308359,0.0,-0.21643325055770898,0.5
1999-04-01,57,1.4,1.5,0.0625,0.25,1.25,1.5,1.75,0.0,0.2041241452319315,2,0.2626495350371935,0.2626495350371935,0.0,-0.8657330022308359,0.0,-0.21643325055770898,0.5
1999-04-01,59,1.4,1.45,0.06,0.2449489742783178,1.2083333333333333,1.4166666666666667,1.6875,0.1304347826086951,0.1967477507351858,2,0.2550197221776054,0.2550197221776054,0.06521739130434817,-0.9112912186698231,0.7388691235529337,-0.014081499392760115,0.16333752797997148
1999-04-01,60,1.7,1.7,0.1225,0.35,1.4166666666666667,1.7,1.95,-0.0624999999999997,0.3069703067574602,3,0.3901593961259963,0.3901593961259963,-0.06613372093023245,-0.6581107760257361,-0.7448578703587984,-0.5226756153435316,0.7450994955453529
1999-04-01,61,2.0,1.9,0.1025,0.3201562118716424,1.65,1.9,2.1875,0.0697674418604652,0.3052569707341966,3,0.3574565742634199,0.3574565742634199,0.0697674418604652,-0.25724683843134627,0.767461826614841,0.10237117703548049,0.40128643574329304
1999-04-01,64,1.5,1.69,1.8039,1.3430934442547176,1.15,1.5769230769230769,2.107142857142857,0.1079219288174512,1.1734661907201924,9,0.6870167269960301,0.6870167269960301,0.13902639935868705,-0.8052470058467025,0.9654717041819312,0.008914774074779848,0.11127840048889331
1999-04-01,65,1.7,1.5,0.0625,0.25,1.25,1.5,1.75,0.0,0.2041241452319315,2,0.2626495350371935,0.2626495350371935,0.0,-0.8657330022308359,0.0,-0.21643325055770898,0.5
1999-04-01,67,1.8,1.85,0.09,0.3,1.625,1.8333333333333333,2.083333333333333,0.0909090909090915,0.2797514424720941,3,0.3402524510476205,0.3402524510476205,-0.0197628458498018,-0.4124804011626197,-0.2796183086046646,-0.19298083713998784,0.5576685360528326
1999-04-01,70,2.0,2.0,0.3875,0.6224949798994366,1.5,1.9166666666666667,2.4,0.0740740740740738,0.6224949798994366,5,0.5740140706520318,0.5740140706520318,0.0370370370370369,-0.21584910386918735,0.4917466313266734,0.06165322924245095,0.446928465148723
1999-04-01,71,1.1,1.1125,1.2967187499999997,1.138735592664074,0.75,1.25,1.75,0.0,0.8288566288920406,7,0.668821109878258,0.668821109878258,-0.01724137931034475,-0.9621204046622561,-0.24549812177036942,-0.3732141288959803,0.6180993761307658
1999-04-01,72,2.0,2.6125,6.04296875,2.458245054912142,1.45,2.175,2.9,1.5313421029312503e-16,1.9358660902500064,9,0.7880384048860702,0.7880384048860702,1.5313421029312503e-16,0.430513076164032,2.225921931725732e-15,0.10762826904100865,0.5000000000000004
1999-04-01,85,1.1,1.35,0.39,0.6244997998398398,0.875,1.3333333333333333,1.875,0.0833333333333334,0.4861724348043977,5,0.5900262493671001,0.5900262493671001,0.06790573372206024,-0.9418726586376218,0.7561064902441744,-0.01336791784218106,0.1439219849102792
1999-04-01,87,1.8,1.725,0.161875,0.402336923485777,1.5,1.75,2.0,0.0,0.3563155684414105,4,0.4413778221689036,0.4413778221689036,0.0,-0.5769606634084358,0.0,-0.14424016585210894,0.5
1999-04-01,88,1.9,1.85,0.24,0.4898979485566356,1.5555555555555556,1.8333333333333333,2.2,0.1379310344827591,0.4568321925761285,5,0.5193199703955503,0.5193199703955503,0.10600255427841679,-0.4124804011626197,0.9122593231904158,0.0779293913650417,0.3118554542030387
1999-04-01,89,1.3,1.45,0.06,0.2449489742783178,1.2083333333333333,1.4166666666666667,1.6875,0.1304347826086951,0.1967477507351858,2,0.2550197221776054,0.2550197221776054,0.11067193675889304,-0.9112912186698231,0.9229677743602819,0.0004638732788452158,0.07945378605512221
