Date,NIU_mean,NIU_median,NIU_std,Variance_mean,sigma_mean,Mean_spd_mean,POINT_mean,n_forecasters,NIU_se_lo,NIU_se_hi
1999-01-01,0.7056222196252426,0.3929526239966879,0.7232960352980755,1.323206333837934,0.800108285211391,2.426989879601199,2.4723214285714286,57,0.6098193193763265,0.8014251198741588
2000-01-01,0.5676159330778797,0.35899720419882675,0.5085793138705432,0.8101218735329149,0.6618448150270081,2.5262589852399984,2.5375609756097557,44,0.49094471670310774,0.6442871494526516
2001-01-01,0.5840136450157936,0.3730763211746396,0.5294450099731486,0.8415676543093952,0.698323841408519,2.654194175696595,2.7076923076923074,40,0.5003010386495079,0.6677262513820792
2001-04-01,0.653239658930558,0.49661430393330963,0.5669815820823665,1.2232810763469726,0.8084851742408896,2.6489186036740073,2.65609756097561,41,0.5646920123352014,0.7417873055259147
2001-07-01,0.7568137674119048,0.48147013337528605,0.6969926265316008,1.510284185306839,0.9131341489401211,2.624340995342419,2.5891666666666664,31,0.6316301962132614,0.8819973386105481
2001-10-01,0.7664809864878732,0.45824977687316265,0.7057626182818445,1.4989755956768445,0.9207012896721585,2.5883624995717565,2.5323529411764705,34,0.6454436960060643,0.8875182769696821
2002-01-01,0.6543241095489416,0.47721938006958187,0.6686349761420941,1.1009477817725895,0.7590941897808857,2.5669188602797326,2.524285714285714,35,0.5413041705595834,0.7673440485382998
2002-04-01,0.6373780871682346,0.449234727086956,0.5734375581023627,0.9094388382888289,0.7291122344905662,2.500794729651155,2.5013513513513512,38,0.5443542315631151,0.7304019427733541
2002-07-01,0.707396166594514,0.47785889175887225,0.6697285609388911,1.1857978639882438,0.8096911486422115,2.4334691034195046,2.5,37,0.597293469406686,0.8174988637823419
2002-10-01,0.7421202604138177,0.5021803361087459,0.650907351353018,1.2004305943926832,0.8403152512922878,2.37103597044396,2.4461538461538463,39,0.6378916679434998,0.8463488528841356
2003-01-01,0.7252083899161837,0.5512699677998691,0.5985098279941672,1.0233708571763727,0.7987441119134124,2.3477313319815636,2.432894736842105,38,0.6281172750582417,0.8222995047741258
2003-04-01,0.7330138467609516,0.5731258748443471,0.6065129053030303,1.0661218033874122,0.8167492952265403,2.319383126907658,2.3902777777777775,36,0.6319283625437799,0.8340993309781233
2003-07-01,0.7931124358009597,0.569810094947253,0.6617572798638329,1.3093626979768185,0.8953413266198242,2.2590966936492083,2.3682432432432434,37,0.6843202091493976,0.9019046624525218
2003-10-01,0.6798646121472953,0.5495798440493483,0.5437348143585589,0.9123708969811519,0.7547754235685991,2.277463038899688,2.3944444444444444,36,0.5892421430875355,0.7704870812070551
2004-01-01,0.7827557034556692,0.6236775600442084,0.5096152586978897,1.1154654555913888,0.8871887140900022,2.2300429780462,2.3127027027027025,38,0.7000851919597764,0.8654262149515621
2004-04-01,0.7330734015010365,0.5883484054145521,0.5143331883870285,1.0109682993010236,0.8265957399551586,2.2664782343094814,2.3390243902439027,41,0.6527480526064732,0.8133987503955998
2004-07-01,0.773422405438071,0.5695636544501141,0.5819552611115271,1.1354749181579802,0.8585259804583011,2.2050680147058825,2.28625,40,0.681407199366549,0.8654376115095929
2004-10-01,0.7409572632932107,0.5380708786176066,0.5385687453176582,1.073146601748006,0.8338698291769404,2.111156346317446,2.21125,40,0.6558020677040635,0.8261124588823578
2005-01-01,0.6469953020236089,0.4797117255794817,0.4925494323025,0.7957513904288399,0.7157234656234253,2.1915594555177376,2.2337499999999997,41,0.5700720042648302,0.7239185997823876
2005-04-01,0.6784805945686584,0.47775155631442284,0.5436024137183902,0.9192893178685237,0.750566301879611,2.128161683186771,2.1875,41,0.593584160646531,0.7633770284907858
2005-07-01,0.6782828492471906,0.5087778580742577,0.5182253956822059,1.0045513975994809,0.7813373785839438,1.990139705882353,2.0466666666666664,30,0.5836682695514624,0.7728974289429188
2005-10-01,0.6070393896759438,0.5105840984745567,0.4269469730120887,0.6616600066681085,0.6652486811422882,2.0561683006535945,2.076388888888889,36,0.5358815608405957,0.678197218511292
2006-01-01,0.6099441495120871,0.49711198217033026,0.45539325629027433,0.6867234115490466,0.6688994321316049,2.056690394687584,2.0635135135135134,37,0.535077959352277,0.6848103396718972
2006-04-01,0.683908579485069,0.4972826718124801,0.4802823704402812,0.8625389449923148,0.7561275324249233,2.0315048297213623,2.056578947368421,38,0.6059964908081953,0.7618206681619427
2006-07-01,0.6219355482152557,0.4973753099550475,0.4548859764885208,0.7092065027282138,0.6787253333422132,2.025647667929663,2.045,31,0.5402356150202905,0.7036354814102208
2006-10-01,0.6566570367627632,0.4664747412352852,0.5062823937432497,0.8375298384005141,0.7276423422350016,1.9812778995680518,1.9925000000000002,41,0.5775890107539114,0.735725062771615
2007-01-01,0.6952522717330597,0.4946690065876398,0.5234863793793392,0.9075586749308379,0.7646436623865714,2.010807098111535,2.036046511627907,44,0.6163337306756548,0.7741708127904646
2007-04-01,0.6637410711834133,0.4489952286255024,0.5327035085095295,0.8835162739441106,0.7422887376617326,2.083496790168584,2.088636363636364,45,0.5843303207247502,0.7431518216420764
2007-07-01,0.5786426068089087,0.44793102352355807,0.4983649275505563,0.7480686047826507,0.6580453885078356,2.2007430326655553,2.1942857142857144,35,0.4944035590235444,0.662881654594273
2007-10-01,0.7397466118083124,0.4454840184449481,0.6428622007753114,1.1570130699555192,0.8219768723113468,2.152778025442733,2.125,38,0.6354605920072918,0.844032631609333
2008-01-01,0.7623225504377662,0.49180788932264996,0.652081638262652,1.2389476906759762,0.8480693043737464,2.0283063025210084,2.057142857142857,35,0.6521006362361619,0.8725444646393705
2008-04-01,0.6919221876702867,0.4594287726522074,0.5535591728207312,1.0098805072716246,0.7885868896998225,2.123500064916417,2.106578947368421,38,0.6021230319753383,0.781721343365235
2008-07-01,0.6762912967093617,0.4576358050892205,0.5342437889189373,0.9418306081723177,0.7613722637827678,2.051296189197646,2.0707418531051545,40,0.5918199367702583,0.7607626566484651
2008-10-01,0.5974024393722035,0.5291141749908421,0.3306722356314279,0.6077621742641353,0.675005810454518,2.0029093107908538,2.0416758825649035,40,0.5451185681934436,0.6496863105509634
2009-01-01,0.6508782211980674,0.5417463771172688,0.4016151589297695,0.7254632080646307,0.7242618276254261,1.927141193181818,1.9459819100690698,44,0.5903324579122039,0.7114239844839308
2009-04-01,0.6736338447236707,0.5924244743787528,0.4005192639030591,0.9024433662435142,0.7863551897330093,1.9428983825759871,1.9184742857142858,38,0.6086610405430696,0.7386066489042719
2009-07-01,0.6459499150173513,0.60899675475542,0.2784752868669182,0.59712495578125,0.7082291534254743,1.859865625,1.90671978668379,32,0.5967219740832346,0.6951778559514681
2009-10-01,0.7024257042676273,0.6027388535489373,0.39251602929860513,0.8304566170859375,0.7876097444939982,1.89460625,1.9042974999999998,40,0.6403634707321785,0.7644879378030761
2010-01-01,0.8175207201793373,0.702851050626642,0.4483945017529332,1.037698309495677,0.8933992727920815,1.7748975625,1.7938025,40,0.7466233243875557,0.8884181159711189
2010-04-01,0.7277449421315169,0.5454545454545454,0.4588548342925469,0.8900697284004504,0.798121353272342,1.8630321621621624,1.813427,37,0.6523096720536546,0.8031802122093791
2010-07-01,0.7060453244061621,0.6618390060098982,0.36043341981693433,0.7546209494618056,0.7713274432973373,1.8350548611111113,1.8228527777777777,36,0.6459730877700064,0.7661175610423178
2010-10-01,0.7659771095695088,0.7013110498288898,0.42506661175477306,0.9075183270903013,0.8332847812904876,1.7779733026908975,1.783705051801387,39,0.6979119777850332,0.8340422413539844
2011-01-01,0.7188273317715811,0.6073009410413348,0.4049363187201863,0.8555456266934657,0.8014784725622581,1.8886559439515214,1.9174597126025,41,0.655586903551726,0.7820677599914362
2011-04-01,0.6927827080747877,0.550130551230911,0.3802398538834352,0.7584641769762616,0.7634842085276701,1.8778116438771797,1.8689055734119049,42,0.6341104248314773,0.7514549913180981
2011-07-01,0.6933865329852598,0.6427681879155396,0.38323359060540463,0.7644462019237451,0.7652630479912831,1.8654930178776215,1.8713742619057143,35,0.628608233054251,0.7581648329162686
2011-10-01,0.7367093822552923,0.6263071869812437,0.4151181646052294,0.8740001444907577,0.8131940099966141,1.7896663333990017,1.79727779777907,43,0.6734044556339,0.8000143088766846
2012-01-01,0.7438810670654863,0.6631316733926818,0.37657799289300387,0.9123086549241022,0.8440480870690887,1.7758971245560136,1.7741170419149999,40,0.6843388583536567,0.8034232757773159
2012-04-01,0.7755304659922586,0.6936130651138186,0.434610079628184,0.9744490422348937,0.8665276200652132,1.8319624775798435,1.8040007174512822,39,0.7059371563163156,0.8451237756682016
2012-07-01,0.7229938098764139,0.7054211845550483,0.32428889706515396,0.7718164647652612,0.7994234524199956,1.8082003660993968,1.8014957913548386,31,0.6647498045750972,0.7812378151777306
2012-10-01,0.7737818940718427,0.6376625642271413,0.42899530747767545,1.0327178647805515,0.8704785432590225,1.7990112948436179,1.7751203726153846,39,0.7050876674943969,0.8424761206492886
2013-01-01,0.7897564260328214,0.6766381160589319,0.4560967477001514,1.038406563067394,0.8850511001609643,1.7537154000570647,1.755675275887805,41,0.7185260811593303,0.8609867709063125
2013-04-01,0.7980892272550937,0.6943560005040939,0.41783766558210855,1.0025954163148074,0.8887205314242634,1.7454341802389817,1.7568763814078947,38,0.7303070073424037,0.8658714471677836
2013-07-01,0.7664564338258093,0.6897833078615229,0.4253445403485735,0.9274288840670004,0.8508039959821841,1.7118428315389091,1.6989108661666668,33,0.6924134532683759,0.8404994143832427
2013-10-01,0.7647040430165584,0.6726915834767423,0.42995890318873264,0.9400102162792187,0.8515882434222868,1.6707069737608349,1.6649070929473684,38,0.6949554987134582,0.8344525873196585
2014-01-01,0.6988047507627726,0.6404786588375151,0.35429968045534316,0.7765692901368757,0.7890247330484331,1.736853452769654,1.7271031505710528,38,0.6413297530931318,0.7562797484324134
