Date,FCT_SOURCE,POINT,Mean_spd,Variance_spd,sigma_spd,Q1,Q2_median_spd,Q3,Bowley_Skewness,NIU,bins_filled,entropy_norm,I_informativeness,Bowley_smoothed,Q2_norm,A_norm,ACI,coherence
2020-10-01,8,1.7,1.65,0.415,0.6442049363362563,1.2,1.6666666666666667,2.125,-0.0090090090090092,0.55444333110554,6,0.621417590265145,0.621417590265145,-0.0330759330759331,-0.5164076551851798,-0.42331555871303933,-0.28628747472259003,0.6093016975392025
2020-10-01,10,1.2,1.175,0.181875,0.4264680527307995,0.9,1.181818181818182,1.4090909090909092,-0.1071428571428571,0.3156858157196413,5,0.4566841590842109,0.4566841590842109,-0.0535714285714287,-0.8859117937821037,-0.6240649644848802,-0.5861980854993493,0.7764332560616826
2020-10-01,14,0.8,0.755,0.3674749999999999,0.6061971626459497,0.3043478260869565,0.7580645161290323,1.2,-0.0131537738803633,0.4045812264794291,7,0.6078968927536842,0.6078968927536842,-0.03121917628835335,-0.9720955143158964,-0.4022802405043872,-0.4779580036281017,0.6955274086461174
2020-10-01,16,0.7,0.76,1.6961499999999996,1.3023632365818685,0.1875,0.875,1.6153846153846154,0.037037037037037,0.8701780400748866,10,0.7984960221431077,0.7984960221431077,0.037037037037037,-0.9586177754598243,0.46668362329601104,-0.06796424298027408,0.2763143915962236
2020-10-01,20,1.0,1.195,0.4444749999999999,0.6666895829394667,0.7,1.1666666666666667,1.6470588235294117,0.0144927536231881,0.4962323421504506,7,0.6395929674586756,0.6395929674586756,0.01449275362318828,-0.8913734677347187,0.19538553579342788,-0.14369341046321335,0.41291925870730306
2020-10-01,22,1.1,1.05,0.21,0.458257569495584,0.7,1.1111111111111112,1.3888888888888888,-0.1935483870967744,0.3281650616569468,4,0.4831414743193997,0.4831414743193997,-0.0967741935483871,-0.9093592452617735,-0.8671972158903738,-0.7943844704888864,0.8942969028675908
2020-10-01,23,1.2,1.07,0.5776,0.76,0.525,1.12,1.65,-0.057777777777778,0.5470599705690078,8,0.6879788500480707,0.6879788500480707,-0.0209416195856875,-0.9066852057432578,-0.2784526124215126,-0.3710870542543307,0.6262344320915734
2020-10-01,24,0.9844,1.0325,0.52644375,0.7255644354569758,0.5520833333333334,1.0625,1.5138888888888888,-0.0613718411552346,0.5172715782272183,8,0.673038516253345,0.673038516253345,-0.06772295761465424,-0.9227366976819006,-0.7282099691823333,-0.6900734446341807,0.8359730310911724
2020-10-01,26,1.7,1.43,0.7425999999999999,0.8617424209124208,0.8333333333333333,1.5,2.0,-0.1428571428571429,0.6877453239195802,9,0.7361105013767284,0.7361105013767284,-0.1428571428571429,-0.694782670314738,-0.9603992921534945,-0.689908304784735,0.8336343923853946
2020-10-01,29,1.0,0.935,1.504525,1.226590803813562,0.6333333333333333,1.175,1.4875,-0.2682926829268293,0.8535710486590784,11,0.6965680868034111,0.6965680868034111,-0.0886917960088689,-0.8884007681484675,-0.8370634507328918,-0.7521504777516863,0.8718239063100539
2020-10-01,36,1.0,0.8,0.3225,0.5678908345800273,0.375,0.8333333333333333,1.25,-0.0476190476190474,0.3828719225679902,5,0.5701991642222377,0.5701991642222377,-0.0238095238095237,-0.9640275800758169,-0.31417538980798126,-0.4163342712044719,0.6514368703779823
2020-10-01,37,1.5,1.505,0.082475,0.2871846096154876,1.24468085106383,1.510204081632653,1.7653061224489797,-0.0200166805671386,0.2348770403429581,4,0.3262085178017959,0.3262085178017959,-0.033061177856955,-0.6856237119001788,-0.4231501403470205,-0.3576133211743807,0.6450608849579029
