Date,var_of_avg_spd,mean_of_avg_spd,avg_indiv_var,disagreement,n_forecasters,rhs_sum,gap,disagreement_theo
1999-01-01,0.741140689492663,2.3940861535988485,0.6259007620028811,0.11523992748978175,57,0.7411406894926629,1.1102230246251565e-16,0.11523992748978185
1999-04-01,0.6681070201828759,2.467296786689004,0.5501968038975006,0.11791021628537544,51,0.668107020182876,-1.1102230246251565e-16,0.11791021628537535
1999-07-01,0.7212445631157056,2.6529585697461653,0.6420250677933466,0.07921949532235904,44,0.7212445631157056,0.0,0.07921949532235906
1999-10-01,1.0827136885851731,2.7426855174276437,0.9276470369280082,0.1550666516571648,47,1.082713688585173,2.220446049250313e-16,0.15506665165716493
2000-01-01,1.167201791755975,3.0330540171549485,1.0114205311727493,0.15578126058322567,48,1.167201791755975,0.0,0.1557812605832256
2000-04-01,0.6991162249179834,3.0213910338686616,0.5867465246635908,0.11236970025439268,50,0.6991162249179834,0.0,0.11236970025439263
2000-07-01,1.3197558481253056,3.0760413826278303,0.7461554208177297,0.5736004273075757,40,1.3197558481253053,2.220446049250313e-16,0.5736004273075759
2000-10-01,0.5302460264792936,2.8643997887753936,0.4375177268216938,0.09272829965759985,50,0.5302460264792936,0.0,0.09272829965759982
2001-01-01,0.7516423806380147,2.7650441745887164,0.6239641987659159,0.1276781818720986,50,0.7516423806380145,2.220446049250313e-16,0.12767818187209878
2001-04-01,1.024087029777167,2.720600732642454,0.7311930595591587,0.29289397021800817,49,1.024087029777167,0.0,0.2928939702180082
2001-07-01,0.8111723076466124,2.4709591193137252,0.7168239369644226,0.09434837068219001,30,0.8111723076466126,-2.220446049250313e-16,0.09434837068218982
2001-10-01,0.9887894115358349,2.40053884957389,0.8228753625688912,0.16591404896694376,35,0.9887894115358349,0.0,0.16591404896694373
2002-01-01,0.8414515600789733,2.5881372954753408,0.6831106159590564,0.15834094411991706,41,0.8414515600789735,-2.220446049250313e-16,0.15834094411991684
2002-04-01,0.5335666186721224,2.5138002235982064,0.45657038339685,0.07699623527527247,45,0.5335666186721225,-1.1102230246251565e-16,0.07699623527527238
2002-07-01,1.5233791118625062,2.450490677725992,1.390551611699128,0.13282750016337777,40,1.523379111862506,2.220446049250313e-16,0.13282750016337808
2002-10-01,1.752992289659255,2.3843586766346823,1.550618508798739,0.20237378086051644,40,1.7529922896592554,-4.440892098500626e-16,0.20237378086051594
2003-01-01,1.340624484870897,2.2384316005353737,1.2543371817577567,0.08628730311314019,43,1.3406244848708968,2.220446049250313e-16,0.08628730311314037
2003-04-01,1.4096249003525556,2.2284723046741384,1.2643414298672295,0.14528347048532633,42,1.4096249003525558,-2.220446049250313e-16,0.14528347048532608
2003-07-01,1.1412902879973417,2.105213523397541,1.0340606590073178,0.1072296289900239,37,1.1412902879973417,0.0,0.10722962899002386
2003-10-01,1.3758505852553478,2.220623541668547,1.2860058028851453,0.08984478237020209,41,1.3758505852553473,4.440892098500626e-16,0.08984478237020244
2004-01-01,1.2370730401349939,2.159958214197252,1.1544136837038304,0.08265935643116354,47,1.2370730401349939,0.0,0.08265935643116351
2004-04-01,0.8729489830273127,2.1617657391945273,0.7507720249914545,0.12217695803585829,52,0.8729489830273127,0.0,0.12217695803585826
2004-07-01,0.6202507901404357,2.222402573529412,0.5279587174253892,0.09229207271504652,40,0.6202507901404357,0.0,0.09229207271504647
2004-10-01,0.6632271932354452,2.086207052361353,0.5746010968584436,0.08862609637700175,41,0.6632271932354454,-2.220446049250313e-16,0.08862609637700158
2005-01-01,0.5276946570301978,2.1148691817697967,0.4712864099751155,0.0564082470550823,48,0.5276946570301978,0.0,0.056408247055082295
2005-04-01,0.5171350307647287,2.024784723975194,0.4602033148965492,0.056931715868179494,47,0.5171350307647287,0.0,0.05693171586817947
2005-07-01,0.6578587084234429,1.934360294117647,0.5513935032799885,0.10646520514345445,30,0.657858708423443,-1.1102230246251565e-16,0.10646520514345437
