Date,NIU_mean,NIU_median,NIU_std,Variance_mean,sigma_mean,Mean_spd_mean,POINT_mean,n_forecasters,NIU_se_lo,NIU_se_hi
1999-01-01,0.5175106476020741,0.35631556844141055,0.4698822117494335,0.6259007620028811,0.5866275482690622,2.3940861535988485,2.4880701754385965,57,0.45527322825493277,0.5797480669492154
1999-04-01,0.46516956602863696,0.31039096522529125,0.41545160390157443,0.5501968038975006,0.5429238800020161,2.4672967866890034,2.554705882352941,51,0.40699470534655013,0.5233444267107238
1999-07-01,0.4710584400076076,0.3130019281435996,0.41799902772597647,0.6420250677933466,0.5742518302452023,2.6529585697461657,2.6606976744186044,44,0.4080427155666791,0.5340741644485362
1999-10-01,0.5616814225866869,0.34657763078220627,0.48628209610623224,0.9276470369280082,0.7143847040349318,2.7426855174276437,2.7468085106382976,47,0.490749888772573,0.6326129564008007
2000-01-01,0.5226785408375716,0.28606990823057554,0.44289377897202803,1.0114205311727493,0.7322784711364728,3.033054017154948,2.8874468085106386,48,0.45875233020959383,0.5866047514655494
2000-04-01,0.41322914463201604,0.32189656222597374,0.33706175656516435,0.5867465246635908,0.5632879103185393,3.021391033868662,2.9131250000000004,50,0.36556141388284064,0.46089687538119145
2000-07-01,0.43289671023943566,0.30245810102128157,0.34268185636723647,0.7461554208177297,0.6021619910371656,3.076041382627831,2.9669485250000003,40,0.3787139512926786,0.4870794691861927
2000-10-01,0.42229633460501437,0.30120152766987185,0.2962356365776349,0.4375177268216938,0.5387883510541951,2.8643997887753936,2.860204081632653,50,0.3804022891143825,0.4641903800956462
2001-01-01,0.44949860229054145,0.28887118561844977,0.4102812755566897,0.6239641987659159,0.5720359870031947,2.765044174588716,2.7312499999999997,50,0.3914760678625411,0.5075211367185418
2001-04-01,0.47231183352134204,0.3265820634325225,0.40492182007386746,0.7311930595591587,0.6103078153538185,2.720600732642454,2.7687500000000003,49,0.4144658592250753,0.5301578078176088
2001-07-01,0.533440210478695,0.38881290785930944,0.504749347141957,0.7168239369644226,0.6209980873376253,2.4709591193137257,2.5266666666666664,30,0.4412860093734765,0.6255944115839136
2001-10-01,0.5491160436529884,0.4056168596333876,0.49792301448282417,0.8228753625688912,0.6596269535174311,2.40053884957389,2.432857142857143,35,0.4649516928095069,0.6332803944964699
2002-01-01,0.5142150065083381,0.40417343354500873,0.4159605142870356,0.6831106159590564,0.6273798974676359,2.5881372954753408,2.626829268292683,41,0.4492528881950124,0.5791771248216637
2002-04-01,0.45661488899038793,0.3721963338548942,0.3452924072726054,0.45657038339685,0.5363685024188974,2.5138002235982064,2.5818181818181816,45,0.4051417360053154,0.5080880419754605
2002-07-01,0.685693852365243,0.43323484141087704,0.7222420916198895,1.390551611699128,0.7949969506644743,2.450490677725992,2.5162500000000003,40,0.5714973507871001,0.799890353943386
2002-10-01,0.6949168340781989,0.48076776265143384,0.6433119420379806,1.550618508798739,0.8593007865669463,2.3843586766346823,2.482051282051282,40,0.5932002849368869,0.7966333832195109
2003-01-01,0.7085205846684073,0.5312161852311215,0.7673254895822772,1.2543371817577567,0.7863155981744354,2.2384316005353737,2.336588864883721,43,0.591504544527344,0.8255366248094705
2003-04-01,0.6838871966602712,0.4940874237011754,0.818653278845684,1.2643414298672295,0.7601104169056824,2.2284723046741384,2.3202380952380954,42,0.5575662532769317,0.8102081400436107
