Date,Q_median,A_mean,AC_mean,AC_median,AC_std,coherence_mean,NIU_mean,n_forecasters,AC_se_lo,AC_se_hi,ACI_mean,ACI_median,ACI_std,ACI_se_lo,ACI_se_hi,Q_norm_formula,A_norm_formula,AC_formula,coherence_formula
1999-01-01,1.5773809523809523,-0.005661258193907742,-0.25203293738872473,-0.15906725393301582,0.2988586336949004,0.4948028372993343,0.39630187105281606,56,-0.29196960218749946,-0.21209627258995004,-0.25203293738872473,-0.15906725393301582,0.2988586336949004,-0.29196960218749946,-0.21209627258995004,-0.9217004786038863,-0.23061722884731217,-0.3493135927759931,0.6062800051014348
1999-04-01,1.6428571428571428,-0.006194339838394373,-0.2147722886785838,-0.19298083713998784,0.2618179501389658,0.5192504384720809,0.41470921494768326,53,-0.2507357499615619,-0.17880882739560572,-0.2147722886785838,-0.19298083713998784,0.2618179501389658,-0.2507357499615619,-0.17880882739560572,-0.8745931729965963,-0.25144491639756505,-0.3434168464727036,0.6099560036330052
1999-07-01,1.7,-0.02208609031537379,-0.24887852821031883,-0.1734239306869904,0.29762518506336505,0.5524251419609023,0.4461047803610226,45,-0.29324587125149476,-0.20451118516914288,-0.24887852821031883,-0.1734239306869904,0.29762518506336505,-0.29324587125149476,-0.20451118516914288,-0.8130374355815247,-0.7240847503903775,-0.6105095817629903,0.7943540043005405
1999-10-01,1.7333333333333334,-0.01811222251289607,-0.22421119332782652,-0.14647969448345446,0.2874550900882893,0.546013191686446,0.4519088437279491,49,-0.26527620619758213,-0.1831461804580709,-0.22421119332782652,-0.14647969448345446,0.2874550900882893,-0.26527620619758213,-0.1831461804580709,-0.7656425881075061,-0.6359442864064234,-0.5210069935883788,0.7434530146681976
2000-01-01,1.75,-0.01041264585110669,-0.2077124112017127,-0.13413791149208576,0.2883959294266541,0.5607886881477279,0.41832789763575107,52,-0.2477057308625933,-0.1677190915408321,-0.2077124112017127,-0.13413791149208576,0.2883959294266541,-0.2477057308625933,-0.1677190915408321,-0.7382419059314486,-0.4069405964489102,-0.3723047296498629,0.650210300761662
2000-04-01,1.8,-0.00039620320578581463,-0.14341137793916608,-0.042456584431421265,0.27057587522226284,0.4934916407807261,0.4623073526332152,51,-0.18129957886838433,-0.10552317700994784,-0.14341137793916608,-0.042456584431421265,0.27057587522226284,-0.18129957886838433,-0.10552317700994784,-0.6394740906683215,-0.016433888609903947,-0.16570023659695132,0.5052545229874814
2000-07-01,1.861039293783337,0.002548342251921435,-0.06675171543585791,-0.03546846802533463,0.22367919500746147,0.4717040403610262,0.46307405882853575,42,-0.10126616454233324,-0.03223726632938258,-0.06675171543585791,-0.03546846802533463,0.22367919500746147,-0.10126616454233324,-0.03223726632938258,-0.4824427928654816,0.1053187515189745,-0.08949056649816417,0.47459486368804016
2000-10-01,1.7763888888888888,0.013984644112943536,-0.06339487330475702,-0.04859000437273622,0.19491230108557514,0.45666844577633225,0.4285124056068903,58,-0.08898811228078411,-0.03780163432872992,-0.06339487330475702,-0.04859000437273622,0.19491230108557514,-0.08898811228078411,-0.03780163432872992,-0.6893336708949819,0.5227478237450573,-0.026639256056472813,0.31982616185272833
2001-01-01,1.75,0.0006487838625505681,-0.11912421470139994,-0.09258015003684092,0.22022856768987337,0.4747678012648973,0.41109151350005035,53,-0.149374934956893,-0.0888734944459069,-0.11912421470139994,-0.09258015003684092,0.22022856768987337,-0.149374934956893,-0.0888734944459069,-0.7382419059314486,0.026906465889147763,-0.1743014605715826,0.490068259670058
2001-04-01,1.80625,-0.00016370233076109744,-0.10481760057136424,-0.07956639422012135,0.2814277470856319,0.5189661911520215,0.5013695267323243,46,-0.14631185811793546,-0.06332334302479303,-0.10481760057136424,-0.07956639422012135,0.2814277470856319,-0.14631185811793546,-0.06332334302479303,-0.625274044710379,-0.00679062335203718,-0.15868710374441128,0.5021230002647166
2001-07-01,1.787087912087912,0.011278003163937083,-0.0896997983382297,-0.04035794079286539,0.2688622314297124,0.489777828616394,0.5123310296762172,34,-0.13580929062668315,-0.04359030604977626,-0.0896997983382297,-0.04035794079286539,0.2688622314297124,-0.13580929062668315,-0.04359030604977626,-0.6674742618689857,0.43644921222933375,-0.040930787992257404,0.3543406921119626
