INFLATION EXPECTATIONS; YEAR-ON-YEAR CHANGE IN HICP,,,,,,,,,,,,,,,,,,
TARGET_PERIOD,FCT_SOURCE,POINT,TN1_0,FN1_0TN0_6,FN0_5TN0_1,F0_0T0_4,F0_5T0_9,F1_0T1_4,F1_5T1_9,F2_0T2_4,F2_5T2_9,F3_0T3_4,F3_5T3_9,F4_0T4_4,F4_5T4_9,F5_0,,
2024,85,2.69834637,0,0,1.90E-07,6.52E-05,0.00758945,0.30580329,4.32731826,21.8562234,39.94417818,26.57725867,6.41092091,0.55362176,0.01684231,0.00017842,,
2024,88,3.2,0,0,0,0,0,0,0,1.49998416,18.65711166,29.84290418,7.53167403,7.53167403,34.93665193,0,,
2024,89,2.6,0,0,0,2.5,5,10,15,20,30,10,5,2.5,0,0,,
2024,91,3.26,0,0,0,0,0,0,0,15,15,24,36,10,0,0,,
2024,93,2.9,0,0,0,0,0,0,5,15,40,25,15,0,0,0,,
2024,95,2.02517456,0.00064727,0.01256651,0.15062713,1.11468388,5.09284409,14.36577925,25.01831992,26.89968786,17.85650604,7.31822698,1.8517204,0.28927113,0.0278994,0.00122014,,
2024,97,2.4,,,,,,,,,,,,,,,,
2024,98,3.3,0,0,0,0,0,0,5,10,15,30,25,10,5,0,,
2024,99,2.4,0,0,0,0,0,0,20,70,10,0,0,0,0,0,,
2024,101,2.9,0,0,0,0,0,0,0,5,50,30,15,0,0,0,,
2024,102,2.9,0,0,0,0,0,5,10,20,30,20,10,5,0,0,,
2024,103,3.1,,,,,,,,,,,,,,,,
2024,105,3.1,,,,,,,,,,,,,,,,
2024,107,3.12037283,0.23081742,0.40246148,0.93100393,1.92111174,3.53615668,5.80619236,8.5042316,11.11129218,12.95034564,13.46437818,12.4876181,10.33144015,7.6248099,10.69814064,,
2024,110,2.46,1.08324963,1.3351538,2.50781383,4.25002815,6.49864656,8.96582616,11.16079889,12.53541461,12.70343128,11.61561892,9.58301748,7.13345695,4.79109152,5.83645223,,
2024,112,3,0,0,0,0,0,0,0,5,10,20,30,20,10,5,,
2024,114,2.9,,,,,,,,,,,,,,,,
2024,115,2.25,1,2.17312922,3.9727531,5.63541521,7.42163695,9.07430444,11,13,12.6,10.7,9,7,4.63165363,2.79110743,,
2024,117,2.5,,,,,,,,,,,,,,,,
2024,118,2,,,,,,,,,,,,,,,,
2024,119,2.2,0,0,0,0,5,5,10,60,10,5,5,0,0,0,,
2024,121,1.92542135,0,1,2,4,8,13,25,20,15,6,3,1,1,1,,
2024,127,2.5,1,2,3,4,5,8,10,12.5,15,12.5,10,7,5,5,,
2024,128,3.5,0,1,1,1,1,2,3,5,12,24,20,10,10,10,,
2024,135,2.3,0,0,0,0,2.5,5,20,35,30,5,2.5,0,0,0,,
2024,136,1.5,,,,,,,,,,,,,,,,
2024,137,2.84,0.27299254,0.5000813,1.17673631,2.43990497,4.46102399,7.18817975,10.20915428,12.78055391,14.10263722,13.71647372,11.75914901,8.8858594,5.91849139,6.5887622,,
2024Jun,1,3,0,0,0,0,0,0,0,5,40,40,10,5,0,0,,
2024Jun,4,2.3,5,2.5,2.5,5,5,10,10,10,10,10,10,7.5,5,7.5,,
2024Jun,6,2.6,0,0,0,0,0,5,10,25,35,15,10,0,0,0,,
2024Jun,14,5,0,0,0,0,0,0,0,0,1,4,9,15,20,51,,
2024Jun,20,3,0,0,0,0,0,0,6,10,20,30,22,11,1,0,,
2024Jun,23,2.4,0,0,0,2,5,10,18,22,20,12,7,3,1,0,,
2024Jun,24,2.30330009,0,0,0,0,5,11,21,23,20,10,6,3,1,0,,
2024Jun,26,2.1,0,2,3,5,10,12,20,20,12,6,5,3,2,0,,
2024Jun,29,3.3,0,0,0,0,0,2.5,3.5,8.5,18,26,19,14,6.5,2,,
2024Jun,37,3.2,0,0,0,0,0,0,0,2,34,49,14,1,0,0,,
2024Jun,39,2.82179527,0,0,0,0,0,0,0,25,45,25,5,0,0,0,,
2024Jun,41,2.8,0,0,0,0,0,0,0,20,50,30,0,0,0,0,,
2024Jun,47,3,,,,,,,,,,,,,,,,
2024Jun,48,3.8,,,,,,,,,,,,,,,,
2024Jun,49,2.7,,,,,,,,,,,,,,,,
2024Jun,54,,0,0,0,0,0,0,0,0,0,20,20,20,20,20,,
2024Jun,56,2.97,0,0,0,0,0,0,10,20,30,25,15,0,0,0,,
2024Jun,68,2.5,,,,,,,,,,,,,,,,
2024Jun,82,2.9,,,,,,,,,,,,,,,,
2024Jun,85,2.84793577,0,0,0,4.20E-07,0.00022834,0.03262291,1.25307028,13.30899057,40.28009667,35.42735965,9.03228036,0.65233625,0.01294574,6.88E-05,,
2024Jun,88,2.74156809,0,0,0,0,0.5,0.18376984,3.49666409,18.2955895,25.41555773,12.53892866,11.37629125,14.12092331,14.07227561,0,,
2024Jun,89,2.6,0,0,0,0,0,0,0,10,30,25,20,15,0,0,,
2024Jun,91,3,0,0,0,0,0,5,12,38,20,15,0,10,0,0,,
2024Jun,93,2.6,0,0,0,0,0,2.5,10,20,40,22.5,5,0,0,0,,
2024Jun,95,1.97840377,6.90E-07,0.00010272,0.00670879,0.19174221,2.39811683,13.12507756,31.43492008,32.9459309,15.1101977,3.0326162,0.26634448,0.01023644,0.492783,0.98522242,,
2024Jun,97,2.5,,,,,,,,,,,,,,,,
2024Jun,98,3.8,0,0,0,0,0,0,5,5,20,25,20,15,5,5,,
2024Jun,99,2.8,,,,,,,,,,,,,,,,
2024Jun,102,3.12,0,0,0,0,0,0,0,0,0,10,20,40,20,10,,
2024Jun,103,2.81110295,,,,,,,,,,,,,,,,
2024Jun,107,3.47464774,0.27311111,0.39981939,0.84888769,1.64137845,2.89028895,4.63499755,6.76916141,9.00323278,10.90538981,12.02994366,12.08553761,11.05728109,9.213199,18.24777148,,
2024Jun,110,2.27,2.88718305,2.41760879,3.79971679,5.51939443,7.40981391,9.19389134,10.54309247,11.17412419,10.9455076,9.90912295,8.29108267,6.41155941,4.58238982,6.91551257,,
2024Jun,112,3,0,0,0,0,0,5,10,20,30,20,10,5,0,0,,
2024Jun,114,3.1,,,,,,,,,,,,,,,,
2024Jun,115,2.382,1.32307692,2.45235495,4.1119765,5.71188978,7.48796315,9.20267879,10.56520305,11.4,11.28025709,10.4827584,9.08423968,7.35526992,5.58513623,3.95719554,,
2024Jun,117,2.7,,,,,,,,,,,,,,,,
2024Jun,118,2.22,,,,,,,,,,,,,,,,
2024Jun,121,1.85972883,0,1,2,4,8,13,25,20,15,6,3,1,1,1,,
2024Jun,127,2.5,2.5,2,2.5,5,5,7,10,12.5,15,12.5,9,7,5,5,,
2024Jun,128,3.5,0,1,1,1,1,2,3,5,12,24,20,10,10,10,,
2024Jun,135,2.34,0,0,0,0,2.5,5,15,35,32.5,7.5,2.5,0,0,0,,
2024Jun,136,1.5,,,,,,,,,,,,,,,,
2024Jun,137,2.89,0.05129364,0.15615564,0.50698195,1.38649648,3.19656976,6.20945438,10.16460266,14.02181399,16.30049691,15.96920033,13.18410914,9.17276149,5.37804376,4.30201986,,
2025,1,2,0,0,0,0,0,10,30,45,15,0,0,0,0,0,,
2025,6,2.3,0,0,0,0,5,10,15,30,20,15,5,0,0,0,,
2025,7,2.2,,,,,,,,,,,,,,,,
2025,14,4.6,0,0,0,0,0,1,1,3,6,9,13,16,16,35,,
2025,15,2.5,0,0,0,0,5,10,15,25,15,10,10,5,5,0,,
2025,20,2.2,0,0,0,0,5,10,20,30,20,10,5,0,0,0,,
2025,23,2.5,0,0,0,0,1,3,12,18,20,17,15,10,3,1,,
2025,24,2.05214183,0,0,0,2,4,14,26,28,10,10,3,2,1,0,,
2025,26,1.9,0,2,3,6,12,12,22,20,12,6,3,2,0,0,,
2025,29,2.2,0,0,0,0.5,3.5,10,20,31.5,22.5,8.5,2,1,0.4,0.1,,
2025,37,2.3,0,0,0,0,0,1,22,48,25,4,0,0,0,0,,
2025,38,2.148167,0,0,0,0,0,0,10,80,10,0,0,0,0,0,,
2025,39,2.17318175,0,0,0,0,0,5,30,35,20,10,0,0,0,0,,
2025,41,2.3,0,0,0,0,0,0,0,60,40,0,0,0,0,0,,
2025,49,2,,,,,,,,,,,,,,,,
2025,54,,0,0,0,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,0,0,0,,
2025,56,2.4,0,0,0,0,0,10,20,30,30,10,0,0,0,0,,
2025,65,2.2,0,0,0,0,0,10,25,30,25,10,0,0,0,0,,
2025,68,2.2,,,,,,,,,,,,,,,,
2025,80,2.2,1.79514256,6.33579725,13.09398099,21.54171067,23.7592397,18.05702218,11.0876452,3.27349525,0.95036959,0.10559662,0,0,0,0,,
2025,85,1.79975522,6.74E-06,0.00063416,0.0269657,0.51876725,4.54645759,18.27374502,33.86461614,29.01295336,11.48324267,2.0916285,0.17427304,0.0065963,0.00011266,8.70E-07,,
2025,88,2.28313618,0,0,0,0,0,8.39918751,14.6142684,22.9966535,23.36466189,17.50377753,9.3601255,2.89228854,0.86903712,0,,
2025,89,1.9,0,0,0,0,5,15,35,30,10,5,0,0,0,0,,
2025,91,2.15,0,0,0,0,4,13,23,27,20,8,5,0,0,0,,
2025,93,1.9,0,0,0,0,0,25,35,25,10,5,0,0,0,0,,
2025,95,2.06839327,4.52E-05,0.00181253,0.04018181,0.49294066,3.34642236,12.5715227,26.13461044,30.06527599,19.13971098,6.74258721,1.31443401,0.14179862,0.00846499,0.00019247,,
2025,97,1.5,,,,,,,,,,,,,,,,
2025,98,2.5,0,0,0,0,5,5,15,20,25,15,10,5,0,0,,
2025,99,2,0,0,0,0,0,0,40,60,0,0,0,0,0,0,,
2025,101,2.6,0,0,0,0,0,0,20,30,40,10,0,0,0,0,,
2025,102,2.3,0,0,0,0,5,20,30,25,15,5,0,0,0,0,,
2025,103,2.4,,,,,,,,,,,,,,,,
2025,105,2.2,,,,,,,,,,,,,,,,
2025,107,2.16320054,2.3474983,2.3237945,3.88739335,5.91475574,8.18528875,10.30270049,11.7947502,12.28138792,11.63127455,10.01908704,7.8496358,5.59358978,3.62535391,4.24348967,,
2025,112,2.9,0,0,0,0,0,5,10,20,30,20,10,5,0,0,,
2025,114,2.3,,,,,,,,,,,,,,,,
2025,115,2.047,1.73846154,3.14386144,5.16986526,6.90968294,8.67561262,10.1870116,11.16011133,11.8,10.839311,9.61299137,7.96036638,6.1741436,4.51144748,2.11713344,,
2025,117,1.8,,,,,,,,,,,,,,,,
2025,118,1.1,,,,,,,,,,,,,,,,
2025,119,2,0,0,0,2.5,2.5,10,60,10,5,10,0,0,0,0,,
2025,121,1.95371962,0,1,2,4,8,13,25,20,15,6,3,1,1,1,,
2025,127,2.1,0,0,0,2.5,5,5,15,20,15,12.5,10,8,3,4,,
2025,128,2.5,1,1,2,4,5,10,12,15,15,12,8,5,5,5,,
2025,137,2.1,1.28644206,1.57802675,3.22432016,5.97752389,8.59738026,11.07464491,12.77858501,13.2076549,12.22809524,10.14102106,7.53344121,5.51294002,3.48797532,3.37194923,,
2025Jun,1,2.2,0,0,0,0,0,0,25,50,25,0,0,0,0,0,,
2025Jun,6,2.3,0,0,0,0,5,10,15,30,20,15,5,0,0,0,,
2025Jun,14,4.75,0,0,0,0,0,1,1,3,5,8,12,15,16,39,,
2025Jun,20,2,0,0,0,8,12,20,30,20,8,2,0,0,0,0,,
2025Jun,23,2.6,0,0,0,1,2,7,15,19,20,16,11,7,2,0,,
2025Jun,24,1.99774015,0,0,0,2,6,16,26,24,10,10,3,2,1,0,,
2025Jun,26,1.8,0,2,3,5,10,12,20,20,12,6,5,3,2,0,,
2025Jun,29,2.4,0,0,0,0.5,3,7.5,19,22,22,17,5.5,2,1,0.5,,
2025Jun,37,2.4,0,0,0,0,0,2,18,48,28,4,0,0,0,0,,
2025Jun,39,2.09462489,0,0,0,0,0,10,30,30,25,5,0,0,0,0,,
2025Jun,41,2.2,0,0,0,0,0,0,0,70,30,0,0,0,0,0,,
2025Jun,49,2,,,,,,,,,,,,,,,,
2025Jun,54,,0,0,10,10,10,10,10,10,10,10,10,10,0,0,,
2025Jun,56,2.4,0,0,0,0,0,10,20,30,30,10,0,0,0,0,,
2025Jun,68,2.1,,,,,,,,,,,,,,,,
2025Jun,85,1.80254256,3.20E-07,7.70E-05,0.00701043,0.24442869,3.30155162,17.48545973,36.68849255,30.66696502,10.19752937,1.3385492,0.06857118,0.00135463,1.02E-05,3.00E-08,,
2025Jun,88,2.27925591,0,0,0,0.66308534,2.29574687,6.9223101,15.05187565,21.63328432,24.59456968,17.62159486,8.17978104,2.46520774,0.57254441,0,,
2025Jun,89,1.8,0,0,0,2.5,10,20,30,17.5,12.5,5,2.5,0,0,0,,
2025Jun,91,2.22,0,0,0,0,5,10,12,38,20,15,0,0,0,0,,
2025Jun,93,1.8,0,0,0,0,5,20,40,20,15,0,0,0,0,0,,
2025Jun,95,1.9887918,0.00045869,0.0101903,0.13591637,1.08837339,5.23245195,15.1026711,26.17118957,27.2279124,17.00694898,6.37763493,1.43586657,0.19408398,0.01575022,0.00055156,,
2025Jun,98,2.6,0,0,0,0,5,5,10,15,20,20,15,5,5,0,,
2025Jun,99,2,,,,,,,,,,,,,,,,
2025Jun,102,,0,0,0,0,2.5,7.5,10,15,25,20,15,5,0,0,,
2025Jun,103,2.5,,,,,,,,,,,,,,,,
2025Jun,107,2.20981836,2.93244489,2.53864434,4.02553544,5.8717783,7.87844755,9.72382824,11.03976917,11.52946253,11.07604166,9.78783099,7.95636026,5.94933015,4.09210467,5.59842182,,
2025Jun,112,2.8,0,0,0,0,0,5,10,20,30,20,10,5,0,0,,
2025Jun,114,2.3,,,,,,,,,,,,,,,,
2025Jun,115,2.147,1.9,2.89015881,4.80678383,6.51329501,8.29491682,9.88102704,10.98164621,11.37298978,10.97149988,9.86287396,8.27230197,6.49004489,4.78597883,2.97648297,,
2025Jun,117,1.8,,,,,,,,,,,,,,,,
2025Jun,118,1.07,,,,,,,,,,,,,,,,
2025Jun,121,1.9163238,0,1,2,4,8,13,25,20,15,6,3,1,1,1,,
2025Jun,127,2.1,2.5,2,2.5,5,5,7,12.5,15,12.5,10,9,7,5,5,,
2025Jun,128,2.5,1,1,2,4,5,10,12,15,15,12,8,5,5,5,,
2025Jun,137,1.96,2.23925838,2.474127,4.29961043,6.69139829,9.33201326,11.65606385,13.04121405,13.06995883,11.73330925,9.43531455,6.79642831,4.38522598,2.53447469,2.31160312,,
2028,1,2,0,0,0,0,0,10,35,50,5,0,0,0,0,0,,
2028,4,2,10,2.5,2.5,2.5,5,10,15,15,7.5,7.5,5,5,2.5,10,,
2028,6,2,0,0,0,0,0,5,35,40,15,5,0,0,0,0,,
2028,7,2,,,,,,,,,,,,,,,,
2028,14,3.5,0,0,0,0,1,3,6,10,14,18,15,14,9,10,,
2028,15,2.3,0,0,0,5,10,10,10,15,20,15,10,5,0,0,,
2028,20,1.9,0,0,0,0,5,17,30,28,15,5,0,0,0,0,,
2028,23,2.8,0,0,1,3,7,11,13,15,17,16,11,5,1,0,,
2028,24,2.4,0,0,0,3,3,10,10,25,25,15,5,3,1,0,,
2028,26,1.9,0,2,3,6,12,12,22,20,12,6,3,2,0,0,,
2028,29,2,0,0,0,0.75,6,15,25,30,15,5,2.5,0.5,0.25,0,,
2028,30,2,,,,,,,,,,,,,,,,
2028,37,2.4,0,0,0,0,0,2,8,49,37,4,0,0,0,0,,
2028,38,2.15831,0,0,0,0,0,0,0,80,20,0,0,0,0,0,,
2028,39,1.97503461,0,0,0,0,10,15,25,20,20,10,0,0,0,0,,
2028,48,2,,,,,,,,,,,,,,,,
2028,49,2,,,,,,,,,,,,,,,,
2028,54,,0,0,0,0,0,10,30,40,15,5,0,0,0,0,,
2028,56,2.35,0,0,0,0,0,10,20,30,30,10,0,0,0,0,,
2028,68,2,,,,,,,,,,,,,,,,
2028,80,1.9,10.87645195,9.0813094,12.24920803,14.78352693,16.78986272,15.73389652,9.29250264,6.75818374,3.06230201,1.16156283,0.21119324,0,0,0,,
2028,85,2,0.00533123,0.05237127,0.37554233,1.84176836,6.18155904,14.206163,22.36344228,24.12006861,17.82430216,9.02353603,3.12846818,0.74245771,0.12054173,0.01444807,,
2028,88,2.2,0,0,0,0.91634186,2.75703434,8.19812143,15.93697093,22.19153145,24.19630163,16.11331751,7.1288497,2.06153117,0.5,0,,
2028,89,2,0,0,1,2,5,7,20,25,15,10,7,5,2,1,,
2028,91,1.45,0,0,0,5,15,35,25,10,10,0,0,0,0,0,,
2028,95,2.2,0.00173974,0.02203868,0.18890354,1.09559077,4.29942474,11.41631797,20.51140828,24.93553097,20.51140828,11.41631797,4.29942474,1.09559077,0.18890354,0.01740001,,
2028,98,2.1,0,0,0,0,5,20,20,25,20,10,0,0,0,0,,
2028,99,2,0,0,0,0,0,0,40,60,0,0,0,0,0,0,,
2028,101,2,0,0,0,0,0,0,10,50,25,10,5,0,0,0,,
2028,102,,0,0,0,0,0,20,35,30,15,0,0,0,0,0,,
2028,103,1.96758381,,,,,,,,,,,,,,,,
2028,107,2.2,,,,,,,,,,,,,,,,
2028,110,2.5,3.1278839,2.31149639,3.49171142,4.93501396,6.52594963,8.07429549,9.34698143,10.12381263,10.25942172,9.72764569,8.62975818,7.16300741,5.56285661,10.72016554,,
2028,112,2.7,0,0,0,0,0,5,10,20,30,20,10,5,0,0,,
2028,114,2.2,,,,,,,,,,,,,,,,
2028,117,2,,,,,,,,,,,,,,,,
2028,118,2,,,,,,,,,,,,,,,,
2028,121,2,0,0,1,5,5,15,30,30,10,3,0.5,0.5,0,0,,
2028,127,2.1,2.5,2,2.5,5,5,7,12.5,15,12.5,10,9,7,5,5,,
2028,128,2.3,1,1,1,5,8,10,13,20,12,8,6,5,5,5,,
2028,135,2.1,0,0,0,0,0,7.5,25,35,25,7.5,0,0,0,0,,
2028,136,2,,,,,,,,,,,,,,,,
2028,137,2,0.96817603,1.45918766,3.22914114,6.25483803,9.2511268,12.0585146,13.85425913,14.03020932,12.52380914,9.85369978,6.83362306,4.67723404,2.75065577,2.2555255,,
,,,,,,,,,,,,,,,,,,
CORE INFLATION EXPECTATIONS; YEAR-ON-YEAR CHANGE IN CORE,,,,,,,,,,,,,,,,,,
TARGET_PERIOD,FCT_SOURCE,POINT,TN1_0,FN1_0TN0_6,FN0_5TN0_1,F0_0T0_4,F0_5T0_9,F1_0T1_4,F1_5T1_9,F2_0T2_4,F2_5T2_9,F3_0T3_4,F3_5T3_9,F4_0T4_4,F4_5T4_9,F5_0,,
2023,1,4.6,0,0,0,0,0,0,0,0,0,0,0,30,60,10,,
2023,4,5,0,0,0,0,0,0,0,0,0,0,5,10,15,70,,
2023,6,5.4,0,0,0,0,0,0,0,0,0,0,0,0,15,85,,
2023,14,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,100,,
2023,15,5,0,0,0,0,0,0,0,0,5,10,15,20,30,20,,
2023,23,5.1,0,0,0,0,0,0,0,0,0,0,0,5,45,50,,
2023,24,5.09702877,0,0,0,0,0,0,0,0,5,5,15,20,25,30,,
2023,26,5.1,0,0,0,0,0,0,0,0,0,0,0,5,40,55,,
2023,29,4.3,0,0,0,0,0,0,0.5,1.5,3,8,17,27,25,18,,
2023,37,5.1,0,0,0,0,0,0,0,0,0,0,0,0,18,82,,
2023,39,5.01505717,0,0,0,0,0,0,0,0,0,0,0,0,55,45,,
2023,47,6.2,0,0,0,0,0,0,0,0,0,0,0,0,0,100,,
2023,49,5,,,,,,,,,,,,,,,,
2023,54,,0,0,0,0,0,0,0,0,0,0,10,15,25,50,,
2023,56,5.01588931,0,0,0,0,0,0,0,0,0,0,0,0,40,60,,
2023,65,4.9,0,0,0,0,0,0,0,0,0,0,0,0,55,45,,
2023,85,5.0570199,0,0,0,0,0,0,0,0,0,0,0.00018453,0.42915755,26.06824736,73.50241055,,
2023,88,5,,,,,,,,,,,,,,,,
2023,89,4.2,0,0,0,0,0,0,0,0,5,10,20,40,20,5,,
2023,91,5.06,0,0,0,0,0,0,0,0,0,0,5,15,15,65,,
2023,93,4.8,0,0,0,0,0,0,0,0,0,0,0,0,90,10,,
2023,95,6.00096828,0,0,0,0,0,0,0,0,0,0,0,0,7.47E-05,99.99992529,,
2023,97,4.8,,,,,,,,,,,,,,,,
2023,98,5,0,0,0,0,0,0,0,0,0,0,0,5,20,75,,
2023,99,5,0,0,0,0,0,0,0,0,0,0,0,0,70,30,,
2023,101,5.4,0,0,0,0,0,0,0,0,0,0,0,5,30,65,,
2023,102,5.2,0,0,0,0,0,0,0,0,0,10,20,30,20,20,,
2023,103,4.7,,,,,,,,,,,,,,,,
2023,114,5,,,,,,,,,,,,,,,,
2023,115,4.913,1.00E-08,9.00E-08,2.31E-06,4.23E-05,0.00057899,0.00592214,0.04529807,0.25918533,1.10968384,3.55599423,8.53086959,15.32402447,36.6,34.5683986,,
2023,117,5,,,,,,,,,,,,,,,,
2023,118,5.2,,,,,,,,,,,,,,,,
2023,119,4.2,0,0,0,0,0,0,0,0,0,0,10,80,10,0,,
