INFLATION EXPECTATIONS; YEAR-ON-YEAR CHANGE IN HICP,,,,,,,,,,,,,,,,,,
TARGET_PERIOD,FCT_SOURCE,POINT,TN1_0,FN1_0TN0_6,FN0_5TN0_1,F0_0T0_4,F0_5T0_9,F1_0T1_4,F1_5T1_9,F2_0T2_4,F2_5T2_9,F3_0T3_4,F3_5T3_9,F4_0T4_4,F4_5T4_9,F5_0,,
2028,54,,0,0,0,0,5,15,30,30,15,5,0,0,0,0,,
2028,56,2.3,0,0,0,0,0,5,20,30,30,10,5,0,0,0,,
2028,63,2.1,0,0,0,0,0,5,25,50,15,5,0,0,0,0,,
2028,68,2,,,,,,,,,,,,,,,,
2028,80,1.8,0.44994376,1.68728909,3.03712036,6.52418448,11.24859393,17.88526434,17.09786277,16.08548931,13.72328459,7.42407199,3.03712036,0.78740157,0.5624297,0.44994376,,
2028,85,2,0.00533123,0.05237127,0.37554233,1.84176836,6.18155904,14.206163,22.36344228,24.12006861,17.82430216,9.02353603,3.12846818,0.74245771,0.12054173,0.01444807,,
2028,88,2.3,0,1.3593558,1.53074209,3.82171082,6.99997236,9.57534182,12.9850298,13.72784732,15.67898555,13.45223846,10.1877471,5.85389902,4.82712987,0,,
2028,89,2,0,0,2.5,2.5,5,15,20,25,15,10,5,0,0,0,,
2028,91,1.45,0,0,0,5,15,35,25,10,10,0,0,0,0,0,,
2028,93,2,0,0,0,0,0,0,50,50,0,0,0,0,0,0,,
2028,95,2.2,0.00488414,0.0462994,0.31051839,1.47341271,4.94636987,11.74826831,19.74177589,23.47057185,19.74177589,11.74826831,4.94636987,1.47341271,0.31051839,0.03755424,,
2028,98,2.2,0,0,0,0,5,15,20,27.5,22.5,10,0,0,0,0,,
2028,99,2,0,0,0,0,0,0,40,60,0,0,0,0,0,0,,
2028,101,2.1,,,,,,,,,,,,,,,,
2028,102,2,0,0,0,0,5,15,25,30,20,5,0,0,0,0,,
2028,103,2,,,,,,,,,,,,,,,,
2028,107,2.2,,,,,,,,,,,,,,,,
2028,108,2.5508085,0,0,0,0,5.63,8.83,12.92,17.01,19.09,15.32,11.18,7.04,2.9,0.08,,
2028,109,2,0,0,0,0,0,10,30,30,20,10,0,0,0,0,,
2028,110,2.5,3.15551298,2.32107983,3.50016246,4.93982702,6.52470767,8.06559572,9.33121382,10.10337072,10.23813794,9.70961968,8.61806887,7.15886334,5.56550217,10.76833778,,
2028,112,2.7,0,0,0,0,0,5,10,20,30,20,10,5,0,0,,
2028,114,2.2,,,,,,,,,,,,,,,,
2028,118,2,,,,,,,,,,,,,,,,
2028,121,2,0,0,1,5,5,15,30,30,10,3,0.5,0.5,0,0,,
2028,127,2.1,2.5,2,2.5,5,5,7,12.5,15,12.5,10,9,7,5,5,,
2028,128,2.2,1,1,2,6,10,12,13,16,10,8,6,5,5,5,,
2028,135,2.1,0,0,0,0,0,7.5,25,35,25,7.5,0,0,0,0,,
2028,137,2,0.4,1,2.8,5.9,9.3,12.6,14.9,15.1,13.2,10,6.6,4.2,2.3,1.7,,
,,,,,,,,,,,,,,,,,,
CORE INFLATION EXPECTATIONS; YEAR-ON-YEAR CHANGE IN CORE,,,,,,,,,,,,,,,,,,
TARGET_PERIOD,FCT_SOURCE,POINT,TN1_0,FN1_0TN0_6,FN0_5TN0_1,F0_0T0_4,F0_5T0_9,F1_0T1_4,F1_5T1_9,F2_0T2_4,F2_5T2_9,F3_0T3_4,F3_5T3_9,F4_0T4_4,F4_5T4_9,F5_0,,
2023,1,5,0,0,0,0,0,0,0,0,0,0,0,0,30,70,,
2023,2,5.3,0,0,0,0,0,0,0,0,0,0,0,0,20,80,,
2023,4,5.1,0,0,0,0,0,0,0,0,0,0,0,0,10,90,,
2023,5,5,0,0,0,0,0,0,0,0,0,0,0,0,50,50,,
2023,6,5,0,0,0,0,0,0,0,0,0,0,0,0,60,40,,
2023,8,5,0,0,0,0,0,0,0,0,0,0,0,0,30,70,,
2023,14,6.4,0,0,0,0,0,0,0,0,0,0,0,0,0,100,,
2023,15,5,0,0,0,0,0,0,0,0,0,0,5,20,40,35,,
2023,16,4.8,,,,,,,,,,,,,,,,
2023,23,5.1,0,0,0,0,0,0,0,0,0,0,0,0,25,75,,
2023,24,4.97104576,0,0,0,0,0,0,0,0,5,5,15,20,25,30,,
2023,26,5,0,0,0,0,0,0,0,0,0,0,0,0,50,50,,
2023,33,5.1,0,0,0,0,0,0,0,0,0,0,0,0,10,90,,
2023,37,5.1,0,0,0,0,0,0,0,0,0,0,0,0,12,88,,
2023,39,4.99966938,0,0,0,0,0,0,0,0,0,0,0,0,50,50,,
2023,42,,0,0,0,0,0,0,0,0,0,0,0,20,30,50,,
2023,45,5.20447612,0,0,0,0,0,0,0,0,0,0,0,0,30,70,,
2023,47,6.3,0,0,0,0,0,0,0,0,0,0,0,0,0,100,,
2023,49,5,,,,,,,,,,,,,,,,
2023,54,,0,0,0,0,0,0,0,0,0,0,25,40,25,10,,
2023,56,5,0,0,0,0,0,0,0,0,0,0,0,0,25,75,,
2023,63,5.1,0,0,0,0,0,0,0,0,0,0,0,15,35,50,,
2023,65,5,0,0,0,0,0,0,0,0,0,0,0,0,10,90,,
2023,82,5,,,,,,,,,,,,,,,,
2023,85,5.18229008,0,0,0,0,0,0,0,0,0,0,6e-07,0.02536697,10.45542282,89.51920961,,
2023,88,5,,,,,,,,,,,,,,,,
2023,89,4.9,0,0,0,0,0,0,0,0,0,5,5,10,45,35,,
2023,91,5.06,0,0,0,0,0,0,0,0,0,0,5,15,15,65,,
2023,93,5.1,0,0,0,0,0,0,0,0,0,0,0,0,42.5,57.5,,
2023,95,5.36652072,0,0,0,0,0,0,0,0,0,0,0,0,4e-08,99.99999996,,
2023,97,5,,,,,,,,,,,,,,,,
2023,98,5.1,0,0,0,0,0,0,0,0,0,0,0,0,35,65,,
2023,99,5.1,0,0,0,0,0,0,0,0,0,0,0,0,10,90,,
2023,101,5.3,0,0,0,0,0,0,0,0,0,0,0,0,5,95,,
2023,102,5,,,,,,,,,,,,,,,,
2023,109,5,0,0,0,0,0,0,0,0,0,0,0,0,25,75,,
2023,114,5,,,,,,,,,,,,,,,,
2023,115,5,5e-08,5.8e-07,1.032e-05,0.00013666,0.00140343,0.01118003,0.06910193,0.33145142,1.23399136,3.56646417,8.00308056,15,30,41.7831795,,
2023,117,5,,,,,,,,,,,,,,,,
2023,118,4.98683432,,,,,,,,,,,,,,,,
2023,119,4.2,0,0,0,0,0,0,0,0,0,0,10,80,10,0,,
2023,121,4.95452912,0,0,0,0,0,0,0,0,0,0,1,9,45,45,,
2023,127,5.1,0,0,0,0,0,0,0,0,0,0,0,0,40,60,,
2023,128,5.3,0,0,0,0,0,0,0,0,0,0,0,0,1,99,,
2023,135,5,0,0,0,0,0,0,0,0,0,0,7.5,15,22.5,55,,
2023,137,5,0,0,0,0,0,0,0,0,0,0,0,0,42,58,,
2024,1,3.3,0,0,0,0,0,0,0,5,15,50,20,10,0,0,,
2024,2,3.3,0,0,0,0,0,5,10,10,30,35,10,0,0,0,,
2024,4,2.9,0,0,2.5,2.5,5,7.5,10,12.5,15,15,12.5,10,2.5,5,,
2024,5,3,0,0,0,0,0,0,5,10,35,35,10,5,0,0,,
2024,6,2.7,0,0,0,0,0,0,15,20,35,20,10,0,0,0,,
2024,8,2.8,0,0,0,0,0,0,5,22,35,28,10,0,0,0,,
2024,14,3.7,0,0,0,0,0,0,1,4,11,22,27,20,11,4,,
2024,15,3.2,0,0,0,0,0,0,5,10,20,25,20,15,5,0,,
2024,16,2.1,,,,,,,,,,,,,,,,
2024,23,3.5,0,0,0,0,0,1,5,10,15,24,26,13,5,1,,
2024,24,2.4152497,0,0,0,2,3,10,16,18,20,18,10,2,1,0,,
2024,26,2.5,0,0,2,3,5,8,11,21,21,15,8,4,2,0,,
2024,33,3.1,0,0,0,0,0,0,0,5,10,70,10,5,0,0,,
2024,37,3,0,0,0,0,0,0,2,15,35,38,10,0,0,0,,
2024,39,2.70125782,0,0,0,0,0,0,0,10,70,20,0,0,0,0,,
2024,42,3.05,0,0,0,0,0,0,0,10,30,40,20,0,0,0,,
2024,45,2.44151917,0,0,0,0,0,0,10,40,50,0,0,0,0,0,,
2024,47,3.2,0,0,0,0,0,0,5,5,25,40,15,5,5,0,,
2024,49,2.7,,,,,,,,,,,,,,,,
2024,54,,0,0,0,0,0,0,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,,
2024,56,2.6,0,0,0,0,0,0,10,20,40,20,10,0,0,0,,
2024,63,2.8,0,0,0,0,0,0,0,15,50,35,0,0,0,0,,
2024,65,2.2,0,0,0,0,0,5,20,50,20,5,0,0,0,0,,
2024,82,2.8,,,,,,,,,,,,,,,,
2024,85,3.17333269,0,0,0,0,0,2.43e-06,0.00446289,0.86237663,19.14989189,55.70682582,23.00852229,1.25989713,0.00801552,5.4e-06,,
2024,88,2.9,,,,,,,,,,,,,,,,
2024,89,2.7,0,0,0,0,0,5,10,15,20,30,15,5,0,0,,
2024,91,2.95,0,0,0,0,0,2,7,12,30,30,9,7,3,0,,
2024,93,3,0,0,0,0,0,0,0,12.5,27.5,40,20,0,0,0,,
2024,95,3.02153292,0,0,0,0,0,6.6e-07,0.00406876,1.56602966,37.47696265,55.76416801,5.15908291,0.02967674,1.061e-05,0,,
2024,97,2.6,,,,,,,,,,,,,,,,
2024,98,3.3,0,0,0,0,0,0,0,5,20,30,25,15,5,0,,
2024,99,2.8,0,0,0,0,0,0,0,30,70,0,0,0,0,0,,
2024,101,3.9,0,0,0,0,0,0,0,0,5,7.5,32.5,40,10,5,,
2024,102,2.9,,,,,,,,,,,,,,,,
2024,109,2.3,0,0,0,0,0,5,20,30,30,10,5,0,0,0,,
2024,114,2.8,,,,,,,,,,,,,,,,
2024,115,2.4,0.02572277,0.08256902,0.4177512,1.49242332,4.13914298,8.91314645,14.90387448,19.5,19.4,15.28356448,9.29483904,4.38944023,1.60946685,0.54805918,,
2024,117,2.7,,,,,,,,,,,,,,,,
2024,118,2.73301308,,,,,,,,,,,,,,,,
2024,119,3.2,0,0,0,0,0,0,0,5,10,70,10,5,0,0,,
2024,121,2.73155235,0,0,1,1,2,5,10,20,28,20,10,2,1,0,,
2024,127,3,0,0,0,0,0,5,10,15,17.5,17.5,15,7.5,5,7.5,,
2024,128,3,0,1,1,1,1,2,4,10,25,25,12,10,5,3,,
2024,135,2.3,0,0,0,0,2.5,7.5,15,32.5,32.5,7.5,2.5,0,0,0,,
2024,137,2.72,0,0,0,0,0.3,1.5,8.3,22.7,32.3,22.9,8.2,1.8,1.2,0.8,,
2024Sep,1,2.6,,,,,,,,,,,,,,,,
2024Sep,2,2.7,0,0,0,0,0,5,20,20,25,20,10,0,0,0,,
2024Sep,4,2.7,0,0,2.5,2.5,5,7.5,10,12.5,15,15,12.5,10,2.5,5,,
2024Sep,5,2.2,0,0,0,0,5,10,25,30,15,7,5,2,1,0,,
2024Sep,6,2.48,0,0,0,0,0,5,15,25,40,10,5,0,0,0,,
2024Sep,8,2.5,0,0,0,0,0,10,27,33,20,10,0,0,0,0,,
2024Sep,14,3.5,0,0,0,0,0,0,0,2,5,11,19,23,19,21,,
2024Sep,16,1.9,,,,,,,,,,,,,,,,
2024Sep,23,3.4,0,0,0,0,0,0,0,2,18,23,22,18,15,2,,
2024Sep,24,2.21920761,0,0,0,3,5,15,15,23,15,15,5,3,1,0,,
2024Sep,26,2.5,0,0,2,3,5,8,11,21,21,15,8,4,2,0,,
2024Sep,33,3.1,0,0,0,0,0,0,0,5,10,70,10,5,0,0,,
2024Sep,37,2.8,0,0,0,0,0,0,0,9,40,36,14,1,0,0,,
2024Sep,39,2.15634152,0,0,0,0,0,0,20,65,15,0,0,0,0,0,,
2024Sep,45,1.97319021,0,0,0,0,0,10,30,60,0,0,0,0,0,0,,
2024Sep,47,3,,,,,,,,,,,,,,,,
2024Sep,49,2.7,,,,,,,,,,,,,,,,
2024Sep,54,,0,0,0,0,0,0,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,,
2024Sep,56,2.6,0,0,0,0,0,0,10,20,40,20,10,0,0,0,,
2024Sep,63,2.5,0,0,0,0,0,0,10,35,30,20,5,0,0,0,,
2024Sep,82,2.8,,,,,,,,,,,,,,,,
2024Sep,85,2.75284934,0,0,0,0,0,3.13e-06,0.03231229,7.87405861,64.28723279,27.32456207,0.48160801,0.00022311,0,0,,
2024Sep,88,3.4,,,,,,,,,,,,,,,,
2024Sep,89,2.6,0,0,0,0,0,5,10,20,30,20,10,5,0,0,,
2024Sep,91,2.93,0,0,0,0,0,0,10,17,25,23,15,10,0,0,,
2024Sep,93,2.7,0,0,0,0,0,0,0,32.5,35,25,7.5,0,0,0,,
2024Sep,95,2.66444972,0,0,9.3e-07,0.0002116,0.01774071,0.54717102,6.20841452,25.91456038,39.79353346,22.47950171,4.6716078,0.35715077,0.01004482,6.228e-05,,
2024Sep,98,3.2,0,0,0,0,0,0,0,5,15,30,25,20,5,0,,
2024Sep,99,2.4,,,,,,,,,,,,,,,,
2024Sep,102,3,,,,,,,,,,,,,,,,
2024Sep,109,2.3,0,0,0,0,5,20,30,30,10,5,0,0,0,0,,
2024Sep,114,2.8,,,,,,,,,,,,,,,,
2024Sep,115,2.1,0.06171518,0.17526868,0.79109195,2.50483863,6.15752,11.75323477,17.42100526,20.05290578,17.92579477,12.44427473,6.7085468,2.80813442,0.91261405,0.28305498,,
2024Sep,117,2.6,,,,,,,,,,,,,,,,
2024Sep,118,2.68723744,,,,,,,,,,,,,,,,
2024Sep,121,2.44480312,0,0,1,2,3,8,14,20,28,14,7,2,1,0,,
2024Sep,127,3.5,0,0,0,0,0,2.5,5,10,12.5,15,20,12.5,12.5,10,,
2024Sep,128,2.5,1,1,1,2,4,6,15,20,16,12,8,6,5,3,,
2024Sep,135,2.1,0,0,0,2.5,5,15,27.5,27.5,15,5,2.5,0,0,0,,
2024Sep,137,2.65,0,0,0,0.25,1.35,5,12.4,21.1,24.5,19.5,10.7,4,1,0.2,,
2025,1,2,0,0,0,0,0,10,30,50,10,0,0,0,0,0,,
2025,2,2.2,0,0,0,0,0,10,20,40,20,10,0,0,0,0,,
2025,4,2.1,5,2.5,2.5,2.5,7.5,10,12.5,15,12.5,10,7.5,5,2.5,5,,
2025,5,2,0,1,2,5,7,10,25,25,10,7,5,2,1,0,,
2025,6,2.2,0,0,0,0,0,5,25,40,20,10,0,0,0,0,,
2025,8,2.2,0,0,0,0,5,10,20,30,20,10,5,0,0,0,,
2025,14,3,0,0,1,1,3,6,10,14,16,15,13,10,6,5,,
2025,15,2.1,0,0,0,0,5,10,25,25,20,10,5,0,0,0,,
2025,16,2,,,,,,,,,,,,,,,,
2025,23,3,0,0,0,0,1,5,10,15,20,21,17,9,2,0,,
2025,24,2.29861592,0,0,0,2,3,14,18,20,18,12,10,2,1,0,,
2025,26,1.8,0,0,3,5,10,15,25,22,12,6,2,0,0,0,,
2025,33,2.3,0,0,0,0,5,5,10,60,10,5,5,0,0,0,,
2025,37,2.5,0,0,0,0,0,1,12,37,41,8,1,0,0,0,,
2025,39,2.04011347,0,0,0,0,0,5,30,45,15,5,0,0,0,0,,
2025,45,1.8768606,0,0,0,0,0,10,50,40,0,0,0,0,0,0,,
2025,49,2.1,,,,,,,,,,,,,,,,
2025,54,,0,0,0,0,0,0,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,,
2025,56,2.3,0,0,0,0,0,10,20,40,20,10,0,0,0,0,,
2025,63,2,0,0,0,0,0,0,40,45,10,5,0,0,0,0,,
2025,65,1.9,0,0,0,0,5,20,40,30,5,0,0,0,0,0,,
2025,82,2.2,,,,,,,,,,,,,,,,
2025,85,2.32116532,0,0,7e-08,7.812e-05,0.01897131,1.04513656,13.55485025,43.19297881,34.79435264,7.04388695,0.34578989,0.00394527,1.012e-05,1e-08,,
2025,88,2.4,,,,,,,,,,,,,,,,
2025,89,2.2,0,0,0,0,0,10,20,25,30,10,5,0,0,0,,
2025,91,2.45,0,0,0,0,0,10,15,25,25,15,10,0,0,0,,
2025,93,2.2,0,0,0,0,0,5,30,35,30,0,0,0,0,0,,
2025,95,2.14327125,0.00236657,0.0286796,0.23516893,1.30478986,4.89840759,12.44293927,21.38674849,24.87254704,19.57264312,10.42155229,3.75464659,0.91529151,0.15097447,0.01324465,,
2025,97,1.8,,,,,,,,,,,,,,,,
2025,98,2.5,0,0,0,0,0,5,20,25,20,15,10,5,0,0,,
2025,99,2.1,0,0,0,0,0,0,30,70,0,0,0,0,0,0,,
2025,102,2.5,,,,,,,,,,,,,,,,
2025,109,1.8,0,0,0,0,0,15,30,30,15,10,0,0,0,0,,
2025,114,2,,,,,,,,,,,,,,,,
2025,115,2.1,0.08555538,0.23144984,0.9992575,3.01838443,7.07873489,12.89052213,18.22867942,20.01847568,17.07275864,11.30741815,5.81547349,2.32235621,0.72001505,0.21091917,,
2025,117,2.2,,,,,,,,,,,,,,,,
2025,118,1.89640775,,,,,,,,,,,,,,,,
2025,119,2.2,0,0,0,0,0,5,10,70,10,5,0,0,0,0,,
2025,121,1.99053555,0,0,1,2,8,15,23,24,16,8,2,1,0,0,,
2025,127,2.5,0,0,0,2.5,5,7.5,12.5,15,17.5,12.5,10,7.5,5,5,,
2025,128,2.5,1,1,2,3,5,8,12,15,20,12,9,5,4,3,,
2025,137,2.23,0.1,0.2,0.8,2.6,6.3,11.7,17.2,19.7,17.7,12.5,6.9,3,1,0.3,,
2025Sep,1,2,,,,,,,,,,,,,,,,
2025Sep,2,2,0,0,0,0,0,20,30,30,20,0,0,0,0,0,,
2025Sep,4,1.9,5,2.5,2.5,2.5,7.5,10,12.5,15,12.5,10,7.5,5,2.5,5,,
2025Sep,5,2,0,1,2,5,7,10,25,25,10,7,5,2,1,0,,
2025Sep,6,2.2,0,0,0,0,0,5,25,40,20,10,0,0,0,0,,
2025Sep,8,1.9,0,0,0,0,5,15,30,25,15,7,3,0,0,0,,
2025Sep,14,2.8,0,0,1,2,4,7,11,14,16,14,12,8,6,5,,
2025Sep,16,2,,,,,,,,,,,,,,,,
2025Sep,23,3.1,0,0,0,0,1,3,8,14,20,23,19,9,3,0,,
2025Sep,24,2.11666667,0,0,0,2,5,16,24,24,12,10,4,2,1,0,,
2025Sep,26,1.8,0,0,3,5,10,15,25,22,12,6,2,0,0,0,,
2025Sep,33,2.4,0,0,0,0,5,5,10,60,10,5,5,0,0,0,,
2025Sep,37,2.3,0,0,0,0,0,2,18,48,28,4,0,0,0,0,,
2025Sep,39,1.88300813,0,0,0,0,0,0,50,45,5,0,0,0,0,0,,
2025Sep,45,1.89283607,0,0,0,0,0,10,50,40,0,0,0,0,0,0,,
2025Sep,49,2.1,,,,,,,,,,,,,,,,
2025Sep,54,,0,0,0,0,10,10,10,10,10,10,10,10,10,10,,
2025Sep,56,2.3,0,0,0,0,0,10,20,40,20,10,0,0,0,0,,
2025Sep,63,2.1,0,0,0,0,0,0,35,50,10,5,0,0,0,0,,
2025Sep,82,2.1,,,,,,,,,,,,,,,,
2025Sep,85,2.01783991,0,0,7e-08,0.00018959,0.07001013,3.80583034,32.94167139,49.43813733,13.15814903,0.58208867,0.00391967,3.77e-06,0,0,,
2025Sep,88,2.2,,,,,,,,,,,,,,,,
2025Sep,89,1.9,0,0,0,0,10,20,30,20,15,5,0,0,0,0,,
2025Sep,91,2.4,0,0,0,0,0,5,25,30,15,15,10,0,0,0,,
2025Sep,93,2,0,0,0,0,0,5,40,40,15,0,0,0,0,0,,
2025Sep,95,2.25785181,7.7e-07,7.615e-05,0.00376111,0.09276442,1.14249356,7.02639697,21.57834912,33.09103555,25.34014589,9.68979242,1.8502331,0.17641887,0.00839982,0.00013226,,
2025Sep,98,2.5,0,0,0,0,0,5,15,25,25,15,10,5,0,0,,
2025Sep,109,1.9,0,0,0,0,5,20,30,30,10,5,0,0,0,0,,
2025Sep,114,2.2,,,,,,,,,,,,,,,,
2025Sep,115,2.2,0.05989734,0.17084999,0.77425033,2.46195939,6.07788783,12.54695728,17.99711472,20.04738172,17.34240893,11.65062456,6.79269549,2.85546728,0.93195085,0.29055429,,
2025Sep,117,2.2,,,,,,,,,,,,,,,,
2025Sep,118,1.81539148,,,,,,,,,,,,,,,,
2025Sep,121,1.98788313,0,0,1,2,8,15,23,24,16,8,2,1,0,0,,
2025Sep,127,2.5,0,0,0,2.5,5,7.5,10,20,15,12.5,10,7.5,5,5,,
2025Sep,128,2.5,1,1,2,3,5,8,12,15,20,12,9,5,4,3,,
2025Sep,137,2.11,0.2,0.4,1.1,3.3,7.5,13.2,18.2,19.7,16.6,11,5.7,2.3,0.7,0.1,,
2028,1,2,0,0,0,0,0,10,30,40,20,0,0,0,0,0,,
2028,2,2,0,0,0,0,10,20,30,30,10,0,0,0,0,0,,
2028,4,2,5,2.5,2.5,2.5,7.5,10,12.5,15,12.5,10,7.5,5,2.5,5,,
2028,5,2,0,1,2,5,7,10,25,25,10,7,5,2,1,0,,
2028,6,2,0,0,0,0,0,5,35,40,15,5,0,0,0,0,,
2028,8,1.6,0,0,0,5,13,20,27,20,10,5,0,0,0,0,,
2028,14,3.5,1,1,1,2,3,4,5,7,9,10,11,11,10,25,,
2028,15,2,0,0,0,5,10,10,15,20,15,10,10,5,0,0,,
2028,16,1.8,,,,,,,,,,,,,,,,
2028,23,2.6,0,0,1,2,5,10,15,19,23,16,5,3,1,0,,
2028,24,2.2,0,0,0,3,5,15,15,23,15,15,5,3,1,0,,
2028,26,1.8,0,0,3,5,10,15,25,22,12,6,2,0,0,0,,
2028,33,2.1,0,0,0,0,5,10,15,40,15,10,5,0,0,0,,
2028,37,2.3,0,0,0,0,0,2,8,49,37,4,0,0,0,0,,
2028,39,2,0,0,0,0,5,15,25,35,15,5,0,0,0,0,,
2028,45,1.96054136,0,0,0,0,0,0,50,50,0,0,0,0,0,0,,
2028,49,2,,,,,,,,,,,,,,,,
2028,54,,0,0,0,0,5,15,30,30,15,5,0,0,0,0,,
2028,56,2.3,0,0,0,0,5,10,20,30,20,10,5,0,0,0,,
2028,63,2.1,0,0,0,0,0,0,20,70,10,0,0,0,0,0,,
2028,85,1.9,0.00316712,0.03973891,0.34013202,1.89197514,6.84610878,16.12813178,24.75074625,24.75074625,16.12813178,6.84610878,1.89197514,0.34013202,0.03973891,0.00316712,,
2028,88,2.2,,,,,,,,,,,,,,,,
2028,89,1.9,0,1,2,5,7,20,25,15,10,7,5,2,1,0,,
2028,91,1.13,0,0,0,7,24,50,15,4,0,0,0,0,0,0,,
2028,93,2,0,0,0,0,0,5,40,40,15,0,0,0,0,0,,
2028,95,1.86813078,2.934e-05,0.00168923,0.04855946,0.69705161,4.99646295,17.88409703,31.9652403,28.52959059,12.7150981,2.82976585,0.31447628,0.01745147,0.0004836,4.2e-06,,
2028,98,2,0,0,0,0,5,15,25,25,20,10,0,0,0,0,,
2028,99,1.8,0,0,0,0,0,0,60,40,0,0,0,0,0,0,,
2028,101,2.3,,,,,,,,,,,,,,,,
2028,102,2,,,,,,,,,,,,,,,,
2028,109,2,0,0,0,0,0,10,30,30,20,10,0,0,0,0,,
2028,114,1.7,,,,,,,,,,,,,,,,
2028,118,2,,,,,,,,,,,,,,,,
2028,121,2,0,0,0,1,4,15,36,36,7,1,0,0,0,0,,
2028,127,2.1,1,2,3,4,5,8,15,17.5,12.5,11,7.5,5,2.5,6,,
2028,128,2.2,1,1,2,6,9,10,12,20,12,8,6,5,5,3,,
2028,135,2,0,0,0,0,2.5,12.5,35,35,12.5,2.5,0,0,0,0,,
2028,137,2,0.1,0.4,1.5,4,8.6,14.4,18.9,19.4,15.5,9.8,4.8,1.8,0.6,0.2,,
,,,,,,,,,,,,,,,,,,
GROWTH EXPECTATIONS; YEAR-ON-YEAR CHANGE IN REAL GDP,,,,,,,,,,,,,,,,,,
TARGET_PERIOD,FCT_SOURCE,POINT,TN1_0,FN1_0TN0_6,FN0_5TN0_1,F0_0T0_4,F0_5T0_9,F1_0T1_4,F1_5T1_9,F2_0T2_4,F2_5T2_9,F3_0T3_4,F3_5T3_9,F4_0,,,,
2023,1,0.5,0,0,10,30,50,10,0,0,0,0,0,0,,,,
2023,2,0.8,0,0,5,10,80,5,0,0,0,0,0,0,,,,
2023,4,0.5,0,0,10,45,45,0,0,0,0,0,0,0,,,,
2023,5,0.4,0,0,5,50,40,5,0,0,0,0,0,0,,,,
2023,6,0.6,0,0,0,20,75,5,0,0,0,0,0,0,,,,
2023,7,0.5,,,,,,,,,,,,,,,,
2023,8,0.5,0,0,0,35,65,0,0,0,0,0,0,0,,,,
2023,14,0.5,0,3,14,31,32,16,4,0,0,0,0,0,,,,
2023,15,0.4,0,0,0,65,35,0,0,0,0,0,0,0,,,,
2023,16,0.4,5,8,14,22,18,16,8,5,3,1,0,0,,,,
2023,20,0.7,0,0,10,25,35,25,5,0,0,0,0,0,,,,
2023,23,0.4,0,0,0,55,45,0,0,0,0,0,0,0,,,,
2023,24,0.43425428,1,5,16,33,20,20,5,0,0,0,0,0,,,,
2023,26,0.4,0,0,12,45,35,8,0,0,0,0,0,0,,,,
2023,29,0.7,3.5,8.5,12.5,20,21,13,7.5,5.5,4,2.5,1.5,0.5,,,,
2023,30,0.54108637,,,,,,,,,,,,,,,,
2023,32,0.6,6.84080768593565e-17,4.30282846732118e-08,0.0263477035312452,21.0050198167588,75.8337765021953,3.13455821157768,0.000297722877407036,3.13082892944294e-11,0,0,0,0,,,,
2023,33,0.6,0,0,0,10,80,10,0,0,0,0,0,0,,,,
2023,37,0.5,0,0,0,22,74,4,0,0,0,0,0,0,,,,
2023,38,0.5909,0,0,0,0,90,10,0,0,0,0,0,0,,,,
2023,39,0.53331641,0,0,5,25,50,20,0,0,0,0,0,0,,,,
2023,41,0.7,0,0,0,20,45,35,0,0,0,0,0,0,,,,
2023,42,0.5,0,0,0,40,45,15,0,0,0,0,0,0,,,,
2023,45,0.56890105,0,0,0,40,60,0,0,0,0,0,0,0,,,,
2023,47,0.6,0,0,0,15,80,5,0,0,0,0,0,0,,,,
2023,48,0.5,0,0,0,45,55,0,0,0,0,0,0,0,,,,
2023,49,0.5,,,,,,,,,,,,,,,,
2023,54,0.6,0,0,0,30,60,10,0,0,0,0,0,0,,,,
2023,56,0.5,0,0,0,30,50,20,0,0,0,0,0,0,,,,
2023,61,0.5,0,0,0,50,50,0,0,0,0,0,0,0,,,,
2023,63,0.5,0,0,0,45,45,10,0,0,0,0,0,0,,,,
2023,65,0.5,0,0,5,45,45,5,0,0,0,0,0,0,,,,
2023,68,0.5,,,,,,,,,,,,,,,,
2023,80,0.9,0,0,0,4.88081725312145,58.5698070374574,36.2088535754824,0.340522133938706,0,0,0,0,0,,,,
2023,82,0.5,,,,,,,,,,,,,,,,
2023,85,0.44669205,3.85598788484901,7.72455794041413,15.0248687184873,21.2667456543732,21.9072365106179,16.4238158303761,8.96034551914284,3.5568563548932,1.02704920760993,0.215656564035693,0.0329169970103238,0.00396281819039501,,,,
2023,88,0.5,0,7.87806583831593,11.4327801941546,17.828991518059,21.5122334849629,20.2168990867542,13.7555121176215,5.37387688628609,1.50164087384574,0,0.5,0,,,,
2023,89,0.5,0,5,10,25,45,10,5,0,0,0,0,0,,,,
2023,91,0.8,0,2,9,18,28,28,12,3,0,0,0,0,,,,
2023,93,0.5,0,0,0,40,55,5,0,0,0,0,0,0,,,,
2023,95,0.91876037,1.70936693229989e-05,0.274764148871606,3.11385308616704,15.4424111718272,33.5128255556683,31.8262830227798,13.2263416176557,2.40531794571504,0.19141862304715,0.00666614605449525,0.00010158846595444,7.83409278729764e-11,,,,
2023,97,0.5,,,,,,,,,,,,,,,,
2023,98,0.5,0,0,5,35,50,10,0,0,0,0,0,0,,,,
