INFLATION EXPECTATIONS; YEAR-ON-YEAR CHANGE IN HICP,,,,,,,,,,,,,,,,,,
TARGET_PERIOD,FCT_SOURCE,POINT,TN0_8,FN0_7TN0_3,FN0_2T0_2,F0_3T0_7,F0_8T1_2,F1_3T1_7,F1_8T2_2,F2_3T2_7,F2_8T3_2,F3_3T3_7,F3_8T4_2,F4_3T4_7,F4_8,,,
2026,93,2,0,0,0,0,0,32.5,32.5,30,5,0,0,0,0,,,
2026,95,2.18232333,0.05539546,0.54864561,1.85120005,4.86330582,9.95414655,15.86595898,19.69495547,19.04013657,14.33545541,8.40580497,3.8386057,1.36519308,0.18119633,,,
2026,97,2.3,,,,,,,,,,,,,,,,
2026,98,2.4,0,0,0,0,0,0,10,55,25,10,0,0,0,,,
2026,99,2.3,0,0,0,0,0,0,40,60,0,0,0,0,0,,,
2026,101,2.3,,,,,,,,,,,,,,,,
2026,102,2.2,,,,,,,,,,,,,,,,
2026,105,2.3,,,,,,,,,,,,,,,,
2026,114,2.2,,,,,,,,,,,,,,,,
2026,115,2.06342991,0.10168899,1.50168899,2.66685304,6.38536018,13.55168899,17.40168899,19.70168899,18.50168899,10.15168899,6.64279805,2.10168899,0.88978785,0.40168899,,,
2026,117,2.3,,,,,,,,,,,,,,,,
2026,118,1.93,,,,,,,,,,,,,,,,
2026,121,2.22791407,0,0,0,1,3,10,50,30,5,1,0,0,0,,,
2026,127,2,0,0,0,5,10,22.5,25,22.5,10,5,0,0,0,,,
2026,128,2.3,0,0,0,0,0,10,20,33,20,10,5,2,0,,,
2026,135,2.2,0,0,0,2.5,5,17.5,30,22.5,15,5,2.5,0,0,,,
2026,137,2.32,2e-05,0.00085,0.02446,0.36862006,2.91588046,12.1487719,26.73938418,31.14760487,19.20942301,6.26492098,1.07784017,0.09749002,0.00473435,,,
2027,1,2,0,0,0,0,5,20,50,20,5,0,0,0,0,,,
2027,2,2,0,0,0,0,10,30,30,20,10,0,0,0,0,,,
2027,5,2.2,0,0,0,0,0,10,50,30,10,0,0,0,0,,,
2027,6,2.1,0,0,0,0,10,15,40,20,10,5,0,0,0,,,
2027,7,2,,,,,,,,,,,,,,,,
2027,8,2,0,0,0,3,10,15,30,25,10,5,2,0,0,,,
2027,14,2.5,0,0,1,3,6,12,17,19,18,13,7,3,1,,,
2027,15,2.2,0,0,0,5,10,15,20,20,15,10,5,0,0,,,
2027,16,2,,,,,,,,,,,,,,,,
2027,23,2.3,0,0,0,2,2,10,30,35,10,5,3,2,1,,,
2027,24,2.10592232,0,0,1,3,12,21,22,20,10,6,3,2,0,,,
2027,26,2.2,0,0,0,2,7,10,33,32,12,3,1,0,0,,,
2027,29,2.2,1,2,3,5,10,13,15,18,14,9,7,2,1,,,
2027,33,2.2,0.2,0.6,1.9,4.5,8.5,13.1,16.4,17.1,14.9,10.8,6.6,3.4,2,,,
2027,37,2.2,0,0,0,0,0,1,50,45,4,0,0,0,0,,,
2027,39,2.62598876,0,0,0,0,0,0,20,60,20,0,0,0,0,,,
2027,47,1.98,0,0,0,0,0,15,60,25,0,0,0,0,0,,,
2027,49,2.3,,,,,,,,,,,,,,,,
2027,54,1.98,0,0,0,0,5,30,35,25,5,0,0,0,0,,,
2027,56,2.33,0,0,0,0,0,20,30,30,15,5,0,0,0,,,
2027,59,2,0,0,0,0,0,15,60,25,0,0,0,0,0,,,
2027,82,2,0.5,0.5,1,1,5,15,25,20,10,10,5,4,3,,,
2027,88,2.4,,,,,,,,,,,,,,,,
2027,89,2,0,0,2.5,7.5,12.5,15,25,17.5,12.5,5,2.5,0,0,,,
2027,91,2.25,0,0,0,0,0,20,30,30,20,0,0,0,0,,,
2027,93,2,0,0,0,0,5,27.5,37.5,27.5,2.5,0,0,0,0,,,
2027,95,2.00953658,0.22642908,1.35334785,3.4426914,7.12156129,11.98528548,16.40454515,18.26205886,16.5350312,12.176712,7.29331187,3.55295143,1.40774337,0.23833102,,,
2027,97,2.2,,,,,,,,,,,,,,,,
2027,98,2.5,0,0,0,0,0,0,20,35,35,10,0,0,0,,,
2027,99,2.1,0,0,0,0,0,15,70,15,0,0,0,0,0,,,
2027,101,2.6,,,,,,,,,,,,,,,,
2027,102,2.3,,,,,,,,,,,,,,,,
2027,105,2.2,,,,,,,,,,,,,,,,
2027,114,2,,,,,,,,,,,,,,,,
2027,115,2.19436528,0.06839874,0.63648434,2.09386328,5.27784498,10.38352,15.46839874,19.76839874,18.96839874,13.73535478,8.03755521,3.68255123,1.3108325,0.56839874,,,
2027,117,2.3,,,,,,,,,,,,,,,,
2027,118,1.88,,,,,,,,,,,,,,,,
2027,121,2.21345647,0,0,1,2,5,19,40,25,5,2,1,0,0,,,
2027,127,2,0,0,0,5,10,22.5,25,22.5,10,5,0,0,0,,,
2027,128,2.3,0,0,1,2,3,10,20,40,15,6,2,1,0,,,
2027,135,2.3,0,0,0,2.5,7.5,15,25,25,15,7.5,2.5,0,0,,,
2027,137,2.35,0.08030999,0.31736997,1.1671799,3.35664972,7.54966938,13.28148891,18.2765585,19.67382839,16.56663864,10.91241911,5.62244954,2.26574981,0.92968812,,,
2027Mar,1,2,,,,,,,,,,,,,,,,
2027Mar,5,2.2,0,0,0,0,0,5,45,40,10,0,0,0,0,,,
2027Mar,6,2.11,0,0,0,0,10,20,40,15,10,5,0,0,0,,,
2027Mar,8,2,0,0,0,3,10,15,30,25,10,5,2,0,0,,,
2027Mar,14,2.4,0,0,0,2,6,12,19,23,19,12,5,2,0,,,
2027Mar,16,2,,,,,,,,,,,,,,,,
2027Mar,24,2.16528804,0,0,1,3,12,19,20,20,12,8,3,2,0,,,
2027Mar,26,2.2,0,0,0,2,7,10,33,32,12,3,1,0,0,,,
2027Mar,33,2.3,0,0,0,5,10,15,18,18,15,10,5,2,2,,,
2027Mar,37,1.6,0,0,0,0,0,42,40,18,0,0,0,0,0,,,
2027Mar,39,2.60590245,0,0,0,0,0,20,60,20,0,0,0,0,0,,,
2027Mar,49,2.4,,,,,,,,,,,,,,,,
2027Mar,54,1.98,0,0,0,0,5,30,35,25,5,0,0,0,0,,,
2027Mar,56,2.6,0,0,0,0,0,15,25,30,20,10,0,0,0,,,
2027Mar,59,2,0,0,0,0,0,15,60,25,0,0,0,0,0,,,
2027Mar,82,2,0.5,0.5,1,1,5,10,25,20,10,10,7,5,5,,,
2027Mar,88,2.4,,,,,,,,,,,,,,,,
2027Mar,89,1.9,0.5,1.5,3,7.5,12.5,15,25,15,10,5,3,1.5,0.5,,,
2027Mar,91,2.25,0,0,0,0,0,10,40,40,10,0,0,0,0,,,
2027Mar,93,2.2,0,0,0,0,0,17.5,40,35,7.5,0,0,0,0,,,
2027Mar,95,2.23390481,0.12131266,0.83326133,2.32560059,5.27795171,9.74558348,14.63487094,17.87473792,17.75661605,14.34664858,9.42780198,5.0389515,2.19048176,0.42618149,,,
2027Mar,97,3.2,,,,,,,,,,,,,,,,
2027Mar,98,2.6,0,0,0,0,0,0,5,55,35,5,0,0,0,,,
2027Mar,99,1.7,,,,,,,,,,,,,,,,
2027Mar,102,2.5,,,,,,,,,,,,,,,,
2027Mar,114,2,,,,,,,,,,,,,,,,
2027Mar,115,2.1,0.47211719,0.81882784,2.54565812,6.11412339,11.48321259,16.91483538,19.5574132,17.75350328,12.65109665,7.07227716,3.09450397,1.05031403,0.47211719,,,
2027Mar,117,2.4,,,,,,,,,,,,,,,,
2027Mar,118,1.9,,,,,,,,,,,,,,,,
2027Mar,121,2.26088637,0,0,1,2,5,19,40,25,5,2,1,0,0,,,
2027Mar,127,2,0,0,0,5,10,22.5,25,22.5,10,5,0,0,0,,,
2027Mar,128,2.3,0,0,1,2,3,10,20,40,15,6,2,1,0,,,
2027Mar,135,2.4,0,0,0,2.5,5,12.5,22.5,30,17.5,7.5,2.5,0,0,,,
2027Mar,137,2.52,0.00634,0.05028,0.31350003,1.41200012,4.5959404,10.81416095,18.39913162,22.63898199,20.14647177,12.96607114,6.03430053,2.03029018,0.59253125,,,
2028,1,2,0,0,0,0,5,20,50,20,5,0,0,0,0,,,
2028,2,2.1,0,0,0,5,5,25,25,20,10,10,0,0,0,,,
2028,5,2,0,0,0,0,0,20,70,10,0,0,0,0,0,,,
2028,6,2,0,0,0,0,10,20,40,15,10,5,0,0,0,,,
2028,7,2,,,,,,,,,,,,,,,,
2028,8,1.9,0,0,0,5,10,21,27,18,10,5,3,1,0,,,
2028,14,2.9,0,0,1,2,5,8,12,15,17,15,11,8,6,,,
2028,15,2,0,0,5,5,10,20,25,15,10,5,5,0,0,,,
2028,16,1.9,,,,,,,,,,,,,,,,
2028,24,2.06,0,0,3,4,12,20,20,21,9,6,3,2,0,,,
2028,26,2,1,2,3,5,10,14,30,16,8,5,3,2,1,,,
2028,33,2,0.2,0.6,1.9,4.5,8.5,13.1,16.4,17.1,14.9,10.8,6.6,3.4,2,,,
2028,37,2.2,0,0,0,0,0,5,50,43,2,0,0,0,0,,,
2028,39,1.93807557,0,0,0,0,0,15,55,30,0,0,0,0,0,,,
2028,49,2,,,,,,,,,,,,,,,,
2028,54,1.83,0,0,0,5,10,25,40,15,5,0,0,0,0,,,
2028,56,2.15,0,0,0,0,5,15,30,30,15,5,0,0,0,,,
2028,59,2,0,0,0,0,0,20,60,20,0,0,0,0,0,,,
2028,88,2.3,,,,,,,,,,,,,,,,
2028,89,1.9,0.5,1.5,3,7.5,12.5,15,25,15,10,5,3,1.5,0.5,,,
2028,91,2.23,0,0,0,0,0,10,40,45,5,0,0,0,0,,,
2028,95,1.99429065,0.12481933,0.98755848,2.903821,6.7131403,12.20870662,17.45921959,19.63461647,17.36450643,12.07660578,6.60495346,2.84077645,0.9608305,0.12044559,,,
2028,98,2.1,0,0,0,0,5,20,30,25,15,5,0,0,0,,,
2028,99,1.9,0,0,0,0,0,15,70,15,0,0,0,0,0,,,
2028,101,2,,,,,,,,,,,,,,,,
2028,102,2.2,,,,,,,,,,,,,,,,
2028,105,2.2,,,,,,,,,,,,,,,,
2028,114,2.1,,,,,,,,,,,,,,,,
2028,115,1.98735053,0.11855443,1.12945684,3.21603104,7.24513467,12.84463394,17.89663081,19.59037179,16.84645366,11.3819704,6.04480598,2.52819692,0.83920509,0.31855443,,,
2028,117,2,,,,,,,,,,,,,,,,
2028,118,2.02,,,,,,,,,,,,,,,,
2028,121,2.0542058,0,0,1,2,5,23,40,21,5,2,1,0,0,,,
2028,127,2,0,0,0,0,5,12.5,17.5,25,17.5,12.5,10,0,0,,,
2028,128,2.1,0,0,1,2,6,17,35,25,8,3,2,1,0,,,
2028,137,2.08,0.41524999,1.04324998,2.78637994,6.05372988,10.69948979,15.38429969,17.99615964,17.12670966,13.26046973,8.35268983,4.28015991,1.78418996,0.81722198,,,
2028Mar,1,2,,,,,,,,,,,,,,,,
2028Mar,5,2,0,0,0,0,0,20,70,10,0,0,0,0,0,,,
2028Mar,6,2,0,0,0,0,10,20,40,15,10,5,0,0,0,,,
2028Mar,14,2.8,0,0,1,3,6,9,13,15,16,15,11,6,5,,,
2028Mar,16,1.8,,,,,,,,,,,,,,,,
2028Mar,24,2.19309028,0,0,1,3,12,18,20,20,12,9,3,2,0,,,
2028Mar,26,2,1,2,3,5,10,14,30,16,8,5,3,2,1,,,
2028Mar,33,2.2,0.2,0.6,1.9,4.5,8.5,13.1,16.4,17.1,14.9,10.8,6.6,3.4,2,,,
2028Mar,37,3,0,0,0,0,0,0,8,44,46,2,0,0,0,,,
2028Mar,39,2.4214328,0,0,0,0,0,25,50,25,0,0,0,0,0,,,
2028Mar,49,2.1,,,,,,,,,,,,,,,,
2028Mar,54,1.83,0,0,0,5,10,25,40,15,5,0,0,0,0,,,
2028Mar,56,2.2,0,0,0,0,5,15,30,30,15,5,0,0,0,,,
2028Mar,59,2,0,0,0,0,0,20,60,20,0,0,0,0,0,,,
2028Mar,88,2.3,,,,,,,,,,,,,,,,
2028Mar,89,2.2,0.5,1.5,2,5,7.5,15,20,20,17,5.5,3.5,2,0.5,,,
2028Mar,91,2.2,0,0,0,0,0,20,35,30,15,0,0,0,0,,,
2028Mar,95,2.49775458,0.05537855,0.44796352,1.3942709,3.52869289,7.26627201,12.16867586,16.57466386,18.36182614,16.54461814,12.12459832,7.2268278,3.50346505,0.80274695,,,
2028Mar,98,2.3,0,0,0,0,5,15,25,30,25,0,0,0,0,,,
2028Mar,114,2.2,,,,,,,,,,,,,,,,
2028Mar,115,1.9,0.12996796,1.38971692,3.78178856,8.15878676,13.86100005,18.51207609,19.42693012,16.01832464,10.38023248,5.29200007,2.13072012,0.68848827,0.22996796,,,
2028Mar,117,2,,,,,,,,,,,,,,,,
2028Mar,118,2,,,,,,,,,,,,,,,,
2028Mar,121,2.10782687,0,0,1,2,5,23,40,21,5,2,1,0,0,,,
2028Mar,127,2,0,0,0,5,10,22.5,25,22.5,10,5,0,0,0,,,
2028Mar,128,2.1,0,0,1,2,5,10,40,24,10,5,2,1,0,,,
2028Mar,137,2.19,0.11380998,0.43837994,1.56052978,4.30399938,9.19846868,15.23515781,19.55681718,19.4573972,15.00398784,8.96700871,4.1531294,1.49053979,0.52077433,,,
2030,1,2,0,0,0,0,5,20,50,20,5,0,0,0,0,,,
2030,5,2,0,0,0,0,2.5,7.5,80,7.5,2.5,0,0,0,0,,,
2030,6,2,0,0,0,0,5,25,45,20,5,0,0,0,0,,,
2030,7,2,,,,,,,,,,,,,,,,
2030,8,1.7,0,0,2,9,18,27,25,12,5,2,0,0,0,,,
2030,14,3.2,0,0,1,1,3,6,10,13,16,16,14,10,10,,,
2030,15,2,0,0,5,5,15,15,20,15,10,10,5,0,0,,,
2030,16,1.9,,,,,,,,,,,,,,,,
2030,24,2.06,0,0,3,4,12,20,20,21,9,6,3,2,0,,,
2030,26,2,1,2,3,5,10,14,30,16,8,5,3,2,1,,,
2030,33,2,2,3,4,5,10,12,28,12,10,5,4,3,2,,,
2030,37,2.2,0,0,0,0,1,10,60,28,1,0,0,0,0,,,
2030,39,1.99914638,0,0,0,0,10,20,50,20,0,0,0,0,0,,,
2030,49,2,,,,,,,,,,,,,,,,
2030,54,1.78,0,0,0,5,15,25,35,15,5,0,0,0,0,,,
2030,56,2.05,0,0,0,0,0,20,60,20,0,0,0,0,0,,,
2030,59,2.3,0,0,0,0,0,0,45,55,0,0,0,0,0,,,
2030,82,2,2,1,2,5,10,17.5,25,17.5,10,5,2,1,2,,,
2030,88,2.1,,,,,,,,,,,,,,,,
2030,89,1.9,0.5,1.5,3,7.5,10,15,30,12.5,10,5,3,1.5,0.5,,,
2030,91,1.88,0,0,0,0,0,40,45,15,0,0,0,0,0,,,
2030,95,2.01384041,0.22381787,1.34131425,3.41815354,7.08338463,11.94225765,16.37474762,18.2613352,16.56380759,12.21961607,7.33203754,3.57817464,1.42026087,0.24109253,,,
2030,98,2,0,0,0,0,5,25,35,25,5,5,0,0,0,,,
2030,99,1.9,0,0,0,0,0,15,70,15,0,0,0,0,0,,,
2030,101,2,,,,,,,,,,,,,,,,
2030,102,2.1,,,,,,,,,,,,,,,,
2030,114,2,,,,,,,,,,,,,,,,
2030,117,2,,,,,,,,,,,,,,,,
2030,118,2,,,,,,,,,,,,,,,,
2030,121,2,0,0,0,0,2,10,80,7,1,0,0,0,0,,,
2030,127,2,0,2.5,5,7.5,10,15,20,15,10,7.5,5,2.5,0,,,
2030,128,2.1,0,1,1,2,4,20,33,25,8,3,2,1,0,,,
2030,135,2,0,0,0,2.5,7.5,22.5,35,22.5,7.5,2.5,0,0,0,,,
2030,137,1.92,1.41561003,2.25853005,4.60240011,7.98919018,11.81374027,14.88144034,15.96904037,14.59789034,11.36783026,7.54114017,4.2615001,2.05138005,1.25030773,,,
,,,,,,,,,,,,,,,,,,
GROWTH EXPECTATIONS; YEAR-ON-YEAR CHANGE IN REAL GDP,,,,,,,,,,,,,,,,,,
TARGET_PERIOD,FCT_SOURCE,POINT,TN1_0,FN1_0TN0_6,FN0_5TN0_1,F0_0T0_4,F0_5T0_9,F1_0T1_4,F1_5T1_9,F2_0T2_4,F2_5T2_9,F3_0T3_4,F3_5T3_9,F4_0,,,,
2026,1,1.3,0,0,0,0,15,60,25,0,0,0,0,0,,,,
2026,2,0.9,0,0,0,5,50,35,10,0,0,0,0,0,,,,
2026,5,0.75,0,0,5,20,55,20,0,0,0,0,0,0,,,,
2026,6,0.9,0,0,5,15,40,25,10,5,0,0,0,0,,,,
2026,7,1.3,,,,,,,,,,,,,,,,
2026,8,0.8,0,0,0,20,50,30,0,0,0,0,0,0,,,,
2026,14,1.3,3,4,8,11,14,16,15,12,8,5,2,2,,,,
2026,15,0.8,0,0,5,10,60,15,10,0,0,0,0,0,,,,
2026,16,0.9,4,5,9,17,20,16,9,7,5,4,2,2,,,,
2026,20,0.8,0,0,3,15,50,20,10,2,0,0,0,0,,,,
2026,23,0.6,5,5,5,25,33,20,5,1,1,0,0,0,,,,
2026,24,0.52259004,0,12,15,25,20,12,8,5,3,0,0,0,,,,
2026,26,0.8,0,4,8,25,25,20,12,2,2,2,0,0,,,,
2026,29,1.1,0.25,2.25,4.25,12,27,24,17,6,5,2,0.25,0,,,,
2026,30,2.1,,,,,,,,,,,,,,,,
2026,32,0.96194165,1.00844712,3.03349225,8.08852797,15.5522195,21.72116697,21.90419312,15.97257154,8.42140111,3.20976831,0.88414644,0.17594878,0.02811689,,,,
2026,33,1,0,0,2,13,25,40,18,2,0,0,0,0,,,,
2026,37,0.9,0,0,0,18,42,38,2,0,0,0,0,0,,,,
2026,38,0.7723,0,0,0,15,70,15,0,0,0,0,0,0,,,,
2026,39,0.85418435,0,0,5,20,60,15,0,0,0,0,0,0,,,,
2026,41,1.1,0,0,0,0,25,75,0,0,0,0,0,0,,,,
2026,42,1.1,0,0,0,0,40,40,20,0,0,0,0,0,,,,
2026,45,0.8416426,0,0,10,20,30,20,15,5,0,0,0,0,,,,
2026,47,0.86,0,0,0,7.5,45,40,7.5,0,0,0,0,0,,,,
2026,48,1.1,0,0,0,0,20,70,10,0,0,0,0,0,,,,
2026,49,0.8,,,,,,,,,,,,,,,,
2026,54,1,0,0,0,0,50,50,0,0,0,0,0,0,,,,
2026,56,0.8,0,0,0,20,60,20,0,0,0,0,0,0,,,,
2026,59,0.7,0,0,0,25,60,15,0,0,0,0,0,0,,,,
2026,68,1,,,,,,,,,,,,,,,,
2026,80,1.3,0,0.59808612,1.07655502,4.3062201,20.93301435,44.61722488,23.92344498,3.58851675,0.59808612,0.35885167,0,0,,,,
2026,82,0.7,2.5,5,12.5,20,25,15,10,5,3.5,1,0.4,0.1,,,,
2026,88,0.94820465,4.98814989,1.60231462,4.68740348,7.70964436,13.69290856,27.60258796,19.50117291,11.97431747,3.91029979,2.16610626,1.11866702,1.04642768,,,,
2026,89,1.26,0,0,5,7,20,35,15,10,5,3,0,0,,,,
2026,91,0.98,0,0,0,10,40,35,15,0,0,0,0,0,,,,
2026,93,1.2,0,0,0,0,30,40,30,0,0,0,0,0,,,,
2026,95,0.97780396,0.33813334,2.85903506,7.84363219,15.46491413,21.91600351,22.32299143,16.34173982,8.59803204,3.25128241,0.88361931,0.17259594,0.00802082,,,,
2026,97,0.6,,,,,,,,,,,,,,,,
2026,98,0.6,0,0,5,30,60,5,0,0,0,0,0,0,,,,
2026,99,0.9,0,0,0,10,60,30,0,0,0,0,0,0,,,,
2026,101,1,,,,,,,,,,,,,,,,
2026,102,1.1,,,,,,,,,,,,,,,,
2026,105,0.9,,,,,,,,,,,,,,,,
2026,107,0.59757729,0,5.17102268,12.73487472,23.80006122,27.44432299,19.52910574,8.57265098,2.31952307,0.3863833,0.03956819,0.0024871,0,,,,
2026,108,2.2,0.04290603,0.19108617,0.77434156,2.44348364,6.0051178,11.49526805,17.14113516,19.91161505,18.01891961,12.70282768,6.97590917,4.29739008,,,,
2026,110,1.1367402,0.00128031,0.05279383,0.94296902,7.28276802,24.51708099,36.18850825,23.4701955,6.672567,0.82655866,0.04425306,0.0010154,9.95e-06,,,,
2026,112,0.9,0,5,10,20,30,20,10,5,0,0,0,0,,,,
2026,114,0.9,,,,,,,,,,,,,,,,
2026,115,0.8295037,2.8,4.9,9,11.5,14.2,13.5,9.3,8,7.5,7.1,6.8,5.4,,,,
2026,117,0.8,,,,,,,,,,,,,,,,
2026,118,0.7,,,,,,,,,,,,,,,,
2026,121,0.98915115,0,1,3,12,30,30,20,3,1,0,0,0,,,,
2026,127,1,2.5,5,7.5,15,25,25,15,5,0,0,0,0,,,,
2026,128,0.9,0,0,5,25,45,17,5,3,0,0,0,0,,,,
2026,135,0.6,2.5,5,10,20,27.5,20,10,5,0,0,0,0,,,,
2026,137,0.83,1.1672224,3.4782118,9.07974479,16.94398378,22.60844148,21.57153708,14.71770249,7.17946049,2.5034284,0.6237756,0.1110187,0.015473,,,,
2026Q4,1,1.6,,,,,,,,,,,,,,,,
2026Q4,5,0.7,0,0,0,20,60,20,0,0,0,0,0,0,,,,
2026Q4,6,0.9,0,0,5,15,40,25,10,5,0,0,0,0,,,,
2026Q4,7,1.4,,,,,,,,,,,,,,,,
2026Q4,8,0.7,0,0,0,27,50,23,0,0,0,0,0,0,,,,
2026Q4,14,1.5,,,,,,,,,,,,,,,,
2026Q4,15,0.8,,,,,,,,,,,,,,,,
2026Q4,16,0.9,4,5,9,17,20,16,9,7,5,4,2,2,,,,
2026Q4,20,0.8,0,0,3,15,50,20,10,2,0,0,0,0,,,,
2026Q4,23,0.6,,,,,,,,,,,,,,,,
2026Q4,24,0.41044013,0,14,23,22,15,11,7,5,3,0,0,0,,,,
2026Q4,26,0.8,0,2,10,25,25,20,12,2,2,2,0,0,,,,
2026Q4,29,1,,,,,,,,,,,,,,,,
2026Q4,32,1.17,,,,,,,,,,,,,,,,
2026Q4,33,1,0,0,2,13,25,40,18,2,0,0,0,0,,,,
2026Q4,37,1.1,0,0,0,14,42,43,1,0,0,0,0,0,,,,
2026Q4,38,0.7087,0,0,0,0,60,40,0,0,0,0,0,0,,,,
2026Q4,39,0.83473125,0,0,0,20,35,25,20,0,0,0,0,0,,,,
2026Q4,45,0.91610955,,,,,,,,,,,,,,,,
2026Q4,47,0.9,,,,,,,,,,,,,,,,
2026Q4,48,1.2,,,,,,,,,,,,,,,,
2026Q4,49,0.7,,,,,,,,,,,,,,,,
2026Q4,56,0.8,0,0,5,20,35,30,10,0,0,0,0,0,,,,
2026Q4,59,0.78,0,0,0,15,60,25,0,0,0,0,0,0,,,,
2026Q4,68,1.1,,,,,,,,,,,,,,,,
2026Q4,82,0.6,2,8,15,20,25,15,9,4,1,0.5,0.4,0.1,,,,
2026Q4,88,1.24946256,9.50328414,2.77815425,8.04611841,8.83503324,9.92765761,9.92765761,16.52333832,13.22793357,8.34654687,5.80896557,3.44758836,3.62772206,,,,
2026Q4,89,1.4,0,0,3,7,20,35,15,10,5,3,2,0,,,,
2026Q4,91,0.78,0,0,0,20,45,35,0,0,0,0,0,0,,,,
2026Q4,93,1.5,0,0,0,0,5,40,40,12.5,2.5,0,0,0,,,,
2026Q4,95,1.28483785,0.11357544,1.3020617,4.37536547,10.56624927,18.34048958,22.88163157,20.5171919,13.22219995,6.12412982,2.0386371,0.48774219,0.03072602,,,,
2026Q4,97,0.5,,,,,,,,,,,,,,,,
2026Q4,98,0.5,0,0,5,40,50,5,0,0,0,0,0,0,,,,
2026Q4,99,1,,,,,,,,,,,,,,,,
2026Q4,101,1.1,,,,,,,,,,,,,,,,
2026Q4,102,1.1,,,,,,,,,,,,,,,,
2026Q4,107,1.05390274,0.27125561,6.56123773,8.38401408,13.54702572,17.61332618,18.42699247,15.51261308,10.50814792,5.72747348,2.51172847,0.88618524,0.05,,,,
2026Q4,108,1.4,0.49784922,1.46322473,4.13942528,9.02823388,15.18271075,19.68855613,19.68855613,15.18271075,9.02823388,4.13942528,1.46322473,0.49784922,,,,
2026Q4,110,1.18,,,,,,,,,,,,,,,,
2026Q4,112,1,0,0,5,10,20,30,20,10,5,0,0,0,,,,
2026Q4,114,1.1,,,,,,,,,,,,,,,,
2026Q4,115,0.9,2.8,4.9,9,11.5,14.2,13.5,9.3,8,7.5,7.1,6.8,5.4,,,,
2026Q4,117,0.7,,,,,,,,,,,,,,,,
2026Q4,118,0.6,,,,,,,,,,,,,,,,
2026Q4,121,1.06228727,0,1,3,12,30,30,20,3,1,0,0,0,,,,
2026Q4,127,1,2.5,5,7.5,15,25,25,15,5,0,0,0,0,,,,
2026Q4,128,1.2,0,0,5,20,30,30,10,4,1,0,0,0,,,,
2026Q4,135,0.5,2.5,5,12.5,25,27.5,15,7.5,5,0,0,0,0,,,,
2026Q4,137,0.83,6.34588481,6.55818511,10.19753571,13.58850541,15.51732882,15.18563252,12.73559261,9.15320851,5.63755731,2.9755376,1.3458239,0.7592077,,,,
2027,1,1.6,0,0,0,0,10,15,60,15,0,0,0,0,,,,
2027,2,1.2,0,0,0,0,35,40,15,10,0,0,0,0,,,,
2027,5,1.2,0,0,0,5,25,55,15,0,0,0,0,0,,,,
2027,6,1.1,0,0,0,10,25,40,15,10,0,0,0,0,,,,
2027,7,1.3,,,,,,,,,,,,,,,,
2027,8,1.1,0,0,5,15,30,35,15,0,0,0,0,0,,,,
2027,14,0.8,9,8,10,12,14,13,12,9,6,4,2,1,,,,
2027,15,1.1,0,0,0,15,20,40,20,5,0,0,0,0,,,,
2027,16,1.1,2,3,6,10,16,19,16,10,7,5,4,2,,,,
2027,20,1.3,0,0,0,5,20,40,22,10,3,0,0,0,,,,
2027,23,1.2,3,3,3,5,15,37,27,5,1,1,0,0,,,,
2027,24,1.10987965,0,4,8,12,18,22,18,11,4,3,0,0,,,,
2027,26,1.1,0,1,3,12,28,30,11,8,5,2,0,0,,,,
2027,29,1.4,0,3,5,9,12,23.75,21,16.5,8,1,0.5,0.25,,,,
2027,30,2.2,,,,,,,,,,,,,,,,
2027,32,1.24141779,2.36041841,3.67971492,7.12966332,11.45785292,15.37644066,17.12931057,15.86564623,12.21821168,7.82318047,4.16461114,1.84317455,0.95177513,,,,
2027,33,1.2,0,0,1,5,23,45,25,1,0,0,0,0,,,,
2027,37,1.4,0,0,0,2,28,60,10,0,0,0,0,0,,,,
2027,38,1.1056,0,0,0,0,20,80,0,0,0,0,0,0,,,,
2027,39,1.2254604,0,0,0,5,20,50,20,5,0,0,0,0,,,,
2027,41,1.4,0,0,0,0,5,50,45,0,0,0,0,0,,,,
2027,42,1.3,0,0,0,0,15,50,35,0,0,0,0,0,,,,
2027,45,1.53862715,0,0,0,5,20,25,20,15,10,5,0,0,,,,
2027,47,1.29,0,0,0,7.5,20,45,20,7.5,0,0,0,0,,,,
2027,48,1.3,0,0,0,0,10,60,30,0,0,0,0,0,,,,
2027,49,1,,,,,,,,,,,,,,,,
2027,54,1.3,0,0,0,0,20,50,30,0,0,0,0,0,,,,
2027,56,1.3,0,0,0,10,20,40,30,0,0,0,0,0,,,,
2027,59,1.3,0,0,0,0,15,60,25,0,0,0,0,0,,,,
2027,68,1.4,,,,,,,,,,,,,,,,
2027,80,1.4,0,0.35885167,1.55502392,6.69856459,17.10526316,30.38277512,23.80382775,14.71291866,4.06698565,1.07655502,0.11961722,0.11961722,,,,
2027,82,1.1,5,7.5,10,15,17.5,25,10,5,4,0.5,0.4,0.1,,,,
2027,88,1.45072047,7.11398989,2.57995415,4.41330238,6.47550937,7.56196278,9.56196278,22.54352847,18.19490095,10.72744087,8.26152013,2.06592824,0.5,,,,
2027,89,1.51,0,0,3,7,15,20,35,10,5,3,2,0,,,,
2027,91,1.43,0,0,0,5,15,30,30,20,0,0,0,0,,,,
2027,93,1.6,0,0,0,0,5,32.5,37.5,22.5,2.5,0,0,0,,,,
