INFLATION EXPECTATIONS; YEAR-ON-YEAR CHANGE IN HICP,,,,,,,,,,,,,,,,,,
TARGET_PERIOD,FCT_SOURCE,POINT,TN1_0,FN1_0TN0_6,FN0_5TN0_1,F0_0T0_4,F0_5T0_9,F1_0T1_4,F1_5T1_9,F2_0T2_4,F2_5T2_9,F3_0T3_4,F3_5T3_9,F4_0T4_4,F4_5T4_9,F5_0,,
2024Dec,39,2.12850818,0,0,0,0,0,5,30,50,15,0,0,0,0,0,,
2024Dec,47,2.8,,,,,,,,,,,,,,,,
2024Dec,49,2.3,,,,,,,,,,,,,,,,
2024Dec,54,2.45,0,0,0,0,5,10,15,20,20,15,10,5,0,0,,
2024Dec,56,3.06,0,0,0,0,0,0,10,25,30,25,10,0,0,0,,
2024Dec,61,3,0,0,0,0,0,0,7.5,20,25,27.5,17.5,2.5,0,0,,
2024Dec,63,2.2,0,0,0,0,0,0,20,60,15,5,0,0,0,0,,
2024Dec,65,2.4,,,,,,,,,,,,,,,,
2024Dec,82,2.7,,,,,,,,,,,,,,,,
2024Dec,84,2.3,0,1,2,5,10,20,25,20,10,5,2,0,0,0,,
2024Dec,85,2.24120678,0,0,2.4e-07,0.00020797,0.0397597,1.73324648,17.9092808,45.74850676,29.59092155,4.78969145,0.18670063,0.00168104,3.39e-06,0,,
2024Dec,88,2.4,0.31744058,0.5,1.34798618,2.6815875,5.84243463,9.91274251,14.50331909,17.24900155,13.0806224,12.38367024,10.48756249,6.44128779,3.05589178,2.19645327,,
2024Dec,89,2.6,0,0,0,0,0,5,15,20,25,17.5,12.5,5,0,0,,
2024Dec,91,2.49,0,0,0,0,0,5,12,38,20,15,10,0,0,0,,
2024Dec,95,2.77547412,0,6.5e-07,6.554e-05,0.00331714,0.08384142,1.05818233,6.66912669,20.9886276,32.9841826,25.88415668,10.14305834,1.98477114,0.19393606,0.00673381,,
2024Dec,98,2.5,0,0,0,0,0,0,5,30,35,20,5,5,0,0,,
2024Dec,99,2.5,,,,,,,,,,,,,,,,
2024Dec,101,2.5,,,,,,,,,,,,,,,,
2024Dec,102,2.8,,,,,,,,,,,,,,,,
2024Dec,103,2.3,,,,,,,,,,,,,,,,
2024Dec,107,1.81799598,3.65460429,3.29176061,5.20729528,7.47716503,9.74549114,11.52957731,12.38130706,12.06877794,10.67833904,8.57605013,6.25191951,4.13695554,2.48478243,2.5159747,,
2024Dec,108,0.556344,0,0,15.82,24.44,30.35,20.13,8.82,0.44,0,0,0,0,0,0,,
2024Dec,110,2.13388583,3.82910227,2.88961985,4.34260858,6.05765847,7.8433846,9.42643022,10.51565433,10.88856908,10.46527965,9.33633277,7.73120325,5.94241334,4.23958377,6.49215981,,
2024Dec,114,2.9,,,,,,,,,,,,,,,,
2024Dec,115,2.6,1.33846154,2.19117007,3.67482011,5.17506895,6.9052712,8.65911164,10.15917939,11.12544311,11.35989955,10.8126131,9.59902186,7.96030952,6.18544699,4.85418297,,
2024Dec,117,1.9,,,,,,,,,,,,,,,,
2024Dec,118,1.4,,,,,,,,,,,,,,,,
2024Dec,119,1.9,,,,,,,,,,,,,,,,
2024Dec,121,1.89351494,0,1,2,4,8,13,25,20,15,6,3,1,1,1,,
2024Dec,127,2.2,0,1,3,5,7.5,11,12.5,20,12.5,11,7.5,5,3,1,,
2024Dec,128,2.3,0,1,2,4,6,10,12,24,15,10,6,5,3,2,,
2024Dec,135,2.2,0,0,0,0,0,7.5,25,35,25,7.5,0,0,0,0,,
2024Dec,137,2.03,0.37002777,0.67345575,2.08201122,4.54784316,8.50975501,13.31765973,16.52613738,17.02555702,14.561917,10.73996878,6.49530023,3.182865,1.41176393,0.555738,,
2025,1,2,0,0,0,0,0,0,45,45,10,0,0,0,0,0,,
2025,4,2.1,2.5,2.5,2.5,2.5,7.5,15,15,15,15,10,5,2.5,2.5,2.5,,
2025,5,1.7,0,0,0,5,10,20,30,20,10,5,0,0,0,0,,
2025,6,2.1,0,0,0,0,5,10,30,25,15,10,5,0,0,0,,
2025,7,2.4,,,,,,,,,,,,,,,,
2025,14,1.7,1,2,5,9,13,15,19,14,11,7,3,1,0,0,,
2025,15,2.4,0,0,0,0,5,10,15,20,20,15,10,5,0,0,,
2025,16,1.9,0,1,2,3,8,13,17,14,12,10,8,6,4,2,,
2025,20,2,0,0,0,0,5,13,25,30,17,10,0,0,0,0,,
2025,23,3,0,0,0,0,1,3,12,17,19,19,15,10,3,1,,
2025,24,2.32670898,0,0,0,2,3,10,20,20,20,18,3,2,2,0,,
2025,26,1.9,0,0,2,3,10,18,25,15,10,7,5,3,2,0,,
2025,29,2.07,0,1.5,2,2.5,5.5,12,21,23,15,8,6,2,1,0.5,,
2025,30,1.71,,,,,,,,,,,,,,,,
2025,32,1.9,9.95e-06,0.00054819,0.02299156,0.4399574,3.94314205,16.52683226,32.56738385,30.25478029,13.24618528,2.72441047,0.26183165,0.01192704,0,0,,
2025,33,2.3,0,0,0,0,0,5,10,70,10,5,0,0,0,0,,
2025,37,2.3,0,0,0,0,0,2,18,54,23,3,0,0,0,0,,
2025,38,1.85,0,0,0,0,0,0,70,30,0,0,0,0,0,0,,
2025,39,1.96394704,0,0,0,0,0,5,35,50,10,0,0,0,0,0,,
2025,41,1.8,0,0,0,0,0,15,45,30,10,0,0,0,0,0,,
2025,45,1.06883624,0,0,0,10,25,30,15,10,5,5,0,0,0,0,,
2025,47,1.9,0,0,0,0,5,15,40,25,10,5,0,0,0,0,,
2025,49,2,,,,,,,,,,,,,,,,
2025,54,2.2,0,0,0,10,10,10,12.5,15,12.5,10,10,10,0,0,,
2025,56,2.47,0,0,0,0,0,5,15,30,30,15,5,0,0,0,,
2025,63,2,0,0,0,0,0,0,40,45,10,5,0,0,0,0,,
2025,65,2.2,0,0,0,0,0,5,30,40,20,5,0,0,0,0,,
2025,68,1.9,,,,,,,,,,,,,,,,
2025,80,2.4,0,0,0,0.60913706,2.53807107,8.42639594,19.08629442,28.22335025,24.06091371,12.48730964,3.14720812,1.21827411,0.20304569,0,,
2025,82,2.2,,,,,,,,,,,,,,,,
2025,84,1.91075163,0,1,2,5,10,20,25,20,10,5,2,0,0,0,,
2025,85,1.76629391,8e-08,3.144e-05,0.00423277,0.19685029,3.20817772,18.62175522,39.05208888,29.80860571,8.25835484,0.82075078,0.02879951,0.00035129,1.47e-06,0,,
2025,88,2.2,0.15001372,0.5,1.3841834,2.59251593,5.38167799,10.15184018,13.54187708,16.58717647,14.46423914,13.3658956,10.69762083,6.22858801,2.86978427,2.08458736,,
2025,89,2.1,0,0,0,0,5,15,20,30,20,10,0,0,0,0,,
2025,91,2.15,0,0,0,0,4,13,23,27,20,8,5,0,0,0,,
2025,93,2.1,0,0,0,0,0,5,32.5,35,27.5,0,0,0,0,0,,
2025,95,2.30453666,4.8e-07,5.107e-05,0.00269119,0.0708223,0.93068352,6.10717881,20.01178625,32.74444884,26.75445594,10.91594083,2.22399001,0.22626173,0.01149466,0.00019437,,
2025,97,1.4,,,,,,,,,,,,,,,,
2025,98,2.4,0,0,0,0,5,5,15,30,20,15,5,5,0,0,,
2025,99,2.1,0,0,0,0,0,0,40,60,0,0,0,0,0,0,,
2025,101,2.1,0,0,0,0,2.5,5,25,35,25,5,2.5,0,0,0,,
2025,102,2,,,,,,,,,,,,,,,,
2025,103,2.1,,,,,,,,,,,,,,,,
2025,105,2.2,,,,,,,,,,,,,,,,
2025,107,1.7,6.31275011,4.37514713,6.22637611,8.17068567,9.88695711,11.03184538,11.35050714,10.76871805,9.42094098,7.59986423,5.6532506,3.87767062,2.45257974,2.87270715,,
2025,108,0.50598685,0,0,17.55,25.61,29.89,19.06,7.71,0.18,0,0,0,0,0,0,,
2025,110,1.98379566,2.65959369,2.60321133,4.30771258,6.46626041,8.80501737,10.87624162,12.18708394,12.38777969,11.42246707,9.55429947,7.24952692,4.98989522,3.11560837,3.3753023,,
2025,114,3,,,,,,,,,,,,,,,,
2025,115,2.07452361,1.83846154,3.09500928,5.08962974,6.81209674,8.57118849,10.09178495,11.09189909,11.36729175,10.85935555,9.6754104,8.05180069,6.27714706,4.6098177,2.56910701,,
2025,117,1.9,,,,,,,,,,,,,,,,
2025,118,1.33,,,,,,,,,,,,,,,,
2025,119,2,0,0,0,0,0,5,10,70,10,5,0,0,0,0,,
2025,121,1.88989231,0,1,2,4,8,13,25,20,15,6,3,1,1,1,,
2025,127,2.1,0,0,0,1,3,10,20,22,20,9,8,4,2,1,,
2025,128,2.3,1,1,2,4,6,10,12,22,15,9,6,5,4,3,,
2025,135,2,0,0,0,2.5,5,17.5,25,25,17.5,5,2.5,0,0,0,,
2025,137,1.83003863,1.03658192,1.8202565,3.85026248,6.61422363,10.10020698,13.57963764,15.17470771,14.65195632,12.22400768,9.21195398,5.88867663,3.15389093,1.57355368,1.12008392,,
2025Dec,1,2,,,,,,,,,,,,,,,,
2025Dec,4,2.2,2.5,2.5,2.5,2.5,7.5,15,15,15,15,10,5,2.5,2.5,2.5,,
2025Dec,5,1.7,0,0,0,5,10,20,30,20,10,5,0,0,0,0,,
2025Dec,6,2.1,0,0,0,0,5,10,30,25,15,10,5,0,0,0,,
2025Dec,14,1.6,2,3,5,9,12,15,16,14,10,7,4,2,1,0,,
2025Dec,16,1.9,0,1,2,3,8,13,17,14,12,10,8,6,4,2,,
2025Dec,20,2,0,0,0,0,5,15,30,25,15,10,0,0,0,0,,
2025Dec,23,3,0,0,0,1,2,7,12,16,19,19,15,7,2,0,,
2025Dec,24,2.11988193,0,0,0,2,6,12,23,23,20,9,3,1,1,0,,
2025Dec,26,1.8,0,2,3,5,10,12,20,20,12,6,5,3,2,0,,
2025Dec,29,2,0,1.5,2.5,3,7,12.5,22,22,13,7.5,5,2.5,1,0.5,,
2025Dec,32,2,,,,,,,,,,,,,,,,
2025Dec,33,2.2,0,0,0,0,5,5,10,60,10,5,5,0,0,0,,
2025Dec,37,2.4,0,0,0,0,0,1,17,44,32,6,0,0,0,0,,
2025Dec,39,1.97906391,0,0,0,0,0,10,50,30,10,0,0,0,0,0,,
2025Dec,47,1.9,,,,,,,,,,,,,,,,
2025Dec,49,2,,,,,,,,,,,,,,,,
2025Dec,54,2.2,0,0,0,10,10,10,12.5,15,12.5,10,10,10,0,0,,
2025Dec,56,2.25,0,0,0,0,0,5,15,30,30,15,5,0,0,0,,
2025Dec,63,2.2,0,0,0,0,0,5,20,45,20,10,0,0,0,0,,
2025Dec,65,1.9,,,,,,,,,,,,,,,,
2025Dec,82,2.1,,,,,,,,,,,,,,,,
2025Dec,84,1.8,1,2,4,5,10,17,20,23,10,5,2,1,0,0,,
2025Dec,85,1.54969844,1.21e-06,0.00029979,0.02542803,0.74940524,7.79381644,29.06326289,39.32616942,19.36979389,3.44818547,0.2187352,0.00486492,3.739e-05,1e-07,0,,
2025Dec,88,2,0.5,0.51796759,1.32267325,2.96348857,6.23430038,9.57268545,16.01862952,17.20031427,11.70286229,11.36814155,10.2710273,6.77930713,3.24542222,2.30318046,,
2025Dec,89,1.9,0,0,0,2.5,10,20,30,17.5,12.5,5,2.5,0,0,0,,
2025Dec,91,1.99,0,0,0,0,5,12,38,20,15,10,0,0,0,0,,
2025Dec,95,1.90839744,0.00078163,0.01599694,0.19655968,1.45001738,6.42204238,17.07632098,27.26067686,26.12763756,15.03435613,5.1938656,1.07725313,0.13414238,0.01002849,0.00032088,,
2025Dec,98,2.5,0,0,0,0,5,5,15,20,20,15,10,5,5,0,,
2025Dec,99,1.9,,,,,,,,,,,,,,,,
2025Dec,101,1.8,,,,,,,,,,,,,,,,
2025Dec,103,2,,,,,,,,,,,,,,,,
2025Dec,107,1.73408865,7.53717155,4.38566662,5.93502787,7.51706274,8.91070577,9.88586623,10.26493405,9.97554072,9.07309683,7.72348597,6.15332315,4.58822163,3.20196842,4.84792845,,
2025Dec,108,0.201006,1.79,8.76,21.21,30.81,23.53,12.11,1.79,0,0,0,0,0,0,0,,
2025Dec,110,1.89983668,6.64721873,3.87861315,5.2985812,6.80054931,8.20030276,9.29003691,9.8879614,9.88775988,9.28946893,8.19946718,6.7995792,5.2976094,3.87774371,6.64510823,,
2025Dec,114,2.7,,,,,,,,,,,,,,,,
2025Dec,115,2.1,2.03846154,3.1704282,5.20223218,6.9347632,8.68678176,10.18019212,11.13563145,11.35710842,10.79744113,9.57461255,7.93129121,6.15651064,4.50404932,2.33049627,,
2025Dec,117,1.9,,,,,,,,,,,,,,,,
2025Dec,118,1.47,,,,,,,,,,,,,,,,
2025Dec,119,2,,,,,,,,,,,,,,,,
2025Dec,121,1.82037815,0,1,2,4,8,13,25,20,15,6,3,1,1,1,,
2025Dec,127,2.1,0,0,0,1,3,6,16,22,16,13,10,6,4,3,,
2025Dec,128,2.2,1,1,2,4,9,10,14,20,13,8,6,5,4,3,,
2025Dec,135,1.9,0,0,0,1.25,5,15,30,30,12.5,5,1.25,0,0,0,,
2025Dec,137,1.74,2.31385462,2.58147193,4.75794147,7.38767664,10.38664923,13.16692953,14.1668546,13.43550146,11.23118151,8.67535805,5.77447012,3.27658443,1.75232365,1.09320276,,
2026,1,2,0,0,0,0,0,0,45,45,10,0,0,0,0,0,,
2026,5,1.7,0,0,0,5,10,20,30,20,10,5,0,0,0,0,,
2026,6,2,0,0,0,5,5,15,25,25,15,5,5,0,0,0,,
2026,7,2.3,,,,,,,,,,,,,,,,
2026,14,1.8,1,2,4,7,11,15,17,15,13,8,4,2,1,0,,
2026,15,2.3,0,0,0,5,10,10,10,15,20,15,10,5,0,0,,
2026,16,1.8,0,1,2,3,8,13,17,14,12,10,8,6,4,2,,
2026,20,1.9,0,0,0,0,5,18,30,23,14,10,0,0,0,0,,
2026,23,2.8,0,0,0,1,2,3,12,17,19,17,15,10,3,1,,
2026,24,2.2,0,0,0,2,4,14,18,22,18,16,3,2,1,0,,
2026,26,1.8,0,2,3,5,10,12,20,20,12,6,5,3,2,0,,
2026,29,2,0,1.5,2.5,3,7,12.5,22,22,13,7.5,5,2.5,1,0.5,,
2026,33,2.2,0,0,0,0,5,5,10,60,10,5,5,0,0,0,,
2026,37,2.3,0,0,0,0,0,2,21,50,24,3,0,0,0,0,,
2026,38,1.87,0,0,0,0,0,0,70,30,0,0,0,0,0,0,,
2026,39,1.95928089,0,0,0,0,0,0,35,55,10,0,0,0,0,0,,
2026,41,2.1,0,0,0,0,0,5,40,40,10,5,0,0,0,0,,
2026,45,1.55473128,0,0,0,10,15,30,15,15,10,5,0,0,0,0,,
2026,49,2,,,,,,,,,,,,,,,,
2026,54,1.925,0,0,5,10,10,12.5,15,12.5,10,10,10,5,0,0,,
2026,56,2.2,0,0,0,0,0,5,25,35,30,5,0,0,0,0,,
2026,63,2.2,0,0,0,0,0,0,25,60,10,5,0,0,0,0,,
2026,68,2,,,,,,,,,,,,,,,,
2026,80,2.1,0,0.20304569,0.91370558,1.72588832,6.9035533,15.43147208,19.18781726,21.72588832,18.07106599,10.65989848,3.95939086,1.01522843,0.10152284,0.10152284,,
2026,82,2.05,,,,,,,,,,,,,,,,
2026,84,1.85130057,1,2,4,5,10,18,20,20,10,5,2,2,1,0,,
2026,85,1.54361597,7.677e-05,0.0047831,0.13536462,1.73925665,10.21632506,27.60419417,34.44981295,19.87739682,5.28992452,0.64599017,0.03595874,0.00090611,1.027e-05,5e-08,,
2026,88,2,0.4,0.57633397,1.31363387,2.81482565,6.23437066,9.68464821,15.77020758,17.26510489,11.93860242,11.53204096,10.2855947,6.61028042,3.27040029,2.30395639,,
2026,91,2.08,0,0,0,5,5,10,20,30,15,10,5,0,0,0,,
2026,95,1.97197571,0.00051335,0.01121054,0.14698036,1.15694652,5.4674956,15.51260668,26.42422771,27.02346335,16.59208238,6.11620404,1.3535809,0.17984885,0.01434671,0.00049301,,
2026,98,2.2,0,0,0,0,5,10,20,25,20,15,5,0,0,0,,
2026,99,1.9,0,0,0,0,0,0,60,40,0,0,0,0,0,0,,
2026,102,2.1,,,,,,,,,,,,,,,,
2026,103,2,,,,,,,,,,,,,,,,
2026,105,1.9,,,,,,,,,,,,,,,,
2026,107,1.80352983,7.2363814,4.21504861,5.72235583,7.28014019,8.67955534,9.6972421,10.15294748,9.96160293,9.15924088,7.89192259,6.37234213,4.82178755,3.41908184,5.39035113,,
2026,108,0.82083985,0,0,7.34,18.52,29.52,26.18,14.8,3.64,0,0,0,0,0,0,,
2026,114,2.6,,,,,,,,,,,,,,,,
2026,115,1.95868481,2.03846154,3.35410755,5.47327411,7.22561242,8.95549481,10.37913379,11.22503617,11.31800662,10.6382089,9.32805236,7.64363478,5.87338553,4.25919818,2.28839325,,
2026,117,2,,,,,,,,,,,,,,,,
2026,118,1.61,,,,,,,,,,,,,,,,
2026,119,2,0,0,0,0,0,5,10,70,10,5,0,0,0,0,,
2026,121,1.80984616,0,1,2,4,8,13,25,20,15,6,3,1,1,1,,
2026,127,2.1,0,0,0,1,3,10,20,22,20,9,8,4,2,1,,
2026,128,2.1,1,2,3,4,9,10,15,20,10,8,6,5,4,3,,
2026,137,1.8310867,1.03382011,1.81700351,3.84497986,6.60722117,10.09293768,13.57439348,15.17349415,14.65527241,12.23051967,9.21934921,5.89496582,3.15818174,1.57597041,1.12189078,,
2028,1,2,0,0,0,0,0,5,40,40,15,0,0,0,0,0,,
2028,4,2,5,2.5,2.5,5,10,10,10,10,10,10,10,5,2.5,7.5,,
2028,5,2,0,0,0,0,10,15,25,25,15,10,0,0,0,0,,
2028,6,2,0,0,0,0,5,15,30,30,15,5,0,0,0,0,,
2028,7,2.3,,,,,,,,,,,,,,,,
2028,14,2.4,0,1,2,3,7,11,13,15,15,13,9,6,3,2,,
2028,15,2.3,0,0,0,5,10,10,10,15,20,15,10,5,0,0,,
2028,16,1.8,3,3,3,5,7,18,21,16,12,7,3,2,0,0,,
2028,20,1.9,0,0,0,0,5,18,30,22,15,10,0,0,0,0,,
2028,23,2.8,0,0,1,3,7,11,13,15,17,16,11,5,1,0,,
2028,24,2.1,0,0,0,2,6,12,23,23,20,9,3,1,1,0,,
2028,26,1.85,0,1,3,6,12,12,24,20,12,6,3,1,0,0,,
2028,29,2,0,1.5,2.5,3,5,12.5,22,24,13,7.5,5,2.5,1,0.5,,
2028,30,2,,,,,,,,,,,,,,,,
2028,33,2.1,0,0,0,0,5,10,15,40,15,10,5,0,0,0,,
2028,37,2.3,0,0,0,0,0,2,14,49,31,4,0,0,0,0,,
2028,38,2.2,0,0,0,0,0,0,0,80,20,0,0,0,0,0,,
2028,39,2.01407843,0,0,0,0,10,15,25,20,20,10,0,0,0,0,,
2028,45,1.92293018,0,0,5,5,10,15,15,20,15,10,5,0,0,0,,
2028,49,2,,,,,,,,,,,,,,,,
2028,54,1.95,0,0,0,0,5,15,30,30,15,5,0,0,0,0,,
2028,56,2.2,0,0,0,0,0,5,25,40,25,5,0,0,0,0,,
2028,63,2.2,0,0,0,0,0,0,25,55,15,5,0,0,0,0,,
2028,68,2,,,,,,,,,,,,,,,,
2028,80,2.1,0.10152284,0.91370558,2.74111675,5.27918782,9.74619289,13.29949239,16.75126904,16.54822335,15.02538071,11.16751269,5.07614213,2.03045685,0.7106599,0.60913706,,
2028,82,2,,,,,,,,,,,,,,,,
2028,84,2,1,2,4,5,10,18,20,20,10,5,2,2,1,0,,
2028,85,2,0.00533123,0.05237127,0.37554233,1.84176836,6.18155904,14.206163,22.36344228,24.12006861,17.82430216,9.02353603,3.12846818,0.74245771,0.12054173,0.01444807,,
2028,88,2,0.5,0.8593558,1.53074209,3.82171082,6.99997236,9.57534182,16.15779094,15.56889693,12.53452689,11.58288636,10.1877471,5.85389902,2.46592367,2.3612062,,
2028,89,2,0,0,2.5,2.5,5,15,20,25,15,10,5,0,0,0,,
2028,91,1.45,0,0,0,5,15,35,25,10,10,0,0,0,0,0,,
2028,93,2,0,0,0,0,0,0,50,50,0,0,0,0,0,0,,
2028,95,1.96702689,0.00596175,0.06295474,0.44981811,2.17469904,7.11402043,15.74652657,23.58349414,23.89930376,16.38762682,7.60327328,2.38692544,0.50702669,0.07287465,0.00549459,,
2028,98,2.1,0,0,0,0,5,15,25,25,15,10,5,0,0,0,,
2028,99,2,0,0,0,0,0,0,40,60,0,0,0,0,0,0,,
2028,101,2,,,,,,,,,,,,,,,,
2028,102,2.1,,,,,,,,,,,,,,,,
2028,103,2,,,,,,,,,,,,,,,,
2028,107,2,,,,,,,,,,,,,,,,
2028,108,1.503844,0,0,0,3.57,14.5,25.66,29.75,18.87,7.5,0.15,0,0,0,0,,
2028,110,2.5,3.15551298,2.32107983,3.50016246,4.93982702,6.52470767,8.06559572,9.33121382,10.10337072,10.23813794,9.70961968,8.61806887,7.15886334,5.56550217,10.76833778,,
2028,117,2,,,,,,,,,,,,,,,,
2028,118,2,,,,,,,,,,,,,,,,
2028,119,2,,,,,,,,,,,,,,,,
2028,121,2,0,0,1,5,5,15,30,30,10,3,0.5,0.5,0,0,,
2028,127,2.1,0,0,0,1,3,6,16,22,16,13,10,6,4,3,,
2028,128,2.1,1,2,3,4,9,10,15,20,10,8,6,5,4,3,,
