INFLATION EXPECTATIONS; YEAR-ON-YEAR CHANGE IN HICP,,,,,,,,,,,,,,,,,,
TARGET_PERIOD,FCT_SOURCE,POINT,TN0_8,FN0_7TN0_3,FN0_2T0_2,F0_3T0_7,F0_8T1_2,F1_3T1_7,F1_8T2_2,F2_3T2_7,F2_8T3_2,F3_3T3_7,F3_8T4_2,F4_3T4_7,F4_8,,,
2025,95,2.25229261,6e-08,0.00013243,0.00828313,0.22652247,2.71445022,14.2300237,32.64437112,32.77101782,14.39628695,2.7675151,0.23281365,0.00857049,1.285e-05,,,
2025,97,1.6,,,,,,,,,,,,,,,,
2025,98,2.2,0,0,0,0,5,15,30,35,10,5,0,0,0,,,
2025,99,1.9,,,,,,,,,,,,,,,,
2025,101,1.8,0,0,0,0,5,35,45,10,5,0,0,0,0,,,
2025,102,1.9,0,0,0,0,10,25,40,15,10,0,0,0,0,,,
2025,103,1.9,,,,,,,,,,,,,,,,
2025,105,2.1,,,,,,,,,,,,,,,,
2025,107,1.67003469,0.02882834,0.28671774,1.85392254,7.3621502,17.97778443,27.01902397,25.0028486,14.24492314,4.99378784,1.07611809,0.14235317,0.01154194,0,,,
2025,109,2.1,0,0,0,0,5,20,50,20,5,0,0,0,0,,,
2025,110,2.35243296,0,0,0,0,0,0,5.56123484,94.42468127,0.01408389,0,0,0,0,,,
2025,112,2.09,0,0,0,5,10,20,30,20,10,5,0,0,0,,,
2025,114,1.8,,,,,,,,,,,,,,,,
2025,115,2.08039406,1.25,3.22350442,5.21697444,6.98865996,9.25,11.05,11.75,11.25,10.95,10.01646743,8.3202752,6.4784903,4.25562825,,,
2025,117,1.8,,,,,,,,,,,,,,,,
2025,118,1.78,,,,,,,,,,,,,,,,
2025,119,2,0,0,0,0,5,10,70,10,5,0,0,0,0,,,
2025,121,2.24,0,0,1,1,3,10,30,30,15,7,2,1,0,,,
2025,127,2.1,0,0,0,0,10,20,45,20,5,0,0,0,0,,,
2025,128,2.2,0,0,0,4,6,17,25,25,15,4,2,1,1,,,
2025,135,2.4,0,0,0,0,5,12.5,25,30,17.5,7.5,2.5,0,0,,,
2025,137,2.39,0.09,0.14,0.8,3.1,7.37,12,18,22.2,25,7,3,1,0.3,,,
2025Dec,1,2,0,0,0,0,0,20,60,20,0,0,0,0,0,,,
2025Dec,4,2.3,2.5,2.5,5,7.5,10,12.5,15,15,12.5,7.5,2.5,2.5,5,,,
2025Dec,5,1.5,0,0,0,5,25,40,25,5,0,0,0,0,0,,,
2025Dec,6,1.96,0,0,0,5,10,20,35,20,5,5,0,0,0,,,
2025Dec,8,1.9,0,0,0,2,15,23,35,17,5,3,0,0,0,,,
2025Dec,10,1.7,0,0,0,0,15,35,35,15,0,0,0,0,0,,,
2025Dec,16,2,1,2,5,7,11,16,17,15,11,7,5,2,1,,,
2025Dec,20,2,0,0,0,2,10,25,35,15,10,3,0,0,0,,,
2025Dec,23,2.2,0,0,0,5,7,12,35,20,9,5,3,2,2,,,
2025Dec,26,1.75,0,1,3,11,16,25,18,10,7,5,3,1,0,,,
2025Dec,29,2.1,0,1,1,4,8,20,25,19,11,8.5,2,0.5,0,,,
2025Dec,33,2.1,0,0,0,3,7,20,40,20,7,3,0,0,0,,,
2025Dec,37,2.1,0,0,0,0,0,15,58,25,2,0,0,0,0,,,
2025Dec,38,2,,,,,,,,,,,,,,,,
2025Dec,39,1.7549819,0,0,0,0,15,35,35,15,0,0,0,0,0,,,
2025Dec,47,2.2,,,,,,,,,,,,,,,,
2025Dec,48,2,0,0,0,0,0,15,70,15,0,0,0,0,0,,,
2025Dec,49,2.2,,,,,,,,,,,,,,,,
2025Dec,54,2.025,0,0,0,0,10,20,35,25,10,0,0,0,0,,,
2025Dec,56,1.84,0,0,0,0,0,20,60,20,0,0,0,0,0,,,
2025Dec,61,2.2,0,0,0,0,5,22.5,32.5,27.5,10,2.5,0,0,0,,,
2025Dec,63,2.2,0,0,0,0,0,10,45,40,5,0,0,0,0,,,
2025Dec,68,2,,,,,,,,,,,,,,,,
2025Dec,82,2.1,0.05002501,0.15007504,0.20010005,1.00050025,5.00250125,15.00750375,40.02001001,30.0150075,5.00250125,3.00150075,0.4002001,0.10005003,0.05002501,,,
2025Dec,84,2.1,,,,,,,,,,,,,,,,
2025Dec,85,1.94673407,0,1.99e-06,0.00110651,0.13754447,3.9382115,27.06492886,46.44059081,20.18632687,2.17522136,0.05574067,0.00032653,4.3e-07,0,,,
2025Dec,88,2.2,0.5,0,1.51161434,3.8661634,9.59503437,14.15416934,18.5679084,20.94014867,15.76335717,9.78901531,3.50364708,1.30894192,0.5,,,
2025Dec,89,2.3,0,0,0,2.5,7.5,15,20,25,15,10,5,0,0,,,
2025Dec,91,2,0,0,0,0,5,22,46,22,5,0,0,0,0,,,
2025Dec,95,2.00953047,0.00021605,0.02676198,0.33151336,2.35179123,9.56689523,22.29483716,29.76950763,22.77576948,9.98409088,2.50771428,0.36089564,0.02975907,0.00024801,,,
2025Dec,97,1.5,,,,,,,,,,,,,,,,
2025Dec,98,2.2,0,0,0,0,5,20,35,30,10,0,0,0,0,,,
2025Dec,99,2,,,,,,,,,,,,,,,,
2025Dec,102,1.7,,,,,,,,,,,,,,,,
2025Dec,103,2,,,,,,,,,,,,,,,,
2025Dec,107,1.51652726,0.75534937,2.15760235,5.81540301,11.83720335,18.19857429,21.1339494,18.53923077,12.2845533,6.14821543,2.32382889,0.66320506,0.14288479,0,,,
2025Dec,109,2,0,0,0,0,5,20,50,20,5,0,0,0,0,,,
2025Dec,110,2.00012769,6.91920728,3.42257555,5.8179677,7.61668186,9.25260126,10.42955305,10.9086637,10.58720891,9.53444549,7.96733841,8.15273877,3.81566224,5.57535579,,,
2025Dec,112,1.82,0,0,0,5,10,20,30,20,10,5,0,0,0,,,
2025Dec,114,1.2,,,,,,,,,,,,,,,,
2025Dec,115,2.12524547,1.25,3.22350442,5.21697444,6.98865996,9.25,11.05,11.75,11.25,10.95,10.01646743,8.3202752,6.4784903,4.25562825,,,
2025Dec,117,1.7,,,,,,,,,,,,,,,,
2025Dec,118,1.67,,,,,,,,,,,,,,,,
2025Dec,119,1.9,0,0,0,0,5,10,70,10,5,0,0,0,0,,,
2025Dec,121,2.15,0,0,1,1,3,10,30,30,15,7,2,1,0,,,
2025Dec,127,2.1,0,0,0,0,10,15,40,20,10,5,0,0,0,,,
2025Dec,128,2.2,0,1,1,4,5,15,25,25,15,5,2,1,1,,,
2025Dec,135,2.4,0,0,0,0,5,12.5,25,30,17.5,7.5,2.5,0,0,,,
2025Dec,137,2.3,0.09,0.14,0.8,3.1,7.37,13,19,23.2,22,7,3,1,0.3,,,
2026,1,2,0,0,0,0,0,20,60,20,0,0,0,0,0,,,
2026,2,2,0,0,0,0,5,20,50,20,5,0,0,0,0,,,
2026,4,2,2.5,2.5,5,7.5,10,15,15,15,10,7.5,2.5,2.5,5,,,
2026,5,1.5,0,0,0,5,25,40,25,5,0,0,0,0,0,,,
2026,6,2,0,0,0,5,10,20,35,20,5,5,0,0,0,,,
2026,7,2.2,,,,,,,,,,,,,,,,
2026,8,1.9,0,0,1,5,13,22,25,18,8,4,3,1,0,,,
2026,10,1.5,0,0,0,5,15,60,15,5,0,0,0,0,0,,,
2026,15,2.2,0,0,0,5,5,20,25,20,15,5,5,0,0,,,
2026,16,1.9,1,2,5,7,11,16,17,15,11,7,5,2,1,,,
2026,20,2,0,0,0,0,10,25,35,15,10,5,0,0,0,,,
2026,23,2.3,0,0,0,5,7,10,25,29,12,5,3,2,2,,,
2026,26,1.8,0,1,3,10,12,25,20,12,8,5,3,1,0,,,
2026,29,2,0,1,1,4.5,11.5,21.5,25,17,9,7.5,1.5,0.5,0,,,
2026,30,1.8,,,,,,,,,,,,,,,,
2026,32,2.10843813,1.98634987,2.44183894,4.43112099,7.10523447,10.06733927,12.60447939,13.94474628,13.63240655,11.77634418,8.98925021,6.06330721,3.61381619,3.34376644,,,
2026,33,2.1,0,1,3,4,6,18,36,18,6,4,3,1,0,,,
2026,37,2.2,0,0,0,0,0,9,75,16,0,0,0,0,0,,,
2026,38,2,0,0,0,0,0,20,70,10,0,0,0,0,0,,,
2026,39,1.96600527,0,0,0,0,0,20,65,10,5,0,0,0,0,,,
2026,41,1.9,0,0,0,0,5,25,45,25,0,0,0,0,0,,,
2026,45,1.67623547,0,0,0,0,0,60,40,0,0,0,0,0,0,,,
2026,47,1.9,0,0,0,0,5,35,35,20,5,0,0,0,0,,,
2026,49,2,,,,,,,,,,,,,,,,
2026,54,1.8,0,0,0,10,15,20,25,20,10,0,0,0,0,,,
2026,56,1.7,0,0,0,0,15,40,30,15,0,0,0,0,0,,,
2026,63,2.2,0,0,0,0,0,5,50,40,5,0,0,0,0,,,
2026,68,2,,,,,,,,,,,,,,,,
2026,80,1.9,0,0.41841004,0.83682008,4.81171548,16.52719665,24.89539749,19.66527197,19.87447699,9.72803347,2.82426778,0.41841004,0,0,,,
2026,82,2,0.05002501,0.15007504,0.30015008,0.50025013,7.50375188,15.00750375,50.02501251,20.010005,5.50275138,0.50025013,0.30015008,0.10005003,0.05002501,,,
2026,84,2.0078987,0,0,0,3,6,27,35,22,5,2,0,0,0,,,
2026,85,1.78678274,8.6e-07,0.00029943,0.0315822,1.02935734,10.58515586,35.09630061,38.09205124,13.54946398,1.55840855,0.05673761,0.00064012,2.2e-06,0,,,
2026,88,2,0.5,1.09031817,2.24054775,5.38457291,10.29622098,13.29166476,15.75734783,17.82017698,14.66838719,10.37574334,5.16760607,2.01532798,1.39208604,,,
2026,89,2,0,0,2.5,5,10,20,25,20,10,5,2.5,0,0,,,
2026,91,1.85,0,0,0,5,10,25,35,20,5,0,0,0,0,,,
2026,95,2.10060416,0.00011049,0.01593663,0.21849141,1.71543443,7.72335552,19.92023977,29.43860025,24.92721795,12.09384855,3.3619349,0.53548602,0.04886985,0.00047422,,,
2026,97,1.6,,,,,,,,,,,,,,,,
2026,98,2.3,0,0,0,5,5,15,25,30,15,5,0,0,0,,,
2026,99,2,0,0,0,0,0,20,70,10,0,0,0,0,0,,,
2026,101,1.7,0,0,0,5,10,35,35,10,5,0,0,0,0,,,
2026,102,1.7,0,0,0,5,15,32.5,22.5,15,10,0,0,0,0,,,
2026,103,2,,,,,,,,,,,,,,,,
2026,105,2,,,,,,,,,,,,,,,,
2026,107,1.56078988,0.31100981,1.29088297,4.43204218,10.8208529,18.79267249,23.22030733,20.41419286,12.76913517,5.68178508,1.79797621,0.40448243,0.06466058,0,,,
2026,109,1.9,0,0,0,0,5,20,50,20,5,0,0,0,0,,,
2026,110,2.02506892,4.37755852,4.76061789,6.27616459,8.61520181,10.72773695,12.11777976,12.41682869,11.54173512,9.73204359,7.44404403,5.16517278,3.25110178,3.57401449,,,
2026,112,1.76,0,0,0,5,10,20,30,20,10,5,0,0,0,,,
2026,114,1.3,,,,,,,,,,,,,,,,
2026,115,2.00686617,1.25,3.22350442,5.21697444,6.98865996,9.25,11.05,12.25,11.05,10.55,10.01646743,8.3202752,6.4784903,4.35562825,,,
2026,117,1.5,,,,,,,,,,,,,,,,
2026,118,1.74,,,,,,,,,,,,,,,,
2026,119,2,0,0,0,0,5,10,70,10,5,0,0,0,0,,,
2026,121,1.77,0,1,1,5,15,24,25,15,7,4,2,1,0,,,
2026,127,2.1,0,0,1,6,12,20,25,15,9,5,4,2,1,,,
2026,128,2.3,0,1,2,3,5,12,25,25,15,6,3,2,1,,,
2026,135,1.8,0,0,0,7.5,12.5,25,30,17.5,5,2.5,0,0,0,,,
2026,137,1.98,0.49985004,1.49955013,2.99910027,5.99820054,11.99640108,17.99460162,20.19394182,14.09577127,10.19694092,6.99790063,3.99880036,3.22903129,0.29991003,,,
2026Dec,1,2,0,0,0,0,0,20,60,20,0,0,0,0,0,,,
2026Dec,4,1.9,2.5,2.5,5,7.5,10,15,15,15,10,7.5,2.5,2.5,5,,,
2026Dec,5,1.8,0,0,0,0,5,25,40,25,5,0,0,0,0,,,
2026Dec,6,2,0,0,0,5,10,20,35,20,5,5,0,0,0,,,
2026Dec,8,2,0,0,1,5,12,20,25,20,9,4,3,1,0,,,
2026Dec,10,1.5,0,0,0,5,15,60,15,5,0,0,0,0,0,,,
2026Dec,16,1.5,0,2,3,11,14,17,14,10,8,7,6,5,3,,,
2026Dec,20,2,0,0,0,2,10,25,35,15,10,3,0,0,0,,,
2026Dec,26,1.8,0,1,3,10,12,25,20,12,8,5,3,1,0,,,
2026Dec,29,2,0,1,1,4.5,11.5,21.5,25,17,9,7.5,1.5,0.5,0,,,
2026Dec,33,2.1,0,1,3,4,6,18,36,18,6,4,3,1,0,,,
2026Dec,37,2.2,0,0,0,0,0,15,58,25,2,0,0,0,0,,,
2026Dec,39,1.91224569,0,0,0,0,10,20,40,25,5,0,0,0,0,,,
2026Dec,47,1.9,,,,,,,,,,,,,,,,
2026Dec,49,2,,,,,,,,,,,,,,,,
2026Dec,56,1.77,0,0,0,0,25,30,30,15,0,0,0,0,0,,,
2026Dec,63,2.2,0,0,0,0,5,10,35,45,5,0,0,0,0,,,
2026Dec,68,2,,,,,,,,,,,,,,,,
2026Dec,82,2,0.05002501,0.15007504,0.30015008,1.00050025,5.00250125,22.51125563,45.02251126,21.01050525,3.50175088,1.00050025,0.30015008,0.10005003,0.05002501,,,
2026Dec,84,1.9,,,,,,,,,,,,,,,,
2026Dec,85,1.76243997,2.519e-05,0.00282503,0.1215157,2.01961881,13.12700749,33.73654447,34.51742803,14.06230907,2.26628926,0.14291976,0.00348458,3.249e-05,1.1e-07,,,
2026Dec,88,2.1,0.5,1.29547535,2.43526032,5.50871476,10.41661408,13.20758974,15.39083098,17.27610295,14.45551221,10.47600646,5.25648407,2.21935349,1.56205559,,,
2026Dec,89,1.9,0,0,5,7.5,15,20,20,15,10,5,2.5,0,0,,,
2026Dec,91,1.85,0,0,0,0,15,20,45,20,0,0,0,0,0,,,
2026Dec,95,2.10060416,0.00200418,0.08641984,0.62732773,2.98590949,9.32839479,19.11417608,25.69101469,22.65082074,13.09976905,4.96958755,1.23667068,0.20186675,0.00603845,,,
2026Dec,98,2.3,0,0,0,5,5,15,25,35,10,5,0,0,0,,,
2026Dec,99,2,,,,,,,,,,,,,,,,
2026Dec,102,1.7,,,,,,,,,,,,,,,,
2026Dec,103,2.1,,,,,,,,,,,,,,,,
2026Dec,107,1.5559537,0.77782508,2.12977937,5.62785906,11.36215842,17.52822769,20.66363201,18.61568781,12.81585209,6.74192995,2.70983503,0.83206942,0.19514407,0,,,
2026Dec,109,2,0,0,0,0,5,20,50,20,5,0,0,0,0,,,
2026Dec,110,2.01814391,8.19303029,5.70547668,6.46248807,7.98135315,9.23475565,10.0102874,10.165764,9.67176765,8.62072894,7.19870392,5.63166272,4.12753454,6.99644701,,,
2026Dec,112,1.79,0,0,0,5,10,20,30,20,10,5,0,0,0,,,
2026Dec,114,1.7,,,,,,,,,,,,,,,,
2026Dec,115,2.0659879,1.25,3.22350442,5.21697444,6.98865996,9.25,11.05,12.25,11.05,10.55,10.01646743,8.3202752,6.4784903,4.35562825,,,
2026Dec,117,1.3,,,,,,,,,,,,,,,,
2026Dec,118,1.81,,,,,,,,,,,,,,,,
2026Dec,119,1.9,0,0,0,0,5,10,70,10,5,0,0,0,0,,,
2026Dec,121,1.77,0,1,1,5,15,24,25,15,7,4,2,1,0,,,
2026Dec,127,2.1,0,0,1,6,12,20,25,15,9,5,4,2,1,,,
2026Dec,128,2.3,0,2,3,4,5,12,20,25,15,6,4,2,2,,,
2026Dec,135,1.7,0,0,2.5,7.5,15,30,25,15,5,0,0,0,0,,,
2026Dec,137,1.87,0.50005001,1.59015902,3.48034803,7.00070007,12.00120012,18.00180018,22.20222022,15.10151015,8.50085009,7.00070007,4.00040004,0.320032,0.30003,,,
2027,1,2,0,0,0,0,0,20,60,20,0,0,0,0,0,,,
2027,2,2,0,0,0,0,5,20,50,20,5,0,0,0,0,,,
2027,5,2,0,0,0,0,5,25,40,25,5,0,0,0,0,,,
2027,6,2,0,0,0,5,10,20,35,20,5,5,0,0,0,,,
2027,7,2.2,,,,,,,,,,,,,,,,
2027,10,2,0,0,0,5,10,10,50,10,10,5,0,0,0,,,
2027,15,2.2,0,0,0,5,10,15,25,20,15,5,5,0,0,,,
2027,16,1.2,1,3,10,14,15,13,10,9,7,6,5,4,3,,,
2027,20,2,0,0,0,0,10,25,35,15,10,5,0,0,0,,,
2027,26,2,1,2,3,5,10,15,28,15,10,5,3,2,1,,,
2027,29,2,0,1,1,4.5,11.5,21.5,25,17,9,7.5,1.5,0.5,0,,,
2027,33,2.1,1,2,3,5,10,14,30,14,10,5,3,2,1,,,
2027,37,2.3,0,0,0,0,1,9,64,22,4,0,0,0,0,,,
2027,38,1.9,0,0,0,0,0,10,80,10,0,0,0,0,0,,,
2027,39,1.93296001,0,0,0,0,0,30,50,15,5,0,0,0,0,,,
2027,41,2.1,0,0,0,0,0,15,55,30,0,0,0,0,0,,,
2027,45,1.91662371,0,0,0,0,0,20,70,10,0,0,0,0,0,,,
2027,49,2,,,,,,,,,,,,,,,,
2027,54,1.725,0,0,0,5,20,30,20,20,5,0,0,0,0,,,
2027,56,1.9,0,0,0,0,15,25,30,20,10,0,0,0,0,,,
2027,63,2.2,0,0,0,0,5,10,40,40,5,0,0,0,0,,,
2027,68,2,,,,,,,,,,,,,,,,
2027,80,2,0.10460251,0.83682008,1.9874477,5.9623431,12.9707113,21.33891213,19.0376569,19.45606695,9.83263598,5.9623431,2.19665272,0.20920502,0.10460251,,,
2027,84,1.93491625,0,0,0,3,6,27,35,22,5,2,0,0,0,,,
2027,85,1.86194718,3.26e-05,0.00284345,0.10401882,1.60188127,10.4797577,29.36873851,35.45187803,18.45406068,4.12701689,0.39363273,0.0158694,0.00026804,1.89e-06,,,
2027,88,2,0.5,1.49095438,2.61277426,5.8082088,10.35802828,13.12854412,15.04097696,16.76287393,14.24875896,10.56995462,5.3463559,2.40270134,1.72986843,,,
2027,89,1.8,0,0,2.5,7.5,12.5,22.5,22.5,15,10,5,2.5,0,0,,,
2027,91,1.94,0,0,0,2,5,26,40,25,2,0,0,0,0,,,
2027,95,2.05060416,0.00265293,0.10738261,0.74731324,3.41018566,10.21396046,20.06460146,25.85496261,21.85416918,12.11718386,4.407031,1.05139891,0.1645379,0.00462017,,,
2027,98,2.1,0,0,0,5,5,10,30,35,10,5,0,0,0,,,
2027,99,2,0,0,0,0,0,20,70,10,0,0,0,0,0,,,
2027,102,1.9,0,0,0,5,12.5,30,22.5,15,10,5,0,0,0,,,
2027,103,2,,,,,,,,,,,,,,,,
2027,105,2,,,,,,,,,,,,,,,,
2027,107,1.6164506,0.32096325,1.25813074,4.19803139,10.140428,17.73641106,22.46700898,20.61225816,13.69605333,6.59025434,2.29590702,0.57892979,0.10562394,0,,,
2027,110,2.00311522,7.6724677,5.66441359,6.5249079,8.14870457,9.49512129,10.32310643,10.47172766,9.91115658,8.75242366,7.21157577,5.54408165,3.97673225,6.30358095,,,
2027,112,2.3,0,0,0,0,5,10,20,30,20,10,5,0,0,,,
2027,114,1.8,,,,,,,,,,,,,,,,
2027,115,2.01677375,1.25,3.22350442,5.21697444,6.98865996,9.25,11.05,12.25,11.45,10.75,10.01646743,8.3202752,6.4784903,3.75562825,,,
2027,117,2,,,,,,,,,,,,,,,,
2027,118,1.91,,,,,,,,,,,,,,,,
2027,119,,0,0,0,0,5,10,70,10,5,0,0,0,0,,,
2027,121,1.92,0,1,1,4,10,20,31,15,10,5,2,1,0,,,
2027,127,2.1,0,0,1,6,12,20,25,15,9,5,4,2,1,,,
2027,128,2.2,0,2,3,4,7,12,25,20,13,6,4,2,2,,,
2027,137,1.9,0.50005001,1.59015902,3.48034803,7.00070007,12.00120012,16.00160016,22.20222022,16.00160016,9.6009601,7.00070007,4.00040004,0.320032,0.30003,,,
2029,1,2,0,0,0,0,0,20,60,20,0,0,0,0,0,,,
2029,4,2,2.5,2.5,5,7.5,10,12.5,15,12.5,10,7.5,5,2.5,7.5,,,
2029,5,2,0,0,0,0,5,25,40,25,5,0,0,0,0,,,
2029,6,2,0,0,0,0,10,20,40,20,10,0,0,0,0,,,
2029,7,2.2,,,,,,,,,,,,,,,,
2029,8,2,0,0,1,3,9,22,30,22,9,3,1,0,0,,,
2029,10,1.9,0,0,0,5,10,10,50,10,10,5,0,0,0,,,
2029,15,2.25,0,0,5,5,10,10,20,20,10,10,5,5,0,,,
2029,16,1.7,3,5,7,12,16,20,17,10,4,3,2,1,0,,,
2029,20,1.9,0,0,0,5,14,20,30,20,8,3,0,0,0,,,
2029,26,1.85,0,1,3,5,14,24,24,16,6,4,2,1,0,,,
2029,29,2,0,1,1,4.5,11.5,21.5,25,17,9,7.5,1.5,0.5,0,,,
2029,30,2,,,,,,,,,,,,,,,,
2029,33,2,2,3,4,5,10,12,28,12,10,5,4,3,2,,,
2029,37,2.2,0,0,0,0,1,12,60,26,1,0,0,0,0,,,
2029,38,2.1,0,0,0,0,0,20,80,0,0,0,0,0,0,,,
2029,39,1.93296001,0,0,0,0,10,20,50,15,5,0,0,0,0,,,
2029,48,1.8,,,,,,,,,,,,,,,,
2029,49,2,,,,,,,,,,,,,,,,
2029,54,1.725,0,0,0,5,20,30,20,20,5,0,0,0,0,,,
2029,56,1.95,0,0,0,0,10,25,40,20,5,0,0,0,0,,,
2029,63,2.2,0,0,0,0,5,15,35,30,10,5,0,0,0,,,
2029,68,2,,,,,,,,,,,,,,,,
2029,80,2,0.31380753,0.94142259,2.61506276,7.0083682,11.82008368,16.94560669,16.63179916,19.0376569,13.49372385,6.79916318,2.71966527,1.15062762,0.52301255,,,
2029,82,2,0.4,0.5,1,2,6,25,35,25,2.5,1,0.8,0.5,0.3,,,
2029,84,2,0,0,0,3,6,27,35,22,5,2,0,0,0,,,
2029,85,2,0.02935554,0.21643458,1.18951204,4.47321013,11.51655889,20.30795696,24.53394369,20.30795696,11.51655889,4.47321013,1.18951204,0.21643458,0.02935554,,,
2029,88,2,0.5,1.73867383,3.20281301,6.85762177,10.21528073,13.89588592,15.23012793,16.60466844,13.35018449,9.88383605,4.93719129,2.02776291,1.55595364,,,
2029,89,2,0,0,2.5,5,10,20,25,20,10,5,2.5,0,0,,,
2029,91,1.5,0,0,5,5,20,35,25,10,0,0,0,0,0,,,
2029,95,1.95060416,0.07218742,0.75549393,2.55680912,6.55779361,12.75491817,18.80440186,21.01542563,17.80383974,11.43367865,5.56615257,2.05409749,0.57462407,0.05057775,,,
2029,98,2.1,0,0,0,5,10,20,30,25,5,5,0,0,0,,,
2029,99,2,0,0,0,0,0,20,70,10,0,0,0,0,0,,,
2029,101,1.8,,,,,,,,,,,,,,,,
2029,102,2,,,,,,,,,,,,,,,,
2029,103,2,,,,,,,,,,,,,,,,
2029,107,1.8,,,,,,,,,,,,,,,,
2029,109,2,0,0,0,0,5,20,50,20,5,0,0,0,0,,,
2029,110,2.2,6.71893901,5.03613224,5.88402105,7.46894305,8.87299623,9.86524438,10.26530634,9.99683531,9.11128624,7.77182967,6.20430469,4.63541884,8.16874295,,,
2029,112,2.5,0,0,0,0,5,10,20,30,20,10,5,0,0,,,
2029,114,2.2,,,,,,,,,,,,,,,,
2029,117,2,,,,,,,,,,,,,,,,
2029,118,2,,,,,,,,,,,,,,,,
2029,119,2,0,0,0,0,5,10,70,10,5,0,0,0,0,,,
2029,121,2,0,0,0,0.5,4,10,75,8,2,0.5,0,0,0,,,
2029,127,2.1,0,0,1,6,12,20,25,15,9,5,4,2,1,,,
2029,128,2.1,1,2,3,5,8,12,25,20,12,6,2,2,2,,,
2029,135,2,0,0,0,2.5,7.5,22.5,35,22.5,7.5,2.5,0,0,0,,,
2029,137,2,0.45018007,1.04041617,3.00120048,7.00280112,12.00480192,18.00720288,23.30932373,15.07603041,8.50340136,7.00280112,4.00160064,0.30012005,0.30012005,,,
,,,,,,,,,,,,,,,,,,
CORE INFLATION EXPECTATIONS; YEAR-ON-YEAR CHANGE IN CORE,,,,,,,,,,,,,,,,,,
