INFLATION EXPECTATIONS; YEAR-ON-YEAR CHANGE IN HICP,,,,,,,,,,,,,,,,,,
TARGET_PERIOD,FCT_SOURCE,POINT,TN0_8,FN0_7TN0_3,FN0_2T0_2,F0_3T0_7,F0_8T1_2,F1_3T1_7,F1_8T2_2,F2_3T2_7,F2_8T3_2,F3_3T3_7,F3_8T4_2,F4_3T4_7,F4_8,,,
2025,49,2.4,,,,,,,,,,,,,,,,
2025,54,2.25,0,0,0,0,0,0,50,50,0,0,0,0,0,,,
2025,56,2.4,0,0,0,0,0,0,40,60,0,0,0,0,0,,,
2025,59,2.4,0,0,0,0,0,0,20,60,20,0,0,0,0,,,
2025,70,2.5,0,0,0,0,0,0,90,10,0,0,0,0,0,,,
2025,82,2.4,0.01,0.01,0.01,0.01,0.01,0.01,4.9,95,0.01,0.01,0.01,0.01,0,,,
2025,85,2.41912108,0,0,0,0,2.5e-07,0.04105132,19.8475936,75.20898653,4.90073756,0.00163075,0,0,0,,,
2025,88,2.3,,,,,,,,,,,,,,,,
2025,89,2.4,0,0,0,0,0,0,35,45,20,0,0,0,0,,,
2025,91,2.3,0,0,0,0,0,10,35,40,15,0,0,0,0,,,
2025,93,2.4,0,0,0,0,0,0,30,70,0,0,0,0,0,,,
2025,95,2.47250276,0.00049648,0.02509302,0.2105043,1.19432326,4.58815585,11.92452862,20.96997909,24.95217987,20.08966549,10.94436671,4.03424515,1.00620774,0.06025442,,,
2025,97,2.2,,,,,,,,,,,,,,,,
2025,98,2.4,0,0,0,0,5,5,25,50,10,5,0,0,0,,,
2025,99,2.4,0,0,0,0,0,0,20,80,0,0,0,0,0,,,
2025,101,2.3,,,,,,,,,,,,,,,,
2025,102,2.366,,,,,,,,,,,,,,,,
2025,103,2.5,,,,,,,,,,,,,,,,
2025,105,2.4,,,,,,,,,,,,,,,,
2025,109,2.4,0,0,0,0,0,0,0,100,0,0,0,0,0,,,
2025,114,2.4,,,,,,,,,,,,,,,,
2025,115,2.41406417,0.10138333,0.37761637,1.3290444,3.67637064,7.99355641,13.6628446,18.35905899,19.39472044,16.10806486,10.51768351,5.39872683,2.1783261,0.90260352,,,
2025,117,2.36856236,,,,,,,,,,,,,,,,
2025,118,2.40397863,,,,,,,,,,,,,,,,
2025,121,2.39584807,0,0,0,0,0,2,38,50,10,0,0,0,0,,,
2025,127,2.5,0,0,0,0,0,0,10,80,10,0,0,0,0,,,
2025,128,2.4,0,0,0,0,0,0,15,85,0,0,0,0,0,,,
2025,135,2.4,0,0,0,0,5,12.5,25,32.5,15,7.5,2.5,0,0,,,
2025,137,2.38,0,0.010001,0.10001,0.440044,2.00020002,6.00060006,38.00380038,37.50375038,12.00120012,2.00020002,1.00010001,0.50005001,0.440044,,,
2026,1,2,0,0,0,0,5,20,50,20,5,0,0,0,0,,,
2026,6,2.1,0,0,0,0,10,20,35,20,10,5,0,0,0,,,
2026,7,2.3,,,,,,,,,,,,,,,,
2026,8,1.8,0,0,0,0,10,35,40,15,0,0,0,0,0,,,
2026,14,2.4,0,0,0,1,4,12,22,27,20,10,3,1,0,,,
2026,15,2,0,0,5,5,10,20,25,15,10,5,5,0,0,,,
2026,16,1.8,,,,,,,,,,,,,,,,
2026,23,2,0,0,1,2,5,20,44,20,5,2,1,0,0,,,
2026,26,1.9,0,1,2,5,10,25,30,15,8,3,1,0,0,,,
2026,33,2.2,0.1,0.7,2.3,5.6,10,14.3,16.8,16.3,13.6,9.7,5.8,3,1.8,,,
2026,37,2,0,0,0,0,0,12,68,20,0,0,0,0,0,,,
2026,39,1.97366147,0,0,0,0,0,40,50,10,0,0,0,0,0,,,
2026,47,2,0,0,0,5,10,40,35,5,5,0,0,0,0,,,
2026,49,1.9,,,,,,,,,,,,,,,,
2026,54,2,0,0,0,0,10,20,40,20,10,0,0,0,0,,,
2026,56,1.92,0,0,0,0,0,15,70,15,0,0,0,0,0,,,
2026,59,2,0,0,0,0,0,20,60,20,0,0,0,0,0,,,
2026,70,1.9,0,0,0,0,5,15,65,15,0,0,0,0,0,,,
2026,82,1.9,0.2,0.3,0.4,1,4,30,45,15,2,1,0.7,0.2,0.2,,,
2026,85,2.07954259,0,0,5e-08,0.00046718,0.28402292,13.31536007,57.90489867,27.22391764,1.26655404,0.00477815,1.29e-06,0,0,,,
2026,88,2.1,,,,,,,,,,,,,,,,
2026,89,2,0,0,2.5,5,10,20,30,15,10,5,2.5,0,0,,,
2026,91,2.05,0,0,0,0,10,15,40,25,10,0,0,0,0,,,
2026,93,2,0,0,0,0,0,35,45,15,5,0,0,0,0,,,
2026,95,2.27133759,0.01052921,0.19390779,0.91941089,3.20066373,8.18739432,15.38021374,21.21961636,21.50161978,16.00159673,8.74609031,3.51093741,1.03512002,0.0928997,,,
2026,97,1.8,,,,,,,,,,,,,,,,
2026,98,2.2,0,0,0,0,5,20,30,25,15,5,0,0,0,,,
2026,99,2,0,0,0,0,0,10,70,20,0,0,0,0,0,,,
2026,101,2,,,,,,,,,,,,,,,,
2026,102,2.057,,,,,,,,,,,,,,,,
2026,103,2,,,,,,,,,,,,,,,,
2026,105,2,,,,,,,,,,,,,,,,
2026,109,1.9,0,0,0,0,5,20,60,15,0,0,0,0,0,,,
2026,114,1.9,,,,,,,,,,,,,,,,
2026,115,1.91801278,0.4735811,1.31714509,3.65039053,7.95216973,13.61795878,18.33354381,19.40459445,16.14691229,10.56310051,5.43235433,2.19606589,0.69777937,0.21440411,,,
2026,117,1.79590812,,,,,,,,,,,,,,,,
2026,118,1.86138041,,,,,,,,,,,,,,,,
2026,121,1.88431702,0,0,0,2,5,28,42,20,3,0,0,0,0,,,
2026,127,2,0,0,0,5,10,22.5,25,22.5,10,5,0,0,0,,,
2026,128,2.2,0,0,0,2,5,10,35,35,10,3,0,0,0,,,
2026,135,1.9,0,0,2.5,5,10,22.5,30,20,7.5,2.5,0,0,0,,,
2026,137,2.08,0,0.010001,0.10001,0.440044,7.00070007,20.0020002,30.0030003,30.0030003,8.50085009,2.00020002,1.00010001,0.50005001,0.440044,,,
2026Sep,1,2,,,,,,,,,,,,,,,,
2026Sep,6,2,0,0,0,0,10,20,40,15,10,5,0,0,0,,,
2026Sep,8,1.7,0,0,0,0,12.5,40,35,12.5,0,0,0,0,0,,,
2026Sep,14,2.5,0,0,0,2,5,12,19,23,19,12,5,2,1,,,
2026Sep,16,1.6,,,,,,,,,,,,,,,,
2026Sep,26,1.9,0,1,2,4,10,25,26,22,4,3,2,1,0,,,
2026Sep,33,2.2,0.1,0.7,2.3,5.6,10,14.3,16.8,16.3,13.6,9.7,5.8,3,1.8,,,
2026Sep,37,1.7,0,0,0,0,4,48,42,6,0,0,0,0,0,,,
2026Sep,39,2.03485588,0,0,0,0,0,20,60,20,0,0,0,0,0,,,
2026Sep,47,1.8,,,,,,,,,,,,,,,,
2026Sep,49,1.9,,,,,,,,,,,,,,,,
2026Sep,54,2,0,0,0,0,10,20,40,20,10,0,0,0,0,,,
2026Sep,56,1.83,0,0,0,0,0,40,60,0,0,0,0,0,0,,,
2026Sep,59,1.9,0,0,0,0,0,25,60,15,0,0,0,0,0,,,
2026Sep,70,1.9,0,0,0,0,5,30,50,15,0,0,0,0,0,,,
2026Sep,82,1.9,0.2,0.3,0.4,1,5,33,40,15,3,1,0.7,0.2,0.2,,,
2026Sep,85,1.83956092,0,0,0,6.411e-05,0.43923577,34.09042007,62.06398903,3.40369041,0.00260059,2e-08,0,0,0,,,
2026Sep,88,2.1,,,,,,,,,,,,,,,,
2026Sep,89,1.6,0,1.25,2.5,10,15,27.5,22.5,12.5,5,2.5,1.25,0,0,,,
2026Sep,91,1.98,0,0,0,0,10,20,40,25,5,0,0,0,0,,,
2026Sep,93,1.9,0,0,0,0,5,35,40,15,5,0,0,0,0,,,
2026Sep,95,2.22293896,0.01297337,0.2284494,1.05130698,3.55213118,8.81898299,16.07904743,21.53082251,21.17480495,15.29455021,8.11357946,3.16116213,0.9045645,0.07762487,,,
2026Sep,98,2.2,0,0,0,0,5,15,30,30,15,5,0,0,0,,,
2026Sep,102,2,,,,,,,,,,,,,,,,
2026Sep,103,1.9,,,,,,,,,,,,,,,,
2026Sep,114,1.8,,,,,,,,,,,,,,,,
2026Sep,115,1.78,0.6988028,1.78710503,4.63436416,9.44675872,15.1378591,18.89427137,19.09421075,14.7071078,9.00297047,4.33242301,1.63879669,0.48721488,0.13811523,,,
2026Sep,117,1.66741737,,,,,,,,,,,,,,,,
2026Sep,118,1.7,,,,,,,,,,,,,,,,
2026Sep,121,1.75452434,0,0,0,2,5,28,42,20,3,0,0,0,0,,,
2026Sep,127,2,0,0,0,0,5,12.5,17.5,25,17.5,12.5,10,0,0,,,
2026Sep,128,2.2,0,0,0,2,5,10,35,35,10,3,0,0,0,,,
2026Sep,135,1.9,0,0,2.5,5,10,22.5,30,20,7.5,2.5,0,0,0,,,
2026Sep,137,2.07,0,0.010001,0.10001,0.440044,7.00070007,20.0020002,30.0030003,30.0030003,8.50085009,2.00020002,1.00010001,0.50005001,0.440044,,,
2027,1,2,0,0,0,0,5,20,50,20,5,0,0,0,0,,,
2027,6,2,0,0,0,0,10,20,40,15,10,5,0,0,0,,,
2027,14,2.7,0,0,1,2,5,9,14,17,18,15,10,5,4,,,
2027,15,2,0,0,5,5,10,20,25,15,10,5,5,0,0,,,
2027,16,1.8,,,,,,,,,,,,,,,,
2027,26,1.9,1,2,3,6,10,20,30,10,7,5,3,2,1,,,
2027,33,2,0.2,0.9,2.6,5.6,9.4,12.8,15.1,15.2,13.5,10.5,7.1,4.1,3,,,
2027,37,2.1,0,0,0,0,1,11,60,27,1,0,0,0,0,,,
2027,39,2.0840277,0,0,0,0,0,25,60,15,0,0,0,0,0,,,
2027,49,1.9,,,,,,,,,,,,,,,,
2027,54,1.775,0,0,0,10,15,20,30,15,10,0,0,0,0,,,
2027,56,1.79,0,0,0,0,15,35,35,15,0,0,0,0,0,,,
2027,59,2,0,0,0,0,0,20,60,20,0,0,0,0,0,,,
2027,70,2,0,0,0,0,0,15,70,15,0,0,0,0,0,,,
2027,82,1.9,0.2,0.3,0.4,1,4,35,40,15,2,1,0.7,0.2,0.2,,,
2027,85,1.99950708,0,1e-07,0.00015394,0.04295516,2.2390102,23.00914278,49.50145569,22.93935647,2.22522189,0.04255166,0.00015199,1e-07,0,,,
2027,88,2,,,,,,,,,,,,,,,,
2027,89,2,0,0,2.5,7.5,12.5,15,25,17.5,12.5,5,2.5,0,0,,,
2027,91,2.1,0,0,0,0,5,25,30,25,15,0,0,0,0,,,
2027,93,2,0,0,0,0,5,30,40,20,5,0,0,0,0,,,
2027,95,1.93084246,0.12718162,1.04310852,3.10372018,7.19066066,12.9785868,18.24237275,19.96924406,17.02426236,11.30319869,5.84468082,2.35367566,0.73817412,0.08113375,,,
2027,97,1.8,,,,,,,,,,,,,,,,
2027,98,2,0,0,0,0,5,25,30,20,15,5,0,0,0,,,
2027,99,1.9,0,0,0,0,0,20,70,10,0,0,0,0,0,,,
2027,103,2,,,,,,,,,,,,,,,,
2027,105,1.8,,,,,,,,,,,,,,,,
2027,109,2,0,0,0,5,5,20,40,20,5,5,0,0,0,,,
2027,114,1.7,,,,,,,,,,,,,,,,
2027,115,2.00709006,0.36501724,1.07099329,3.09831202,7.04524326,12.59333283,17.6965781,19.55058598,16.98077181,11.59510669,6.22431669,2.6264923,0.87113378,0.28211601,,,
2027,117,1.73321971,,,,,,,,,,,,,,,,
2027,118,1.67234256,,,,,,,,,,,,,,,,
2027,121,1.9060604,0,0,0,2,10,20,45,20,3,0,0,0,0,,,
2027,127,2,0,0,0,5,10,22.5,25,22.5,10,5,0,0,0,,,
2027,128,2.1,0,0,1,2,6,12,40,30,6,2,1,0,0,,,
2027,137,2.08,0,0.010001,0.10001,0.440044,8.00080008,18.00180018,31.00310031,26.50265027,12.00120012,2.00020002,1.00010001,0.50005001,0.440044,,,
2027Sep,1,2,,,,,,,,,,,,,,,,
2027Sep,6,1.96,0,0,0,0,10,20,40,15,10,5,0,0,0,,,
2027Sep,14,2.4,1,1,2,4,7,12,16,16,15,12,7,4,3,,,
2027Sep,16,1.6,,,,,,,,,,,,,,,,
2027Sep,26,1.9,0,1,2,4,10,25,26,22,4,3,2,1,0,,,
2027Sep,33,2,0.2,0.9,2.6,5.6,9.4,12.8,15.1,15.2,13.5,10.5,7.1,4.1,3,,,
2027Sep,37,2.1,0,0,0,0,0,15,54,30,1,0,0,0,0,,,
2027Sep,39,2.08238622,0,0,0,0,0,20,55,25,0,0,0,0,0,,,
2027Sep,49,2,,,,,,,,,,,,,,,,
2027Sep,54,1.775,0,0,0,10,15,20,30,15,10,0,0,0,0,,,
2027Sep,56,1.78,0,0,0,0,20,30,30,20,0,0,0,0,0,,,
2027Sep,59,2,0,0,0,0,0,20,60,20,0,0,0,0,0,,,
2027Sep,70,2,0,0,0,0,0,15,70,15,0,0,0,0,0,,,
2027Sep,82,1.9,0.2,0.3,0.4,1,6,30,35,20,5,1,0.7,0.2,0.2,,,
2027Sep,85,2.02052371,0,0,2.55e-06,0.00462558,0.88275224,19.37232589,55.73340219,22.76701546,1.23212874,0.0077422,5.15e-06,0,0,,,
2027Sep,88,2,,,,,,,,,,,,,,,,
2027Sep,89,1.9,0,1.5,3,7.5,15,20,20,15,10,5,3,0,0,,,
2027Sep,91,2.13,0,0,0,0,0,20,40,35,5,0,0,0,0,,,
2027Sep,93,1.9,0,0,0,0,7.5,35,37.5,15,5,0,0,0,0,,,
2027Sep,95,1.84092847,0.10582656,1.0110698,3.22002912,7.77210189,14.2254859,19.73605231,20.75631655,16.54767956,10.00047754,4.58143147,1.59103037,0.41884426,0.03365466,,,
2027Sep,98,1.9,0,0,0,0,5,25,35,20,10,5,0,0,0,,,
2027Sep,103,2,,,,,,,,,,,,,,,,
2027Sep,114,1.7,,,,,,,,,,,,,,,,
2027Sep,115,2.06504177,0.30682389,0.9318877,2.89874501,6.79705727,12.29467712,17.4924268,19.55731545,17.19255662,11.89485022,6.4971871,2.79878829,1.00186205,0.33582247,,,
2027Sep,117,1.74471088,,,,,,,,,,,,,,,,
2027Sep,118,1.5,,,,,,,,,,,,,,,,
2027Sep,121,1.9243872,0,0,0,2,10,20,45,20,3,0,0,0,0,,,
2027Sep,127,2,0,0,0,5,10,22.5,25,22.5,10,5,0,0,0,,,
2027Sep,128,2.1,0,0,1,2,6,12,40,30,6,2,1,0,0,,,
2027Sep,137,2.06,0.07993605,0.29976019,0.49960032,0.99920064,5.99520384,20.98321343,30.97521982,23.98081535,9.99200639,2.99760192,1.99840128,0.49960032,0.69944045,,,
2030,1,2,0,0,0,0,5,20,50,20,5,0,0,0,0,,,
2030,4,2,2.5,2.5,5,7.5,10,15,15,15,10,7.5,2.5,2.5,5,,,
2030,6,2,0,0,0,0,5,25,45,20,5,0,0,0,0,,,
2030,7,2,,,,,,,,,,,,,,,,
2030,8,1.6,0,0,2,10,21,27,23,10,5,2,0,0,0,,,
2030,14,3.1,0,0,1,2,3,6,10,14,15,15,14,10,10,,,
2030,15,2,0,0,5,5,15,15,20,15,10,10,5,0,0,,,
2030,16,1.9,,,,,,,,,,,,,,,,
2030,26,1.9,0,1,3,5,12,15,30,20,8,3,2,1,0,,,
2030,33,2,2,3,4,5,10,12,28,12,10,5,4,3,2,,,
2030,37,2.2,0,0,0,0,1,12,60,26,1,0,0,0,0,,,
2030,39,1.96015701,0,0,0,0,10,20,50,20,0,0,0,0,0,,,
2030,49,2,,,,,,,,,,,,,,,,
2030,54,1.775,0,0,0,10,15,20,30,15,10,0,0,0,0,,,
2030,56,1.95,0,0,0,0,10,20,40,20,10,0,0,0,0,,,
2030,59,2.3,0,0,0,0,0,0,30,60,10,0,0,0,0,,,
2030,70,2,0,0,0,0,0,10,80,10,0,0,0,0,0,,,
2030,82,1.9,0.2,0.3,0.4,1,5,30,40,18,3,1,0.7,0.2,0.2,,,
2030,85,1.9,0.00766338,0.09885518,0.81428946,4.09981667,12.63493703,23.86065116,27.63003324,19.62182193,8.5427275,2.27815588,0.37167236,0.03703992,0.00233628,,,
2030,88,2,,,,,,,,,,,,,,,,
2030,89,1.9,0.5,1.5,3,7.5,10,15,30,12.5,10,5,3,1.5,0.5,,,
2030,91,1.68,0,0,0,0,15,40,40,5,0,0,0,0,0,,,
2030,95,1.99335781,0.10403706,0.89424348,2.74526255,6.56207336,12.22013733,17.72168618,20.01522039,17.60524572,12.0600799,6.43405336,2.67328654,0.86503314,0.09964099,,,
2030,98,2,0,0,0,0,5,25,35,25,5,5,0,0,0,,,
2030,99,1.9,0,0,0,0,0,20,70,10,0,0,0,0,0,,,
2030,102,2.2,,,,,,,,,,,,,,,,
2030,103,2,,,,,,,,,,,,,,,,
2030,109,2,0,0,0,0,10,20,40,20,10,0,0,0,0,,,
2030,114,1.9,,,,,,,,,,,,,,,,
2030,121,2,0,0,0,0,2,10,80,7,1,0,0,0,0,,,
2030,127,2,0,2.5,5,7.5,10,15,20,15,10,7.5,5,2.5,0,,,
2030,128,2.1,1,1,2,5,8,15,30,15,10,6,3,2,2,,,
2030,135,2,0,0,0,2.5,7.5,22.5,35,22.5,7.5,2.5,0,0,0,,,
2030,137,2.04,0.11005503,0.42021011,1.48074037,4.04202101,6.0030015,18.0090045,30.91545773,24.012006,8.004002,3.00150075,2.0010005,1.00050025,1.00050025,,,
,,,,,,,,,,,,,,,,,,
GROWTH EXPECTATIONS; YEAR-ON-YEAR CHANGE IN REAL GDP,,,,,,,,,,,,,,,,,,
TARGET_PERIOD,FCT_SOURCE,POINT,TN1_0,FN1_0TN0_6,FN0_5TN0_1,F0_0T0_4,F0_5T0_9,F1_0T1_4,F1_5T1_9,F2_0T2_4,F2_5T2_9,F3_0T3_4,F3_5T3_9,F4_0,,,,
2025,1,1.4,0,0,0,0,10,50,40,0,0,0,0,0,,,,
2025,4,1.2,0,0,0,0,20,60,20,0,0,0,0,0,,,,
2025,6,1.2,0,0,0,0,25,50,25,0,0,0,0,0,,,,
2025,7,1.1,,,,,,,,,,,,,,,,
2025,8,1.2,0,0,0,0,15,65,20,0,0,0,0,0,,,,
2025,14,1.4,0,0,1,5,20,35,28,9,2,0,0,0,,,,
2025,15,1.3,0,0,0,0,0,75,25,0,0,0,0,0,,,,
2025,16,1.3,2,4,7,11,16,21,16,9,7,4,2,1,,,,
2025,20,1,0,0,0,5,35,50,10,0,0,0,0,0,,,,
2025,23,1,1,1,2,6,35,50,5,0,0,0,0,0,,,,
2025,26,1.2,0,0,1,5,15,58,15,5,1,0,0,0,,,,
2025,29,1.2,0.25,0.75,2,14.25,24,24.25,17.75,8.75,5,2,1,0,,,,
2025,30,1.2,,,,,,,,,,,,,,,,
2025,32,1.30967359,0,0,2.68e-06,0.02879481,7.42653187,63.67873931,28.33849888,0.52717338,0.00025907,0,0,0,,,,
2025,33,1.1,0,0,0,10,25,43,20,2,0,0,0,0,,,,
2025,37,1.2,0,0,0,0,5,75,20,0,0,0,0,0,,,,
2025,38,1.17,0,0,0,0,0,95,5,0,0,0,0,0,,,,
2025,39,1.24708548,0,0,0,0,10,80,10,0,0,0,0,0,,,,
2025,41,1,0,0,0,0,40,60,0,0,0,0,0,0,,,,
2025,42,1.2,0,0,0,0,21,50,29,0,0,0,0,0,,,,
2025,45,1.24747579,0,0,0,0,20,55,25,0,0,0,0,0,,,,
2025,47,1.3,0,0,0,2,5,80,8,5,0,0,0,0,,,,
2025,48,1.4,0,0,0,0,0,60,40,0,0,0,0,0,,,,
2025,49,1.3,,,,,,,,,,,,,,,,
2025,54,0.8,0,0,0,10,60,30,0,0,0,0,0,0,,,,
2025,56,1.3,0,0,0,0,10,80,10,0,0,0,0,0,,,,
2025,59,1.2,0,0,0,0,25,60,15,0,0,0,0,0,,,,
2025,61,1.4,0,0,0,0,20,60,20,0,0,0,0,0,,,,
2025,68,1.2,,,,,,,,,,,,,,,,
2025,70,1.2,0,0,0,0,15,80,5,0,0,0,0,0,,,,
2025,80,0.91,0,0.10183299,1.12016293,6.00814664,54.27698574,36.6598778,1.42566191,0.30549898,0.10183299,0,0,0,,,,
2025,82,1.2,0.5,0.5,1,1.5,25,50,15,5,1,0.3,0.1,0.1,,,,
2025,85,1.29312583,0.0407981,0.38232767,2.32766575,8.66969449,19.7798492,27.66592195,23.73158463,12.48233125,4.02309091,0.79366888,0.09570087,0.00736628,,,,
2025,88,1.2,9.04263056,2.54362321,8.4806088,9.25748914,10.33782415,10.33782415,18.57183914,12.18047754,8.7972604,4.99687462,2.99760019,2.45594812,,,,
2025,89,1.34,0,0,5,7,15,35,20,10,5,3,0,0,,,,
2025,91,1.25,0,0,0,0,20,50,30,0,0,0,0,0,,,,
2025,93,1.3,0,0,0,0,15,60,25,0,0,0,0,0,,,,
2025,95,1.47451565,0.04179624,0.65537651,2.66037983,7.63982147,15.52308088,22.31701112,22.69965372,16.33531551,8.31688919,2.99584538,0.76348932,0.05134083,,,,
2025,97,1,,,,,,,,,,,,,,,,
2025,98,1.1,0,0,0,5,30,55,10,0,0,0,0,0,,,,
2025,99,1.2,0,0,0,0,30,70,0,0,0,0,0,0,,,,
2025,101,1.1,,,,,,,,,,,,,,,,
2025,102,1.4,,,,,,,,,,,,,,,,
2025,103,1.2,,,,,,,,,,,,,,,,
2025,105,1.2,,,,,,,,,,,,,,,,
2025,107,1.350815,0,0,2.961e-05,0.06604328,7.58630934,56.16495492,34.54873318,1.62947346,0.00445561,6e-07,0,0,,,,
2025,109,1.3,0,0,0,0,0,95,5,0,0,0,0,0,,,,
2025,110,1.33135146,0.00024864,0.01409031,0.34507924,3.65495575,16.88115824,34.2333298,30.5925594,12.04032823,2.0772031,0.15592645,0.00505039,7.044e-05,,,,
2025,112,1.3,0,0,5,10,20,30,20,10,5,0,0,0,,,,
2025,114,1.4,,,,,,,,,,,,,,,,
2025,115,1.14153761,3.5,8.78315571,9.30377815,9.68412242,9.89335768,9.98181818,9.74426926,9.39844991,8.90479863,8.30178843,7.63315703,4.87130458,,,,
2025,117,1.32524149,,,,,,,,,,,,,,,,
2025,118,1.36522587,,,,,,,,,,,,,,,,
2025,121,1.39729848,0,0,0,5,25,50,19,1,0,0,0,0,,,,
2025,127,1,0,0,0,0,45,55,0,0,0,0,0,0,,,,
2025,128,1.1,0,0,0,5,10,80,5,0,0,0,0,0,,,,
2025,135,1.3,0,0,5,15,20,30,15,10,5,0,0,0,,,,
2025,137,1.29,0.5,0.2,2,12,17.3,45,21,2,0,0,0,0,,,,
2026,1,1.5,0,0,0,0,10,30,60,0,0,0,0,0,,,,
2026,4,1.5,5,2.5,5,5,15,20,20,15,5,2.5,2.5,2.5,,,,
2026,6,1.3,0,0,0,5,15,45,20,10,5,0,0,0,,,,
2026,7,1.2,,,,,,,,,,,,,,,,
2026,8,0.9,0,0,5,15,35,30,15,0,0,0,0,0,,,,
2026,14,1.1,8,6,9,11,14,15,12,10,7,4,2,2,,,,
2026,15,1,0,0,0,10,30,45,15,0,0,0,0,0,,,,
2026,16,1,4,4,5,10,17,21,15,10,6,4,2,2,,,,
2026,20,1.1,0,0,1,8,28,35,24,4,0,0,0,0,,,,
2026,23,1.2,1,2,4,8,15,40,20,7,2,1,0,0,,,,
2026,26,1,1,2,6,13,25,35,11,2,2,2,1,0,,,,
2026,29,1.4,0.25,0.5,1.5,9.75,18.5,23.5,23.25,12,6,3,1.5,0.25,,,,
2026,30,0.9,,,,,,,,,,,,,,,,
2026,32,1.16349719,0.01988574,0.28582217,2.30359643,10.03856696,23.92469781,31.03685197,21.94935693,8.45597019,1.77128713,0.20119572,0.012353,0.00041595,,,,
2026,33,1.3,0,0,0,3,22,45,29,1,0,0,0,0,,,,
2026,37,1.1,0,0,0,1,10,70,18,1,0,0,0,0,,,,
2026,38,0.96,0,0,0,0,0,90,10,0,0,0,0,0,,,,
2026,39,0.88824794,0,0,0,15,35,35,15,0,0,0,0,0,,,,
2026,41,1,0,0,0,0,40,55,5,0,0,0,0,0,,,,
2026,42,1.1,0,0,0,0,20,55,25,0,0,0,0,0,,,,
2026,45,0.75103685,0,0,5,20,45,20,10,0,0,0,0,0,,,,
2026,47,1.2,0,0,5,5,15,40,30,5,0,0,0,0,,,,
2026,48,1.3,0,0,0,0,0,70,30,0,0,0,0,0,,,,
2026,49,1.2,,,,,,,,,,,,,,,,
2026,54,1.2,0,0,0,0,25,50,25,0,0,0,0,0,,,,
2026,56,1.3,0,0,0,0,10,70,20,0,0,0,0,0,,,,
2026,59,0.9,0,0,0,10,60,30,0,0,0,0,0,0,,,,
2026,61,1.2,0,0,0,10,25,40,20,5,0,0,0,0,,,,
2026,68,1.3,,,,,,,,,,,,,,,,
2026,70,1.3,0,0,0,10,20,60,10,0,0,0,0,0,,,,
2026,80,1.2,0.10183299,0.71283096,2.74949084,7.53564155,22.81059063,35.43788187,22.19959267,6.00814664,2.34215886,0,0,0.10183299,,,,
2026,82,1,0.5,0.5,1,10,30,45,10,2,0.5,0.3,0.1,0.1,,,,
2026,85,0.95104066,0.49116508,2.14716173,7.185326,16.07399509,24.0487827,24.06891274,16.1144011,7.21546637,2.15978875,0.431896,0.05765429,0.00545015,,,,
2026,88,1.3,8.04359995,2.03499003,9.42289867,9.47785106,9.55484559,9.55484559,27.18943488,9.77473377,7.57653486,4.14261939,1.78347027,1.44417595,,,,
2026,89,1.16,0,3,7,10,20,35,15,5,3,2,0,0,,,,
2026,91,1.03,0,0,0,15,25,40,20,0,0,0,0,0,,,,
2026,93,1.2,0,0,0,5,25,40,25,5,0,0,0,0,,,,
2026,95,1.61155923,0.04643348,0.61404826,2.33166638,6.50205999,13.31744257,20.03489307,22.13664081,17.96366308,10.70623019,4.68637185,1.50659114,0.15395918,,,,
2026,97,0.9,,,,,,,,,,,,,,,,
2026,98,0.8,0,0,5,20,35,35,5,0,0,0,0,0,,,,
2026,99,1.2,0,0,0,0,20,70,10,0,0,0,0,0,,,,
2026,101,1.1,,,,,,,,,,,,,,,,
2026,102,1.1,,,,,,,,,,,,,,,,
2026,103,0.9,,,,,,,,,,,,,,,,
2026,105,1,,,,,,,,,,,,,,,,
2026,107,0.992273,0.03053278,3.69780342,7.66258925,15.1306288,21.55583171,22.15880719,16.43635428,8.7963397,3.39589245,0.94545665,0.18976378,0,,,,
2026,109,1.4,0,0,0,0,10,35,45,10,0,0,0,0,,,,
2026,110,1.22597702,9.23219124,5.65177476,7.59087345,9.40414286,10.74651529,11.32758523,11.01357601,9.87735473,8.1709776,6.2348799,4.38836099,6.36176791,,,,
2026,112,1.2,0,0,5,10,20,30,20,10,5,0,0,0,,,,
2026,114,1.1,,,,,,,,,,,,,,,,
2026,115,0.91499279,3.5,9.03402288,9.49560621,9.80152182,9.92655739,9.86017845,9.60799382,9.19097311,8.64256786,8.0042843,7.32052001,5.61577415,,,,
2026,117,1.00996827,,,,,,,,,,,,,,,,
2026,118,0.90767025,,,,,,,,,,,,,,,,
2026,121,1.10780076,1,1,4,20,24,26,17,6,1,0,0,0,,,,
2026,127,1,0,5,7.5,10,20,25,20,12.5,0,0,0,0,,,,
2026,128,1.1,1,2,4,10,25,30,15,6,4,2,1,0,,,,
2026,135,0.9,0,2.5,7.5,17.5,25,20,17.5,7.5,2.5,0,0,0,,,,
2026,137,1.25,2.0010005,3.00150075,4.002001,5.00250125,12.006003,30.0150075,29.01450725,9.80490245,3.42171086,1.23061531,0.3801901,0.12006003,,,,
2026Q2,1,1.4,,,,,,,,,,,,,,,,
2026Q2,4,1.2,5,2.5,5,7.5,15,20,20,12.5,5,2.5,2.5,2.5,,,,
2026Q2,6,1.1,0,0,0,10,25,45,15,5,0,0,0,0,,,,
2026Q2,7,1.1,,,,,,,,,,,,,,,,
2026Q2,8,0.7,0,0,5,25,40,25,5,0,0,0,0,0,,,,
