INFLATION EXPECTATIONS; YEAR-ON-YEAR CHANGE IN HICP,,,,,,,,,,,,,,,,,,
TARGET_PERIOD,FCT_SOURCE,POINT,TN0_8,FN0_7TN0_3,FN0_2T0_2,F0_3T0_7,F0_8T1_2,F1_3T1_7,F1_8T2_2,F2_3T2_7,F2_8T3_2,F3_3T3_7,F3_8T4_2,F4_3T4_7,F4_8,,,
2025,32,1.98473817,1.7847667,2.45733232,4.67086908,7.71403671,11.06932186,13.8012794,14.9513008,14.07345535,11.51022998,8.17949863,5.05039416,2.70941081,2.0281042,,,
2025,33,2.1,0,0,0,0,5,10,70,10,5,0,0,0,0,,,
2025,37,2.2,0,0,0,0,0,13,50,35,2,0,0,0,0,,,
2025,38,2.09,0,0,0,0,0,20,80,0,0,0,0,0,0,,,
2025,39,1.78424996,0,0,0,0,0,35,55,10,0,0,0,0,0,,,
2025,41,1.9,0,0,0,0,0,45,40,15,0,0,0,0,0,,,
2025,45,1.54700516,0,0,0,0,25,50,15,10,0,0,0,0,0,,,
2025,47,1.6,0,0,0,5,15,45,25,5,5,0,0,0,0,,,
2025,48,2,0,0,0,0,0,20,70,10,0,0,0,0,0,,,
2025,49,2,,,,,,,,,,,,,,,,
2025,54,2.125,0,0,0,0,10,15,30,30,15,0,0,0,0,,,
2025,56,1.75,0,0,0,0,0,30,50,20,0,0,0,0,0,,,
2025,61,2.2,0,0,0,0,5,20,35,25,15,0,0,0,0,,,
2025,63,2.1,0,0,0,0,5,10,50,30,5,0,0,0,0,,,
2025,68,1.8,,,,,,,,,,,,,,,,
2025,80,2,0,0,0.81466395,4.68431772,12.42362525,24.43991853,22.30142566,20.97759674,10.28513238,3.2586558,0.61099796,0.20366599,0,,,
2025,82,1.9,0.05002501,0.15007504,0.20010005,0.50025013,7.50375188,25.01250625,50.02501251,15.00750375,0.8004002,0.4002001,0.20010005,0.10005003,0.05002501,,,
2025,84,2,0,0,0,0,5,20,50,20,5,0,0,0,0,,,
2025,85,1.77072132,1e-08,2.187e-05,0.00716045,0.52865269,9.1133469,38.28508974,40.52370602,10.82415607,0.70700941,0.01081938,3.742e-05,3e-08,0,,,
2025,88,2.07,0,0,0.55984706,2.14848824,6.87253735,15.04246108,22.27591456,25.51153021,17.59314427,7.41566167,2.08041557,0.5,0,,,
2025,89,2.2,0,0,0,0,5,20,30,20,15,10,0,0,0,,,
2025,90,2,0,0,0,1,2,30,40,15,10,1,1,0,0,,,
2025,91,2.06,0,0,0,0,6,15,45,30,4,0,0,0,0,,,
2025,93,2.2,0,0,0,0,0,20,40,30,10,0,0,0,0,,,
2025,95,2.62956467,5.6e-07,0.0002841,0.00857875,0.14324063,1.32500836,6.78082556,19.20293186,30.09355721,26.0975975,12.52415828,3.3259643,0.48877348,0.0090794,,,
2025,97,1.5,,,,,,,,,,,,,,,,
2025,98,2.2,0,0,0,5,5,10,30,30,15,5,0,0,0,,,
2025,99,1.9,0,0,0,0,0,20,70,10,0,0,0,0,0,,,
2025,101,1.8,0,0,0,0,5,35,45,10,5,0,0,0,0,,,
2025,102,1.8,0,0,0,0,15,25,40,15,5,0,0,0,0,,,
2025,103,2,,,,,,,,,,,,,,,,
2025,105,2.2,,,,,,,,,,,,,,,,
2025,107,1.9,0.02009459,0,1.9419207,6.47567382,14.71680362,22.80283299,24.09384868,17.3611217,8.5296618,2.85639031,0.65165178,0.1,0.45,,,
2025,110,2.05895303,4.18417154,4.61002622,6.12124678,8.45823174,10.60207173,12.05519209,12.4345539,11.63480389,9.87553157,7.60385614,5.31102574,3.36505996,3.74422869,,,
2025,114,2,,,,,,,,,,,,,,,,
2025,115,2.1,3.16666667,4.60824581,7.64165463,8.48005368,10.11125557,11.24869817,11.65666161,11.50680851,10.10688094,8.47462568,6.65264527,4.92043989,1.42536357,,,
2025,117,1.6,,,,,,,,,,,,,,,,
2025,118,1.3,,,,,,,,,,,,,,,,
2025,121,1.75858057,,,,,,,,,,,,,,,,
2025,127,2.1,0,0,0,0,10,20,45,20,5,0,0,0,0,,,
2025,128,2.2,1,2,2,4,6,12,25,20,17,5,2,2,2,,,
2025,135,2,0,0,0,2.5,7.5,22.5,35,22.5,7.5,2.5,0,0,0,,,
2025,137,1.8205496,0.01202292,0.14289937,1.0873825,4.06649245,12.44278488,22.23446512,27.03668081,17.76483575,9.1552172,3.76497462,2.26628471,0.02453438,0.00142528,,,
2025Sep,1,2,,,,,,,,,,,,,,,,
2025Sep,4,2,2.5,2.5,5,7.5,10,12.5,15,12.5,10,7.5,5,2.5,7.5,,,
2025Sep,5,1.6,0,0,0,10,25,30,20,10,5,0,0,0,0,,,
2025Sep,6,1.9,0,0,0,5,10,25,35,20,5,0,0,0,0,,,
2025Sep,8,1.9,0,0,0,2,15,23,35,17,5,3,0,0,0,,,
2025Sep,14,1.2,2,3,8,15,19,21,16,9,4,2,1,0,0,,,
2025Sep,16,1.4,2,4,5,12,15,17,15,11,8,5,3,2,1,,,
2025Sep,20,2.1,0,0,0,2,7,18,35,25,11,2,0,0,0,,,
2025Sep,23,2.6318555,0,0,0,3,5,10,20,25,17,10,5,3,2,,,
2025Sep,26,1.7,0,1,3,10,15,25,25,10,5,3,2,1,0,,,
2025Sep,33,2.1,0,0,0,0,4,11,70,11,4,0,0,0,0,,,
2025Sep,37,2.3,0,0,0,0,0,4,39,55,2,0,0,0,0,,,
2025Sep,38,2.05,,,,,,,,,,,,,,,,
2025Sep,39,1.79174439,0,0,0,0,10,35,35,15,5,0,0,0,0,,,
2025Sep,47,1.7,,,,,,,,,,,,,,,,
2025Sep,48,2,0,0,0,0,0,20,70,10,0,0,0,0,0,,,
2025Sep,49,2.2,,,,,,,,,,,,,,,,
2025Sep,54,2.075,0,0,0,0,10,20,30,25,15,0,0,0,0,,,
2025Sep,56,1.8,0,0,0,0,5,25,50,15,5,0,0,0,0,,,
2025Sep,61,2,0,0,0,0,7.5,25,35,22.5,10,0,0,0,0,,,
2025Sep,63,2,0,0,0,0,5,20,45,25,5,0,0,0,0,,,
2025Sep,68,1.8,,,,,,,,,,,,,,,,
2025Sep,82,2,0.05002501,0.15007504,0.30015008,0.50025013,7.50375188,15.00750375,55.02751376,15.00750375,5.50275138,0.50025013,0.30015008,0.10005003,0.05002501,,,
2025Sep,84,2,0,0,0,0,8,20,45,20,7,0,0,0,0,,,
2025Sep,85,1.87852311,0,0,2.709e-05,0.0257663,2.63037165,31.9691644,52.72286163,12.28530858,0.36527844,0.00122147,4.2e-07,0,0,,,
2025Sep,88,2.1,0.5,0.05806006,1.65165427,4.36274087,9.9797918,14.52933862,18.5535105,20.99729499,15.27296234,9.30399695,3.13412774,1.15652186,0.5,,,
2025Sep,89,2.2,0,0,0,5,10,15,25,20,12.5,7.5,5,0,0,,,
2025Sep,90,2,0,0,0,1,3,15,50,20,10,1,0,0,0,,,
2025Sep,91,2,0,0,0,0,5,22,46,22,5,0,0,0,0,,,
2025Sep,93,2.2,0,0,0,0,0,20,40,30,10,0,0,0,0,,,
2025Sep,95,2.69751585,3e-07,0.00017083,0.00559046,0.10115866,1.01410515,5.62433255,17.2615587,29.31635986,27.55250535,14.32957016,4.12407209,0.6568109,0.01376499,,,
2025Sep,98,2.1,0,0,0,0,5,15,35,35,10,0,0,0,0,,,
2025Sep,99,1.9,,,,,,,,,,,,,,,,
2025Sep,102,1.7,,,,,,,,,,,,,,,,
2025Sep,103,2.2,,,,,,,,,,,,,,,,
2025Sep,107,1.7,0.20938518,1.46736137,4.33442099,9.66979464,16.2952235,20.74453499,19.9511452,14.4960401,7.95648825,3.29863623,1.03280436,0.24416519,0.3,,,
2025Sep,110,2.0247627,6.80312857,3.36925541,5.73530527,7.52326213,9.16144041,10.35689416,10.86935341,10.58976565,9.57805701,8.04223506,8.28101856,3.90358057,5.78670379,,,
2025Sep,114,2.07,,,,,,,,,,,,,,,,
2025Sep,115,2.1,2.86666667,4.45891553,7.43253533,8.3067649,9.97001822,11.16746131,11.65286253,11.55102539,10.24357139,8.64620202,6.829381,5.07838782,1.7962079,,,
2025Sep,117,1.6,,,,,,,,,,,,,,,,
2025Sep,118,1.1,,,,,,,,,,,,,,,,
2025Sep,121,1.66087625,,,,,,,,,,,,,,,,
2025Sep,127,2.3,0,0,0,0,0,0,25,50,25,0,0,0,0,,,
2025Sep,128,2.2,1,2,2,4,6,12,25,20,17,5,2,2,2,,,
2025Sep,135,2.1,0,0,0,2.5,5,20,30,25,12.5,5,0,0,0,,,
2025Sep,137,1.83400435,0.06189398,0.39761093,0.92491278,4.38635091,12.49856138,22.54924887,25.02807612,18.54281186,9.77417559,4.00537478,1.70464227,0.11301982,0.0133207,,,
2026,1,2,0,0,0,0,0,20,60,20,0,0,0,0,0,,,
2026,2,2,0,0,0,0,5,20,50,20,5,0,0,0,0,,,
2026,4,2,2.5,2.5,5,7.5,10,12.5,15,12.5,10,7.5,5,2.5,7.5,,,
2026,5,1.7,0,0,0,10,15,25,25,15,10,0,0,0,0,,,
2026,6,1.9,0,0,5,5,10,15,35,20,5,5,0,0,0,,,
2026,7,2.2,,,,,,,,,,,,,,,,
2026,8,1.9,0,0,1,5,13,22,25,18,8,4,3,1,0,,,
2026,14,1.8,1,2,5,8,13,17,18,15,11,6,3,1,0,,,
2026,15,2.25,0,0,0,5,10,15,20,20,15,10,5,0,0,,,
2026,16,1.4,0,2,3,9,14,17,15,11,8,7,6,5,3,,,
2026,20,2,0,0,0,0,10,25,35,15,10,5,0,0,0,,,
2026,26,1.6,1,2,5,10,13,25,22,10,5,4,2,1,0,,,
2026,32,2.01423134,2.32975574,2.75794853,4.88943484,7.65949366,10.60262661,12.96884065,14.01730547,13.38764434,11.29847205,8.4257776,5.55230021,3.23299968,2.8774006,,,
2026,33,1.9,0,0,0,3,4,12,62,12,4,3,0,0,0,,,
2026,37,2.2,0,0,0,0,1,14,59,25,1,0,0,0,0,,,
2026,38,2.03,0,0,0,0,0,10,90,0,0,0,0,0,0,,,
2026,39,1.96718076,0,0,0,0,0,20,60,15,5,0,0,0,0,,,
2026,41,2,0,0,0,0,5,25,45,20,5,0,0,0,0,,,
2026,45,1.6484375,0,0,0,10,20,30,20,10,5,5,0,0,0,,,
2026,49,2,,,,,,,,,,,,,,,,
2026,54,1.775,0,0,0,15,15,15,25,15,15,0,0,0,0,,,
2026,56,1.8,0,0,0,0,5,25,50,15,5,0,0,0,0,,,
2026,63,2.2,0,0,0,0,5,10,40,35,10,0,0,0,0,,,
2026,68,2,,,,,,,,,,,,,,,,
2026,80,2.1,0.20366599,0.71283096,1.6293279,6.00814664,11.91446029,16.598778,16.598778,19.24643585,14.86761711,6.82281059,3.3604888,1.32382892,0.71283096,,,
2026,82,2,0.05002501,0.15007504,0.30015008,0.50025013,7.50375188,15.00750375,55.02751376,15.00750375,5.50275138,0.50025013,0.30015008,0.10005003,0.05002501,,,
2026,84,1.9,0,0,0,0,10,20,40,20,10,0,0,0,0,,,
2026,85,2.01961279,2.8e-07,8.819e-05,0.00965793,0.36628163,4.88303594,23.25606699,40.10196353,25.17628388,5.7271445,0.46599902,0.01334516,0.00013249,4.5e-07,,,
2026,88,1.95,0.5,1.45205286,2.6721919,6.36079896,10.6177312,14.14887763,15.99469353,17.67705523,13.59811123,9.5798898,4.7456488,1.58026182,1.07268703,,,
2026,89,2,0,0,2.5,5,10,20,25,20,10,5,2.5,0,0,,,
2026,90,1.7,0,0,0,1,15,40,30,10,3,1,0,0,0,,,
2026,91,1.85,0,0,0,5,10,25,35,20,5,0,0,0,0,,,
2026,93,2,0,0,0,0,5,30,40,20,5,0,0,0,0,,,
2026,95,2.16165993,0.00085459,0.04899316,0.41793839,2.28495071,8.01524567,18.02490233,25.99017673,24.02845103,14.24369116,5.41376689,1.31934017,0.20615518,0.00553399,,,
2026,97,1.7,,,,,,,,,,,,,,,,
2026,98,2.3,0,0,0,5,5,10,25,30,20,5,0,0,0,,,
2026,99,2,0,0,0,0,0,20,70,10,0,0,0,0,0,,,
2026,102,1.9,0,0,0,0,15,25,35,20,5,0,0,0,0,,,
2026,103,2,,,,,,,,,,,,,,,,
2026,105,1.9,,,,,,,,,,,,,,,,
2026,107,1.8,0.03153166,1.06624451,3.51138158,8.58232542,15.5712425,20.97452067,20.97691076,15.57656665,8.58721754,3.51418474,1.06733934,0.24053463,0.3,,,
2026,110,2.03732149,7.41564202,5.53620377,6.41019839,8.04349947,9.41708185,10.28692531,10.48462424,9.97052942,8.84670554,7.32390635,5.65720113,4.07716013,6.53032237,,,
2026,114,1.5,,,,,,,,,,,,,,,,
2026,115,2,3.16666667,4.90029316,8.04282859,8.80446685,10.3666614,11.38379143,11.64224834,11.40204882,9.83422138,8.1437105,6.31926642,4.62769538,1.36610107,,,
2026,117,1.5,,,,,,,,,,,,,,,,
2026,118,1.7,,,,,,,,,,,,,,,,
2026,121,1.85603959,,,,,,,,,,,,,,,,
2026,127,2.1,0,0,1,6,12,20,25,15,9,5,4,2,1,,,
2026,128,2.1,1,2,3,5,8,12,25,20,12,6,2,2,2,,,
2026,137,2.04073083,0.00704818,0.23601415,1.46555794,6.16867033,11.60549686,17.09351017,19.70875218,17.78915603,13.56855293,7.45168568,3.50932402,1.01978533,0.3764462,,,
2026Sep,1,2,,,,,,,,,,,,,,,,
2026Sep,4,2,2.5,2.5,5,7.5,10,12.5,15,12.5,10,7.5,5,2.5,7.5,,,
2026Sep,5,1.8,0,0,0,10,15,25,25,15,10,0,0,0,0,,,
2026Sep,6,2,0,0,0,5,10,15,35,20,10,5,0,0,0,,,
2026Sep,8,1.9,0,0,1,5,13,22,25,18,8,4,3,1,0,,,
2026Sep,14,1.8,2,2,5,8,13,16,17,15,10,7,3,1,1,,,
2026Sep,16,1.4,0,2,3,9,14,17,15,11,8,7,6,5,3,,,
2026Sep,20,2,0,0,0,2,10,25,35,15,10,3,0,0,0,,,
2026Sep,26,1.6,1,2,5,10,13,25,22,10,5,4,2,1,0,,,
2026Sep,33,1.9,0,0,0,4,6,10,60,10,6,4,0,0,0,,,
2026Sep,37,2.2,0,0,0,0,1,18,58,22,1,0,0,0,0,,,
2026Sep,39,2.08512337,0,0,0,0,10,15,45,25,5,0,0,0,0,,,
2026Sep,49,2,,,,,,,,,,,,,,,,
2026Sep,54,1.85,0,0,0,10,12.5,20,25,20,12.5,0,0,0,0,,,
2026Sep,56,1.8,0,0,0,0,5,25,50,15,5,0,0,0,0,,,
2026Sep,63,2.2,0,0,0,0,5,10,40,35,10,0,0,0,0,,,
2026Sep,68,2,,,,,,,,,,,,,,,,
2026Sep,82,1.9,0.05002501,0.15007504,0.20010005,0.50025013,7.50375188,20.010005,55.02751376,15.00750375,0.8004002,0.4002001,0.20010005,0.10005003,0.05002501,,,
2026Sep,84,2,0,0,0,0,10,20,40,20,10,0,0,0,0,,,
2026Sep,85,2.10397291,0,2e-07,0.00017833,0.03541938,1.6027292,17.17133074,45.43729936,30.43824127,5.10634148,0.20652471,0.00193128,4.04e-06,0,,,
2026Sep,88,2,0.5,1.57558318,2.78803763,6.59683483,10.50916403,14.06121066,15.69220134,17.44105949,13.41135869,9.62678342,4.82480712,1.7204377,1.25252192,,,
2026Sep,89,1.8,0,1.25,3.75,7.5,15,20,20,15,10,5,2.5,0,0,,,
2026Sep,90,1.7,0,0,0,1,15,40,30,10,3,1,0,0,0,,,
2026Sep,91,1.73,0,0,0,5,10,35,35,15,0,0,0,0,0,,,
2026Sep,95,2.15574083,0.0008858,0.05038299,0.42753895,2.32517656,8.11354598,18.15021513,26.03353133,23.94223107,14.11810423,5.33787476,1.29401886,0.20113751,0.00535685,,,
2026Sep,98,2.2,0,0,0,5,5,15,25,30,15,5,0,0,0,,,
2026Sep,99,1.9,,,,,,,,,,,,,,,,
2026Sep,103,2,,,,,,,,,,,,,,,,
2026Sep,107,1.8,0.41718365,1.7472444,4.56031829,9.35028861,15.06191445,19.0627583,18.95633124,14.81103877,9.09214306,4.38501257,1.66135254,0.49441413,0.4,,,
2026Sep,110,2.0667681,7.92982497,5.54815305,6.30767869,7.82232528,9.09418644,9.91182572,10.12757267,9.70105591,8.71153192,7.33384686,5.7880297,4.28243758,7.44153121,,,
2026Sep,114,1.41,,,,,,,,,,,,,,,,
2026Sep,115,1.9,3.16666667,5.0932784,8.30237536,9.00866477,10.5210044,11.45680804,11.61805829,11.32072379,9.65090119,7.92856823,6.10745062,4.44511937,1.38038088,,,
2026Sep,117,1.5,,,,,,,,,,,,,,,,
2026Sep,118,1.7,,,,,,,,,,,,,,,,
2026Sep,121,1.8549307,,,,,,,,,,,,,,,,
2026Sep,127,2.1,0,0,1,6,12,20,25,15,9,5,4,2,1,,,
2026Sep,128,2.1,1,2,3,5,8,12,25,20,12,6,2,2,2,,,
2026Sep,137,1.94836901,0.34839135,1.04796327,1.57442418,5.06756864,11.20834981,17.89001157,20.71495249,18.00785964,12.48585651,7.07176263,3.01229308,1.31353904,0.25702778,,,
2029,1,2,0,0,0,0,0,20,60,20,0,0,0,0,0,,,
2029,4,2,2.5,2.5,5,7.5,10,12.5,15,12.5,10,7.5,5,2.5,7.5,,,
2029,5,2,0,0,0,5,10,20,30,20,10,5,0,0,0,,,
2029,6,2,0,0,0,0,10,20,40,20,10,0,0,0,0,,,
2029,7,2.2,,,,,,,,,,,,,,,,
2029,8,2,0,0,1,3,9,22,30,22,9,3,1,0,0,,,
2029,14,2.9,0,0,1,2,5,9,13,15,17,15,11,7,5,,,
2029,15,2.25,0,0,5,5,10,10,20,20,10,10,5,5,0,,,
2029,16,1.7,3,5,7,11,17,20,18,9,4,3,2,1,0,,,
2029,20,1.9,0,0,0,5,14,20,30,20,8,3,0,0,0,,,
2029,26,1.85,0,1,3,5,14,24,24,16,6,4,2,1,0,,,
2029,33,2,0,0,0,5,10,15,40,15,10,5,0,0,0,,,
2029,37,2.2,0,0,0,0,1,12,60,26,1,0,0,0,0,,,
2029,38,2.1,0,0,0,0,0,20,80,0,0,0,0,0,0,,,
2029,39,1.96341576,0,0,0,0,10,20,50,15,5,0,0,0,0,,,
2029,45,1.93916068,0,0,0,5,10,20,30,20,10,5,0,0,0,,,
2029,48,1.8,,,,,,,,,,,,,,,,
2029,49,2,,,,,,,,,,,,,,,,
2029,54,1.85,0,0,0,0,15,30,30,20,5,0,0,0,0,,,
2029,56,1.9,0,0,0,0,5,25,50,15,5,0,0,0,0,,,
2029,63,2.1,0,0,0,0,5,10,50,30,5,0,0,0,0,,,
2029,68,2,,,,,,,,,,,,,,,,
2029,80,1.9,1.6293279,2.13849287,5.90631365,9.9796334,12.32179226,15.27494908,12.62729124,14.35845214,9.9796334,7.02647658,4.58248473,2.34215886,1.83299389,,,
2029,82,2,0.4,0.5,1,2,6,20,40,25,2.5,1,0.8,0.5,0.3,,,
2029,84,2,0,0,0,0,3,20,55,20,2,0,0,0,0,,,
2029,85,2,0.02935554,0.21643458,1.18951204,4.47321013,11.51655889,20.30795696,24.53394369,20.30795696,11.51655889,4.47321013,1.18951204,0.21643458,0.02935554,,,
2029,88,2,0.5,1.86408566,3.42806288,6.71443573,10.2001781,13.85348031,15.11891679,16.99697157,13.22779475,9.67824029,4.86948183,2.06255482,1.48579727,,,
2029,89,2,0,0,2.5,5,10,20,25,20,10,5,2.5,0,0,,,
2029,90,1.9,0,0,0,1,5,35,35,15,5,3,1,0,0,,,
2029,91,1.5,0,0,5,5,20,35,25,10,0,0,0,0,0,,,
2029,95,2.02901328,0.02909983,0.42819865,1.74822224,5.24063007,11.543025,18.67124462,22.18121823,19.35334389,12.4018115,5.83677203,2.01752456,0.51218095,0.03672844,,,
2029,98,2.1,0,0,0,5,10,20,30,25,5,5,0,0,0,,,
2029,99,2,0,0,0,0,0,20,70,10,0,0,0,0,0,,,
2029,101,1.7,,,,,,,,,,,,,,,,
2029,102,1.9,0,0,0,0,15,25,40,15,5,0,0,0,0,,,
2029,103,2,,,,,,,,,,,,,,,,
2029,107,2,,,,,,,,,,,,,,,,
2029,110,2.2,6.71893901,5.03613224,5.88402105,7.46894305,8.87299623,9.86524438,10.26530634,9.99683531,9.11128624,7.77182967,6.20430469,4.63541884,8.16874295,,,
2029,114,2.2,,,,,,,,,,,,,,,,
2029,117,2,,,,,,,,,,,,,,,,
2029,118,2,,,,,,,,,,,,,,,,
2029,121,2,0,0,0,0.5,4,10,75,8,2,0.5,0,0,0,,,
2029,127,2.1,0,0,1,6,12,20,25,15,9,5,4,2,1,,,
2029,128,2.1,1,2,3,5,8,12,25,20,12,6,2,2,2,,,
2029,135,2,0,0,0,2.5,7.5,22.5,35,22.5,7.5,2.5,0,0,0,,,
2029,137,2,0.01202066,0.6245406,2.38169022,6.55827752,12.09472075,17.46224722,19.73630912,17.46224722,12.09472075,6.55741504,3.28264411,1.42411333,0.30905346,,,
,,,,,,,,,,,,,,,,,,
CORE INFLATION EXPECTATIONS; YEAR-ON-YEAR CHANGE IN CORE,,,,,,,,,,,,,,,,,,
TARGET_PERIOD,FCT_SOURCE,POINT,TN0_8,FN0_7TN0_3,FN0_2T0_2,F0_3T0_7,F0_8T1_2,F1_3T1_7,F1_8T2_2,F2_3T2_7,F2_8T3_2,F3_3T3_7,F3_8T4_2,F4_3T4_7,F4_8,,,
2024,1,2.8,0,0,0,0,0,0,0,35,65,0,0,0,0,,,
2024,2,2.6,0,0,0,0,0,10,10,45,35,0,0,0,0,,,
2024,4,2.9,0,0,0,0,0,0,0,5,90,5,0,0,0,,,
2024,5,2.9,0,0,0,0,0,0,0,20,80,0,0,0,0,,,
2024,6,2.8,0,0,0,0,0,0,0,50,50,0,0,0,0,,,
2024,8,2.9,0,0,0,0,0,0,0,25,75,0,0,0,0,,,
2024,14,3.1,0,0,0,0,0,0,0,0,92,8,0,0,0,,,
2024,15,2.8,0,0,0,0,0,5,15,25,30,20,5,0,0,,,
