INFLATION EXPECTATIONS; YEAR-ON-YEAR CHANGE IN HICP,,,,,,,,,,,,,,,,,,
TARGET_PERIOD,FCT_SOURCE,POINT,TN1_0,FN1_0TN0_6,FN0_5TN0_1,F0_0T0_4,F0_5T0_9,F1_0T1_4,F1_5T1_9,F2_0T2_4,F2_5T2_9,F3_0T3_4,F3_5T3_9,F4_0T4_4,F4_5T4_9,F5_0,,
2025,101,2.1,0,0,0,0,0,5,25,45,20,5,0,0,0,0,,
2025,102,2,0,0,0,0,0,15,25,35,20,5,0,0,0,0,,
2025,103,2.1,,,,,,,,,,,,,,,,
2025,105,2.2,,,,,,,,,,,,,,,,
2025,107,1.85595019,1.88816168,2.383699,4.37964084,7.0911648,10.11794282,12.7222836,14.09736197,13.76611295,11.8463709,8.98377185,6.00384434,3.53585511,1.83505855,1.34873158,,
2025,108,1.116053,0,0,2.97,12.49,22.25,28.84,20.78,10.89,1.78,0,0,0,0,0,,
2025,109,2,0,0,0,0,0,15,30,40,10,5,0,0,0,0,,
2025,110,1.97345602,2.69974441,2.63306391,4.34833811,6.51410003,8.85229991,10.91263017,12.20323831,12.3792253,11.39159694,9.50929319,7.20084946,4.94641037,3.08223823,3.32697166,,
2025,112,2.3,0,0,0,0,5,10,20,30,20,10,5,0,0,0,,
2025,115,2.1,1.15384615,3.0154723,4.92972083,6.65044927,8.45461093,10.06669328,11.18939265,11.59203827,11.18768089,10.06363482,8.45080924,6.64655299,4.92624829,1.6728501,,
2025,117,1.8,,,,,,,,,,,,,,,,
2025,118,1.2,,,,,,,,,,,,,,,,
2025,119,2,0,0,0,0,0,5,10,70,10,5,0,0,0,0,,
2025,121,2.04226534,0,1,2,4,8,14,22,22,15,6,3,1,1,1,,
2025,127,2.1,0,0,0,0,0,10,20,40,20,10,0,0,0,0,,
2025,128,2.2,1,1,2,3,5,8,15,30,20,7,2,2,2,2,,
2025,135,2.2,0,0,0,0,5,15,17.5,30,17.5,10,5,0,0,0,,
2025,137,2.01089928,0.32728823,1.01532584,3.2029046,5.84784903,9.22930092,12.583862,14.82518195,15.09138063,13.27397443,10.08822005,7.02470506,3.95882434,2.0427425,1.48844042,,
2025Jun,6,2.1,0,0,0,0,5,10,25,35,20,5,0,0,0,0,,
2025Jun,8,1.8,0,0,0,2,8,20,28,25,10,5,2,0,0,0,,
2025Jun,14,1.9,0,1,2,5,10,16,21,19,14,8,3,1,0,0,,
2025Jun,16,2.3,0,1,1,2,3,8,14,17,16,13,10,8,5,2,,
2025Jun,20,2,0,0,0,0,5,15,22,30,18,10,0,0,0,0,,
2025Jun,23,2.6,0,0,0,2,4,8,15,18,19,17,10,6,1,0,,
2025Jun,24,1.9,0,0,0,4,9,23,24,14,12,8,3,2,1,0,,
2025Jun,26,1.8,0,0,2,3,10,18,25,21,10,5,3,2,1,0,,
2025Jun,29,2.02,0,1.5,2.5,3,5,13,22,24,12.5,7.5,5,2.5,1,0.5,,
2025Jun,33,2.2,0,0,0,0,0,4,11,70,11,4,0,0,0,0,,
2025Jun,37,2.4,0,0,0,0,0,0,10,42,38,10,0,0,0,0,,
2025Jun,39,1.80947015,0,0,0,0,0,30,50,20,0,0,0,0,0,0,,
2025Jun,45,1.1727789,0,0,0,0,20,60,20,0,0,0,0,0,0,0,,
2025Jun,47,1.8,,,,,,,,,,,,,,,,
2025Jun,48,1.8,0,0,0,0,0,0,70,30,0,0,0,0,0,0,,
2025Jun,49,2.3,,,,,,,,,,,,,,,,
2025Jun,54,1.95,0,0,0,5,10,15,20,20,15,10,5,0,0,0,,
2025Jun,56,1.9,0,0,0,0,0,20,30,30,20,0,0,0,0,0,,
2025Jun,68,1.9,,,,,,,,,,,,,,,,
2025Jun,82,2.3,0.1,0.2,0.3,0.4,0.5,15,17,35,30,0.5,0.4,0.3,0.2,0.1,,
2025Jun,84,2.1,0,0,0,0,0,15,30,40,15,0,0,0,0,0,,
2025Jun,88,2.08402581,0.5,1.00509702,1.76513553,4.10546882,7.68088779,9.77439397,14.20161277,14.71930671,16.17559272,12.28110647,9.27846424,4.87806549,2.06709768,1.56777078,,
2025Jun,89,1.9,0,0,0,0,5,20,30,20,15,10,0,0,0,0,,
2025Jun,91,2.2,0,0,0,0,0,5,22,46,22,5,0,0,0,0,,
2025Jun,93,1.9,0,0,0,0,0,12.5,40,40,7.5,0,0,0,0,0,,
2025Jun,95,3.54247457,0,1e-08,7.9e-07,5.578e-05,0.00216704,0.04658968,0.55428572,3.64920852,13.29488817,26.80351274,29.90334398,18.46157782,6.30723323,0.97713653,,
2025Jun,98,2.9,0,0,0,0,0,0,10,20,40,25,5,0,0,0,,
2025Jun,99,2.5,,,,,,,,,,,,,,,,
2025Jun,102,2.3,,,,,,,,,,,,,,,,
2025Jun,103,1.9,,,,,,,,,,,,,,,,
2025Jun,107,1.96954001,2.2544144,2.47651736,4.29411992,6.67394612,9.29756169,11.61007125,12.99514774,13.03792941,11.72511505,9.45161817,6.8292773,4.42304423,2.56769652,2.36354084,,
2025Jun,108,1.29045,0,0,0.94,9.12,18.82,28.06,24.18,14.35,4.53,0,0,0,0,0,,
2025Jun,109,1.9,0,0,0,0,0,15,30,40,10,5,0,0,0,0,,
2025Jun,110,2.00995299,4.51336274,3.24317792,4.76527638,6.50413142,8.24659887,9.71281528,10.62674663,10.80041873,10.19684823,8.94285783,7.28570385,5.51380264,3.87627897,5.77198051,,
2025Jun,112,2.4,0,0,0,0,5,10,20,30,20,10,5,0,0,0,,
2025Jun,115,2.2,1.15384615,2.9108531,4.76876541,6.46874032,8.2759314,9.92124168,11.10571164,11.5879282,11.26404001,10.20414005,8.62759251,6.82917483,5.09002781,1.79200688,,
2025Jun,117,1.9,,,,,,,,,,,,,,,,
2025Jun,118,1.13,,,,,,,,,,,,,,,,
2025Jun,119,1.9,,,,,,,,,,,,,,,,
2025Jun,121,2.21081301,0,1,2,4,8,14,22,22,15,6,3,1,1,1,,
2025Jun,127,2.6,0,0,0,0,0,0,0,25,50,25,0,0,0,0,,
2025Jun,128,2.2,1,1,2,3,5,8,15,30,20,7,2,2,2,2,,
2025Jun,135,2,0,0,0,2.5,5,15,25,30,15,5,2.5,0,0,0,,
2025Jun,137,2.088,0.21672916,0.40724794,1.5734767,3.82565949,7.82089521,13.05167705,16.912465,17.88747691,15.44168273,11.28025003,6.65706713,3.13679274,1.32492461,0.46365529,,
2026,1,2,0,0,0,0,0,0,45,45,10,0,0,0,0,0,,
2026,6,2,0,0,0,5,5,15,25,25,15,5,5,0,0,0,,
2026,7,2.2,,,,,,,,,,,,,,,,
2026,8,1.9,0,0,2,5,8,15,25,20,15,5,3,2,0,0,,
2026,14,1.8,1,1,3,7,11,15,17,17,13,8,4,2,1,0,,
2026,15,2.2,0,0,0,5,10,10,10,20,20,15,10,0,0,0,,
2026,16,1.3,0,2,3,9,12,17,15,11,8,7,6,4,4,2,,
2026,20,1.9,0,0,0,0,5,21,30,20,14,10,0,0,0,0,,
2026,23,2.8,0,0,0,1,2,3,12,17,19,17,15,10,3,1,,
2026,24,2.2,0,0,0,2,4,16,19,20,18,15,3,2,1,0,,
2026,26,1.8,0,2,3,5,10,12,22,22,12,5,4,2,1,0,,
2026,29,2,0,1.5,2.5,3,7,12.5,22,22,13,7.5,5,2.5,1,0.5,,
2026,33,2,0,0,0,0,3,4,12,62,12,4,3,0,0,0,,
2026,37,2.2,0,0,0,0,0,1,21,52,24,2,0,0,0,0,,
2026,38,2.15,0,0,0,0,0,0,30,70,0,0,0,0,0,0,,
2026,39,1.83866402,0,0,0,0,0,0,35,55,10,0,0,0,0,0,,
2026,41,2,0,0,0,0,5,10,40,40,5,0,0,0,0,0,,
2026,45,1.63090425,0,0,0,0,0,30,50,20,0,0,0,0,0,0,,
2026,49,2,,,,,,,,,,,,,,,,
2026,54,1.925,0,0,5,10,10,12.5,15,12.5,10,10,10,5,0,0,,
2026,56,2,0,0,0,0,5,15,30,30,15,5,0,0,0,0,,
2026,68,2,,,,,,,,,,,,,,,,
2026,80,1.88,0,0.61349693,1.8404908,4.80572597,8.1799591,17.2801636,23.10838446,19.42740286,12.37218814,8.1799591,3.06748466,0.9202454,0.10224949,0.10224949,,
2026,82,2,0.1,0.2,0.3,0.4,0.5,12,30,40,15,0.5,0.4,0.3,0.2,0.1,,
2026,84,1.9,0,0,0,0,5,10,30,40,10,5,0,0,0,0,,
2026,88,2.00649238,0.5,1.37823518,2.20394573,4.52353087,8.42208591,10.35084226,14.02453422,14.74524018,15.8867502,11.34976161,8.62762875,4.54656151,1.93264115,1.50824243,,
2026,89,1.9,0,0,0,0,5,20,30,20,15,10,0,0,0,0,,
2026,91,1.98,0,0,0,5,5,10,25,30,15,10,0,0,0,0,,
2026,93,1.9,0,0,0,0,0,17.5,40,35,7.5,0,0,0,0,0,,
2026,95,2.07860009,0.00104281,0.0168256,0.17406609,1.15461708,4.91068423,13.39140883,23.41481655,26.25037311,18.86950171,8.69692277,2.57010594,0.48698621,0.05916468,0.00348438,,
2026,97,1.7,,,,,,,,,,,,,,,,
2026,98,2.4,0,0,0,0,5,10,15,25,25,15,5,0,0,0,,
2026,99,2,0,0,0,0,0,0,40,60,0,0,0,0,0,0,,
2026,102,1.8,0,0,0,0,5,10,30,30,20,5,0,0,0,0,,
2026,103,2,,,,,,,,,,,,,,,,
2026,105,2,,,,,,,,,,,,,,,,
2026,107,1.69566656,4.32402776,3.72044527,5.74315841,8.04864955,10.2403006,11.82825447,12.40358882,11.808452,10.20604123,8.00829244,5.70479414,3.68940519,2.16614548,2.10844462,,
2026,108,0.82933225,0,0.57,8.23,18.03,27.64,25.03,15.17,5.32,0.01,0,0,0,0,0,,
2026,109,2,0,0,0,0,5,10,30,35,10,5,5,0,0,0,,
2026,112,2.3,0,0,0,0,5,10,20,30,20,10,5,0,0,0,,
2026,115,2,1.15384615,3.45312978,5.58630867,7.36847281,9.13259285,10.58485864,11.44350513,11.52747143,10.81852055,9.46768166,7.74290445,5.94272906,4.31392717,1.46405167,,
2026,117,1.8,,,,,,,,,,,,,,,,
2026,118,1.6,,,,,,,,,,,,,,,,
2026,119,2,0,0,0,0,0,5,10,70,10,5,0,0,0,0,,
2026,121,1.80794399,0,1,2,4,8,13,24,21,15,6,3,1,1,1,,
2026,127,2.1,0,0,0,1,6,12,20,25,15,9,5,4,2,1,,
2026,128,2.1,1,2,3,4,6,10,20,20,12,8,5,3,3,3,,
2026,137,1.96190401,1.57239421,2.06683002,3.89637433,5.97279354,8.98187892,12.2410179,13.92935546,13.67126965,12.3518553,9.92540518,6.91141559,4.20272482,2.33599005,1.94069502,,
2026Jun,6,2,0,0,0,5,5,15,25,25,15,5,5,0,0,0,,
2026Jun,8,1.9,0,0,2,5,8,15,25,20,15,5,3,2,0,0,,
2026Jun,14,1.7,1,2,5,8,12,16,16,15,11,7,4,2,1,0,,
2026Jun,16,1.3,0,2,3,9,12,17,15,11,8,7,6,4,4,2,,
2026Jun,20,2,0,0,0,0,5,18,29,33,10,5,0,0,0,0,,
2026Jun,23,3,0,0,0,1,2,7,12,16,19,19,15,7,2,0,,
2026Jun,26,1.8,0,2,3,5,10,12,22,22,12,5,4,2,1,0,,
2026Jun,29,2,0,1.5,2.5,3,7,12.5,22,22,13,7.5,5,2.5,1,0.5,,
2026Jun,33,2,0,0,0,0,4,6,10,60,10,6,4,0,0,0,,
2026Jun,37,1.9,0,0,0,0,0,4,46,38,12,0,0,0,0,0,,
2026Jun,39,1.86453889,0,0,0,0,0,10,50,30,10,0,0,0,0,0,,
2026Jun,45,1.5948287,0,0,0,0,0,30,60,10,0,0,0,0,0,0,,
2026Jun,49,2,,,,,,,,,,,,,,,,
2026Jun,54,1.925,0,0,5,10,10,12.5,15,12.5,10,10,10,5,0,0,,
2026Jun,56,2,0,0,0,0,5,15,30,30,15,5,0,0,0,0,,
2026Jun,68,2,,,,,,,,,,,,,,,,
2026Jun,84,2,0,0,0,5,10,35,35,10,5,0,0,0,0,0,,
2026Jun,88,2.00649238,0.5,1.35952006,2.20068211,4.61495183,8.45232197,10.28061228,14.00627721,14.7143272,15.83579172,11.29307813,8.62657963,4.56036841,1.9922145,1.56327496,,
2026Jun,89,1.9,0,0,0,0,10,15,30,25,15,5,0,0,0,0,,
2026Jun,91,1.93,0,0,0,0,5,10,35,35,15,0,0,0,0,0,,
2026Jun,93,1.9,0,0,0,0,0,17.5,40,35,7.5,0,0,0,0,0,,
2026Jun,95,1.95426003,0.00217062,0.03135784,0.29046217,1.72509573,6.56926909,16.03988065,25.111083,25.20635132,16.22313405,6.69483316,1.77143406,0.30053181,0.0326916,0.0017049,,
2026Jun,98,2.3,0,0,0,0,0,5,20,30,30,10,5,0,0,0,,
2026Jun,99,1.9,,,,,,,,,,,,,,,,
2026Jun,103,2,,,,,,,,,,,,,,,,
2026Jun,107,1.77751759,5.17039455,3.97369481,5.88196601,7.97844012,9.91703145,11.29572592,11.7900508,11.27681321,9.8838505,7.93843139,5.84267101,3.940539,2.43537773,2.67501351,,
2026Jun,108,0.833562,0,0.51,8.09,17.96,27.65,25.17,15.26,5.35,0.01,0,0,0,0,0,,
2026Jun,109,2,0,0,0,0,5,10,30,35,10,5,5,0,0,0,,
2026Jun,110,,28.86698413,9.19062639,9.92215838,10.04962045,9.54939015,8.51302756,7.11991414,5.58660053,4.1124667,2.84013376,1.84016373,1.11854898,0.6378726,0.65249251,,
2026Jun,112,2.3,0,0,0,0,5,10,20,30,20,10,5,0,0,0,,
2026Jun,115,1.8,1.15384615,3.81705274,6.11290294,7.91790348,9.61972261,10.9188331,11.55509937,11.3924278,10.46612463,8.9704327,7.19225998,5.42201218,3.87923081,1.5821515,,
2026Jun,117,1.7,,,,,,,,,,,,,,,,
2026Jun,118,1.6,,,,,,,,,,,,,,,,
2026Jun,119,2,,,,,,,,,,,,,,,,
2026Jun,121,1.77953152,0,1,2,4,8,13,24,21,15,6,3,1,1,1,,
2026Jun,127,2.1,0,0,0,1,6,12,20,25,15,9,5,4,2,1,,
2026Jun,128,2.1,1,2,3,4,6,10,20,20,12,8,5,3,3,3,,
2026Jun,137,1.995,1.48150978,1.77307582,3.55083888,5.88329637,8.88149749,12.08284422,13.86470327,14.02307765,12.50165588,10.22386469,7.20433931,4.35408695,2.43536117,1.73984852,,
2029,1,2,0,0,0,0,0,5,40,40,15,0,0,0,0,0,,
2029,6,2,0,0,0,0,5,15,30,30,15,5,0,0,0,0,,
2029,7,2.2,,,,,,,,,,,,,,,,
2029,8,2,0,0,0,2,5,15,28,32,15,2,1,0,0,0,,
2029,14,2.8,0,0,1,2,4,7,11,15,18,15,12,8,4,3,,
2029,15,2.3,0,0,0,5,10,10,10,15,20,15,10,5,0,0,,
2029,16,1.8,3,3,3,5,7,18,21,16,12,7,3,2,0,0,,
2029,20,1.9,0,0,0,0,8,18,30,22,15,7,0,0,0,0,,
2029,23,2.8,0,0,1,3,7,11,13,15,17,16,11,5,1,0,,
2029,24,2.1,0,0,0,2,6,12,24,23,19,9,3,1,1,0,,
2029,26,1.85,0,1,3,6,12,12,24,20,12,6,3,1,0,0,,
2029,29,2,0,1.5,2.5,3,7,12.5,22,22,13,7.5,5,2.5,1,0.5,,
2029,30,2,,,,,,,,,,,,,,,,
2029,33,2,0,0,0,0,5,10,15,40,15,10,5,0,0,0,,
2029,37,2.2,0,0,0,0,0,2,15,51,28,4,0,0,0,0,,
2029,38,2.1,0,0,0,0,0,0,0,80,20,0,0,0,0,0,,
2029,39,1.9479218,0,0,0,0,10,15,25,25,15,10,0,0,0,0,,
2029,48,1.9,,,,,,,,,,,,,,,,
2029,49,2,,,,,,,,,,,,,,,,
2029,54,1.95,0,0,0,0,5,15,30,30,15,5,0,0,0,0,,
2029,56,2,0,0,0,0,5,15,30,30,15,5,0,0,0,0,,
2029,68,2,,,,,,,,,,,,,,,,
2029,80,2,0.40899796,0.40899796,2.24948875,5.93047035,9.50920245,13.70143149,15.74642127,16.97341513,12.26993865,9.1002045,7.2597137,3.06748466,1.8404908,1.53374233,,
2029,82,2,0.1,0.2,0.3,0.4,1,15,30,36,15,1,0.4,0.3,0.2,0.1,,
2029,84,2,0,0,0,5,10,35,35,10,5,0,0,0,0,0,,
2029,88,2,0.5,1.49645493,2.08258494,4.52009519,8.6080817,10.5215819,13.91950084,14.60444348,15.63185743,11.04321158,8.66967734,4.64004595,1.97921781,1.78324692,,
2029,89,2,0,0,2.5,2.5,5,15,20,25,15,10,5,0,0,0,,
2029,91,1.45,0,0,0,5,15,35,25,10,10,0,0,0,0,0,,
2029,95,1.95426003,0.03211032,0.20513308,0.96246575,3.31660197,8.39382512,15.60216883,21.29945654,21.35554037,15.72574036,8.50491799,3.37821785,0.98551597,0.21115345,0.0271524,,
2029,98,2.1,0,0,0,0,5,15,25,25,15,10,5,0,0,0,,
2029,99,2,0,0,0,0,0,0,40,60,0,0,0,0,0,0,,
2029,101,2,,,,,,,,,,,,,,,,
2029,102,1.9,0,0,0,0,5,15,35,30,15,0,0,0,0,0,,
2029,103,2,,,,,,,,,,,,,,,,
2029,107,2,,,,,,,,,,,,,,,,
2029,108,0.91266525,0,0.19,6.76,16.42,26.08,26.52,16.77,7.02,0.24,0,0,0,0,0,,
2029,109,2,0,0,0,0,5,10,30,35,10,5,5,0,0,0,,
2029,110,2,3.15551298,2.32107983,3.50016246,4.93982702,6.52470767,8.06559572,9.33121382,10.10337072,10.23813794,9.70961968,8.61806887,7.15886334,5.56550217,10.76833778,,
2029,112,2.6,0,0,0,0,0,5,10,20,30,20,10,5,0,0,,
2029,118,2,,,,,,,,,,,,,,,,
2029,119,2,,,,,,,,,,,,,,,,
2029,121,2,0,0,1,3,5,13,30,30,13,4,0.5,0.5,0,0,,
2029,127,2.1,0,0,0,1,6,12,20,25,15,9,5,4,2,1,,
2029,128,2.1,1,2,3,4,6,10,20,20,12,8,5,3,3,3,,
2029,135,2,0,0,0,0,5,12.5,30,30,15,5,2.5,0,0,0,,
2029,137,2,0.44841469,1.04265284,2.75029146,5.91549611,9.30637389,12.64859505,14.85405697,15.07268975,13.21537476,10.01174366,6.55357467,4.20663918,2.31137891,1.66271806,,
,,,,,,,,,,,,,,,,,,
CORE INFLATION EXPECTATIONS; YEAR-ON-YEAR CHANGE IN CORE,,,,,,,,,,,,,,,,,,
TARGET_PERIOD,FCT_SOURCE,POINT,TN1_0,FN1_0TN0_6,FN0_5TN0_1,F0_0T0_4,F0_5T0_9,F1_0T1_4,F1_5T1_9,F2_0T2_4,F2_5T2_9,F3_0T3_4,F3_5T3_9,F4_0T4_4,F4_5T4_9,F5_0,,
2024,1,2.8,0,0,0,0,0,0,0,5,65,30,0,0,0,0,,
2024,6,2.8,0,0,0,0,0,0,0,20,50,25,5,0,0,0,,
2024,8,2.8,0,0,0,0,0,0,0,10,50,40,0,0,0,0,,
2024,14,3.1,0,0,0,0,0,0,0,0,38,62,0,0,0,0,,
2024,15,2.8,0,0,0,0,0,0,10,20,30,25,15,0,0,0,,
2024,16,2.4,,,,,,,,,,,,,,,,
2024,23,2.7,0,0,0,0,0,2,8,22,40,22,5,1,0,0,,
2024,24,2.8,0,0,0,2,3,6,8,12,18,22,20,6,3,0,,
