INFLATION EXPECTATIONS; YEAR-ON-YEAR CHANGE IN HICP,,,,,,,,,,,,,,,,,,
TARGET_PERIOD,FCT_SOURCE,POINT,TN1_0,FN1_0TN0_6,FN0_5TN0_1,F0_0T0_4,F0_5T0_9,F1_0T1_4,F1_5T1_9,F2_0T2_4,F2_5T2_9,F3_0T3_4,F3_5T3_9,F4_0T4_4,F4_5T4_9,F5_0,,
2023,116,5.5,0,0,0,0,0,0,0,1,1.5,2.5,5,10,20,60,,
2023,117,6.5,,,,,,,,,,,,,,,,
2023,118,5.73,,,,,,,,,,,,,,,,
2023,121,5.59378376,0,0,0,0,0,0,0,0,1,2,3,7,20,67,,
2023,127,6,0,0,0,0,0,1,1,2,6,7,8,10,15,50,,
2023,128,6,0,0,0,0,0,0,0,0,0,0,0,2,8,90,,
2023,135,6,0,0,0,0,0,0,0,0,0,0,0,5,10,85,,
2023,136,5.4,,,,,,,,,,,,,,,,
2023,137,5.75,0,0,0,0,0,0,0,0,0.1,0.4,1.7,5.2,11.3,81.3,,
2024,1,2.6,0,0,0,0,0,0,5,25,50,20,0,0,0,0,,
2024,4,2.1,5,2.5,2.5,2.5,5,10,10,10,10,10,10,7.5,5,10,,
2024,5,2.6,0,0,0,1,3,10,12,15,20,15,10,5,4,5,,
2024,6,2.5,0,0,0,0,0,10,10,25,30,15,10,0,0,0,,
2024,7,2.2,0,0,0,0,0,5,25,50,20,0,0,0,0,0,,
2024,8,2.4,0,0,0,0,2,5,18,30,27,10,5,3,0,0,,
2024,14,6.3,0,0,0,0,0,0,0,0,0,0,1,3,7,89,,
2024,15,2.5,0,0,0,0,5,5,15,25,20,15,10,5,0,0,,
2024,16,1.8,0,1,2,3,6,14,17,16,13,11,8,5,3,1,,
2024,20,3,0,0,0,0,0,0,5,14,26,29,17,7,2,0,,
2024,23,2.5,0,0,0,0,0,1,10,23,25,18,15,5,3,0,,
2024,24,2.06381263,0,0,0,0,5,10,30,30,10,10,3,2,0,0,,
2024,26,2.4,0,5,5,5,5,9,10,15,15,10,8,5,4,4,,
2024,29,2.8,0,0,0,0,0.5,4.25,11,18,24,23,11.25,5,2,1,,
2024,32,2.6,3.21567748,2.54714475,3.49573534,4.84898904,6.34684252,7.7932704,8.9924746,9.75071075,9.93552858,9.51356627,8.56038598,7.23837171,5.75156198,12.0097406,,
2024,33,4.9,0,0,0,0,0,0,2,3,5,5,15,20,20,30,,
2024,37,2.7,0,0,0,0,0,0,2,22,56,18,2,0,0,0,,
2024,38,2.47980242,0,0,0,0,0,0,0,10,80,10,0,0,0,0,,
2024,39,2.31890882,0,0,0,0,5,5,15,30,25,15,5,0,0,0,,
2024,41,2.8,0,0,0,0,0,0,0,10,50,40,0,0,0,0,,
2024,42,,0,0,0,0,0,0,5,50,45,0,0,0,0,0,,
2024,45,1.0500206,0,0,0,0,40,60,0,0,0,0,0,0,0,0,,
2024,47,3.1,0,0,0,0,0,0,5,5,20,45,15,5,5,0,,
2024,48,3.8,0,0,0,0,0,0,0,0,0,10,60,30,0,0,,
2024,49,2.5,,,,,,,,,,,,,,,,
2024,54,,0,0,10,10,10,10,10,10,10,10,10,10,0,0,,
2024,56,3.1,0,0,0,0,0,0,0,10,20,30,20,10,5,5,,
2024,63,2.6,0,0,0,0,0,0,10,30,40,15,5,0,0,0,,
2024,65,2.2,0,0,0,0,0,5,25,50,20,0,0,0,0,0,,
2024,68,2.5,,,,,,,,,,,,,,,,
2024,80,2.8,0,0,0,0,0.75107296,2.68240343,11.4806867,20.92274678,23.06866953,23.81974249,11.15879828,4.93562232,1.07296137,0.10729614,,
2024,82,2.5,,,,,,,,,,,,,,,,
2024,88,2.9,0,0,0,0,0,0,5,10,40,30,10,5,0,0,,
2024,91,2.86,0,0,0,0,0,0,10,15,24,36,15,0,0,0,,
2024,93,2.7,0,0,0,0,0,0,10,25,30,25,10,0,0,0,,
2024,95,2.5383264,1.868e-05,0.00059486,0.01169634,0.14198659,1.06415491,4.92405092,14.06696361,24.81066122,27.01695872,18.16329871,7.53898948,1.93193137,0.30565422,0.0230404,,
2024,97,2.3,,,,,,,,,,,,,,,,
2024,98,3.5,0,0,0,0,0,0,5,10,15,25,25,15,5,0,,
2024,99,2.3,0,0,0,0,0,0,20,70,10,0,0,0,0,0,,
2024,101,3.4,0,0,0,0,0,1,2,5,12,30,30,12,5,3,,
2024,102,2.8,0,0,0,0,0,5,10,20,30,20,10,5,0,0,,
2024,105,2.9,,,,,,,,,,,,,,,,
2024,107,2.7,0,0,0,0,0,0,10,25,30,25,10,0,0,0,,
2024,108,-1.41544112,72.96,27.04,0,0,0,0,0,0,0,0,0,0,0,0,,
2024,110,2.46473592,3.9e-07,3.456e-05,0.00161189,0.03984004,0.5236288,3.67261196,13.79095946,27.79790209,30.12248965,17.55133396,5.49224916,0.92084464,0.08246227,0.00403114,,
2024,112,3.5,0,0,0,0,0,0,0,5,10,20,30,20,10,5,,
2024,114,2.6,,,,,,,,,,,,,,,,
2024,115,2.32,0.5,1,2,5.34017359,7.20000535,10,13,14,13.4,11,8.45700093,6.61810853,4.79180739,2.69290421,,
2024,116,2,1,2.5,2.5,2.5,5,10,17,20,17,10,5,2.5,2.5,2.5,,
2024,117,2.7,,,,,,,,,,,,,,,,
2024,118,2.18,,,,,,,,,,,,,,,,
2024,121,2.06445473,0,1,2,4,8,13,20,25,15,6,3,1,1,1,,
2024,127,2.5,1,2,3,4,5,8,10,12.5,15,12.5,10,7,5,5,,
2024,128,3.5,0,1,1,1,1,2,3,6,15,20,20,10,10,10,,
2024,135,2.7,0,0,0,0,0,2.5,5,25,35,25,5,2.5,0,0,,
2024,136,2.1,,,,,,,,,,,,,,,,
2024,137,2.86,0.5,0.7,1.5,2.8,4.7,7.2,9.8,12,13.2,12.9,11.3,8.9,6.3,8.2,,
2024Mar,1,3,0,0,0,0,0,0,0,5,40,40,10,5,0,0,,
2024Mar,4,2.3,5,2.5,2.5,5,7.5,7.5,10,10,10,10,7.5,7.5,5,10,,
2024Mar,5,2.3,0,0,0,1,3,6,10,15,20,15,10,8,6,6,,
2024Mar,6,2.6,0,0,0,0,0,5,10,25,35,15,10,0,0,0,,
2024Mar,8,2.6,0,0,0,0,2,4,14,23,30,19,5,3,0,0,,
2024Mar,14,7.1,0,0,0,0,0,0,0,0,0,0,0,0,1,99,,
2024Mar,16,1.5,0,1,2,3,6,14,17,16,13,11,8,5,3,1,,
2024Mar,20,3.3,0,0,0,0,0,0,3,10,18,30,22,12,5,0,,
2024Mar,23,2.7,0,0,0,0,1,2,10,20,23,19,14,7,3,1,,
2024Mar,24,2.81910194,0,0,0,0,0,2,10,30,30,10,10,3,3,2,,
2024Mar,26,2.8,4,3,3,5,5,5,10,10,10,10,5,5,5,20,,
2024Mar,29,3.3,0,0,0,0,0,2.5,3.5,8.5,18,26,19,14,6.5,2,,
2024Mar,32,2.7,,,,,,,,,,,,,,,,
2024Mar,37,2.9,0,0,0,0,0,0,2,10,58,22,8,0,0,0,,
2024Mar,39,1.47827215,0,0,0,0,10,35,40,10,5,0,0,0,0,0,,
2024Mar,45,1.29529089,0,0,0,0,0,60,40,0,0,0,0,0,0,0,,
2024Mar,47,3.1,,,,,,,,,,,,,,,,
2024Mar,48,4.5,0,0,0,0,0,0,0,0,0,0,10,30,60,0,,
2024Mar,49,2.6,,,,,,,,,,,,,,,,
2024Mar,54,,0,0,0,0,0,0,0,0,0,20,20,20,20,20,,
2024Mar,56,3.6,0,0,0,0,0,0,0,5,15,20,30,15,10,5,,
2024Mar,63,3.1,0,0,0,0,0,0,0,10,30,40,15,5,0,0,,
2024Mar,68,2.7,,,,,,,,,,,,,,,,
2024Mar,82,2.4,,,,,,,,,,,,,,,,
2024Mar,88,3.3,0,0,0,0,0,2,5,10,30,25,15,10,2,1,,
2024Mar,91,2.72,0,0,0,0,0,5,10,12,38,20,15,0,0,0,,
2024Mar,93,3.1656,0,0,0,0,0,0,0,5,27.5,35,27.5,5,0,0,,
2024Mar,95,2.74537978,0,3e-08,7.86e-06,0.00079833,0.03547358,0.68976999,5.86924802,21.8544344,35.61029906,25.39163177,7.92290671,1.081826,0.55725491,0.98634934,,
2024Mar,98,3.2,0,0,0,0,0,5,5,15,20,20,20,10,5,0,,
2024Mar,99,2.7,,,,,,,,,,,,,,,,
2024Mar,102,3.2,0,0,0,0,0,0,0,0,0,10,20,40,20,10,,
2024Mar,107,3.1656,0,0,0,0,0,0,0,5,27.5,35,27.5,5,0,0,,
2024Mar,108,-1.23584457,63.84,18.71,13.91,3.54,0,0,0,0,0,0,0,0,0,0,,
2024Mar,110,2.47412452,0.04254448,0.18259437,0.724871,2.26244585,5.55257087,10.71650129,16.26629105,19.4188027,18.23325087,13.46511849,7.82068392,3.57223223,1.28308537,0.45900751,,
2024Mar,112,3.6,0,0,0,0,0,0,0,5,10,20,30,20,10,5,,
2024Mar,114,2.7,,,,,,,,,,,,,,,,
2024Mar,115,2.63,0.3,0.8,1.8,4.29150064,6.06478742,7.92993807,11,13.4,14.5,13.4,10,7.74846382,5.88044157,2.88486848,,
2024Mar,116,2.3,2.5,2.5,2.5,2.5,5,10,14,21.5,17,10,5,2.5,2.5,2.5,,
2024Mar,117,3.2,,,,,,,,,,,,,,,,
2024Mar,118,2.87,,,,,,,,,,,,,,,,
2024Mar,121,2.48672379,0,0,1,2,4,8,14,20,25,15,6,3,1,1,,
2024Mar,127,2.5,2.5,2,2.5,5,5,7,10,12.5,15,12.5,9,7,5,5,,
2024Mar,128,3.5,0,0,0,1,1,2,3,6,15,20,20,12,10,10,,
2024Mar,135,3.21,0,0,0,0,0,0,2.5,5,25,35,25,5,2.5,0,,
2024Mar,136,2.1,,,,,,,,,,,,,,,,
2024Mar,137,3.06,0,0.1,0.3,1,2.5,5.1,8.8,12.8,15.8,16.3,14.3,10.6,6.6,5.8,,
2025,1,2,0,0,0,0,0,10,30,45,15,0,0,0,0,0,,
2025,5,2,0,1,2,5,7,10,25,25,10,7,5,2,1,0,,
2025,6,2.3,0,0,0,0,5,10,15,30,20,15,5,0,0,0,,
2025,8,2,0,0,0,1,5,11,21,28,18,8,5,3,0,0,,
2025,14,6,0,0,0,0,0,0,0,0,1,2,3,6,9,79,,
2025,15,2.3,0,0,0,5,10,10,15,15,15,10,10,5,5,0,,
2025,16,1.9,0,1,2,3,6,14,17,16,13,11,8,5,3,1,,
2025,20,2.2,0,0,0,0,5,10,20,30,20,10,5,0,0,0,,
2025,23,2.8,0,0,0,0,1,3,5,16,22,20,19,10,3,1,,
2025,24,2.2,0,0,0,0,4,10,30,30,10,10,3,2,1,0,,
2025,26,1.9,0,2,3,6,12,12,22,20,12,6,3,2,0,0,,
2025,29,2.2,0,0,0,0.5,3.5,10,20,31.5,22.5,8.5,2,1,0.4,0.1,,
2025,33,3.3,0,0,0,0,1,2,8,15,20,17,12,10,10,5,,
2025,37,2.5,0,0,0,0,0,0,6,40,46,8,0,0,0,0,,
2025,38,2.05544653,0,0,0,0,0,0,0,80,20,0,0,0,0,0,,
2025,39,2.12108461,0,0,0,0,5,15,20,30,20,10,0,0,0,0,,
2025,41,2.4,0,0,0,0,0,0,0,50,50,0,0,0,0,0,,
2025,45,0.63578756,0,0,0,30,70,0,0,0,0,0,0,0,0,0,,
2025,49,2,,,,,,,,,,,,,,,,
2025,54,,0,0,0,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,0,0,0,,
2025,56,2.5,0,0,0,0,0,5,10,30,30,15,5,5,0,0,,
2025,63,2,0,0,0,0,0,5,30,45,15,5,0,0,0,0,,
2025,68,2.1,,,,,,,,,,,,,,,,
2025,80,1.6,0.32188841,1.18025751,3.21888412,7.72532189,15.34334764,20.60085837,18.34763948,17.27467811,8.9055794,3.75536481,2.68240343,0.64377682,0,0,,
2025,88,2.3,0,0,0,0,5,10,15,30,20,15,5,0,0,0,,
2025,91,2.06,0,0,0,1,6,13,23,27,20,8,2,0,0,0,,
2025,95,2.3495125,4.38e-06,0.00024479,0.00756881,0.12950188,1.22615583,6.42445454,18.62721258,29.88687437,26.53591954,13.03793471,3.544904,0.5333609,0.04440776,0.00145589,,
2025,98,2.8,0,0,0,0,5,5,15,20,20,15,15,5,0,0,,
2025,99,2,0,0,0,0,0,0,40,60,0,0,0,0,0,0,,
2025,101,2.6,,,,,,,,,,,,,,,,
2025,102,2.5,0,0,0,0,5,20,30,25,15,5,0,0,0,0,,
2025,105,2.1,,,,,,,,,,,,,,,,
2025,108,0.50466822,0,7.38,20.47,33.61,32.98,5.56,0,0,0,0,0,0,0,0,,
2025,112,3.5,0,0,0,0,0,0,0,5,10,20,30,20,10,5,,
2025,114,2,,,,,,,,,,,,,,,,
2025,115,2.02,0.5,1.5,3.5,6.46113513,8.31019966,12.5,14,13.5,11.6,10,8,5.49150299,3.79298902,0.8441732,,
2025,116,2,1,1,1,2.5,5,10,20,25,15,10,5,2.5,1,1,,
2025,117,1.8,,,,,,,,,,,,,,,,
2025,118,1.01,,,,,,,,,,,,,,,,
2025,121,1.93473025,0,1,2,4,8,13,23,22,15,6,3,1,1,1,,
2025,127,2.1,0,0,0,2.5,5,5,15,20,15,12.5,10,8,3,4,,
2025,128,2.5,1,1,1,3,5,10,12,15,15,12,10,5,5,5,,
2025,137,2.03,3.5,3,4.6,6.6,8.6,10.4,11.5,11.7,10.8,9.2,7.2,5.2,3.4,4.3,,
2025Mar,1,2.2,0,0,0,0,0,0,25,50,25,0,0,0,0,0,,
2025Mar,5,2,0,1,2,5,7,10,25,25,10,7,5,2,1,0,,
2025Mar,6,2.3,0,0,0,0,5,10,15,30,20,15,5,0,0,0,,
2025Mar,14,7,0,0,0,0,0,0,0,0,0,0,1,2,4,93,,
2025Mar,16,1.9,0,1,2,3,6,14,17,16,13,11,8,5,3,1,,
2025Mar,20,2.3,0,0,0,0,4,8,18,30,22,12,6,0,0,0,,
2025Mar,23,2.7,0,0,0,0,0,1,8,21,24,19,16,7,3,1,,
2025Mar,24,2.06666667,0,0,0,0,5,10,30,30,10,10,3,2,0,0,,
2025Mar,26,1.8,0,2,3,5,10,12,20,20,12,6,5,3,2,0,,
2025Mar,29,2.4,0,0,0,0.5,3,7.5,19,22,22,17,5.5,2,1,0.5,,
2025Mar,37,2.5,0,0,0,0,0,2,8,38,46,6,0,0,0,0,,
2025Mar,39,2.20082773,0,0,0,0,0,5,20,45,25,5,0,0,0,0,,
2025Mar,45,0.64977586,0,0,0,20,60,20,0,0,0,0,0,0,0,0,,
2025Mar,49,2.2,,,,,,,,,,,,,,,,
2025Mar,54,,0,0,10,10,10,10,10,10,10,10,10,10,0,0,,
2025Mar,56,2.6,0,0,0,0,0,5,10,30,30,15,5,5,0,0,,
2025Mar,63,1.9,0,0,0,0,0,15,30,40,10,5,0,0,0,0,,
2025Mar,68,2.2,,,,,,,,,,,,,,,,
2025Mar,88,2.4,0,0,0,0,2,8,13,30,20,15,10,2,0,0,,
2025Mar,91,2.22,0,0,0,5,10,12,38,20,15,0,0,0,0,0,,
2025Mar,95,2.6308005,4.05e-06,0.00017325,0.0044492,0.06859602,0.63494675,3.5285549,11.77274227,23.58194254,28.35976971,20.47608886,8.87590191,2.30993184,0.36091673,0.02598197,,
2025Mar,98,3,0,0,0,0,5,5,10,15,20,20,15,5,5,0,,
2025Mar,99,2,,,,,,,,,,,,,,,,
2025Mar,102,2,0,0,0,0,2.5,7.5,10,15,25,20,15,5,0,0,,
2025Mar,108,-0.37554363,18.35,18.48,29.03,21.09,11.14,1.91,0,0,0,0,0,0,0,0,,
2025Mar,112,3.8,0,0,0,0,0,0,0,5,10,20,30,20,10,5,,
2025Mar,114,1.9,,,,,,,,,,,,,,,,
2025Mar,115,1.8,0.4,1.3,3.3,6.3,9.5,12.8,15,14.5,12,9,7,5,3.15310004,0.74689996,,
2025Mar,116,2,2.5,2.5,2.5,2.5,5,10,17.5,22.5,12.5,10,5,2.5,2.5,2.5,,
2025Mar,117,1.7,,,,,,,,,,,,,,,,
2025Mar,118,0.96,,,,,,,,,,,,,,,,
2025Mar,121,1.95727505,0,1,2,4,8,13,23,22,15,6,3,1,1,1,,
2025Mar,127,2.1,2.5,2,2.5,5,5,7,12.5,15,12.5,10,9,7,5,5,,
2025Mar,128,2.5,1,1,1,3,5,10,12,15,15,12,10,5,5,5,,
2025Mar,137,2.25,2.6,2.4,3.8,5.7,7.7,9.7,11.1,11.7,11.3,10,8.1,6.1,4.2,5.6,,
2027,1,2,0,0,0,0,0,10,35,50,5,0,0,0,0,0,,
2027,4,2,10,2.5,2.5,2.5,5,10,15,15,7.5,7.5,5,5,2.5,10,,
2027,5,2,0,1,2,5,7,10,25,25,10,7,5,2,1,0,,
2027,6,2,0,0,0,0,0,5,35,40,15,5,0,0,0,0,,
2027,8,1.9,0,0,0,2,5,20,33,27,10,2,1,0,0,0,,
2027,14,3.4,0,0,0,1,2,4,6,11,14,16,16,12,9,9,,
2027,15,2.3,0,0,0,5,10,10,10,15,20,15,10,5,0,0,,
2027,16,1.8,3,3,3,5,7,18,21,16,12,7,3,2,0,0,,
2027,20,1.9,0,0,0,0,5,17,30,28,15,5,0,0,0,0,,
2027,23,2.8,0,0,1,3,7,11,13,15,17,16,11,5,1,0,,
2027,24,2,0,0,1,2,8,14,20,26,19,6,3,1,0,0,,
2027,26,1.9,0,2,3,6,12,12,22,20,12,6,3,2,0,0,,
2027,29,2,0,0,0,0.75,6,15,25,30,15,5,2.5,0.5,0.25,0,,
2027,30,2,,,,,,,,,,,,,,,,
2027,32,2.5,,,,,,,,,,,,,,,,
2027,33,2.7,0,1,1,1,5,7,12,15,15,13,12,10,7,1,,
2027,37,2.5,0,0,0,0,0,0,2,36,54,8,0,0,0,0,,
2027,38,2.3,0,0,0,0,0,0,0,80,20,0,0,0,0,0,,
2027,39,2.00816772,0,0,0,0,10,15,20,25,20,10,0,0,0,0,,
2027,45,1.68985123,0,0,0,0,0,20,70,10,0,0,0,0,0,0,,
2027,48,2.1,,,,,,,,,,,,,,,,
2027,49,2,,,,,,,,,,,,,,,,
2027,54,,0,0,0,0,0,10,30,40,15,5,0,0,0,0,,
2027,56,2.4,0,0,0,0,5,10,15,20,20,15,10,5,0,0,,
2027,63,2.1,0,0,0,0,0,5,25,50,15,5,0,0,0,0,,
2027,68,2,,,,,,,,,,,,,,,,
2027,80,2.1,0.64377682,1.07296137,2.89699571,5.79399142,10.08583691,12.55364807,15.12875536,16.20171674,12.44635193,10.51502146,6.65236052,3.32618026,1.39484979,1.28755365,,
2027,82,2.1,,,,,,,,,,,,,,,,
2027,88,2,0,0,0,0,5,15,20,30,15,10,5,0,0,0,,
2027,91,1.33,0,0,0,10,15,35,25,10,5,0,0,0,0,0,,
2027,93,2,0,0,0,0,0,15,30,35,20,0,0,0,0,0,,
2027,95,2.3426206,0.00078502,0.01111653,0.10651579,0.69057744,3.0294549,8.99229023,18.06050368,24.5438743,22.56888462,14.04205897,5.91160226,1.68396608,0.32457509,0.0337951,,
2027,98,2.1,0,0,0,0,5,20,20,25,20,10,0,0,0,0,,
2027,99,2,0,0,0,0,0,0,40,60,0,0,0,0,0,0,,
2027,101,2,,,,,,,,,,,,,,,,
2027,102,1.9,0,0,0,0,0,20,35,30,15,0,0,0,0,0,,
2027,107,2,0,0,0,0,0,15,30,35,20,0,0,0,0,0,,
2027,108,2.05062458,12.27,0,0,0,3.76,0,20.79,27.18,20.66,11.98,3.36,0,0,0,,
2027,110,2,0.03127402,0.17483748,0.81910385,2.85024024,7.36840196,14.15480021,20.20861331,21.44407127,16.9130497,9.91417723,4.31875682,1.39781185,0.33606529,0.06879679,,
2027,112,3.5,0,0,0,0,0,0,0,5,10,20,30,20,10,5,,
2027,114,2,,,,,,,,,,,,,,,,
2027,116,2,2,2,2,2,5,10,15,25,15,10,5,2.5,2.5,2,,
2027,117,2,,,,,,,,,,,,,,,,
2027,118,2,,,,,,,,,,,,,,,,
2027,121,2,0,0,1,5,5,15,30,30,10,3,0.5,0.5,0,0,,
2027,127,2.1,2.5,2,2.5,5,5,7,12.5,15,12.5,10,9,7,5,5,,
2027,128,2.3,1,1,1,5,8,10,13,20,12,8,6,5,5,5,,
2027,135,2.1,0,0,0,0,0,7.5,25,35,25,7.5,0,0,0,0,,
2027,136,2,,,,,,,,,,,,,,,,
2027,137,2,2.3,2.7,4.5,6.6,8.9,11,12.2,12.3,11.3,9.4,7.1,4.9,3,3.8,,
,,,,,,,,,,,,,,,,,,
CORE INFLATION EXPECTATIONS; YEAR-ON-YEAR CHANGE IN CORE,,,,,,,,,,,,,,,,,,
TARGET_PERIOD,FCT_SOURCE,POINT,TN1_0,FN1_0TN0_6,FN0_5TN0_1,F0_0T0_4,F0_5T0_9,F1_0T1_4,F1_5T1_9,F2_0T2_4,F2_5T2_9,F3_0T3_4,F3_5T3_9,F4_0T4_4,F4_5T4_9,F5_0,,
2023,1,4.6,0,0,0,0,0,0,0,0,0,0,0,30,60,10,,
2023,4,5,0,0,0,0,0,0,0,0,0,5,10,10,25,50,,
2023,5,4.5,0,0,0,0,0,0,0,0,5,10,15,25,25,20,,
2023,6,5.4,0,0,0,0,0,0,0,0,0,0,0,20,20,60,,
2023,7,4.6,0,0,0,0,0,0,0,0,0,0,0,20,50,30,,
2023,8,4.8,0,0,0,0,0,0,0,0,0,0,0,20,50,30,,
2023,14,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,100,,
2023,15,5,0,0,0,0,0,0,0,0,5,10,15,20,30,20,,
2023,16,3.9,,,,,,,,,,,,,,,,
2023,23,5.3,0,0,0,0,0,0,0,0,0,3,7,10,30,50,,
2023,24,5.25310366,0,0,0,0,0,0,0,0,0,10,10,15,15,50,,
2023,26,5,0,0,0,0,0,2,2,5,5,5,6,10,15,50,,
2023,29,4.3,0,0,0,0,0,0,0.5,1.5,3,8,17,27,25,18,,
2023,37,5,0,0,0,0,0,0,0,0,0,0,0,2,40,58,,
2023,39,5.41625382,0,0,0,0,0,0,0,0,0,0,0,0,5,95,,
2023,45,4.13602009,0,0,0,0,0,0,0,0,0,0,40,50,10,0,,
2023,47,6.1,0,0,0,0,0,0,0,0,0,0,0,0,0,100,,
2023,49,5.1,,,,,,,,,,,,,,,,
2023,54,,0,0,0,0,0,0,0,0,0,0,10,15,25,50,,
2023,56,5,0,0,0,0,0,0,0,0,0,0,0,0,50,50,,
2023,63,4.7,0,0,0,0,0,0,0,0,0,0,0,35,40,25,,
2023,65,4.6,0,0,0,0,0,0,0,0,0,0,0,20,50,30,,
2023,82,5,,,,,,,,,,,,,,,,
2023,88,4.7,,,,,,,,,,,,,,,,
2023,91,4.6,0,0,0,0,0,0,0,0,0,0,5,10,85,0,,
2023,93,4.2,0,0,0,0,0,0,0,0,0,0,15,70,10,5,,
2023,95,2.4637947,0,8.2e-07,0.00011919,0.00759879,0.21199765,2.588193,13.82742148,32.32694646,33.07250627,14.8063657,2.90073982,0.2486841,0.00932967,9.704e-05,,
2023,97,4.2,,,,,,,,,,,,,,,,
2023,98,5.1,0,0,0,0,0,0,0,0,0,0,5,15,35,45,,
2023,99,4.9,0,0,0,0,0,0,0,0,0,0,0,0,70,30,,
2023,101,5.2,0,0,0,0,0,0,0,0,0,0,5,10,35,50,,
2023,102,5.1,0,0,0,0,0,0,0,0,0,10,20,30,20,20,,
2023,107,4.2,0,0,0,0,0,0,0,0,0,0,15,70,10,5,,
2023,114,5,,,,,,,,,,,,,,,,
