INFLATION EXPECTATIONS; YEAR-ON-YEAR CHANGE IN HICP,,,,,,,,,,,,,,,,,,
TARGET_PERIOD,FCT_SOURCE,POINT,TN1_0,FN1_0TN0_6,FN0_5TN0_1,F0_0T0_4,F0_5T0_9,F1_0T1_4,F1_5T1_9,F2_0T2_4,F2_5T2_9,F3_0T3_4,F3_5T3_9,F4_0T4_4,F4_5T4_9,F5_0,,
2023Dec,107,4.72160253,0.04254958,0.07314147,0.17534698,0.38691048,0.78578164,1.46883798,2.52713132,4.00188625,5.83291487,7.82512504,9.66233963,10.98143557,11.48740712,44.74919207,,
2023Dec,108,-0.39490011,17.56,19.59,30.74,21.31,9.98,0.82,0,0,0,0,0,0,0,0,,
2023Dec,110,6.05633426,5.121e-05,0.00022284,0.00103693,0.00429844,0.01587405,0.05222618,0.15307975,0.39974406,0.93000674,1.92767836,3.55984785,5.85706566,8.58585079,78.51301713,,
2023Dec,112,4.6,0,0,0,0,0,0,0,0,0,0,0,10,70,20,,
2023Dec,114,2.8,,,,,,,,,,,,,,,,
2023Dec,115,3.73,0.2538701,0.2621321,0.64905232,1.26539198,2.26086896,3.70196259,5.55515485,7.63956805,11,15.2,17.8,16.3,10.15264241,7.95935665,,
2023Dec,116,3.5,1,1,1,1,1,2.5,2.5,2.5,7.5,20,30,15,10,5,,
2023Dec,117,4,,,,,,,,,,,,,,,,
2023Dec,121,2.72980342,0,1,2,3,5,10,13,18,23,14,6,3,1,1,,
2023Dec,127,3,2.5,2.5,2.5,5,5,7.5,7.5,7.5,10,10,10,10,10,10,,
2023Dec,128,5,0,0,0,0,1,1,1,1,2,2,5,12,25,50,,
2023Dec,135,3.01,0,0,0,0,0,0,5,10,30,35,15,5,0,0,,
2023Dec,136,3.6,,,,,,,,,,,,,,,,
2024,1,2.5,0,0,0,0,0,0,15,35,25,20,5,0,0,0,,
2024,5,2.3,0,0,0,2,3,10,15,20,15,9,8,7,6,5,,
2024,6,2.8,0,0,0,0,0,5,10,15,30,20,15,5,0,0,,
2024,14,6.6,0,0,0,0,0,0,0,0,0,0,1,3,5,91,,
2024,15,2.8,0,0,0,0,0,5,10,20,25,15,10,5,5,5,,
2024,16,3.2,1,1,2,4,2,4,5,9,16,17,15,11,8,5,,
2024,20,2.6,0,0,0,0,0,5,15,22,30,15,8,5,0,0,,
2024,23,2.8,0,0,0,0,0,1,5,15,28,25,18,5,3,0,,
2024,24,2.2,0,0,0,0,3,10,30,30,10,10,4,3,0,0,,
2024,26,1.8,0,5,5,5,10,12,18,12,10,5,5,5,4,4,,
2024,29,2.3,0,0,0,0.5,5,15,19,22,13.5,10,7,5,2,1,,
2024,30,2.5,,,,,,,,,,,,,,,,
2024,32,2.6,6.04096933,3.18765832,3.84998416,4.82703243,5.82966636,6.74209474,7.48019798,7.96156515,8.12925878,7.96288759,7.48268315,6.74545494,5.83354063,17.92700645,,
2024,37,2.9,0,0,0,0,0,0,4,38,50,8,0,0,0,0,,
2024,38,4.9,0,0,0,0,0,0,0,0,0,0,0,30,70,0,,
2024,39,2.78759527,0,0,0,0,0,5,10,10,40,30,5,0,0,0,,
2024,41,2.8,0,0,0,0,0,0,0,20,60,20,0,0,0,0,,
2024,45,0.61,0,0,0,30,60,10,0,0,0,0,0,0,0,0,,
2024,47,3.1,0,0,0,0,0,0,5,5,25,40,20,5,0,0,,
2024,49,1.4,,,,,,,,,,,,,,,,
2024,54,,0,0,10,10,10,10,10,10,10,10,10,10,0,0,,
2024,56,3.4,0,0,0,0,0,0,0,10,10,30,30,10,10,0,,
2024,63,2.3,0,0,0,0,0,0,15,45,35,5,0,0,0,0,,
2024,68,2.1,,,,,,,,,,,,,,,,
2024,80,3.1,0,0,0.31612223,0.63224447,1.8967334,3.89884089,8.85142255,13.59325606,17.7028451,19.49420443,15.70073762,10.85353003,5.37407798,1.68598525,,
2024,82,3,,,,,,,,,,,,,,,,
2024,85,1.94749489,5e-08,1.738e-05,0.0020935,0.09629891,1.71018524,11.86746077,32.54009166,35.51085403,15.43406137,2.65531653,0.17890948,0.00466436,4.653e-05,1.8e-07,,
2024,88,2.9,,,,,,,,,,,,,,,,
2024,89,2.1,0,0,0,2.5,5,10,15,35,15,10,5,2.5,0,0,,
2024,90,2.9,0,0,0,0,0,0,10,20,40,30,0,0,0,0,,
2024,91,3,0,0,0,0,0,0,5,15,25,35,15,5,0,0,,
2024,93,2.1,0,0,0,0,0,7.5,30,32.5,27.5,2.5,0,0,0,0,,
2024,95,2.82269137,2.1e-06,8.818e-05,0.00228096,0.03642748,0.35917114,2.18642131,8.21724836,19.06685748,27.31441937,24.15822219,13.19161948,4.44724858,0.92564581,0.09434754,,
2024,97,2,,,,,,,,,,,,,,,,
2024,98,3.1,0,0,0,0,5,5,5,10,15,20,20,15,5,0,,
2024,99,2.3,0,0,0,0,0,0,10,70,20,0,0,0,0,0,,
2024,101,3.4,0,0,0,0,0,2,3,5,15,25,25,15,5,5,,
2024,102,3,0,0,0,0,0,5,10,20,30,20,10,5,0,0,,
2024,103,3.16666967,,,,,,,,,,,,,,,,
2024,105,3.4,,,,,,,,,,,,,,,,
2024,107,2.93523419,0.76010706,0.92774421,1.76232313,3.05325187,4.82459728,6.95315879,9.13959425,10.95711336,11.98092602,11.94840317,10.8681242,9.01621557,6.82210521,10.98633587,,
2024,108,-1.35675128,70.04,16.53,11.46,1.97,0,0,0,0,0,0,0,0,0,0,,
2024,110,6.8308716,0,0,0,0,0,0,0,0,1e-08,1.38e-06,0.00010291,0.00404809,0.08446008,99.91138753,,
2024,112,4.2,0,0,0,0,0,0,0,0,0,10,25,30,25,10,,
2024,114,1.9,,,,,,,,,,,,,,,,
2024,115,2.17,0.5,2.00906377,3.87773173,5.76622358,7.85803171,9.81398549,11.23277151,12,11.8,11.5,10,8,4.04247201,1.59972019,,
2024,116,2.2,1,1,1,2.5,5,10,15,25,20,10,5,2.5,1,1,,
2024,117,2.5,,,,,,,,,,,,,,,,
2024,119,2.2,0,0,0,0,5,5,10,60,10,5,5,0,0,0,,
2024,121,1.9088798,1,2,3,5,10,13,20,20,14,6,3,1,1,1,,
2024,127,3.6,0,0,0,5,5,7.5,7.5,7.5,12.5,15,12.5,10,7.5,10,,
2024,128,4,0,1,1,1,1,2,3,4,7,10,20,25,15,10,,
2024,135,2.3,0,0,0,0,0,5,20,35,30,7.5,2.5,0,0,0,,
2024,136,1.8,,,,,,,,,,,,,,,,
2024Dec,1,3,,,,,,,,,,,,,,,,
2024Dec,5,1.9,0,1,2,5,7,10,25,25,10,7,5,2,1,0,,
2024Dec,6,2.3,0,0,0,0,5,10,15,30,20,15,5,0,0,0,,
2024Dec,14,5.3,0,0,0,0,0,0,1,1,3,5,8,11,13,58,,
2024Dec,16,2.5,0,0,1,2,5,7,12,16,18,14,10,7,5,3,,
2024Dec,20,2,0,0,0,0,5,15,25,27,14,9,5,0,0,0,,
2024Dec,23,2.7,0,0,0,0,0,1,5,15,26,24,18,7,3,1,,
2024Dec,24,1.2,0,3,5,10,17,30,17,10,5,3,0,0,0,0,,
2024Dec,26,1.8,0,2,3,5,10,12,20,20,12,6,5,3,2,0,,
2024Dec,29,2.2,0,0,0,0.5,5,10,20,32,23.5,5,2,1,0.5,0.5,,
2024Dec,32,1.7,,,,,,,,,,,,,,,,
2024Dec,37,2.4,0,0,0,0,0,2,10,44,36,8,0,0,0,0,,
2024Dec,39,2.78464054,0,0,0,5,20,40,20,10,5,0,0,0,0,0,,
2024Dec,45,0.64,0,0,0,20,60,20,0,0,0,0,0,0,0,0,,
2024Dec,47,2.7,,,,,,,,,,,,,,,,
2024Dec,49,0.92,,,,,,,,,,,,,,,,
2024Dec,54,,0,0,10,10,10,10,10,10,10,10,10,10,0,0,,
2024Dec,56,3.2,0,0,0,0,0,0,0,10,10,30,30,10,10,0,,
2024Dec,63,1.8,0,0,0,0,0,15,45,30,10,0,0,0,0,0,,
2024Dec,68,2,,,,,,,,,,,,,,,,
2024Dec,82,2.6,,,,,,,,,,,,,,,,
2024Dec,85,1.6039375,1.3e-05,0.00133356,0.05725612,1.03318088,7.90694501,25.88533582,36.47579841,22.16808198,5.79401292,0.64685482,0.03057599,0.00060646,5.01e-06,2e-08,,
2024Dec,88,2.2,,,,,,,,,,,,,,,,
2024Dec,89,2.1,0,0,0,0,0,0,15,35,20,15,10,5,0,0,,
2024Dec,90,2.7,0,0,0,0,0,0,10,20,40,30,0,0,0,0,,
2024Dec,91,2.25,0,0,0,0,0,10,25,30,20,10,5,0,0,0,,
2024Dec,93,2.1,0,0,0,0,2.5,7.5,30,30,27.5,2.5,0,0,0,0,,
2024Dec,95,2.16512222,0.00013607,0.00361881,0.05778201,0.55391224,3.18794241,11.01542238,22.85141115,28.46073272,21.28140575,9.55379086,2.57497093,0.41666797,0.04047894,0.00172778,,
2024Dec,98,2.7,0,0,0,5,5,5,10,15,20,20,10,5,5,0,,
2024Dec,99,1.9,,,,,,,,,,,,,,,,
2024Dec,102,2.7,0,0,0,0,2.5,7.5,10,15,25,20,15,5,0,0,,
2024Dec,103,3.86620465,,,,,,,,,,,,,,,,
2024Dec,107,2.41761251,2.4893645,2.16907466,3.47666455,5.14670226,7.03678019,8.88583378,10.36339557,11.1631289,11.10580173,10.20455321,8.66000252,6.78768509,4.9136537,7.59735935,,
2024Dec,108,-1.1087338,56.41,20.5,16.53,6.46,0.1,0,0,0,0,0,0,0,0,0,,
2024Dec,110,2.0572608,2.2840861,2.34573479,3.97665368,6.10407318,8.48372001,10.67625011,12.16515929,12.55116335,11.72512276,9.9178561,7.59599357,5.26764857,3.30760092,3.59893759,,
2024Dec,112,3.4,0,0,0,5,10,20,30,20,10,5,0,0,0,0,,
2024Dec,114,1.8,,,,,,,,,,,,,,,,
2024Dec,115,2.2,0.7,1.95059621,3.78191463,5.65153225,8.4,10.5,11.9,12.7,12,10.7,8.6,6.5,4.3,2.31595691,,
2024Dec,116,1.7,2,2,2,2,5,17.5,25,17.5,10,6,5,2,2,2,,
2024Dec,117,1.5,,,,,,,,,,,,,,,,
2024Dec,121,1.82628725,1,2,3,5,10,13,22,18,14,6,3,1,1,1,,
2024Dec,127,2.1,1,2,3,4,5,5,10,15,10,10,10,9,8,8,,
2024Dec,128,3.5,0,1,1,1,2,2,3,5,10,15,20,20,10,10,,
2024Dec,135,2.57,0,0,0,0,0,5,10,30,35,15,5,0,0,0,,
2024Dec,136,1.5,,,,,,,,,,,,,,,,
2025,1,2,0,0,0,0,0,10,25,50,10,5,0,0,0,0,,
2025,5,2,0,1,2,5,7,10,25,25,10,7,5,2,1,0,,
2025,6,2.2,0,0,0,0,5,10,15,30,20,15,5,0,0,0,,
2025,14,5.6,0,0,0,0,0,0,0,1,2,3,6,8,12,68,,
2025,15,2.4,0,0,0,5,10,10,10,15,15,10,10,10,5,0,,
2025,16,2.2,2,4,2,4,5,9,13,17,16,11,8,5,3,1,,
2025,20,2,0,0,0,0,5,13,33,30,14,5,0,0,0,0,,
2025,23,3,0,0,0,0,1,3,5,15,21,22,19,10,3,1,,
2025,24,1.7,0,0,3,5,10,17,30,17,10,5,3,0,0,0,,
2025,26,1.9,0,2,3,6,12,12,22,20,12,6,3,2,0,0,,
2025,29,2.1,0,0,0,0.5,5,10,22,32,21.5,5,2,1,0.5,0.5,,
2025,37,2.4,0,0,0,0,0,3,15,55,25,2,0,0,0,0,,
2025,38,1.8,0,0,0,0,0,0,70,30,0,0,0,0,0,0,,
2025,39,2.09910788,0,0,0,0,5,15,20,30,20,10,0,0,0,0,,
2025,45,0.49,0,0,0,40,60,0,0,0,0,0,0,0,0,0,,
2025,49,1.6,,,,,,,,,,,,,,,,
2025,54,,0,0,0,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,0,0,0,,
2025,56,2.6,0,0,0,0,5,10,10,25,25,10,10,5,0,0,,
2025,63,2,0,0,0,0,0,5,35,50,10,0,0,0,0,0,,
2025,68,2,,,,,,,,,,,,,,,,
2025,80,2,0.84299262,0.9483667,2.31822972,6.95468915,7.79768177,14.43624868,16.54373024,16.7544784,13.3825079,10.64278188,5.47945205,2.31822972,0.84299262,0.73761855,,
2025,85,1.56512507,0.00017847,0.0081345,0.18074172,1.94762499,10.23226572,26.33000797,33.2858857,20.68947451,6.31275099,0.9420661,0.06842254,0.00240572,4.074e-05,3.3e-07,,
2025,88,1.9,,,,,,,,,,,,,,,,
2025,89,1.85,0,0,0,0,5,15,40,25,10,5,0,0,0,0,,
2025,90,2.4,0,0,0,0,0,10,20,40,30,0,0,0,0,0,,
2025,91,2.2,0,0,0,0,0,10,15,45,20,10,0,0,0,0,,
2025,93,1.8,0,0,0,0,5,20,40,20,10,5,0,0,0,0,,
2025,95,2.18516002,1.755e-05,0.00080723,0.02054721,0.28942169,2.2559548,9.73084889,23.22694433,30.67993579,22.42527773,9.07072981,2.03033475,0.25148616,0.01723779,0.00045628,,
2025,98,2.5,0,0,0,5,5,10,10,15,20,15,10,5,5,0,,
2025,99,1.9,0,0,0,0,0,20,60,20,0,0,0,0,0,0,,
2025,102,1.9,0,0,0,0,5,20,30,25,15,5,0,0,0,0,,
2025,103,2.3,,,,,,,,,,,,,,,,
2025,105,2.2,,,,,,,,,,,,,,,,
2025,107,2.18525057,2.94955798,2.57004512,4.08172181,5.95689499,7.98860978,9.84459477,11.14808618,11.60055868,11.09260878,9.74685691,7.86993779,5.83919997,3.98116406,5.33016319,,
2025,108,0.5510727,0.12,4.21,13.73,23.13,27.95,19.4,9.98,1.48,0,0,0,0,0,0,,
2025,110,2.15914255,0.003006,0.0310849,0.23667045,1.24600135,4.5387075,11.44470615,19.98497031,24.17321346,20.25508888,11.75624222,4.72535362,1.31481905,0.25313119,0.03700492,,
2025,112,3,0,0,0,0,0,0,5,10,20,30,20,10,5,0,,
2025,114,1.8,,,,,,,,,,,,,,,,
2025,115,2.02,0.7,2.5,4.8,7,9,10.8,12,13,11.8,10,8,5.8,3.52793115,1.07206885,,
2025,116,2,1,1,1,2.5,5,10,20,25,15,10,5,2.5,1,1,,
2025,119,2,0,0,0,2.5,2.5,10,60,10,5,10,0,0,0,0,,
2025,121,1.89370349,1,2,3,5,10,13,20,20,14,6,3,1,1,1,,
2025,127,2.1,0,0,0,0,0,5,15,20,15,12.5,10,7.5,5,10,,
2025,128,2.5,1,1,1,3,5,10,12,15,15,12,10,5,5,5,,
2027,1,2,0,0,0,0,5,10,30,40,10,5,0,0,0,0,,
2027,5,2,0,1,2,5,7,10,25,25,10,7,5,2,1,0,,
2027,6,2.2,0,0,0,0,5,10,10,40,25,10,0,0,0,0,,
2027,14,3.4,0,0,1,1,3,5,7,10,13,13,14,12,9,12,,
2027,15,2.3,0,0,0,5,10,10,10,15,20,15,10,5,0,0,,
2027,16,1.8,3,3,3,5,7,18,21,16,12,7,3,2,0,0,,
2027,20,1.9,0,0,0,0,5,17,30,28,15,5,0,0,0,0,,
2027,23,2.8,0,0,1,3,7,11,13,15,17,16,11,5,1,0,,
2027,24,2,0,0,1,2,8,14,20,26,19,6,3,1,0,0,,
2027,26,1.9,0,2,3,6,12,12,22,20,12,6,3,2,0,0,,
2027,29,2,0,0,0,0.1,5,17,26,30.2,16,3,2,0.5,0.1,0.1,,
2027,30,2,,,,,,,,,,,,,,,,
2027,32,3,,,,,,,,,,,,,,,,
2027,37,2.5,0,0,0,0,0,0,2,36,54,8,0,0,0,0,,
2027,39,2.08908297,0,0,0,0,10,15,20,20,20,10,5,0,0,0,,
2027,45,1.70550241,0,0,0,0,0,20,70,10,0,0,0,0,0,0,,
2027,48,2.3,,,,,,,,,,,,,,,,
2027,49,2,,,,,,,,,,,,,,,,
2027,54,,0,0,0,0,0,10,30,40,15,5,0,0,0,0,,
2027,56,2,0,0,0,0,5,15,20,25,20,10,5,0,0,0,,
2027,63,2.1,0,0,0,0,0,10,20,45,20,5,0,0,0,0,,
2027,68,2,,,,,,,,,,,,,,,,
2027,80,2,1.47523709,2.10748156,3.68809273,6.53319283,10.64278188,12.4341412,14.64699684,12.85563751,13.3825079,8.64067439,6.00632244,4.00421496,2.52897787,1.05374078,,
2027,85,2,0.00533123,0.05237127,0.37554233,1.84176836,6.18155904,14.206163,22.36344228,24.12006861,17.82430216,9.02353603,3.12846818,0.74245771,0.12054173,0.01444807,,
2027,88,2,,,,,,,,,,,,,,,,
2027,89,2,0,0,1,2,5,7,20,25,15,10,7,5,2,1,,
2027,90,2,0,0,0,0,0,15,30,40,15,0,0,0,0,0,,
2027,91,1.33,0,0,0,10,15,35,25,10,5,0,0,0,0,0,,
2027,95,2.26675621,0.00120347,0.01606143,0.14504033,0.88623099,3.66402817,10.25001249,19.40187506,24.84944711,21.53493052,12.62769075,5.01023525,1.3450735,0.2443361,0.02383482,,
2027,98,2,0,0,0,0,5,15,25,25,25,5,0,0,0,0,,
2027,99,2,0,0,0,0,0,0,30,70,0,0,0,0,0,0,,
2027,101,2,,,,,,,,,,,,,,,,
2027,102,1.9,0,0,0,0,0,20,35,30,15,0,0,0,0,0,,
2027,103,2,,,,,,,,,,,,,,,,
2027,107,2.2,,,,,,,,,,,,,,,,
2027,108,2.29973711,0,0,0,0,2.1,9.9,18.02,25.81,22.82,14.61,6.42,0.32,0,0,,
2027,110,2.5,0.00356386,0.02771016,0.17483748,0.81910385,2.85024024,7.36840196,14.15480021,20.20861331,21.44407127,16.9130497,9.91417723,4.31875682,1.39781185,0.40486208,,
2027,112,2.5,0,0,0,0,5,10,20,30,20,10,5,0,0,0,,
2027,114,1.7,,,,,,,,,,,,,,,,
2027,116,2,2,2,2,2,5,10,15,25,15,10,5,2.5,2.5,2,,
2027,117,2,,,,,,,,,,,,,,,,
2027,121,2,0,0,1,5,5,15,30,30,10,3,0.5,0.5,0,0,,
2027,127,2.1,1,2,3,4,5,5,10,15,10,10,10,9,8,8,,
2027,128,2.5,1,1,1,3,5,10,12,15,15,12,10,5,5,5,,
2027,135,2.1,0,0,0,0,0,10,25,30,25,10,0,0,0,0,,
,,,,,,,,,,,,,,,,,,
CORE INFLATION EXPECTATIONS; YEAR-ON-YEAR CHANGE IN CORE,,,,,,,,,,,,,,,,,,
TARGET_PERIOD,FCT_SOURCE,POINT,TN1_0,FN1_0TN0_6,FN0_5TN0_1,F0_0T0_4,F0_5T0_9,F1_0T1_4,F1_5T1_9,F2_0T2_4,F2_5T2_9,F3_0T3_4,F3_5T3_9,F4_0T4_4,F4_5T4_9,F5_0,,
2023,1,4.5,0,0,0,0,0,0,0,0,0,5,10,30,30,25,,
2023,5,4.1,0,0,0,0,0,0,0,0,5,10,20,30,20,15,,
2023,6,4.9,0,0,0,0,0,0,0,0,0,5,5,10,40,40,,
2023,14,6.3,0,0,0,0,0,0,0,0,0,0,0,0,0,100,,
2023,15,5,0,0,0,0,0,0,0,0,5,10,15,20,30,20,,
2023,16,4.4,,,,,,,,,,,,,,,,
2023,23,4.5,0,0,0,0,0,0,0,0,0,5,15,29,31,20,,
2023,24,4.7,0,0,0,0,0,0,0,3,7,11,15,22,30,12,,
2023,26,4.5,0,0,0,2,2,2,2,5,5,5,10,15,17,35,,
2023,29,4.5,0,0,0,0,0,0,0.5,2,4.5,15,21,21,25,11,,
2023,37,4.9,0,0,0,0,0,0,0,0,0,0,0,6,60,34,,
2023,39,5.73711212,0,0,0,0,0,0,0,0,0,0,0,5,35,60,,
2023,45,3.52,0,0,0,0,0,0,0,0,0,30,60,10,0,0,,
2023,47,5.3,0,0,0,0,0,0,0,0,0,0,0,5,5,90,,
2023,49,4.4,,,,,,,,,,,,,,,,
2023,54,,0,0,0,0,0,0,0,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,0,,
2023,56,3.9,0,0,0,0,0,0,0,0,15,20,30,20,15,0,,
2023,63,3.9,0,0,0,0,0,0,0,0,0,10,50,20,15,5,,
2023,82,4.4,,,,,,,,,,,,,,,,
