INFLATION EXPECTATIONS; YEAR-ON-YEAR CHANGE IN HICP,,,,,,,,,,,,,,,,,,
TARGET_PERIOD,FCT_SOURCE,POINT,TN0_8,FN0_7TN0_3,FN0_2T0_2,F0_3T0_7,F0_8T1_2,F1_3T1_7,F1_8T2_2,F2_3T2_7,F2_8T3_2,F3_3T3_7,F3_8T4_2,F4_3T4_7,F4_8,,,
2026,95,1.9980357,0.01585438,0.31286871,1.48249699,4.96838821,11.78616381,19.77923499,23.4839745,19.72689817,11.72387281,4.92956374,1.46646252,0.3086445,0.01557666,,,
2026,97,1.6,,,,,,,,,,,,,,,,
2026,98,1.8,0,0,0,0,0,25,70,5,0,0,0,0,0,,,
2026,99,1.8,0,0,0,0,0,5,80,15,0,0,0,0,0,,,
2026,102,1.66,0,0,0,5,15,35,30,15,0,0,0,0,0,,,
2026,103,1.9,,,,,,,,,,,,,,,,
2026,105,1.9,,,,,,,,,,,,,,,,
2026,107,1.7,0,0.21355293,1.56210412,6.81383099,17.75119415,27.65066919,25.76705185,14.36369404,4.78628225,0.95217165,0.11290124,0.00796397,0.01858362,,,
2026,108,1.5,0.0056775,0.13729531,1.62044755,9.20761093,25.31299283,33.78253517,21.91018181,6.89495384,1.0488486,0.07672737,0.00268408,4.466e-05,3.5e-07,,,
2026,109,1.8,0,0,0,0,10,40,45,5,0,0,0,0,0,,,
2026,110,2.03095048,0,0,0,0,0,0.06077823,95.01801234,4.92120943,0,0,0,0,0,,,
2026,112,1.7,0,0,5,10,20,30,20,10,5,0,0,0,0,,,
2026,114,1.7,,,,,,,,,,,,,,,,
2026,115,1.8,3.20568829,4.88000731,6.73336247,8.6247685,10.23422004,11.23826387,11.41511747,10.72426894,9.32154994,7.70568829,6.20568829,5.30568829,4.40568829,,,
2026,117,1.46,,,,,,,,,,,,,,,,
2026,118,1.7,,,,,,,,,,,,,,,,
2026,121,1.67991382,0,1,2,8,13,30,30,11,3,1,1,0,0,,,
2026,127,2.2,0,0,0,5,12.5,15,25,20,10,7.5,5,0,0,,,
2026,128,2.2,0,0,0,2,4,10,40,30,10,3,1,0,0,,,
2026,135,1.7,0,0,2.5,5,15,30,25,15,5,2.5,0,0,0,,,
2026,136,1.9,0,0,0,0,0,25,75,0,0,0,0,0,0,,,
2026,137,1.69,0.5,1,1.5,2.5,12,34,28,15,2,1.5,1,0.5,0.5,,,
2026Dec,1,2,0,0,0,0,0,20,60,20,0,0,0,0,0,,,
2026Dec,4,2.1,2.5,2.5,2.5,7.5,10,12.5,15,15,12.5,7.5,5,2.5,5,,,
2026Dec,5,1.7,0,0,0,0,2.5,42.5,50,5,0,0,0,0,0,,,
2026Dec,6,1.9,0,0,0,5,10,20,35,20,5,5,0,0,0,,,
2026Dec,7,1.8,,,,,,,,,,,,,,,,
2026Dec,8,1.9,0,0,0,0,10,30,40,15,5,0,0,0,0,,,
2026Dec,14,2.2,0,0,1,4,9,15,20,20,16,9,4,1,1,,,
2026Dec,16,1.8,3,3,5,8,15,17,14,12,10,7,5,1,0,,,
2026Dec,20,1.9,0,0,0,5,14,21,30,20,7,3,0,0,0,,,
2026Dec,26,1.8,0,1,3,4,8,30,30,14,6,3,1,0,0,,,
2026Dec,29,1.94,0.25,0.25,4,7,11,19,25,14,11,4,2,2,0.5,,,
2026Dec,33,2.1,0.1,0.4,1.5,4.2,8.9,14.3,18,18.2,15,10.1,5.6,2.5,1.2,,,
2026Dec,37,2.1,0,0,0,0,1,14,68,15,2,0,0,0,0,,,
2026Dec,39,1.76250074,0,0,0,0,15,35,35,15,0,0,0,0,0,,,
2026Dec,47,1.8,,,,,,,,,,,,,,,,
2026Dec,48,1.8,,,,,,,,,,,,,,,,
2026Dec,49,1.5,,,,,,,,,,,,,,,,
2026Dec,54,2,0,0,0,0,0,25,50,25,0,0,0,0,0,,,
2026Dec,56,1.61,0,0,0,0,10,40,40,10,0,0,0,0,0,,,
2026Dec,59,1.9,0,0,0,0,0,25,60,15,0,0,0,0,0,,,
2026Dec,61,2,0,0,0,2.5,5,27.5,35,22.5,7.5,0,0,0,0,,,
2026Dec,63,1.9,0,0,0,0,0,25,70,5,0,0,0,0,0,,,
2026Dec,68,2,,,,,,,,,,,,,,,,
2026Dec,82,2,0.05002501,0.15007504,0.20010005,0.50025013,5.00250125,27.51375688,40.02001001,20.010005,5.00250125,1.00050025,0.4002001,0.10005003,0.05002501,,,
2026Dec,85,1.91557505,0,0,1.41e-06,0.00510982,1.32064239,27.72451278,57.70185141,12.97727092,0.27017807,0.00043315,5e-08,0,0,,,
2026Dec,88,2.1,0,0.68116804,1.75117747,5.36309212,11.05233845,13.66284907,14.57447904,29.49179425,14.991352,6.15244235,1.77930721,0.5,0,,,
2026Dec,89,2.1,0,0.25,1,5,10,20,25,20,8.75,5,3.75,1,0.25,,,
2026Dec,90,2.1,0,0,0,0,5,15,45,20,15,0,0,0,0,,,
2026Dec,91,1.95,0,0,0,0,10,25,35,25,5,0,0,0,0,,,
2026Dec,93,2.1,0,0,0,0,0,15,45,40,0,0,0,0,0,,,
2026Dec,95,2.12681615,0.01947318,0.31370435,1.36047692,4.33201015,10.13555435,17.41487767,21.97616171,20.36768875,13.8640511,6.93101828,2.54485142,0.68625625,0.05387587,,,
2026Dec,97,1.59,,,,,,,,,,,,,,,,
2026Dec,98,1.9,0,0,0,0,0,20,75,5,0,0,0,0,0,,,
2026Dec,102,1.49932969,,,,,,,,,,,,,,,,
2026Dec,103,2.2,,,,,,,,,,,,,,,,
2026Dec,107,1.6,0.4,1.4668993,4.52694126,10.32807035,17.4231362,21.73605408,20.0542189,13.6833647,6.90401884,2.57550787,0.71019672,0.14472025,0.04687154,,,
2026Dec,108,1.4,0.00316712,0.09660523,1.35637535,8.69959411,25.65073663,34.92147483,21.98228968,6.38492878,0.85157067,0.05181166,0.00142812,1.772e-05,1e-07,,,
2026Dec,110,2.04003494,6.28837032,3.26833885,5.65230322,7.5203504,9.25742368,10.54343205,11.10999568,10.83143232,9.77007643,8.1536098,8.29868908,3.84672593,5.45925225,,,
2026Dec,112,1.6,0,0,5,10,20,30,20,10,5,0,0,0,0,,,
2026Dec,114,1.8,,,,,,,,,,,,,,,,
2026Dec,115,1.9,3.08665186,4.71743265,6.53152864,8.439066,10.13218208,11.27975564,11.63179051,11.10789269,9.82709246,8.28665186,6.58665186,4.98665186,3.38665186,,,
2026Dec,117,1.39,,,,,,,,,,,,,,,,
2026Dec,118,1.7,,,,,,,,,,,,,,,,
2026Dec,121,1.66612006,0,1,2,8,13,30,30,11,3,1,1,0,0,,,
2026Dec,127,2.1,0,0,1,6,12,20,25,15,9,5,4,2,1,,,
2026Dec,128,2.2,0,0,1,2,5,8,37,30,10,4,2,1,0,,,
2026Dec,135,1.6,0,0,2.5,7.5,20,30,20,12.5,5,2.5,0,0,0,,,
2026Dec,136,2.1,,,,,,,,,,,,,,,,
2026Dec,137,1.64,0.5,2,3,4,13.5,30,27,13,3,2,1,0.5,0.5,,,
2027,1,2,0,0,0,0,0,20,60,20,0,0,0,0,0,,,
2027,2,2,0,0,0,0,10,30,30,20,10,0,0,0,0,,,
2027,4,2.4,2.5,2.5,2.5,7.5,10,12.5,15,15,12.5,7.5,5,2.5,5,,,
2027,5,1.9,0,0,0,0,0,35,55,10,0,0,0,0,0,,,
2027,6,2,0,0,0,5,10,20,35,20,5,5,0,0,0,,,
2027,7,2,,,,,,,,,,,,,,,,
2027,8,1.9,0,0,0,5,13,25,32,17,5,3,0,0,0,,,
2027,14,2.8,0,0,1,2,4,8,13,18,19,15,11,6,3,,,
2027,15,1.9,0,0,5,5,10,20,25,20,10,5,0,0,0,,,
2027,16,1.8,3,4,6,11,15,17,15,11,8,5,3,2,0,,,
2027,20,2,0,0,0,0,10,25,35,15,10,5,0,0,0,,,
2027,23,2.1,0,0.5,1,3,8,23,36,18,7,2,0.5,0.5,0.5,,,
2027,26,1.9,0,2,3,6,12,20,30,10,7,5,3,2,0,,,
2027,29,1.99,0,0.5,1.5,3.5,13,22,25,17,9,5.25,2,1,0.25,,,
2027,30,2.2,,,,,,,,,,,,,,,,
2027,32,2.12189227,0.09704336,0.41320645,1.5648749,4.50075275,9.83242868,16.31796406,20.57502074,19.71070543,14.34657401,7.93328806,3.33250833,1.06325413,0.31237909,,,
2027,33,2.1,0.2,0.6,1.9,4.5,8.5,13.1,16.4,17.1,14.9,10.8,6.6,3.4,2,,,
2027,37,2.1,0,0,0,0,1,14,62,22,1,0,0,0,0,,,
2027,38,2.0387,0,0,0,0,0,10,80,10,0,0,0,0,0,,,
2027,39,1.96745883,0,0,0,0,0,25,55,20,0,0,0,0,0,,,
2027,41,2.1,0,0,0,0,0,15,55,30,0,0,0,0,0,,,
2027,45,2.15464548,0,0,0,0,10,15,35,30,10,0,0,0,0,,,
2027,47,1.8,0,0,0,5,15,30,25,15,5,5,0,0,0,,,
2027,49,1.8,,,,,,,,,,,,,,,,
2027,54,1.775,0,0,0,5,15,25,35,15,5,0,0,0,0,,,
2027,56,1.65,0,0,0,0,10,40,40,10,0,0,0,0,0,,,
2027,59,1.9,0,0,0,0,0,25,60,15,0,0,0,0,0,,,
2027,63,2,0,0,0,0,0,15,70,15,0,0,0,0,0,,,
2027,68,2,,,,,,,,,,,,,,,,
2027,80,2.11,0,0.34052213,1.13507378,4.42678774,11.23723042,19.29625426,20.0908059,22.47446084,12.59931896,5.90238365,1.58910329,0.68104427,0.22701476,,,
2027,82,2,0.05002501,0.15007504,0.30015008,0.50025013,5.00250125,30.0150075,45.02251126,15.00750375,3.00150075,0.50025013,0.30015008,0.10005003,0.05002501,,,
2027,85,1.96668032,1e-08,9.15e-06,0.00267199,0.20729172,4.37686487,25.9214789,44.24140351,21.98459676,3.13911859,0.12520643,0.00135419,3.88e-06,0,,,
2027,88,2.275,0,2.07913296,2.91185908,6.48839792,9.80916483,10.86774633,11.51206379,20.48182825,20.60450331,10.43141808,3.08140666,1.73247878,0,,,
2027,89,1.9,0.5,1.5,3,7.5,12.5,15,25,15,10,5,3,1.5,0.5,,,
2027,90,2.2,0,0,0,0,5,10,45,25,15,0,0,0,0,,,
2027,91,2.13,0,0,0,0,5,15,40,30,10,0,0,0,0,,,
2027,93,1.9,0,0,0,0,2.5,45,30,22.5,0,0,0,0,0,,,
2027,95,2,0.06050428,0.65975541,2.29474929,6.04889535,12.09155472,18.32099038,21.04323801,18.32200542,12.09289457,6.0504036,2.29474929,0.65975541,0.06050428,,,
2027,97,1.6,,,,,,,,,,,,,,,,
2027,98,2,0,0,0,0,5,25,40,25,5,0,0,0,0,,,
2027,99,1.9,0,0,0,0,0,15,70,15,0,0,0,0,0,,,
2027,102,1.8,0,0,0,5,12.5,30,37.5,10,5,0,0,0,0,,,
2027,103,2,,,,,,,,,,,,,,,,
2027,105,1.8,,,,,,,,,,,,,,,,
2027,107,1.7,0.2,0.95738384,3.47519369,9.0375439,16.84333007,22.50082259,21.5478082,14.79230497,7.27852136,2.56641637,0.64826177,0.11725813,0.0351551,,,
2027,108,1.6,0.0027291,0.07672737,1.0488486,6.89495384,21.91018181,33.78253517,25.31299283,9.20761093,1.62044755,0.13729531,0.00556896,0.00010755,9.9e-07,,,
2027,109,1.9,0,0,0,5,10,30,40,10,5,0,0,0,0,,,
2027,110,2.03572274,3.74116462,4.47288906,6.12502374,8.63803965,10.96685443,12.53457046,12.89727318,11.94668822,9.9622634,7.47874266,5.05426504,3.07499647,3.10722908,,,
2027,112,1.8,0,0,0,5,10,20,30,20,10,5,0,0,0,,,
2027,114,2.3,,,,,,,,,,,,,,,,
2027,115,2,3.09280915,4.39255748,6.15896698,8.07006857,9.83324975,11.11404998,11.69280915,11.28591293,10.13833937,8.79280915,5.89280915,5.14280915,4.39280915,,,
2027,117,1.5,,,,,,,,,,,,,,,,
2027,118,1.7,,,,,,,,,,,,,,,,
2027,121,1.86395307,0,1,2,4,10,18,30,18,10,4,2,1,0,,,
2027,127,2.2,0,0,1,6,12,20,25,15,9,5,4,2,1,,,
2027,128,2.2,0,1,1,3,5,12,35,24,12,4,2,1,0,,,
2027,135,1.7,0,0,2.5,5,15,30,25,15,5,2.5,0,0,0,,,
2027,136,2,0,0,0,0,0,7.5,70,22.5,0,0,0,0,0,,,
2027,137,1.81,0.5,1,2.5,4,10,30,32,12,4,2,1,0.5,0.5,,,
2027Dec,1,2,0,0,0,0,0,20,60,20,0,0,0,0,0,,,
2027Dec,4,2.6,2.5,2.5,2.5,5,7.5,15,15,15,15,7.5,5,2.5,5,,,
2027Dec,5,2,0,0,0,0,0,20,70,10,0,0,0,0,0,,,
2027Dec,6,2,0,0,0,5,10,20,35,20,5,5,0,0,0,,,
2027Dec,7,2.1,,,,,,,,,,,,,,,,
2027Dec,8,1.9,0,0,0,5,13,25,32,17,5,3,0,0,0,,,
2027Dec,14,2.9,0,0,1,2,4,8,12,16,17,16,11,7,6,,,
2027Dec,16,1.7,2,4,6,11,14,17,16,11,8,5,3,2,1,,,
2027Dec,20,2,0,0,0,2,10,22,35,18,10,3,0,0,0,,,
2027Dec,26,1.85,0,1,3,10,12,20,25,12,8,5,3,1,0,,,
2027Dec,29,1.99,0.25,1.75,4,8,10.5,15,20,18,11.5,5,3,2,1,,,
2027Dec,33,2.1,0.2,0.6,1.9,4.5,8.5,13.1,16.4,17.1,14.9,10.8,6.6,3.4,2,,,
2027Dec,37,2,0,0,0,0,2,18,66,12,2,0,0,0,0,,,
2027Dec,39,1.96745883,0,0,0,0,5,25,40,25,5,0,0,0,0,,,
2027Dec,47,1.9,,,,,,,,,,,,,,,,
2027Dec,49,1.9,,,,,,,,,,,,,,,,
2027Dec,54,1.775,0,0,0,5,15,25,35,15,5,0,0,0,0,,,
2027Dec,56,1.67,0,0,0,0,10,40,40,10,0,0,0,0,0,,,
2027Dec,59,1.9,0,0,0,0,0,25,60,15,0,0,0,0,0,,,
2027Dec,63,2.1,0,0,0,0,0,10,65,25,0,0,0,0,0,,,
2027Dec,68,2,,,,,,,,,,,,,,,,
2027Dec,82,2.1,0.05002501,0.15007504,0.20010005,1.00050025,5.00250125,17.00850425,40.02001001,30.0150075,5.00250125,1.00050025,0.4002001,0.10005003,0.05002501,,,
2027Dec,85,2.05101449,0,4.4e-07,0.0003353,0.05685427,2.20416461,20.32507841,46.47046527,26.91525564,3.89172797,0.13503708,0.00107909,1.93e-06,0,,,
2027Dec,88,2.15,0.5,1.67288546,3.10717156,6.81708825,10.03927328,11.73264452,12.40841302,21.7106829,16.67482681,9.69285358,3.59168966,1.53495771,0.51751324,,,
2027Dec,89,1.8,0.5,1.5,3,10,12.5,20,20,12.5,10,5,3,1.5,0.5,,,
2027Dec,90,2.2,0,0,0,0,5,10,40,35,5,5,0,0,0,,,
2027Dec,91,2.13,0,0,0,0,5,20,30,35,10,0,0,0,0,,,
2027Dec,93,1.8,0,0,0,0,10,35,35,20,0,0,0,0,0,,,
2027Dec,95,2,0.1018175,0.87953597,2.70909378,6.49715362,12.13949492,17.66330247,20.01564425,17.66418565,12.14070893,6.49861567,2.70909378,0.87953597,0.1018175,,,
2027Dec,97,1.64,,,,,,,,,,,,,,,,
2027Dec,98,2,0,0,0,0,5,20,40,30,5,0,0,0,0,,,
2027Dec,102,1.92,,,,,,,,,,,,,,,,
2027Dec,103,2,,,,,,,,,,,,,,,,
2027Dec,107,1.7,0.3,1.4604937,4.22673738,9.33339485,15.72751038,20.22576895,19.85152274,14.87047749,8.50112726,3.70857652,1.23440457,0.31343794,0.24654822,,,
2027Dec,108,1.5,0.00366185,0.09197799,1.15443594,7.13987864,21.85942907,33.23941687,25.13760035,9.44613316,1.75854849,0.16147883,0.00727695,0.00016013,1.72e-06,,,
2027Dec,110,2.03667005,,,,,,,,,,,,,,,,
2027Dec,112,1.8,0,0,0,5,10,20,30,20,10,5,0,0,0,,,
2027Dec,114,2.5,,,,,,,,,,,,,,,,
2027Dec,115,2,2.83511685,4.33486518,6.10127467,8.01237626,9.77555744,11.05635767,11.73511685,11.22822062,10.08064707,8.53511685,6.63511685,5.43511685,4.23511685,,,
2027Dec,117,1.53,,,,,,,,,,,,,,,,
2027Dec,118,1.7,,,,,,,,,,,,,,,,
2027Dec,121,1.92064206,0,1,2,4,10,18,30,18,10,4,2,1,0,,,
2027Dec,127,2.1,0,0,1,6,12,20,25,15,9,5,4,2,1,,,
2027Dec,128,2.1,0,1,1,3,7,14,35,22,10,4,2,1,0,,,
2027Dec,135,1.7,0,0,2.5,5,15,30,25,15,5,2.5,0,0,0,,,
2027Dec,136,2,,,,,,,,,,,,,,,,
2027Dec,137,1.83,1,3,4,5,8,18,28,17,8,4,2,1.5,0.5,,,
2028,1,2,0,0,0,0,0,20,60,20,0,0,0,0,0,,,
2028,2,2.1,0,0,0,5,5,25,25,20,10,10,0,0,0,,,
2028,5,2,0,0,0,0,0,5,85,10,0,0,0,0,0,,,
2028,6,2,0,0,0,5,10,20,35,20,5,5,0,0,0,,,
2028,7,2,,,,,,,,,,,,,,,,
2028,14,3,0,0,1,1,3,7,12,16,18,16,12,8,6,,,
2028,15,2.2,0,0,0,5,10,15,20,20,15,10,5,0,0,,,
2028,16,1.7,3,4,8,12,16,15,13,11,8,5,3,2,0,,,
2028,20,2,0,0,0,0,10,25,35,15,10,5,0,0,0,,,
2028,26,2,0,2,3,4,5,20,40,10,7,4,3,2,0,,,
2028,33,2,0.2,0.6,1.9,4.5,8.5,13.1,16.4,17.1,14.9,10.8,6.6,3.4,2,,,
2028,37,2.1,0,0,0,0,2,18,64,15,1,0,0,0,0,,,
2028,38,2.0803,0,0,0,0,0,10,80,10,0,0,0,0,0,,,
2028,39,2.02461735,0,0,0,0,0,20,55,25,0,0,0,0,0,,,
2028,41,2.2,0,0,0,0,0,5,60,35,0,0,0,0,0,,,
2028,45,2.11667913,0,0,0,0,5,25,30,25,10,5,0,0,0,,,
2028,49,2.2,,,,,,,,,,,,,,,,
2028,54,1.775,0,0,0,5,15,25,35,15,5,0,0,0,0,,,
2028,56,2,0,0,0,0,10,30,30,30,0,0,0,0,0,,,
2028,59,2.2,0,0,0,0,0,15,50,35,0,0,0,0,0,,,
2028,63,2.2,0,0,0,0,0,5,65,20,10,0,0,0,0,,,
2028,68,2,,,,,,,,,,,,,,,,
2028,80,2.27,0.22701476,0.45402951,2.15664018,5.44835414,9.53461975,14.30192963,15.66401816,20.43132804,14.30192963,10.44267877,3.74574347,1.81611805,1.47559591,,,
2028,85,2.03746927,5.5e-06,0.00065354,0.03245895,0.67656911,5.97179114,22.51820707,36.51983936,25.54461383,7.69029709,0.99024268,0.05406921,0.00124061,1.191e-05,,,
2028,88,2.025,0.5,1.76445907,3.3167959,7.16332509,10.28043708,12.84604567,13.45613066,21.31273545,13.94918512,8.97890516,4.10560128,1.4244294,0.90195013,,,
2028,90,2,0,0,0,5,5,10,60,10,5,5,0,0,0,,,
2028,91,2.15,0,0,0,0,0,10,50,40,0,0,0,0,0,,,
2028,95,1.97486301,0.13854361,1.05950269,3.05446412,6.93960267,12.43182397,17.55345778,19.53658139,17.13927819,11.85207934,6.46032902,2.77570168,0.94004578,0.11858976,,,
2028,98,2.3,0,0,0,0,5,20,30,25,15,5,0,0,0,,,
2028,99,2,0,0,0,0,0,15,70,15,0,0,0,0,0,,,
2028,102,2.3,0,0,0,0,5,10,25,40,20,0,0,0,0,,,
2028,105,2,,,,,,,,,,,,,,,,
2028,107,1.7,0.15,0.94532418,3.43623488,8.95536094,16.73819227,22.4411838,21.58421828,14.89274229,7.37069412,2.61601935,0.66563583,0.12137446,0.0830196,,,
2028,108,1.4,0.00743881,0.16147883,1.75854849,9.44613316,25.13760035,33.23941687,21.85942907,7.13987864,1.15443594,0.09197799,0.00359275,6.846e-05,6.4e-07,,,
2028,109,2,0,0,0,5,10,20,45,15,5,0,0,0,0,,,
2028,112,2,0,0,0,5,10,20,30,20,10,5,0,0,0,,,
2028,114,2.1,,,,,,,,,,,,,,,,
2028,115,2,2.58127069,4.28101902,6.04742852,7.95853011,9.72171129,11.00251152,11.38127069,11.17437447,10.02680091,8.78127069,7.28127069,5.68127069,4.08127069,,,
2028,118,1.7,,,,,,,,,,,,,,,,
2028,121,2.1,0,1,2,4,10,18,30,18,10,4,2,1,0,,,
2028,127,2.2,0,0,0,0,10,15,40,20,10,5,0,0,0,,,
2028,128,2.1,0,1,1,2,5,20,30,25,10,3,2,1,0,,,
2028,137,1.96,1,3,4,6,8,18,28,17,8,2,3,1.5,0.5,,,
2030,1,2,0,0,0,0,0,20,60,20,0,0,0,0,0,,,
2030,4,2,2.5,2.5,5,7.5,10,12.5,15,12.5,10,7.5,5,2.5,7.5,,,
2030,5,2,0,0,0,0,2.5,7.5,80,7.5,2.5,0,0,0,0,,,
2030,6,2,0,0,0,0,10,20,40,20,10,0,0,0,0,,,
2030,7,2,,,,,,,,,,,,,,,,
2030,8,2,0,0,1,3,9,22,30,22,9,3,1,0,0,,,
2030,14,3.2,0,0,0,1,2,5,9,14,18,19,15,10,7,,,
2030,15,2.25,0,0,5,5,10,10,20,20,10,10,5,5,0,,,
2030,16,1.9,2,4,5,7,10,16,19,17,10,4,3,2,1,,,
2030,20,2,0,0,0,2,10,22,35,18,10,3,0,0,0,,,
2030,26,1.9,0,1,3,5,12,15,30,20,8,3,2,1,0,,,
2030,33,2,2,3,4,5,10,12,28,12,10,5,4,3,2,,,
2030,37,2.2,0,0,0,0,1,12,60,26,1,0,0,0,0,,,
2030,38,2.019,0,0,0,0,0,10,70,20,0,0,0,0,0,,,
2030,39,1.78975797,0,0,0,0,10,30,45,15,0,0,0,0,0,,,
2030,45,2,,,,,,,,,,,,,,,,
2030,48,1.8,,,,,,,,,,,,,,,,
2030,49,2,,,,,,,,,,,,,,,,
2030,54,1.775,0,0,0,5,15,25,35,15,5,0,0,0,0,,,
2030,56,2.05,0,0,0,0,10,20,50,20,0,0,0,0,0,,,
2030,59,2.3,0,0,0,0,0,0,30,60,10,0,0,0,0,,,
2030,63,2.1,0,0,0,0,5,10,60,20,5,0,0,0,0,,,
2030,68,2,,,,,,,,,,,,,,,,
2030,80,1.89,1.92962543,1.24858116,4.6538025,7.7185017,13.16685585,17.48013621,13.05334847,14.415437,11.57775255,7.60499432,4.42678774,2.0431328,0.68104427,,,
2030,82,2,0.4,0.5,1,2,6,20,40,25,2.5,1,0.8,0.5,0.3,,,
2030,85,2,0.02935554,0.21643458,1.18951204,4.47321013,11.51655889,20.30795696,24.53394369,20.30795696,11.51655889,4.47321013,1.18951204,0.21643458,0.02935554,,,
2030,88,2,0.5,2.0117072,3.75604002,6.84705348,10.03677557,13.08065226,13.76777148,18.90843813,13.89836326,9.51730966,4.69615024,1.81272704,1.16701168,,,
2030,89,2,0.5,1.5,3,7.5,10,15,30,12.5,10,5,3,1.5,0.5,,,
2030,90,2,0,0,0,0,5,10,65,15,5,0,0,0,0,,,
2030,91,1.65,0,0,0,5,20,35,25,10,5,0,0,0,0,,,
2030,95,1.97489424,0.17083955,1.18724924,3.25645351,7.11838118,12.40720678,17.23686481,19.08811558,16.84955216,11.8558909,6.64967702,2.97294884,1.05948508,0.14733534,,,
2030,98,2.1,0,0,0,5,5,20,35,25,5,5,0,0,0,,,
2030,99,2,0,0,0,0,0,15,70,15,0,0,0,0,0,,,
2030,102,2.1,0,0,0,0,10,25,35,20,10,0,0,0,0,,,
2030,103,2,,,,,,,,,,,,,,,,
2030,107,1.8,,,,,,,,,,,,,,,,
2030,108,1.3,0.01147063,0.23854196,2.43141636,11.94406495,28.41125685,32.82163176,18.424211,5.015215,0.65928545,0.04163215,0.00125576,1.8e-05,1.2e-07,,,
2030,109,2,0,0,0,0,10,20,40,20,10,0,0,0,0,,,
2030,110,2,8.8057694,5.82989887,6.50161379,7.93939679,9.10834044,9.81694898,9.94029816,9.45600946,8.45088028,7.09547484,5.59688378,4.14759374,7.31089147,,,
2030,112,2.4,0,0,0,0,5,10,20,30,20,10,5,0,0,,,
