INFLATION EXPECTATIONS; YEAR-ON-YEAR CHANGE IN HICP,,,,,,,,,,,,,,,,,,,,,,,
TARGET_PERIOD,FCT_SOURCE,POINT,TN1_0,FN1_0TN0_6,FN0_5TN0_1,F0_0T0_4,F0_5T0_9,F1_0T1_4,F1_5T1_9,F2_0T2_4,F2_5T2_9,F3_0T3_4,F3_5T3_9,F4_0,,,,,,,,,
2026,89,1.9,,,2.5,5,10,15,20,30,10,5,2.5,,,,,,,,,,
2026,90,1.8,0,0,2.5,7,12,15,28,20.5,10,2.5,2.5,0,,,,,,,,,
2026,91,1.5,0,0,0,2.5,10,35,40,10,2.5,0,0,0,,,,,,,,,
2026,93,,,,,,,,,,,,,,,,,,,,,,
2026,97,,,,,,,,,,,,,,,,,,,,,,
2026,98,1.7,,,,5,15,25,25,20,10,,,,,,,,,,,,
2026,99,1.6,,,,,,30,70,,,,,,,,,,,,,,
2026,101,1.4,,,2.5,5,15,30,30,15,2.5,,,,,,,,,,,,
2026,102,,,,,,,,,,,,,,,,,,,,,,
2026,103,,,,,,,,,,,,,,,,,,,,,,
2026,105,1.9,,,,,,,90,10,,,,,,,,,,,,,
2026,107,1.7,,,,,,,,,,,,,,,,,,,,,
2026,109,2.1,0,0,0,0,5,10,35,40,10,0,0,0,,,,,,,,,
2026,110,1.6,.1446017949,.6159350777,2.2745751338,6.2401404107,12.72070316,19.2716829614,21.7000802214,18.1613527004,11.2969772138,5.2222348887,1.7937269145,.5579895227,,,,,,,,,
2026,112,1.8,,,,5,10,20,30,20,10,5,,,,,,,,,,,
2026,114,1.9,,,,,,,,,,,,,,,,,,,,,
2026,115,,,,,,,,,,,,,,,,,,,,,,
2026,116,1.4,,,,,,,,,,,,,,,,,,,,,
2026,117,,,,,,,,,,,,,,,,,,,,,,
2026,118,,,,,,,,,,,,,,,,,,,,,,
2026,119,,,,,,,5,5,10,60,10,5,5,,,,,,,,,
2026,121,1.88,0,0,1,5,10,20,30,20,10,3,.5,.5,,,,,,,,,
2026,127,1.8,5.5,3.1,5.6,8.1,9.5,11.9,13.3,12.3,11.5,8.1,5.6,5.5,,,,,,,,,
2026,128,2.2,,,1,2,5,10,20,25,20,13,4,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
CORE INFLATION EXPECTATIONS; YEAR-ON-YEAR CHANGE IN CORE,,,,,,,,,,,,,,,,,,,,,,,
TARGET_PERIOD,FCT_SOURCE,POINT,TN1_0,FN1_0TN0_6,FN0_5TN0_1,F0_0T0_4,F0_5T0_9,F1_0T1_4,F1_5T1_9,F2_0T2_4,F2_5T2_9,F3_0T3_4,F3_5T3_9,F4_0,,,,,,,,,
2021,1,,,,,,,,,,,,,,,,,,,,,,
2021,4,1.2,0,0,0,0,25,50,25,0,0,0,,,,,,,,,,,
2021,6,1.2,,,,10,20,40,25,5,,,,,,,,,,,,,
2021,7,,,,,,,,,,,,,,,,,,,,,,
2021,14,1,0,0,0,0,36,64,0,0,0,0,0,0,,,,,,,,,
2021,15,1.4,,,,5,15,40,25,15,,,,,,,,,,,,,
2021,16,1.1,,,,,,,,,,,,,,,,,,,,,
2021,20,,,,,,,,,,,,,,,,,,,,,,
2021,22,1.4,,,,,15,40,30,15,,,,,,,,,,,,,
2021,23,1.1,,,,,20,65,15,,,,,,,,,,,,,,
2021,24,1.0417993669,1,3,8,18,18,18,16,12,3,2,1,,,,,,,,,,
2021,26,1.4,,,,5,15,40,30,5,5,,,,,,,,,,,,
2021,29,1.1,0,1,1,5,30,41,15,5,1,.5,.5,0,,,,,,,,,
2021,30,1.018,,,,,40,50,10,,,,,,,,,,,,,,
2021,32,,,,,,,,,,,,,,,,,,,,,,
2021,37,1.3,,,,,10,55,35,,,,,,,,,,,,,,
2021,39,1.2,,,,10,15,40,30,5,,,,,,,,,,,,,
2021,41,,,,,,,,,,,,,,,,,,,,,,
2021,42,.9,,,,,,,,,,,,,,,,,,,,,
2021,45,1.24,,,,,,,,,,,,,,,,,,,,,
2021,47,1.1,,,5,5,30,40,15,5,,,,,,,,,,,,,
2021,48,,,,,,,,,,,,,,,,,,,,,,
2021,49,1.11,,,,,,,,,,,,,,,,,,,,,
2021,52,,0,0,1,3,29,44,17,5,1,0,0,0,,,,,,,,,
2021,54,,,,,10,40,40,10,,,,,,,,,,,,,,
2021,56,1.26,,,,,5,90,5,,,,,,,,,,,,,,
2021,61,,,,,,,,,,,,,,,,,,,,,,
2021,65,1.1,,,,,25,60,15,,,,,,,,,,,,,,
2021,73,1,,,,5,40,45,10,,,,,,,,,,,,,,
2021,80,,,,,,,,,,,,,,,,,,,,,,
2021,82,1.2,,,,,,,,,,,,,,,,,,,,,
2021,85,1.1865776872,0,0,0,.000348292,5.0750478024,83.7929435574,11.1293763694,.0022839786,.0000000002,0,0,0,,,,,,,,,
2021,88,1.1,,,,,,,,,,,,,,,,,,,,,
2021,89,1.2,,,,10,20,40,25,5,,,,,,,,,,,,,
2021,90,.9,1,3,5,20,25,20,15,6,4,1,0,0,,,,,,,,,
2021,91,1.3,0,0,0,0,17.5,45,30,7.5,0,0,0,0,,,,,,,,,
2021,93,1.2,,,,,15,62.5,22.5,,,,,,,,,,,,,,
2021,97,1,,,,,,,,,,,,,,,,,,,,,
2021,98,1.3,,,,,15,50,35,,,,,,,,,,,,,,
2021,99,1.2,,,,,20,80,,,,,,,,,,,,,,,
2021,101,1.2,,,,,20,80,,,,,,,,,,,,,,,
2021,102,1.2,,,,,,,,,,,,,,,,,,,,,
2021,103,1.1,,,,,,,,,,,,,,,,,,,,,
2021,105,,,,,,,,,,,,,,,,,,,,,,
2021,107,,,,,,,,,,,,,,,,,,,,,,
2021,109,1.2,0,0,0,0,10,70,20,0,0,0,0,0,,,,,,,,,
2021,110,,,,,,,,,,,,,,,,,,,,,,
2021,112,,,,,,,,,,,,,,,,,,,,,,
2021,114,1.2,,,,,,,,,,,,,,,,,,,,,
2021,115,1.1513620863,.0001898628,.0082117137,.3504248007,4.9643521314,24.1349797987,40.8815534734,24.2733634308,5.0217582054,.3565661334,.0085325858,.000067688,.0000001759,,,,,,,,,
2021,116,1.1,,,,,,,,,,,,,,,,,,,,,
2021,117,1.2528334295,,,,,,,,,,,,,,,,,,,,,
2021,118,1.1,,,,,,,,,,,,,,,,,,,,,
2021,119,,,5,5,10,60,10,5,5,,,,,,,,,,,,,
2021,121,1.28,0,1,2,3,18,35,30,8,2,.5,.5,0,,,,,,,,,
2021,127,1.1,0,0,5,15,25,30,15,10,0,0,0,0,,,,,,,,,
2021,128,1.7,,,,,2,15,70,8,4,1,,,,,,,,,,,
2022,1,,,,,,,,,,,,,,,,,,,,,,
2022,4,1.4,,2.5,2.5,10,15,25,25,12.5,5,2.5,,,,,,,,,,,
2022,6,1.3,,,,5,15,40,35,5,,,,,,,,,,,,,
2022,7,,,,,,,,,,,,,,,,,,,,,,
2022,14,1.3,0,0,0,1,17,51,28,3,0,0,0,0,,,,,,,,,
2022,15,1.6,,,,0,15,25,30,20,10,,,,,,,,,,,,
2022,16,1.3,,,,,,,,,,,,,,,,,,,,,
2022,20,,,,,,,,,,,,,,,,,,,,,,
2022,22,1.7,,,,,10,20,40,20,10,,,,,,,,,,,,
2022,23,1.2,,,,2,25,40,30,3,,,,,,,,,,,,,
2022,24,.8395983104,1,6,8,20,22,22,12,6,2,1,,,,,,,,,,,
2022,26,1.3,,,5,10,15,30,25,8,5,2,,,,,,,,,,,
2022,29,1.2,0,1,1,5,25,40,21,5,1,.5,.5,0,,,,,,,,,
2022,30,1.01,,,,,45,45,10,,,,,,,,,,,,,,
2022,32,,,,,,,,,,,,,,,,,,,,,,
2022,37,1.7,,,,,,15,65,20,,,,,,,,,,,,,
2022,39,1.3,,,,10,20,35,25,10,,,,,,,,,,,,,
2022,41,,,,,,,,,,,,,,,,,,,,,,
2022,42,1.2,,,,,,,,,,,,,,,,,,,,,
2022,45,1.36,,,,,,,,,,,,,,,,,,,,,
2022,47,.9,,,5,10,40,30,10,5,,,,,,,,,,,,,
2022,48,,,,,,,,,,,,,,,,,,,,,,
2022,49,1.09,,,,,,,,,,,,,,,,,,,,,
2022,52,,0,0,1,10,27,34,22,5,1,0,0,0,,,,,,,,,
2022,54,,0,0,0,0,33.3333333334,33.3333333333,33.3333333333,0,0,0,0,0,,,,,,,,,
2022,56,1.33,,,,,5,80,15,,,,,,,,,,,,,,
2022,61,,,,,,,,,,,,,,,,,,,,,,
2022,65,1.4,,,,,15,55,25,5,,,,,,,,,,,,,
2022,73,1.2,,,,,25,55,20,,,,,,,,,,,,,,
2022,80,,,,,,,,,,,,,,,,,,,,,,
2022,82,1.3,,,,,,,,,,,,,,,,,,,,,
2022,85,1.2037649701,.0000000001,.0000014279,.0030142008,.6666745803,16.8284498687,55.2030320109,25.6902061828,1.5969930585,.0116196844,.0000089849,.0000000007,0,,,,,,,,,
2022,88,1.3,,,,,,,,,,,,,,,,,,,,,
2022,89,1.3,,,2.5,10,20,30,20,10,5,2.5,,,,,,,,,,,
2022,90,1.3,0,4,6,11,15,25,15,11,7,5,1,0,,,,,,,,,
2022,91,1.7,0,0,0,0,15,22.5,30,25,7.5,0,0,0,,,,,,,,,
2022,93,1.3,,,,,10,60,30,,,,,,,,,,,,,,
2022,97,1.1,,,,,,,,,,,,,,,,,,,,,
2022,98,1,,,,15,30,35,15,5,,,,,,,,,,,,,
2022,99,1.2,,,,,10,80,10,,,,,,,,,,,,,,
2022,101,.8,,,5,20,50,20,5,,,,,,,,,,,,,,
2022,102,1.1,,,,,,,,,,,,,,,,,,,,,
2022,103,1.2,,,,,,,,,,,,,,,,,,,,,
2022,105,,,,,,,,,,,,,,,,,,,,,,
2022,107,,,,,,,,,,,,,,,,,,,,,,
2022,109,1.3,0,0,0,0,15,50,30,5,0,0,0,0,,,,,,,,,
2022,110,,,,,,,,,,,,,,,,,,,,,,
2022,112,,,,,,,,,,,,,,,,,,,,,,
2022,114,1.5,,,,,,,,,,,,,,,,,,,,,
2022,115,1.2083478077,.0001044518,.0050074436,.2418476693,3.8748022243,21.261343703,40.591235704,27.1618126824,6.3408671965,.5090528596,.0138014418,.0001242568,.0000003669,,,,,,,,,
2022,116,1.1,,,,,,,,,,,,,,,,,,,,,
2022,117,1,,,,,,,,,,,,,,,,,,,,,
2022,118,1.2,,,,,,,,,,,,,,,,,,,,,
2022,119,,,5,5,10,60,10,5,5,,,,,,,,,,,,,
2022,121,1.5,0,1,2,3,15,30,30,15,3,1,0,0,,,,,,,,,
2022,127,1.3,.5,2,6,11,18,22,18,11,6,3,2,.5,,,,,,,,,
2022,128,2.1,,,,,4,8,25,40,18,4,1,,,,,,,,,,
2022Jun,1,,,,,,,,,,,,,,,,,,,,,,
2022Jun,4,1.7,,2.5,2.5,5,10,25,25,20,7.5,2.5,,,,,,,,,,,
2022Jun,6,1.2,,,,5,20,45,25,5,,,,,,,,,,,,,
2022Jun,7,,,,,,,,,,,,,,,,,,,,,,
2022Jun,14,1.1,0,0,0,4,31,48,16,1,0,0,0,0,,,,,,,,,
2022Jun,15,,,,,,,,,,,,,,,,,,,,,,
2022Jun,16,1.2,,,,,,,,,,,,,,,,,,,,,
2022Jun,20,,,,,,,,,,,,,,,,,,,,,,
2022Jun,22,1.5,,,,,20,30,30,20,,,,,,,,,,,,,
2022Jun,23,1.3,,,,1,22,53,22,2,,,,,,,,,,,,,
2022Jun,24,.8341969355,1,6,8,20,22,22,12,6,2,1,,,,,,,,,,,
2022Jun,26,1.3,,,5,10,20,30,22,7,5,1,,,,,,,,,,,
2022Jun,29,1.2,0,1,1,5,26,43,17,5,1,.5,.5,0,,,,,,,,,
2022Jun,30,,,,,,,,,,,,,,,,,,,,,,
2022Jun,32,,,,,,,,,,,,,,,,,,,,,,
2022Jun,37,2,,,,,,1,46,48,5,,,,,,,,,,,,
2022Jun,39,1.4,,,,10,10,35,35,10,,,,,,,,,,,,,
2022Jun,41,,,,,,,,,,,,,,,,,,,,,,
2022Jun,42,,,,,,,,,,,,,,,,,,,,,,
2022Jun,45,,,,,,,,,,,,,,,,,,,,,,
2022Jun,47,.8,,,,,,,,,,,,,,,,,,,,,
2022Jun,48,,,,,,,,,,,,,,,,,,,,,,
2022Jun,49,1.2,,,,,,,,,,,,,,,,,,,,,
2022Jun,52,,0,0,3,11,28,30,22,5,1,0,0,0,,,,,,,,,
2022Jun,54,,,,,10,40,40,10,,,,,,,,,,,,,,
2022Jun,56,1.3,,,,,10,70,20,,,,,,,,,,,,,,
2022Jun,61,,,,,,,,,,,,,,,,,,,,,,
2022Jun,65,,,,,,,,,,,,,,,,,,,,,,
2022Jun,73,1,,,,5,35,45,15,,,,,,,,,,,,,,
2022Jun,80,,,,,,,,,,,,,,,,,,,,,,
2022Jun,82,1.2,,,,,,,,,,,,,,,,,,,,,
2022Jun,85,1.1329769649,0,0,.0000000353,.0123724605,12.1909083546,78.7047864783,9.0856573978,.0062752616,.0000000119,0,0,0,,,,,,,,,
2022Jun,88,1.2,,,,,,,,,,,,,,,,,,,,,
2022Jun,89,1.4,,,2.5,5,15,30,25,15,5,2.5,,,,,,,,,,,
2022Jun,90,1.1,1,2,7,12,20,25,15,10,5,3,0,0,,,,,,,,,
2022Jun,91,1.7,0,0,0,0,12.5,20,32.5,25,10,0,0,0,,,,,,,,,
2022Jun,93,1.4,,,,,5,50,40,5,,,,,,,,,,,,,
2022Jun,97,1.3,,,,,,,,,,,,,,,,,,,,,
2022Jun,98,1,,,,10,35,40,15,,,,,,,,,,,,,,
2022Jun,99,1.2,,,,,,,,,,,,,,,,,,,,,
2022Jun,101,.8,,,,,,,,,,,,,,,,,,,,,
2022Jun,102,1.3,,,,,,,,,,,,,,,,,,,,,
2022Jun,103,,,,,,,,,,,,,,,,,,,,,,
2022Jun,105,,,,,,,,,,,,,,,,,,,,,,
2022Jun,107,,,,,,,,,,,,,,,,,,,,,,
2022Jun,109,1.3,0,0,0,0,10,45,35,10,0,0,0,0,,,,,,,,,
2022Jun,110,,,,,,,,,,,,,,,,,,,,,,
2022Jun,112,,,,,,,,,,,,,,,,,,,,,,
2022Jun,114,1.4,,,,,,,,,,,,,,,,,,,,,
2022Jun,115,1.1,.0003213527,.0126669552,.4836101905,6.1331972698,26.7409659661,40.6682056802,21.678425145,4.0215295938,.2555751189,.0054639716,.0000386667,.0000000895,,,,,,,,,
2022Jun,116,1.2,,,,,,,,,,,,,,,,,,,,,
2022Jun,117,.9493963793,,,,,,,,,,,,,,,,,,,,,
2022Jun,118,1.2,,,,,,,,,,,,,,,,,,,,,
2022Jun,119,,,,5,5,80,5,5,,,,,,,,,,,,,,
2022Jun,121,1.78,0,.5,1,2.5,5,15,26.5,24,15,7,3,.5,,,,,,,,,
2022Jun,127,1,0,2,5,10,17,30,17,11,5,2,1,0,,,,,,,,,
2022Jun,128,2.1,,,,,4,8,25,40,18,4,1,,,,,,,,,,
2023,1,,,,,,,,,,,,,,,,,,,,,,
2023,4,,,,,,,,,,,,,,,,,,,,,,
2023,6,1.5,,,,5,10,35,35,10,5,,,,,,,,,,,,
2023,7,,,,,,,,,,,,,,,,,,,,,,
2023,14,2.5,0,0,0,0,0,2,14,36,34,12,2,0,,,,,,,,,
2023,15,2,,,,,10,15,25,25,15,10,,,,,,,,,,,
2023,16,1.3,,,,,,,,,,,,,,,,,,,,,
2023,20,,,,,,,,,,,,,,,,,,,,,,
2023,22,1.8,,,,,,25,40,25,10,,,,,,,,,,,,
2023,23,1.4,,,,3,20,38,34,4,1,,,,,,,,,,,,
2023,24,1.2,1,2,5,14,16,20,22,14,3,2,1,,,,,,,,,,
2023,26,1.5,,,5,10,15,25,20,15,5,5,,,,,,,,,,,
2023,29,1.3,0,1,1,5,7,47,30,7,1,.5,.5,0,,,,,,,,,
2023,30,,,,,,,,,,,,,,,,,,,,,,
2023,32,,,,,,,,,,,,,,,,,,,,,,
2023,37,2,,,,,,2,45,47,6,,,,,,,,,,,,
2023,39,1.3,,,,10,20,35,25,10,,,,,,,,,,,,,
2023,41,,,,,,,,,,,,,,,,,,,,,,
2023,42,,,,,,,,,,,,,,,,,,,,,,
2023,45,1.54,,,,,,,,,,,,,,,,,,,,,
2023,47,,,,,,,,,,,,,,,,,,,,,,
2023,48,,,,,,,,,,,,,,,,,,,,,,
2023,49,1.33,,,,,,,,,,,,,,,,,,,,,
2023,52,,,,,,,,,,,,,,,,,,,,,,
2023,54,,,,,,30,40,30,,,,,,,,,,,,,,
2023,56,1.3,,,,,10,65,25,,,,,,,,,,,,,,
2023,61,,,,,,,,,,,,,,,,,,,,,,
2023,65,1.6,,,,,10,20,45,20,5,,,,,,,,,,,,
2023,73,1,,,,10,45,25,20,,,,,,,,,,,,,,
2023,80,,,,,,,,,,,,,,,,,,,,,,
2023,82,,,,,,,,,,,,,,,,,,,,,,
2023,85,1.4267059452,.0000001381,.0000925621,.0162991005,.768688266,9.9764908248,36.7332235992,39.2333738529,12.1710662388,1.0744086113,.0261851504,.0001713608,.0000002951,,,,,,,,,
2023,88,1.7,,,,,,,,,,,,,,,,,,,,,
2023,89,1.3,,,2.5,7.5,22.5,30,22.5,7.5,5,2.5,,,,,,,,,,,
2023,90,1.5,0,2,5,6,12,25,17,15,10,8,0,0,,,,,,,,,
2023,91,1.5,0,0,0,0,17.5,32.5,35,12.5,2.5,0,0,0,,,,,,,,,
2023,93,1.3,,,,,7.5,60,30,2.5,,,,,,,,,,,,,
2023,97,1.3,,,,,,,,,,,,,,,,,,,,,
2023,98,1.4,,,,5,20,40,25,10,,,,,,,,,,,,,
2023,99,1.3,,,,,10,80,10,,,,,,,,,,,,,,
2023,101,.9,,,5,10,35,35,12.5,2.5,,,,,,,,,,,,,
2023,102,1.3,,,,,,,,,,,,,,,,,,,,,
2023,103,1.3,,,,,,,,,,,,,,,,,,,,,
2023,105,,,,,,,,,,,,,,,,,,,,,,
2023,107,,,,,,,,,,,,,,,,,,,,,,
2023,109,1.6,0,0,0,0,5,30,55,10,0,0,0,0,,,,,,,,,
2023,110,,,,,,,,,,,,,,,,,,,,,,
2023,112,,,,,,,,,,,,,,,,,,,,,,
2023,114,1.6,,,,,,,,,,,,,,,,,,,,,
2023,115,,,,,,,,,,,,,,,,,,,,,,
2023,116,1,,,,,,,,,,,,,,,,,,,,,
2023,117,1,,,,,,,,,,,,,,,,,,,,,
2023,118,1.4,,,,,,,,,,,,,,,,,,,,,
2023,119,,,,5,5,10,60,10,5,5,,,,,,,,,,,,
2023,121,1.31,0,1,2,3,18,35,30,8,2,.5,.5,0,,,,,,,,,
2023,127,1.6,5.5407383568,3.2049151374,5.5763395688,8.0579193385,10.4813830916,12.9354022877,12.2726225167,12.2728806689,10.4818240463,8.0584278463,5.5768087842,5.5407383568,,,,,,,,,
2023,128,2,,,1,2,5,15,20,25,20,10,2,,,,,,,,,,
2023Jun,1,,,,,,,,,,,,,,,,,,,,,,
2023Jun,4,,,,,,,,,,,,,,,,,,,,,,
2023Jun,6,1.5,,,,5,10,35,35,10,5,,,,,,,,,,,,
2023Jun,7,,,,,,,,,,,,,,,,,,,,,,
2023Jun,14,2.5,0,0,0,0,0,2,15,35,33,13,2,0,,,,,,,,,
2023Jun,15,,,,,,,,,,,,,,,,,,,,,,
2023Jun,16,1.3,,,,,,,,,,,,,,,,,,,,,
2023Jun,20,,,,,,,,,,,,,,,,,,,,,,
2023Jun,22,1.7,,,,,10,20,35,25,10,,,,,,,,,,,,
2023Jun,23,1.4,,,,3,23,39,32,3,,,,,,,,,,,,,
2023Jun,24,1.2645952452,1,2,4,12,16,20,22,14,4,3,2,,,,,,,,,,
2023Jun,26,1.5,,,5,10,15,27,23,12,5,3,,,,,,,,,,,
2023Jun,29,1.3,0,1,1,5,7,50,27,7,1,.5,.5,0,,,,,,,,,
2023Jun,30,,,,,,,,,,,,,,,,,,,,,,
2023Jun,32,,,,,,,,,,,,,,,,,,,,,,
2023Jun,37,2,,,,,,1,46,48,5,,,,,,,,,,,,
2023Jun,39,1.4,,,,10,20,30,30,10,,,,,,,,,,,,,
2023Jun,41,,,,,,,,,,,,,,,,,,,,,,
2023Jun,42,,,,,,,,,,,,,,,,,,,,,,
2023Jun,45,,,,,,,,,,,,,,,,,,,,,,
2023Jun,47,,,,,,,,,,,,,,,,,,,,,,
2023Jun,48,,,,,,,,,,,,,,,,,,,,,,
2023Jun,49,1.4,,,,,,,,,,,,,,,,,,,,,
2023Jun,52,,,,,,,,,,,,,,,,,,,,,,
2023Jun,54,,,,,,30,40,30,,,,,,,,,,,,,,
2023Jun,56,1.3,,,,,10,70,20,,,,,,,,,,,,,,
2023Jun,61,,,,,,,,,,,,,,,,,,,,,,
2023Jun,65,,,,,,,,,,,,,,,,,,,,,,
2023Jun,73,.9,,,,15,45,30,10,,,,,,,,,,,,,,
2023Jun,80,,,,,,,,,,,,,,,,,,,,,,
2023Jun,82,,,,,,,,,,,,,,,,,,,,,,
2023Jun,85,1.3950538598,.0000000001,.0000005984,.0009698552,.2224771668,7.6381958836,42.7021161494,41.9810362899,7.2507940031,.2035554698,.0008540769,.0000005068,0,,,,,,,,,
2023Jun,88,1.6,,,,,,,,,,,,,,,,,,,,,
2023Jun,89,1.3,,,2.5,7.5,22.5,30,22.5,7.5,5,2.5,,,,,,,,,,,
2023Jun,90,1.4,0,1,3,10,12,25,20,15,6,5,3,0,,,,,,,,,
2023Jun,91,1.5,0,0,0,0,15,32.5,35,12.5,5,0,0,0,,,,,,,,,
2023Jun,93,1.3,,,,,7.5,60,30,2.5,,,,,,,,,,,,,
2023Jun,97,,,,,,,,,,,,,,,,,,,,,,
2023Jun,98,1.4,,,,5,20,40,30,5,,,,,,,,,,,,,
2023Jun,99,1.3,,,,,,,,,,,,,,,,,,,,,
2023Jun,101,.9,,,,,,,,,,,,,,,,,,,,,
2023Jun,102,,,,,,,,,,,,,,,,,,,,,,
2023Jun,103,,,,,,,,,,,,,,,,,,,,,,
2023Jun,105,,,,,,,,,,,,,,,,,,,,,,
2023Jun,107,,,,,,,,,,,,,,,,,,,,,,
2023Jun,109,1.6,0,0,0,0,5,30,55,10,0,0,0,0,,,,,,,,,
2023Jun,110,,,,,,,,,,,,,,,,,,,,,,
2023Jun,112,,,,,,,,,,,,,,,,,,,,,,
2023Jun,114,1.6,,,,,,,,,,,,,,,,,,,,,
2023Jun,115,,,,,,,,,,,,,,,,,,,,,,
2023Jun,116,1,,,,,,,,,,,,,,,,,,,,,
2023Jun,117,1.0529147254,,,,,,,,,,,,,,,,,,,,,
2023Jun,118,1.4,,,,,,,,,,,,,,,,,,,,,
2023Jun,119,,,,5,5,80,5,5,,,,,,,,,,,,,,
2023Jun,121,1.23,0,.5,5,10,19,30,19,10,5,.5,.5,.5,,,,,,,,,
2023Jun,127,1.5,.5,1,5,10,15,18,22,16,7,4,1,.5,,,,,,,,,
2023Jun,128,2,,,1,2,5,15,20,25,20,10,2,,,,,,,,,,
2026,1,,,,,,,,,,,,,,,,,,,,,,
2026,4,1.7,5,2.5,2.5,5,10,20,25,17.5,5,2.5,2.5,2.5,,,,,,,,,
2026,6,1.5,,,,,15,35,35,15,,,,,,,,,,,,,
2026,7,,,,,,,,,,,,,,,,,,,,,,
2026,14,3.3,0,0,0,0,0,0,3,9,19,28,24,17,,,,,,,,,
2026,15,2,,,,5,10,15,20,20,15,10,5,,,,,,,,,,
2026,16,1.3,,,,,,,,,,,,,,,,,,,,,
2026,20,,,,,,,,,,,,,,,,,,,,,,
2026,22,2,,,,,,15,35,35,15,,,,,,,,,,,,
2026,23,2.4,,,,1,5,15,20,25,23,10,1,,,,,,,,,,
2026,24,1.3,1,2,4,12,16,20,22,14,4,3,2,,,,,,,,,,
2026,26,1.8,,,3,5,10,15,25,22,12,6,2,,,,,,,,,,
2026,29,1.4,0,1,1,5,7,37,40,7,1,.5,.5,0,,,,,,,,,
2026,30,1.5,,,,,5,40,40,15,,,,,,,,,,,,,
2026,32,,,,,,,,,,,,,,,,,,,,,,
2026,37,2.1,,,,,,14,41,44,1,,,,,,,,,,,,
2026,39,1.8,,,,5,15,20,25,20,10,5,,,,,,,,,,,
2026,41,,,,,,,,,,,,,,,,,,,,,,
2026,42,,,,,,,,,,,,,,,,,,,,,,
2026,45,1.75,,,,,,,,,,,,,,,,,,,,,
2026,47,,,,,,,,,,,,,,,,,,,,,,
2026,48,,,,,,,,,,,,,,,,,,,,,,
2026,49,,,,,,,,,,,,,,,,,,,,,,
2026,52,,,,,,,,,,,,,,,,,,,,,,
2026,54,,,,,,30,40,30,,,,,,,,,,,,,,
2026,56,1.4,,,,,10,50,40,,,,,,,,,,,,,,
2026,61,,,,,,,,,,,,,,,,,,,,,,
2026,65,,,,,,,,,,,,,,,,,,,,,,
2026,73,1.1,,,,5,30,45,20,,,,,,,,,,,,,,
2026,80,,,,,,,,,,,,,,,,,,,,,,
2026,82,,,,,,,,,,,,,,,,,,,,,,
2026,85,1.75,.0183669954,.1470680905,.8720721799,3.5378552304,9.825075404,18.6870009039,24.3491300115,21.7381918556,13.2964406876,5.5707907634,1.5980623664,.3599455114,,,,,,,,,
2026,88,1.8,,,,,,,,,,,,,,,,,,,,,
2026,89,1.9,,,2.5,10,15,20,30,10,5,5,2.5,,,,,,,,,,
2026,90,1.5,0,3,5,7,15,15,20,17,10,6,2,0,,,,,,,,,
2026,91,1.5,0,0,0,2.5,10,35,40,10,2.5,0,0,0,,,,,,,,,
2026,93,,,,,,,,,,,,,,,,,,,,,,
2026,97,,,,,,,,,,,,,,,,,,,,,,
2026,98,1.6,,,,5,10,25,30,25,5,,,,,,,,,,,,
2026,99,1.5,,,,,,30,70,,,,,,,,,,,,,,
2026,101,1.2,,,2.5,5,25,35,30,2.5,,,,,,,,,,,,,
2026,102,,,,,,,,,,,,,,,,,,,,,,
2026,103,,,,,,,,,,,,,,,,,,,,,,
2026,105,,,,,,,,,,,,,,,,,,,,,,
2026,107,,,,,,,,,,,,,,,,,,,,,,
2026,109,2.1,0,0,0,0,0,10,40,45,5,0,0,0,,,,,,,,,
2026,110,,,,,,,,,,,,,,,,,,,,,,
2026,112,,,,,,,,,,,,,,,,,,,,,,
2026,114,1.9,,,,,,,,,,,,,,,,,,,,,
2026,115,,,,,,,,,,,,,,,,,,,,,,
2026,116,1.4,,,,,,,,,,,,,,,,,,,,,
2026,117,,,,,,,,,,,,,,,,,,,,,,
2026,118,,,,,,,,,,,,,,,,,,,,,,
2026,119,,,,,5,5,10,60,10,5,5,,,,,,,,,,,
2026,121,1.88,0,0,1,5,10,20,30,20,10,3,.5,.5,,,,,,,,,
2026,127,1.7,5.5407383568,3.2049151374,5.5763395688,8.0579193385,10.4813830916,12.9354022877,12.2726225167,12.2728806689,10.4818240463,8.0584278463,5.5768087842,5.5407383568,,,,,,,,,
2026,128,2.2,,,1,2,5,10,20,25,20,13,4,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
GROWTH EXPECTATIONS; YEAR-ON-YEAR CHANGE IN REAL GDP,,,,,,,,,,,,,,,,,,,,,,,
TARGET_PERIOD,FCT_SOURCE,POINT,TN1_0,FN1_0TN0_6,FN0_5TN0_1,F0_0T0_4,F0_5T0_9,F1_0T1_4,F1_5T1_9,F2_0T2_4,F2_5T2_9,F3_0T3_4,F3_5T3_9,F4_0T5_9,F6_0T7_9,F8_0T9_9,F10_0,,,,,,
2021,1,4.7,,,,,,,1,2,3,5,30,46,10,3,,,,,,,
2021,4,4.5,,,,0,5,5,5,5,7.5,15,22.5,30,5,,,,,,,,
2021,6,4.6,,,,,,,,,,15,20,55,10,,,,,,,,
2021,7,4.2,,,,,,,,,,,,,,,,,,,,,
2021,14,9,0,0,0,0,0,0,0,0,0,0,0,0,16,35,49,,,,,,
