INFLATION EXPECTATIONS; YEAR-ON-YEAR CHANGE IN HICP,,,,,,,,,,,,,,,,,,
TARGET_PERIOD,FCT_SOURCE,POINT,TN0_8,FN0_7TN0_3,FN0_2T0_2,F0_3T0_7,F0_8T1_2,F1_3T1_7,F1_8T2_2,F2_3T2_7,F2_8T3_2,F3_3T3_7,F3_8T4_2,F4_3T4_7,F4_8,,,
2026,32,2.06,4.93466497,3.71660688,5.49274205,7.47290838,9.35941329,10.79112134,11.45364734,11.19129755,10.06645219,8.33549821,6.35397398,4.45879472,6.37287908,,,
2026,33,2.2,0,0.1,1.1,3.7,8.1,12.8,16.2,17.1,15.2,11.5,7.5,4.1,2.6,,,
2026,37,2.1,0,0,0,0,0,15,58,25,2,0,0,0,0,,,
2026,38,1.98,0,0,0,0,0,0,90,10,0,0,0,0,0,,,
2026,39,1.81641462,0,0,0,0,0,40,35,20,5,0,0,0,0,,,
2026,41,1.9,0,0,0,0,5,25,45,25,0,0,0,0,0,,,
2026,42,2,0,0,0,0,0,25,50,25,0,0,0,0,0,,,
2026,45,1.7640659,0,0,0,0,15,35,40,10,0,0,0,0,0,,,
2026,47,1.9,0,0,0,5,10,25,35,15,5,5,0,0,0,,,
2026,48,2,0,0,0,0,0,10,70,20,0,0,0,0,0,,,
2026,49,2,,,,,,,,,,,,,,,,
2026,56,1.83,0,0,0,0,10,30,30,30,0,0,0,0,0,,,
2026,59,2.6,0,0,0,0,0,0,20,60,20,0,0,0,0,,,
2026,68,2,,,,,,,,,,,,,,,,
2026,80,1.9,0.20639835,0.4127967,2.37358101,10.73271414,13.3126935,22.70381837,15.47987616,16.9246646,9.90712074,5.57275542,1.65118679,0.72239422,0,,,
2026,82,2.1,0.05002501,0.15007504,0.30015008,0.50025013,2.50125063,10.0050025,50.02501251,30.0150075,5.50275138,0.50025013,0.30015008,0.10005003,0.05002501,,,
2026,85,1.87646151,3e-08,2.813e-05,0.0064584,0.39537986,6.62184869,31.27836946,42.72552289,16.9802994,1.93059848,0.0609738,0.00051969,1.17e-06,0,,,
2026,88,2.1,0.5,1.09753293,2.23333299,5.35339134,10.21921652,12.76797523,14.85712583,18.29121858,15.38344256,10.50387956,5.23755393,2.09761104,1.4577195,,,
2026,89,1.9,0,0,2.5,7.5,12.5,22.5,22.5,15,10,5,2.5,0,0,,,
2026,90,2,0,0,0,1,2,30,40,15,10,1,1,0,0,,,
2026,91,2,0,0,0,0,10,25,35,20,10,0,0,0,0,,,
2026,93,1.9,0,0,0,0,3.5,35,40,21.5,0,0,0,0,0,,,
2026,95,2.13356406,0.01893275,0.30691002,1.33656691,4.27363522,10.04071571,17.32393679,21.95265252,20.43082525,13.96507616,7.01066477,2.58483953,0.69994911,0.05529527,,,
2026,97,1.56,,,,,,,,,,,,,,,,
2026,98,2.2,0,0,0,5,5,15,25,30,15,5,0,0,0,,,
2026,99,2,0,0,0,0,0,10,70,20,0,0,0,0,0,,,
2026,101,2,0,0,0,5,10,20,30,20,10,5,0,0,0,,,
2026,102,1.8,0,0,0,0,15,25,35,20,5,0,0,0,0,,,
2026,105,2,,,,,,,,,,,,,,,,
2026,107,1.67057093,0.17111993,0.81318172,3.22733276,8.94240281,17.30566595,23.39705152,22.10175526,14.5873005,6.7256087,2.16552672,0.48672788,0.07632625,0,,,
2026,110,2.07288343,3.54790389,4.30528429,5.94550738,8.45061779,10.81302908,12.4556591,12.9165668,12.05837178,10.13423905,7.66749977,5.22246284,3.2022429,3.28061532,,,
2026,112,1.88,0,0,0,5,10,20,30,20,10,5,0,0,0,,,
2026,115,1.99409663,1.69152797,3.33203772,5.42127478,7.23388154,9.06776268,10.61772275,11.74526453,11.57922844,11.07880358,9.72622709,7.96505387,6.11147664,4.42973843,,,
2026,117,1.70320343,,,,,,,,,,,,,,,,
2026,118,1.5,,,,,,,,,,,,,,,,
2026,127,2.2,0,0,0,5,12.5,15,25,20,10,7.5,5,0,0,,,
2026,128,2.4,0,1,2,2,4,10,20,30,18,6,4,2,1,,,
2026,135,1.8,0,0,2.5,5,12.5,25,30,17.5,5,2.5,0,0,0,,,
2026,137,1.74,0.5,1.5,3,7,15,28.2,20,12,6.5,3,2,1,0.3,,,
2026Mar,1,2,,,,,,,,,,,,,,,,
2026Mar,4,2.3,2.5,2.5,5,5,7.5,10,15,15,15,10,5,2.5,5,,,
2026Mar,5,1.6,0,0,0,5,20,40,30,5,0,0,0,0,0,,,
2026Mar,6,2,0,0,0,5,10,20,35,20,5,5,0,0,0,,,
2026Mar,7,2,,,,,,,,,,,,,,,,
2026Mar,14,2.1,0,0,2,5,10,16,21,19,14,8,4,1,0,,,
2026Mar,16,1.3,1,5,7,10,15,17,15,11,7,5,4,2,1,,,
2026Mar,20,2,0,0,0,2,10,25,35,15,10,3,0,0,0,,,
2026Mar,23,2,0,0,1,2,3,20,50,20,3,1,0,0,0,,,
2026Mar,24,1.74090264,0,0,4,8,20,22,18,14,8,3,2,1,0,,,
2026Mar,26,1.9,0,1,3,5,10,25,25,15,7,5,3,1,0,,,
2026Mar,29,1.9,0.5,1,2,4.5,8.5,22,28,17,9,5,2,0.5,0,,,
2026Mar,33,2.3,0,0.1,1.1,3.7,8.1,12.8,16.2,17.1,15.2,11.5,7.5,4.1,2.6,,,
2026Mar,37,2.4,0,0,0,0,0,2,28,58,12,0,0,0,0,,,
2026Mar,39,1.89729136,0,0,0,0,15,35,35,15,0,0,0,0,0,,,
2026Mar,47,2,,,,,,,,,,,,,,,,
2026Mar,48,2.1,0,0,0,0,0,10,65,25,0,0,0,0,0,,,
2026Mar,49,2,,,,,,,,,,,,,,,,
2026Mar,56,1.8,0,0,0,0,10,30,30,30,0,0,0,0,0,,,
2026Mar,59,3,0,0,0,0,0,0,0,25,60,15,0,0,0,,,
2026Mar,68,1.9,,,,,,,,,,,,,,,,
2026Mar,82,2,0.05002501,0.15007504,0.30015008,0.50025013,2.50125063,15.00750375,55.02751376,20.010005,5.50275138,0.50025013,0.30015008,0.10005003,0.05002501,,,
2026Mar,85,1.84657753,0,1.13e-06,0.00103231,0.17163421,5.40923584,34.25619096,46.06091932,13.30144873,0.79042612,0.00909209,1.929e-05,1e-08,0,,,
2026Mar,88,2.2,0.5,0,1.51161434,3.83010152,9.50483503,13.25245899,15.28642152,22.72420831,17.88024341,9.93726188,3.69402085,1.37883415,0.5,,,
2026Mar,89,2,0,0,2.5,5,10,20,25,20,10,5,2.5,0,0,,,
2026Mar,90,1.9,0,0,0,1,8,30,35,20,5,1,0,0,0,,,
2026Mar,91,2.05,0,0,0,0,5,20,40,30,5,0,0,0,0,,,
2026Mar,93,2,0,0,0,0,0,32,40,25,3,0,0,0,0,,,
2026Mar,95,2.2340285,0.01237057,0.22008293,1.01976192,3.4692074,8.67227396,15.92017061,21.46450808,21.25458625,15.45762845,8.25641598,3.23890911,0.93317791,0.08090682,,,
2026Mar,97,1.43,,,,,,,,,,,,,,,,
2026Mar,98,2.1,0,0,0,0,5,20,35,30,10,0,0,0,0,,,
2026Mar,99,2,,,,,,,,,,,,,,,,
2026Mar,102,2,,,,,,,,,,,,,,,,
2026Mar,107,1.6782494,0.27183092,1.04621674,3.65609117,9.23375526,16.85855436,22.25463453,21.24297693,14.66219166,7.31682002,2.63935109,0.68801661,0.12956071,0,,,
2026Mar,110,2.00208196,6.81836546,3.40429509,5.80423084,7.61897118,9.2739698,10.46774237,10.95616508,10.63365033,9.57027465,7.98701463,8.15346977,3.80308788,5.50876292,,,
2026Mar,112,2.1,0,0,0,5,10,20,30,20,10,5,0,0,0,,,
2026Mar,115,2.13681131,1.70533274,3.03104784,4.95604253,6.71627775,8.57293904,10.23683831,11.39341383,11.79854995,11.36233111,10.18148039,8.50449717,6.64665817,4.89459116,,,
2026Mar,117,1.75006277,,,,,,,,,,,,,,,,
2026Mar,118,1.4,,,,,,,,,,,,,,,,
2026Mar,127,2.2,0,0,0,0,10,15,40,20,10,5,0,0,0,,,
2026Mar,128,2.4,0,1,2,2,4,10,20,30,18,6,4,2,1,,,
2026Mar,135,1.85,0,0,1,3,15,24,30,20,5,2,0,0,0,,,
2026Mar,137,1.7,0.5,1.5,3,8,18,27,17.2,12,6.5,3,2,1,0.3,,,
2027,1,2,0,0,0,0,5,20,50,20,5,0,0,0,0,,,
2027,2,1.7,0,0,0,10,15,30,30,15,0,0,0,0,0,,,
2027,5,2,0,0,0,0,5,25,40,25,5,0,0,0,0,,,
2027,6,2,0,0,0,5,10,20,35,20,5,5,0,0,0,,,
2027,7,2,,,,,,,,,,,,,,,,
2027,14,2.8,0,0,1,2,5,9,14,16,18,15,10,5,5,,,
2027,15,2.1,0,0,5,5,10,15,25,15,10,10,5,0,0,,,
2027,16,2.2,2,2,4,5,11,15,17,15,11,8,5,3,2,,,
2027,20,2,0,0,0,0,10,25,35,15,10,5,0,0,0,,,
2027,24,2.17426333,0,0,2,5,10,15,25,20,10,5,5,3,0,,,
2027,26,1.9,1,2,3,6,10,20,30,10,7,5,3,2,1,,,
2027,29,1.9,1,1,2,2.5,9,23,28,19,10,4,0.5,0,0,,,
2027,33,2,0.3,1.1,2.7,5.5,8.9,12.3,14.6,15.2,13.8,10.9,7.4,4.3,3,,,
2027,37,2.3,0,0,0,0,0,4,40,50,6,0,0,0,0,,,
2027,38,2.06,0,0,0,0,0,0,80,20,0,0,0,0,0,,,
2027,39,1.78907392,0,0,0,0,0,30,50,15,5,0,0,0,0,,,
2027,41,2.1,0,0,0,0,0,15,55,30,0,0,0,0,0,,,
2027,45,2.00840015,0,0,0,0,5,25,40,25,5,0,0,0,0,,,
2027,49,2,,,,,,,,,,,,,,,,
2027,56,2.2,0,0,0,0,0,15,35,35,15,0,0,0,0,,,
2027,59,2.2,0,0,0,0,0,15,60,25,0,0,0,0,0,,,
2027,68,2,,,,,,,,,,,,,,,,
2027,80,2.1,0.31380753,2.19665272,2.92887029,6.06694561,12.86610879,17.78242678,15.48117155,18.82845188,11.08786611,6.27615063,3.9748954,1.56903766,0.62761506,,,
2027,85,1.97332227,2.57e-06,0.00043354,0.02794363,0.69258509,6.67886034,25.35676122,38.24241187,22.98408981,5.48345917,0.51443525,0.01875352,0.00026258,1.4e-06,,,
2027,88,2.03525413,0.5,1.49782879,2.60589986,5.75667632,10.3064958,13.11410434,15.15074233,16.48156711,14.20910377,10.6910715,5.41505497,2.47678613,1.79466908,,,
2027,89,1.9,0,0,2.5,7.5,12.5,22.5,22.5,15,10,5,2.5,0,0,,,
2027,90,2.2,0,0,0,1,3,15,40,25,15,1,0,0,0,,,
2027,91,2.13,0,0,0,0,5,15,40,30,10,0,0,0,0,,,
2027,93,1.9,0,0,0,0,3.5,35,40,21.5,0,0,0,0,0,,,
2027,95,2.10060416,0.07306195,0.68059907,2.2044878,5.55963342,10.92374966,16.71432883,19.91739447,18.48427781,13.35976531,7.52006424,3.29663338,1.12550164,0.14050242,,,
2027,98,2.1,0,0,0,5,5,20,30,20,15,5,0,0,0,,,
2027,99,2,0,0,0,0,0,20,70,10,0,0,0,0,0,,,
2027,102,2,0,0,0,0,10,25,35,25,5,0,0,0,0,,,
2027,105,2,,,,,,,,,,,,,,,,
2027,107,1.6273525,0.2464473,1.04744924,3.79880201,9.77217403,17.8363091,23.10362123,21.24011793,13.85869556,6.41667574,2.10767958,0.49096125,0.08106704,0,,,
2027,110,2.00815853,8.24747224,5.73817172,6.49463085,8.01429054,9.26372717,10.03036273,10.17320539,9.66516545,8.60143726,7.1703919,5.59918358,4.09558757,6.90637359,,,
2027,112,2.1,0,0,0,0,5,10,20,30,20,10,5,0,0,,,
2027,115,2.00923702,1.23067066,3.33663825,5.4085349,7.21642668,9.05390831,10.61718271,11.79189246,11.60026447,11.14934559,9.81392288,8.06042679,6.20532342,4.51546286,,,
2027,117,1.71722483,,,,,,,,,,,,,,,,
2027,118,1.6,,,,,,,,,,,,,,,,
2027,127,2.2,0,0,1,6,12,20,25,15,9,5,4,2,1,,,
2027,128,2.2,0,2,3,4,7,12,25,20,13,6,4,2,2,,,
2027,137,1.89,0.50005001,1.59015902,3.48034803,8.00080008,12.00120012,16.00160016,23.20232023,16.00160016,9.6009601,7.00070007,2.00020002,0.320032,0.30003,,,
2027Mar,1,2,,,,,,,,,,,,,,,,
2027Mar,5,2,0,0,0,0,5,25,40,25,5,0,0,0,0,,,
2027Mar,6,2,0,0,0,5,10,20,35,20,5,5,0,0,0,,,
2027Mar,7,2,,,,,,,,,,,,,,,,
2027Mar,14,2.7,0,0,1,3,5,10,13,16,17,14,10,6,5,,,
2027Mar,16,2.7,0,2,3,4,5,10,15,16,15,9,8,7,6,,,
2027Mar,20,2,0,0,0,2,10,25,35,15,10,3,0,0,0,,,
2027Mar,26,1.8,0,1,3,10,12,25,20,12,8,5,3,1,0,,,
2027Mar,29,2,0,1,2,2,8,22.5,26,21,10.5,6,1,0,0,,,
2027Mar,33,2,0.3,1.1,2.7,5.5,8.9,12.3,14.6,15.2,13.8,10.9,7.4,4.3,3,,,
2027Mar,37,2.4,0,0,0,0,0,4,32,56,8,0,0,0,0,,,
2027Mar,39,1.88321571,0,0,0,0,10,40,30,20,0,0,0,0,0,,,
2027Mar,49,2,,,,,,,,,,,,,,,,
2027Mar,56,2.05,0,0,0,0,10,20,40,20,10,0,0,0,0,,,
2027Mar,59,2.3,0,0,0,0,0,0,25,60,15,0,0,0,0,,,
2027Mar,68,2,,,,,,,,,,,,,,,,
2027Mar,85,2.22515798,2e-08,9.38e-06,0.00159424,0.09334443,1.90885461,13.85367656,36.22799816,34.455039,11.91138912,1.48177172,0.06531348,0.00100397,5.32e-06,,,
2027Mar,88,2.06762707,0.5,1.30251582,2.42821985,5.4783606,10.34140481,12.91785151,15.00249761,17.39906335,14.77905763,10.60053543,5.32582553,2.29739788,1.62726998,,,
2027Mar,89,1.8,0,0,5,7.5,15,20,20,15,10,5,2.5,0,0,,,
2027Mar,90,2.1,0,0,0,1,3,20,40,25,10,1,0,0,0,,,
2027Mar,91,2.03,0,0,0,0,10,20,35,25,10,0,0,0,0,,,
2027Mar,93,1.8,0,0,0,1,8,37.5,37.5,16,0,0,0,0,0,,,
2027Mar,95,2.10060416,0.07306195,0.68059907,2.2044878,5.55963342,10.92374966,16.71432883,19.91739447,18.48427781,13.35976531,7.52006424,3.29663338,1.12550164,0.14050242,,,
2027Mar,98,2.2,0,0,0,5,5,15,25,35,10,5,0,0,0,,,
2027Mar,99,2,,,,,,,,,,,,,,,,
2027Mar,107,1.6152426,0.63261507,1.90128197,5.13266409,10.6162306,16.8259457,20.43633722,19.02195358,13.5684569,7.4165996,3.10624532,0.99669872,0.24497121,0.1,,,
2027Mar,110,1.99118957,8.30134919,5.78876715,6.55083767,8.07826684,9.32690917,10.08220784,10.20403578,9.66911533,8.57827357,7.12543369,5.5414163,4.03485613,6.71853133,,,
2027Mar,112,1.9,0,0,0,5,10,20,30,20,10,5,0,0,0,,,
2027Mar,115,2.06809048,1.69662348,3.17088708,5.17514267,6.96276529,8.8115508,10.42382971,11.77952376,11.48884858,11.23116067,9.96485797,8.24403214,6.38538423,4.66539361,,,
2027Mar,117,1.58768016,,,,,,,,,,,,,,,,
2027Mar,118,1.6,,,,,,,,,,,,,,,,
2027Mar,127,2.2,0,0,1,6,12,20,25,15,9,5,4,2,1,,,
2027Mar,128,2.3,0,2,3,4,5,12,20,25,15,6,4,2,2,,,
2027Mar,137,1.89,0.50005001,1.59015902,3.48034803,8.00080008,12.00120012,16.00160016,23.20232023,16.00160016,9.6009601,7.00070007,2.00020002,0.320032,0.30003,,,
2029,1,2,0,0,0,0,5,20,50,20,5,0,0,0,0,,,
2029,4,2,2.5,2.5,5,7.5,10,12.5,15,12.5,10,7.5,5,2.5,7.5,,,
2029,5,2,0,0,0,0,5,25,40,25,5,0,0,0,0,,,
2029,6,2,0,0,0,0,10,20,40,20,10,0,0,0,0,,,
2029,7,2,,,,,,,,,,,,,,,,
2029,14,2.9,0,0,1,2,4,8,12,16,17,15,12,7,6,,,
2029,15,2.25,0,0,5,5,10,10,20,20,10,10,5,5,0,,,
2029,16,1.9,2,4,5,7,10,16,19,17,10,4,3,2,1,,,
2029,20,1.9,0,0,0,5,14,20,30,20,8,3,0,0,0,,,
2029,26,1.85,0,1,3,5,14,24,24,16,6,4,2,1,0,,,
2029,29,2,0,0,0,3.5,8,22,31,23,9,3.5,0,0,0,,,
2029,33,2,2,3,4,5,10,12,28,12,10,5,4,3,2,,,
2029,37,2.2,0,0,0,0,1,12,60,26,1,0,0,0,0,,,
2029,38,2.07,0,0,0,0,0,0,80,20,0,0,0,0,0,,,
2029,39,2.18133605,0,0,0,0,10,15,45,20,5,5,0,0,0,,,
2029,45,1.99662336,0,0,0,2.5,15,20,25,20,15,2.5,0,0,0,,,
2029,48,1.9,,,,,,,,,,,,,,,,
2029,49,2,,,,,,,,,,,,,,,,
2029,56,2.1,0,0,0,0,5,20,50,20,5,0,0,0,0,,,
2029,59,2.3,0,0,0,0,0,0,25,60,15,0,0,0,0,,,
2029,68,2,,,,,,,,,,,,,,,,
2029,80,2,1.15062762,1.88284519,4.91631799,6.17154812,11.61087866,14.74895397,14.12133891,17.36401674,12.0292887,7.32217573,3.9748954,2.61506276,2.09205021,,,
2029,82,2,0.4,0.5,1,2,6,24,36,25,2.5,1,0.8,0.5,0.3,,,
2029,85,2,0.02935554,0.21643458,1.18951204,4.47321013,11.51655889,20.30795696,24.53394369,20.30795696,11.51655889,4.47321013,1.18951204,0.21643458,0.02935554,,,
2029,88,1.95060416,0.5,1.74526191,3.19622493,6.80679948,10.16445844,13.90496138,15.29376208,16.31177976,13.34011956,10.00466713,5.0137241,2.10006687,1.61817436,,,
2029,89,2,0,0,2.5,5,10,20,25,20,10,5,2.5,0,0,,,
2029,90,2,0,0,0,1,5,35,35,15,5,3,1,0,0,,,
2029,91,1.5,0,0,5,5,20,35,25,10,0,0,0,0,0,,,
2029,93,2,0,0,0,0,8,27,33,22,10,0,0,0,0,,,
2029,95,2.10060416,0.17660154,1.11682795,2.9499725,6.3362634,11.07263691,15.73656372,18.19024235,17.10160224,13.07690149,8.13284768,4.11386617,1.69249509,0.30317896,,,
2029,98,2.1,0,0,0,5,10,20,30,25,5,5,0,0,0,,,
2029,99,2,0,0,0,0,0,20,70,10,0,0,0,0,0,,,
2029,101,1.8,,,,,,,,,,,,,,,,
2029,102,2.1,0,0,0,0,10,20,35,20,10,5,0,0,0,,,
2029,107,1.7,,,,,,,,,,,,,,,,
2029,110,2.00815853,8.74063765,5.80147764,6.47709953,7.91752314,9.09250437,9.8098694,9.94325392,9.46846207,8.47063413,7.11930944,5.62140826,4.17001374,7.36780671,,,
2029,112,2.5,0,0,0,0,5,10,20,30,20,10,5,0,0,,,
2029,117,2,,,,,,,,,,,,,,,,
2029,118,2,,,,,,,,,,,,,,,,
2029,127,2.1,0,0,1,6,12,20,25,15,9,5,4,2,1,,,
2029,128,2.1,1,2,3,5,8,12,25,20,12,6,2,2,2,,,
2029,135,2,0,0,0,2.5,7.5,22.5,35,22.5,7.5,2.5,0,0,0,,,
2029,137,1.97,0.450045,1.04010401,3.00030003,7.00070007,10.0010001,18.00180018,24.40244024,16.00160016,8.50085009,7.00070007,4.00040004,0.30003,0.30003,,,
,,,,,,,,,,,,,,,,,,
CORE INFLATION EXPECTATIONS; YEAR-ON-YEAR CHANGE IN CORE,,,,,,,,,,,,,,,,,,
TARGET_PERIOD,FCT_SOURCE,POINT,TN0_8,FN0_7TN0_3,FN0_2T0_2,F0_3T0_7,F0_8T1_2,F1_3T1_7,F1_8T2_2,F2_3T2_7,F2_8T3_2,F3_3T3_7,F3_8T4_2,F4_3T4_7,F4_8,,,
2025,1,2.3,0,0,0,0,0,0,50,50,0,0,0,0,0,,,
2025,2,2.3,0,0,0,0,0,15,35,35,15,0,0,0,0,,,
2025,4,2.5,0,0,2.5,5,10,12.5,17.5,17.5,12.5,10,5,2.5,5,,,
2025,5,2.2,0,0,0,0,0,15,60,25,0,0,0,0,0,,,
2025,6,2.3,0,0,0,0,5,15,25,40,10,5,0,0,0,,,
2025,7,2.5,,,,,,,,,,,,,,,,
2025,14,1.6,0,0,0,0,11,52,34,3,0,0,0,0,0,,,
2025,15,2.1,0,0,0,5,10,15,25,20,20,5,0,0,0,,,
2025,16,2.5,,,,,,,,,,,,,,,,
2025,23,2.3,0,0,0,0,0,5,40,50,5,0,0,0,0,,,
2025,24,2.27297889,0,0,2,4,10,14,19,23,10,10,5,3,0,,,
2025,26,2,0,0,1,5,8,20,35,20,5,3,2,1,0,,,
2025,33,2.4,0,0.1,0.5,1.9,5.1,10.3,15.9,19.3,18.6,14.2,8.5,3.9,1.7,,,
2025,37,2.4,0,0,0,0,0,2,30,58,10,0,0,0,0,,,
2025,39,2.46999891,0,0,0,0,0,15,60,25,0,0,0,0,0,,,
2025,47,2.4,0,0,0,0,0,10,30,40,15,5,0,0,0,,,
2025,49,2.4,,,,,,,,,,,,,,,,
2025,56,2.38,0,0,0,0,0,10,35,45,10,0,0,0,0,,,
2025,59,2.9,0,0,0,0,0,0,0,20,60,20,0,0,0,,,
2025,82,2.3,0.2,0.3,0.4,0.5,0.5,1,40,45,11,0.4,0.3,0.2,0.2,,,
2025,85,2.30985069,0,0,0,2e-08,0.00112055,1.25536549,39.28317801,55.54500602,3.90685449,0.00847499,4.2e-07,0,0,,,
2025,88,2.45,,,,,,,,,,,,,,,,
