INFLATION EXPECTATIONS; YEAR-ON-YEAR CHANGE IN HICP,,,,,,,,,,,,,,,,,,
TARGET_PERIOD,FCT_SOURCE,POINT,TN1_0,FN1_0TN0_6,FN0_5TN0_1,F0_0T0_4,F0_5T0_9,F1_0T1_4,F1_5T1_9,F2_0T2_4,F2_5T2_9,F3_0T3_4,F3_5T3_9,F4_0T4_4,F4_5T4_9,F5_0,,
2023,91,3.4,,,,,,,,5,10,40,30,10,5,,,
2023,93,3.4,,,,,,,,,20,30.5,32,17.5,,,,
2023,95,4.57,.0000000094,.000000326,.0000082576,.0001525405,.0020551653,.020194722,.144729949,.7564989706,2.8839496631,4.5089153501,8.6562933045,14.1052860632,37.6405533555,31.2813623232,,
2023,97,3.4,,,,,,,,,,,,,,,,
2023,98,4.3,,,,,,,,,5,10,20,30,25,10,,
2023,99,3.6,,,,,,,,,,20,70,10,,,,
2023,101,4.7,,,,,,,,,,5,15,20,40,20,,
2023,103,3.2,,,,,,,,,,,,,,,,
2023,104,3.7,,,,,,,,,,,,,,,,
2023,105,3,,,,,,,,,,,,,,,,
2023,107,3.7295360205,0,.0169587039,.0710910539,.2520353351,.7557040664,1.9164766192,4.1108539347,7.4584771887,11.4463783254,14.8591265111,16.3166236175,15.1558671978,11.9081272244,15.7322802219,,
2023,108,3.202947,,,,,,,2.16,11.05,20.41,28.31,22.21,12.64,3.22,,,
2023,110,3.0667604812,.0000000008,.000000145,.0000145905,.0007749408,.0217974544,.3258003776,2.5967885909,11.0743206085,25.3394830149,31.1637212485,20.6098568188,7.3227290567,1.3947926606,.149920492,,
2023,112,4.9,,,,,,,,,,,,10,60,30,,
2023,114,2.4,,,,,,,,,,,,,,,,
2023,115,3.2,.0490201313,.0946764961,.3404744112,.9313509584,2.1855600589,4.3999067429,7.5991430421,11.259870232,14.313802076,15.6110713524,15,13.7,9.1,5.4151244987,,
2023,117,3.5,,,,,,,,,,,,,,,,
2023,118,3.2,,,,,,,,,,,,,,,,
2023,119,3,,,,,,,,,5,10,70,10,5,,,
2023,121,2.4939873088,1,1,2,3,5,10,13,20,20,15,5,3,1,1,,
2023,127,4.5,0,0,0,0,0,0,0,0,5,15,20,15,25,20,,
2023,128,3.5,,,1,1,1,1,3,8,15,20,20,15,10,5,,
2023,135,4.4,,,,,,,,,,10,15,25,20,30,,
2023Jun,5,4.5,,,,,,2,3,5,5,10,15,20,20,20,,
2023Jun,6,2.5,,,,,,10,15,20,30,20,5,,,,,
2023Jun,7,,,,,,,,,,,,,,,,,
2023Jun,8,2.3,,,,,,,15,40,30,15,,,,,,
2023Jun,14,5.8,0,0,0,0,0,0,0,0,0,1,3,19,77,,,
2023Jun,15,,,,,,,,,,,,,,,,,
2023Jun,16,2.7,0,0,0,0,0,5,10,15,25,20,12,6,5,2,,
2023Jun,20,4.5,,,,,,,,,,10,15,20,35,20,,
2023Jun,23,3.7,,,,,,,,,5,15,30,25,20,5,,
2023Jun,24,4.4740887778,,,,,,,,,5,10,10,15,20,40,,
2023Jun,26,3.5,5,2,2,2,2,2,5,10,10,10,15,10,10,15,,
2023Jun,29,3,0,0,0,0,0,.1,5,20,31.4,30,8,3,2,.5,,
2023Jun,30,,,,,,,,,,,,,,,,,
2023Jun,32,3.7,,,,,,,,,,,,,,,,
2023Jun,33,,,,,,,,,,,,,,,,,
2023Jun,37,4.7,,,,,,,,,,,8,35,52,5,,
2023Jun,38,,,,,,,,,,,,,,,,,
2023Jun,39,3.6852400725,,,,,,,,5,10,25,30,15,10,5,,
2023Jun,41,,,,,,,,,,,,,,,,,
2023Jun,42,,,,,,,,,,,,,,,,,
2023Jun,45,,,,,,,,,,,,,,,,,
2023Jun,47,3.4,,,,,,,,5,10,45,20,15,5,,,
2023Jun,49,3.78,,,,,,,,,,,,,,,,
2023Jun,54,,,,,,,20,20,20,20,20,,,,,,
2023Jun,56,5.2,,,,,,,,,,,10,15,20,55,,
2023Jun,63,2.8,,,,,,,5,20,40,30,5,,,,,
2023Jun,68,3.5,,,,,,,,,,,,,,,,
2023Jun,80,,,,,,,,,,,,,,,,,
2023Jun,82,3.3,,,,,,,,,,,,,,,,
2023Jun,85,3.0023293935,0,0,0,.0000000039,.0000073643,.0030827213,.2896328204,6.3129017466,33.2987323313,44.0887960662,14.7657946273,1.2172759938,.0236716468,.0001046781,,
2023Jun,88,3,,,,,,,5,15,30,20,15,10,5,,,
2023Jun,89,2.9,,,,,,5,10,15,35,25,5,3,2,,,
2023Jun,90,2.9,0,0,0,0,5,10,15,20,30,10,10,0,0,0,,
2023Jun,91,1.9,,,,,5,15,35,30,10,5,,,,,,
2023Jun,93,2.9,,,,,,,5,15,40,30,5,5,,,,
2023Jun,95,4.11,0,.0000000006,.0000000675,.0000047097,.0001972207,.0049582763,.0748393549,.6781886633,3.6897097105,12.0518871195,23.6341013816,27.8255857731,22.1299312752,9.9105964471,,
2023Jun,97,3.2,,,,,,,,,,,,,,,,
2023Jun,98,4.1,,,,,,,,,5,15,20,25,20,15,,
2023Jun,99,3.2,,,,,,,,,,,,,,,,
2023Jun,101,3.5,,,,,,,,,5,30,45,15,5,,,
2023Jun,103,,,,,,,,,,,,,,,,,
2023Jun,104,3.4,,,,,,,,,,,,,,,,
2023Jun,105,,,,,,,,,,,,,,,,,
2023Jun,107,5.0163554346,0,.0672781205,.2150262103,.5971455661,1.440953669,3.0214081054,5.505105772,8.7161538171,11.9920028264,14.337368702,14.8956659902,13.4481805991,10.5506500411,15.2130605808,,
2023Jun,108,4.17803,,,,,,,,,2.66,11.66,20.91,28.3,21.64,14.83,,
2023Jun,110,3.4387379708,.0003493642,.0028312288,.0197429256,.1082018426,.4661397941,1.5787791404,4.2044346087,8.8048680983,14.5012212708,18.7835928187,19.1363337916,15.3336583255,9.6633590056,7.3964877851,,
2023Jun,112,5.2,,,,,,,,,,,,10,20,70,,
2023Jun,114,1.5,,,,,,,,,,,,,,,,
2023Jun,115,2.8,.1375740177,.2315956268,.7462895345,1.8151846071,3.7875921966,6.7802247683,10.4128851341,13.7198661575,15.5090137123,15.0409630723,12.5147983561,8.9335966612,5.4711496289,4.8992665266,,
2023Jun,117,,,,,,,,,,,,,,,,,
2023Jun,118,3.5,,,,,,,,,,,,,,,,
2023Jun,119,,,,,,,,,,,,,,,,,
2023Jun,121,2.696609666,1,1,2,3,5,10,13,18,22,15,5,3,1,1,,
2023Jun,127,4.5,0,0,0,0,0,0,0,0,5,15,20,15,25,20,,
2023Jun,128,3.2,,,1,1,1,1,5,10,15,25,20,10,8,3,,
2023Jun,135,4.2,,,,,,,,,,15,20,20,20,25,,
2024,5,2,,,,,4,6,15,30,30,10,5,,,,,
2024,6,2.4,,,,,5,5,10,30,30,15,5,,,,,
2024,7,1.9372482954,,,,,,,,,,,,,,,,
2024,8,1.7,,,,2,5,20,35,25,10,3,,,,,,
2024,14,5.8,0,0,0,0,0,0,0,1,2,3,5,18,71,,,
2024,15,2.6,,,,,5,10,15,20,15,15,10,5,5,,,
2024,16,1.5,1,2,4,5,10,15,17,16,12,8,5,3,1,1,,
2024,20,2.5,,,,,,5,10,20,25,20,10,5,5,,,
2024,23,2.7,,,,,1,5,13,17,20,17,13,8,5,1,,
2024,24,1.6034245506,,,,5,10,30,30,10,10,3,2,,,,,
2024,26,1.8,,5,5,5,10,15,20,15,10,5,5,5,,,,
2024,29,1.9,0,0,0,.5,5,20,30,30,8,3,2,.5,.5,.5,,
2024,30,,,,,,,,,,,,,,,,,
2024,32,,,,,,,,,,,,,,,,,
2024,33,3.4,,0,0,0,0,1,3,10,22,22,17,12,8,5,,
2024,37,2.6,,,,,,,5,43,45,7,,,,,,
2024,38,1.68,,,,,,,70,30,,,,,,,,
2024,39,1.607264989,,,,5,10,20,25,20,15,5,,,,,,
2024,41,3,,,,,,,,,40,50,10,,,,,
2024,42,,,,,,,,,,,,,,,,,
2024,45,1.01,,,,10,20,30,15,10,5,5,5,,,,,
2024,47,,,,,,,,,,,,,,,,,
2024,49,2,,,,,,,,,,,,,,,,
2024,54,,0,0,0,0,16.6666666665,16.6666666667,16.6666666667,16.6666666667,16.6666666667,16.6666666667,0,0,0,0,,
2024,56,2.5,,,,,5,10,10,25,25,10,10,5,,,,
2024,63,2.2,,,,,,5,25,40,25,5,,,,,,
2024,68,2,,,,,,,,,,,,,,,,
2024,80,1.7,0,0,0,1.6563146998,9.3167701863,21.7391304348,36.8530020704,20.082815735,8.0745341615,2.2774327122,0,0,0,0,,
2024,82,,,,,,,,,,,,,,,,,
2024,85,1.6386554622,.0000091174,.0009944049,.0453578509,.86900309,7.0565567516,24.4985841441,36.5982128156,23.5808662914,6.5363796396,.7743450782,.038864605,.000818997,.0000071882,.0000000261,,
2024,88,2.4,,,,,2.5,5,10,20,18,15,12,10,5,2.5,,
2024,89,2.01,,,,2.5,5,10,15,35,15,10,5,2.5,,,,
2024,90,2,0,0,0,0,5,10,20,30,20,10,5,0,0,0,,
2024,91,2.4,,,,,,5,10,45,25,10,5,,,,,
2024,93,2,,,,,5,10,32.5,37.5,10,5,,,,,,
2024,95,3.47,.0002180535,.0020896262,.0155955436,.0906481208,.4103396401,1.4466201843,3.9718418463,8.4928949716,14.1431432158,18.3426679566,20.9112685979,16.9581198145,11.3125887716,3.9019636572,,
2024,97,1.6,,,,,,,,,,,,,,,,
2024,98,2.1,,,,5,10,10,15,20,20,10,5,5,,,,
2024,99,1.5,,,,,,20,60,20,,,,,,,,
2024,101,2.1,,,,,,5,20,40,35,,,,,,,
2024,103,2,,,,,,,,,,,,,,,,
2024,104,2.1,,,,,,,,,,,,,,,,
2024,105,2.1,,,,,,,,,,,,,,,,
2024,107,2.1302084687,0,1.0120107001,2.3956139112,4.8285576098,8.287000904,12.1105805259,15.0704421045,15.9692263598,14.4091883119,11.0711137131,7.2432783149,4.0351954875,1.9141265811,1.6536654762,,
2024,108,.044903,6.96,12.12,23.57,27.66,18.89,9.54,1.26,,,,,,,,,
2024,110,,,,,,,,,,,,,,,,,
2024,112,2.9,,,,,,5,10,20,30,20,10,5,,,,
2024,114,1.5,,,,,,,,,,,,,,,,
2024,115,,,,,,,,,,,,,,,,,
2024,117,2,,,,,,,,,,,,,,,,
2024,118,1.2,,,,,,,,,,,,,,,,
2024,119,1.8,,,,,,,90,10,,,,,,,,
2024,121,1.6845534967,1,2,3,5,10,13,22,18,14,6,3,1,1,1,,
2024,127,3,0,0,0,0,2,4,8,10,15,20,15,10,8,8,,
2024,128,3,,1,1,1,2,3,5,15,20,20,15,10,4,3,,
2024,135,2.1,,,,,,15,20,30,20,15,,,,,,
2024Jun,5,2,,,,,4,6,15,30,30,10,5,,,,,
2024Jun,6,2.4,,,,,5,10,15,20,30,15,5,,,,,
2024Jun,7,,,,,,,,,,,,,,,,,
2024Jun,8,1.5,,,,2,5,25,35,20,10,3,,,,,,
2024Jun,14,5.8,0,0,0,0,0,0,0,1,2,3,5,18,71,,,
2024Jun,15,,,,,,,,,,,,,,,,,
2024Jun,16,1.5,2,3,3,5,8,15,20,16,12,8,4,2,1,1,,
2024Jun,20,2.5,,,,,,5,12,22,28,18,10,5,,,,
2024Jun,23,2.5,,,,,2,6,14,18,20,16,12,7,4,1,,
2024Jun,24,1.5833234952,,,,5,10,30,30,10,10,3,2,,,,,
2024Jun,26,1.8,,2,3,5,10,15,20,20,10,5,5,5,,,,
2024Jun,29,1.9,0,0,0,.5,5,20,30,30,8,3,2,.5,.5,.5,,
2024Jun,30,,,,,,,,,,,,,,,,,
2024Jun,32,,,,,,,,,,,,,,,,,
2024Jun,33,,,,,,,,,,,,,,,,,
2024Jun,37,2.4,,,,,,,23,53,22,2,,,,,,
2024Jun,38,,,,,,,,,,,,,,,,,
2024Jun,39,1.6858193178,,,,5,15,20,25,20,10,5,,,,,,
2024Jun,41,,,,,,,,,,,,,,,,,
2024Jun,42,,,,,,,,,,,,,,,,,
2024Jun,45,,,,,,,,,,,,,,,,,
2024Jun,47,,,,,,,,,,,,,,,,,
2024Jun,49,1.74,,,,,,,,,,,,,,,,
2024Jun,54,,0,0,0,0,16.6666666665,16.6666666667,16.6666666667,16.6666666667,16.6666666667,16.6666666667,0,0,0,0,,
2024Jun,56,2.5,,,,5,5,10,10,20,20,10,10,5,5,,,
2024Jun,63,2.2,,,,,,5,25,40,25,5,,,,,,
2024Jun,68,2,,,,,,,,,,,,,,,,
2024Jun,80,,,,,,,,,,,,,,,,,
2024Jun,82,,,,,,,,,,,,,,,,,
2024Jun,85,1.5662953346,.0000009928,.0002540191,.0223202741,.6811452691,7.3311922795,28.2784407651,39.5694027358,20.1557124552,3.7121246888,.2437471575,.0056145306,.0000447106,.0000001217,.0000000001,,
2024Jun,88,2.4,,,,,2.5,5,10,20,18,15,12,10,5,2.5,,
2024Jun,89,1.9,,,2,5,7,12,35,18,13,4,3,1,,,,
2024Jun,90,2,0,0,0,0,0,20,30,35,15,0,0,0,0,0,,
2024Jun,91,1.8,,,,,,25,45,20,10,,,,,,,
2024Jun,93,,,,,,,,,,,,,,,,,
2024Jun,95,4.36,0,0,.0000000067,.0000006,.0000324247,.0010520659,.0204942321,.2396853829,1.6829554963,5.6203824977,15.4985877595,32.1969474707,27.3460237573,17.3938383062,,
2024Jun,97,,,,,,,,,,,,,,,,,
2024Jun,98,1.9,,,,5,10,15,20,15,15,10,5,5,,,,
2024Jun,99,1.5,,,,,,,,,,,,,,,,
2024Jun,101,,,,,,,,,,,,,,,,,
2024Jun,103,,,,,,,,,,,,,,,,,
2024Jun,104,2,,,,,,,,,,,,,,,,
2024Jun,105,,,,,,,,,,,,,,,,,
2024Jun,107,2.5666616298,0,1.3091525465,2.7269465892,4.9728115288,7.9391038008,11.096578947,13.5786874793,14.5471964169,13.6443936673,11.2042307914,8.0549155932,5.0697694916,2.7935709883,3.0626421597,,
2024Jun,108,-.001543,7.94,12.53,23.86,27.09,18.29,9.15,1.14,,,,,,,,,
2024Jun,110,,,,,,,,,,,,,,,,,
2024Jun,112,2.9,,,,,,5,10,20,30,20,10,5,,,,
2024Jun,114,1.5,,,,,,,,,,,,,,,,
2024Jun,115,,,,,,,,,,,,,,,,,
2024Jun,117,,,,,,,,,,,,,,,,,
2024Jun,118,1.3,,,,,,,,,,,,,,,,
2024Jun,119,,,,,,,,,,,,,,,,,
2024Jun,121,1.7157936561,1,2,3,5,10,13,22,18,14,6,3,1,1,1,,
2024Jun,127,3,0,0,0,1,2,4,5,10,15,20,15,10,8,10,,
2024Jun,128,3,,1,1,1,2,3,5,15,20,20,15,10,4,3,,
2024Jun,135,2.2,,,,,,,10,30,30,20,10,,,,,
2027,5,1.5,,,,4,6,15,30,30,10,5,,,,,,
2027,6,2.3,,,,,5,10,10,30,30,10,5,,,,,
2027,7,1.898089879,,,,,,,,,,,,,,,,
2027,8,1.8,,,,3,15,20,27,22,10,2,1,,,,,
2027,14,6.3,0,0,0,0,0,0,1,1,2,3,4,12,77,,,
2027,15,2.4,,,,5,5,5,10,30,15,10,15,5,,,,
2027,16,1.7,3,3,3,5,7,18,21,16,12,7,3,2,,,,
2027,20,1.9,,,,3,10,18,30,25,12,2,,,,,,
2027,23,2.8,,,1,3,7,11,13,15,17,16,11,5,1,,,
2027,24,2,,,1,2,8,14,20,26,19,6,3,1,,,,
2027,26,1.9,,2,3,6,12,12,22,20,12,6,3,2,,,,
2027,29,2,0,0,0,.1,5,17,26,30.2,16,3,2,.5,.1,.1,,
2027,30,1.8,,,,,,,,,,,,,,,,
2027,32,2.8,,,,,,,,,,,,,,,,
2027,33,2.6,,0,0,1,5,8,10,13,20,22,15,6,,,,
2027,37,2.5,,,,,,,1,36,55,8,,,,,,
2027,38,1.46,,,,,,,,,,,,,,,,
2027,39,2.262453125,,,,,5,15,20,20,20,10,10,,,,,
2027,41,,,,,,,,,,,,,,,,,
2027,42,,,,,,,,,,,,,,,,,
2027,45,1.84,,,,5,10,20,30,20,10,5,,,,,,
2027,47,,,,,,,,,,,,,,,,,
2027,49,2,,,,,,,,,,,,,,,,
2027,54,,,,,,,10,30,40,15,5,,,,,,
2027,56,1.9,,,5,5,10,10,20,20,10,10,5,5,,,,
2027,63,2.1,,,,,,5,30,50,10,5,,,,,,
2027,68,2,,,,,,,,,,,,,,,,
2027,80,2.02,0,0,.4140786749,.6211180124,4.1407867495,12.8364389234,27.3291925466,30.4347826088,17.3913043478,5.5900621118,1.2422360248,0,0,0,,
2027,82,,,,,,,,,,,,,,,,,
2027,85,2,.005331235,.0523712693,.3755423321,1.8417683585,6.1815590403,14.2061630026,22.3634422793,24.1200686103,17.8243021589,9.0235360273,3.1284681768,.7424577064,.1205417306,.0144480726,,
2027,88,2.2,,,,2.5,5,10,20,18,15,12,10,5,2.5,,,
2027,89,2,,,1,2,5,7,20,25,15,10,7,5,2,1,,
2027,90,2,0,0,0,0,0,20,30,35,15,0,0,0,0,0,,
2027,91,1.55,,,,10,15,20,25,15,10,5,,,,,,
2027,93,,,,,,,,,,,,,,,,,
2027,95,2.31,.0071143704,.0566102927,.3308360439,1.4200012635,4.4763407219,10.3637286705,17.6224962151,22.007834467,20.1857871238,13.597922458,6.7275653466,2.4445660877,.6523852506,.1068116883,,
2027,97,,,,,,,,,,,,,,,,,
2027,98,2,,,,,5,15,30,25,20,5,,,,,,
2027,99,2,,,,,,,30,70,,,,,,,,
2027,101,2,,,,,,5,10,40,30,15,,,,,,
2027,103,2,,,,,,,,,,,,,,,,
2027,104,2.8,,,,,,,,,,,,,,,,
2027,105,,,,,,,,,,,,,,,,,
2027,107,2.1,,,,,,,,,,,,,,,,
2027,108,1.66588,,,,2.45,11.62,21.14,28.56,21.62,11.97,2.64,,,,,,
2027,110,1.6,.1446017949,.6159350777,2.2745751338,6.2401404107,12.72070316,19.2716829614,21.7000802213,18.1613527004,11.2969772138,5.2222348887,1.7937269145,.4576816566,.0867279342,.013579932,,
2027,112,2.5,,,,,,5,10,20,30,20,10,5,,,,
2027,114,1.8,,,,,,,,,,,,,,,,
2027,115,,,,,,,,,,,,,,,,,
2027,117,,,,,,,,,,,,,,,,,
2027,118,2,,,,,,,,,,,,,,,,
2027,119,1.9,,,,,,,,,,,,,,,,
2027,121,2,0,0,1,5,5,15,30,30,10,3,.5,.5,0,0,,
2027,127,2.2,1,1,1,2,3,5,10,20,15,10,9,7,6,10,,
2027,128,2.5,1,1,1,1,2,4,10,30,20,12,9,4,3,2,,
2027,135,2.1,,,,,10,10,20,30,20,10,,,,,,
,,,,,,,,,,,,,,,,,,
CORE INFLATION EXPECTATIONS; YEAR-ON-YEAR CHANGE IN CORE,,,,,,,,,,,,,,,,,,
TARGET_PERIOD,FCT_SOURCE,POINT,TN1_0,FN1_0TN0_6,FN0_5TN0_1,F0_0T0_4,F0_5T0_9,F1_0T1_4,F1_5T1_9,F2_0T2_4,F2_5T2_9,F3_0T3_4,F3_5T3_9,F4_0T4_4,F4_5T4_9,F5_0,,
2022,5,3.1,,,,,,,,5,25,45,20,5,,,,
2022,6,3.2,,,,,,,,5,20,45,20,10,,,,
2022,7,,,,,,,,,,,,,,,,,
2022,8,3.6,,,,,,,,,,30,60,10,,,,
2022,14,3.9,0,0,0,0,0,0,0,0,0,6,56,36,2,0,,
2022,15,4.6,,,,,,,,,,5,10,20,40,25,,
2022,16,3.7,,,,,,,,,,,,,,,,
2022,20,,,,,,,,,,,,,,,,,
2022,23,3.6,,,,,,,,,,30,60,10,,,,
2022,24,3.9060091468,,,,,,2,3,5,10,10,15,15,20,20,,
2022,26,3.5,,,,,,,,,5,40,50,5,,,,
2022,29,3.4,0,0,0,0,0,.1,1,5,12,39.9,24,10,5,3,,
2022,30,,,,,,,,,,,,,,,,,
2022,32,,,,,,,,,,,,,,,,,
2022,33,,,,,,,,,,,,,,,,,
2022,37,3.6,,,,,,,,,,38,55,7,,,,
2022,38,,,,,,,,,,,,,,,,,
2022,39,4.1082335401,,,,,,,,,,10,30,30,30,,,
2022,41,,,,,,,,,,,,,,,,,
2022,42,,,,,,,,,,,,,,,,,
2022,45,,,,,,,,,,,,,,,,,
2022,47,3.3,,,,,,,,,5,40,50,5,,,,
2022,49,3.4,,,,,,,,,,,,,,,,
2022,54,,,,,,,,,,10,20,30,20,10,10,,
2022,56,3.7,,,,,,,,,,20,60,20,,,,
2022,63,3.6,,,,,,,,,,20,70,10,,,,
2022,68,,,,,,,,,,,,,,,,,
2022,80,,,,,,,,,,,,,,,,,
2022,82,3.5,,,,,,,,,,,,,,,,
2022,85,3.2841193421,0,0,0,0,0,0,.0000000383,.0042575241,4.3850138546,65.2839561751,30.0169939775,.3097430875,.0000353429,0,,
2022,88,3.9,,,,,,,,,5,12.5,50,25,5,2.5,,
2022,89,3.54,,,,,,,,5,10,15,40,20,8,2,,
2022,90,3.1,0,0,0,0,0,2.5,2.5,5,20,35,20,10,5,0,,
2022,91,4,,,,,,,,,,,,,,,,
2022,93,3.5,,,,,,,,2.5,7.5,32.5,40,15,2.5,,,
2022,95,3.0881079081,.0000000821,.0000056138,.0002303315,.0056737246,.0839082003,.7450093863,3.9713692167,12.7098366397,24.4208544227,28.1710428076,19.5104000793,8.1124234051,2.0251454768,.2441006135,,
2022,97,3.4,,,,,,,,,,,,,,,,
2022,98,3.4,,,,,,,,5,15,35,35,10,,,,
2022,99,3.6,,,,,,,,,,10,80,10,,,,
2022,101,3.7,,,,,,,,,,15,50,35,,,,
