Date,FCT_SOURCE,POINT,"]-inf,-1]","[-1,-0.6]","[-0.5,-0.1]","[0,0.4]","[0.5,0.9]","[1,1.4]","[1.5,1.9]","[2,2.4]","[2.5,2.9]","[3,3.4]","[3.5,3.9]","[4.0,4.4]","[4.5,4.9]","[5,+inf[","]-inf,-0.8]","[-0.7,-0.3]","[-0.2,0.2]","[0.3,0.7]","[0.8,1.2]","[1.3,1.7]","[1.8,2.2]","[2.3,2.7]","[2.8,3.2]","[3.3,3.7]","[3.8,4.2]","[4.3,4.7]","[4.8,+inf["
2004-01-01,50,2.2,0.0,,,,,,40.0,60.0,,,,,,0.0,,,,,,,,,,,,,
2004-01-01,53,1.6,0.0,,,,,10.0,60.0,30.0,,,,,,0.0,,,,,,,,,,,,,
2004-01-01,54,1.7,0.0,,,,,30.0,40.0,30.0,,,,,,0.0,,,,,,,,,,,,,
2004-01-01,56,2.0,0.0,,,,,10.0,35.0,45.0,10.0,,,,,0.0,,,,,,,,,,,,,
2004-01-01,59,1.9,0.0,,,,,15.0,45.0,40.0,,,,,,0.0,,,,,,,,,,,,,
2004-01-01,60,1.7,0.0,,,5.0,10.0,20.0,30.0,20.0,10.0,5.0,,,,0.0,,,,,,,,,,,,,
2004-01-01,61,2.0,0.0,,,,,10.0,40.0,40.0,10.0,,,,,0.0,,,,,,,,,,,,,
2004-01-01,65,,0.0,,,,,15.0,60.0,25.0,,,,,,0.0,,,,,,,,,,,,,
2004-01-01,70,1.9,0.0,,,,,,55.00000000000001,45.0,,,,,,0.0,,,,,,,,,,,,,
2004-01-01,71,1.9,3.0,,,5.0,8.0,22.0,25.0,22.0,8.0,5.0,,,,2.0,,,,,,,,,,,,,
2004-01-01,76,1.3,0.5,,,7.5,20.0,35.0,25.0,10.0,2.0,,,,,0.0,,,,,,,,,,,,,
2004-01-01,84,1.9,0.0,,,0.0,3.0,23.0,42.0,27.0,5.0,0.0,,,,0.0,,,,,,,,,,,,,
2004-01-01,88,1.7,0.0,,,5.0,10.0,25.0,30.0,15.0,10.0,5.0,,,,0.0,,,,,,,,,,,,,
2004-01-01,89,1.9,0.0,,,,,20.0,40.0,30.0,10.0,,,,,0.0,,,,,,,,,,,,,
2004-01-01,90,1.8,0.0,,,1.0,5.0,15.0,60.0,15.0,3.0,1.0,,,,0.0,,,,,,,,,,,,,
2004-01-01,91,2.0,0.0,,,1.3,12.0,36.7,36.7,12.0,1.3,0.0,,,,0.0,,,,,,,,,,,,,
2004-01-01,92,1.7,2.94531941,,,4.4853591,11.27241775,18.24079635,21.84929563,19.37189613,12.71379746,6.17579876,,,,2.94531941,,,,,,,,,,,,,
2004-01-01,93,2.0,0.0,,,,,,50.0,50.0,,,,,,0.0,,,,,,,,,,,,,
2004-01-01,94,1.9,0.0,,,,10.0,25.0,30.0,25.0,10.0,,,,,0.0,,,,,,,,,,,,,
2004-01-01,95,1.6,0.0,,,5.0,14.000000000000002,27.0,25.0,19.0,7.000000000000001,3.0,,,,0.0,,,,,,,,,,,,,
2004-01-01,96,1.9,0.0,,,,7.000000000000001,15.0,40.0,26.0,10.0,2.0,,,,0.0,,,,,,,,,,,,,
2004-01-01,97,1.7,0.0,,,5.0,10.0,20.0,50.0,10.0,5.0,,,,,0.0,,,,,,,,,,,,,
2004-04-01,1,1.9,0.0,,,5.0,7.000000000000001,18.0,20.0,20.0,15.0,10.0,,,,5.0,,,,,,,,,,,,,
2004-04-01,2,1.7,0.0,,,3.0,7.000000000000001,20.0,28.999999999999996,23.0,14.000000000000002,4.0,,,,0.0,,,,,,,,,,,,,
2004-04-01,3,2.0,0.0,,,5.0,10.0,15.0,20.0,20.0,15.0,10.0,,,,5.0,,,,,,,,,,,,,
2004-04-01,4,2.1,0.0,,,,,5.0,40.0,45.0,10.0,,,,,0.0,,,,,,,,,,,,,
2004-04-01,5,,0.0,,,,,15.0,70.0,15.0,,,,,,0.0,,,,,,,,,,,,,
2004-04-01,9,2.0,0.0,,,,,10.0,40.0,50.0,,,,,,0.0,,,,,,,,,,,,,
2004-04-01,10,1.87225961,0.62740182,,,1.85482544,7.260592090000001,16.70238998,25.03003555,24.44234428,15.553061609999999,6.44678978,,,,2.08255945,,,,,,,,,,,,,
2004-04-01,11,1.7,0.0,,,,,20.0,70.0,10.0,,,,,,0.0,,,,,,,,,,,,,
2004-04-01,14,1.5,0.0,,,,20.0,30.0,40.0,10.0,,,,,,0.0,,,,,,,,,,,,,
2004-04-01,15,1.5,0.0,,,,5.0,40.0,35.0,15.0,5.0,,,,,0.0,,,,,,,,,,,,,
2004-04-01,16,2.0,0.0,,,3.0,13.0,15.0,19.0,21.0,16.0,10.0,,,,3.0,,,,,,,,,,,,,
2004-04-01,17,1.9,0.0,,,5.0,5.0,25.0,30.0,25.0,5.0,5.0,,,,0.0,,,,,,,,,,,,,
2004-04-01,20,2.0,0.0,,,,,,30.0,70.0,,,,,,0.0,,,,,,,,,,,,,
2004-04-01,22,2.0,0.0,,,0.0,10.0,25.0,35.0,25.0,5.0,0.0,,,,0.0,,,,,,,,,,,,,
2004-04-01,23,2.3,0.0,,,,5.0,10.0,35.0,40.0,10.0,,,,,0.0,,,,,,,,,,,,,
2004-04-01,24,1.8,0.0,,,5.0,5.0,10.0,35.0,35.0,10.0,,,,,0.0,,,,,,,,,,,,,
2004-04-01,26,1.8,0.0,,,5.0,10.0,20.0,30.0,20.0,10.0,5.0,,,,0.0,,,,,,,,,,,,,
2004-04-01,28,2.0,0.0,,,,5.0,15.0,30.0,30.0,15.0,5.0,,,,0.0,,,,,,,,,,,,,
2004-04-01,29,1.6,0.0,,,,,20.0,65.0,15.0,,,,,,0.0,,,,,,,,,,,,,
2004-04-01,31,1.8,0.0,,,,,10.0,60.0,30.0,,,,,,0.0,,,,,,,,,,,,,
2004-04-01,32,2.0,0.0,,,,5.0,15.0,30.0,30.0,15.0,5.0,,,,0.0,,,,,,,,,,,,,
2004-04-01,33,2.2,0.0,,,,,,20.0,60.0,20.0,,,,,0.0,,,,,,,,,,,,,
2004-04-01,36,2.2,0.0,,,,,15.0,25.0,35.0,20.0,5.0,,,,0.0,,,,,,,,,,,,,
2004-04-01,37,2.0,0.0,,,,,,50.0,50.0,,,,,,0.0,,,,,,,,,,,,,
2004-04-01,38,1.7,0.0,,,,,,50.0,50.0,,,,,,0.0,,,,,,,,,,,,,
2004-04-01,39,1.9,0.0,,,,5.0,15.0,35.0,30.0,10.0,5.0,,,,0.0,,,,,,,,,,,,,
2004-04-01,40,1.6,0.0,,,,,,100.0,,,,,,,0.0,,,,,,,,,,,,,
2004-04-01,42,1.6,0.0,,,,,25.0,60.0,15.0,,,,,,0.0,,,,,,,,,,,,,
2004-04-01,50,1.6,0.0,,,,,25.0,75.0,,,,,,,0.0,,,,,,,,,,,,,
2004-04-01,52,1.8,0.0,,,,,25.0,50.0,25.0,,,,,,0.0,,,,,,,,,,,,,
2004-04-01,54,1.6,0.0,,,,10.0,20.0,40.0,20.0,10.0,,,,,0.0,,,,,,,,,,,,,
2004-04-01,56,1.9,0.0,,,,,5.0,50.0,40.0,5.0,,,,,0.0,,,,,,,,,,,,,
2004-04-01,59,2.0,0.0,,,,,,35.0,50.0,15.0,,,,,0.0,,,,,,,,,,,,,
2004-04-01,60,1.8,0.0,,,5.0,10.0,20.0,25.0,20.0,15.0,5.0,,,,0.0,,,,,,,,,,,,,
2004-04-01,61,2.0,0.0,,,,,10.0,30.0,50.0,10.0,,,,,0.0,,,,,,,,,,,,,
2004-04-01,63,1.7,0.0,,,,,30.0,50.0,20.0,,,,,,0.0,,,,,,,,,,,,,
2004-04-01,70,1.9,0.0,,,,,10.0,55.00000000000001,35.0,,,,,,0.0,,,,,,,,,,,,,
2004-04-01,71,1.9,3.0,,,5.0,8.0,22.0,25.0,22.0,8.0,5.0,,,,2.0,,,,,,,,,,,,,
2004-04-01,76,1.7,0.5,,,2.0,10.0,20.0,35.0,20.0,10.0,2.0,,,,0.5,,,,,,,,,,,,,
2004-04-01,82,1.2,0.0,,,8.0,15.0,55.00000000000001,15.0,7.000000000000001,,,,,,0.0,,,,,,,,,,,,,
2004-04-01,88,1.8,0.0,,,,5.0,20.0,35.0,25.0,15.0,,,,,0.0,,,,,,,,,,,,,
2004-04-01,89,1.8,0.0,,,,,20.0,40.0,30.0,10.0,,,,,0.0,,,,,,,,,,,,,
2004-04-01,90,1.8,0.0,,,1.0,5.0,15.0,60.0,15.0,3.0,1.0,,,,0.0,,,,,,,,,,,,,
2004-04-01,91,2.0,0.0,,,0.0,1.3,12.0,36.7,36.7,12.0,1.3,,,,0.0,,,,,,,,,,,,,
2004-04-01,93,1.8,0.0,,,,,10.0,70.0,20.0,,,,,,0.0,,,,,,,,,,,,,
2004-04-01,94,2.1,0.0,,,,,10.0,25.0,30.0,25.0,10.0,,,,0.0,,,,,,,,,,,,,
2004-04-01,95,1.6,0.0,,,6.0,14.000000000000002,27.0,25.0,19.0,9.0,0.0,,,,0.0,,,,,,,,,,,,,
2004-04-01,96,2.0,0.0,,,,2.0,15.0,35.0,35.0,10.0,3.0,,,,0.0,,,,,,,,,,,,,
2004-04-01,97,1.5,0.0,,,,5.0,40.0,45.0,10.0,,,,,,0.0,,,,,,,,,,,,,
2004-07-01,9,2.0,0.0,,,,,,10.0,40.0,50.0,,,,,0.0,,,,,,,,,,,,,
2004-07-01,11,1.3,0.0,,,,,70.0,30.0,,,,,,,0.0,,,,,,,,,,,,,
2004-07-01,15,1.7,0.0,,,,,20.0,40.0,30.0,10.0,,,,,0.0,,,,,,,,,,,,,
2004-07-01,16,2.0,0.0,,,3.0,13.0,16.0,20.0,19.0,16.0,10.0,,,,3.0,,,,,,,,,,,,,
2004-07-01,17,2.2,0.0,,,,5.0,5.0,25.0,35.0,25.0,5.0,,,,0.0,,,,,,,,,,,,,
2004-07-01,19,2.0,0.0,,,,,,50.0,50.0,,,,,,0.0,,,,,,,,,,,,,
2004-07-01,20,2.0,0.0,,,,,10.0,40.0,35.0,15.0,,,,,0.0,,,,,,,,,,,,,
2004-07-01,22,2.0,0.0,,,0.0,5.0,20.0,30.0,35.0,10.0,0.0,,,,0.0,,,,,,,,,,,,,
2004-07-01,23,2.3,0.0,,,2.5,5.0,15.0,25.0,30.0,15.0,5.0,,,,2.5,,,,,,,,,,,,,
2004-07-01,24,1.8,0.0,,,,5.0,15.0,40.0,30.0,10.0,,,,,0.0,,,,,,,,,,,,,
2004-07-01,26,1.8,0.0,,,5.0,10.0,20.0,30.0,20.0,10.0,5.0,,,,0.0,,,,,,,,,,,,,
2004-07-01,28,2.0,0.0,,,,,10.0,20.0,40.0,20.0,10.0,,,,0.0,,,,,,,,,,,,,
2004-07-01,31,1.8,0.0,,,,,10.0,50.0,40.0,,,,,,0.0,,,,,,,,,,,,,
2004-07-01,33,2.2,0.0,,,,,,10.0,70.0,20.0,,,,,0.0,,,,,,,,,,,,,
2004-07-01,36,1.7,0.0,,,,5.0,20.0,35.0,30.0,10.0,,,,,0.0,,,,,,,,,,,,,
2004-07-01,37,2.2,0.0,,,,,,30.0,70.0,,,,,,0.0,,,,,,,,,,,,,
2004-07-01,38,1.8,0.0,,,,,,50.0,50.0,,,,,,0.0,,,,,,,,,,,,,
2004-07-01,39,2.0,0.0,,,,5.0,15.0,30.0,30.0,15.0,5.0,,,,0.0,,,,,,,,,,,,,
2004-07-01,42,1.8,0.0,,,,,15.0,60.0,25.0,,,,,,0.0,,,,,,,,,,,,,
2004-07-01,49,2.3,0.0,,,,5.0,10.0,20.0,30.0,20.0,10.0,,,,5.0,,,,,,,,,,,,,
2004-07-01,52,,0.0,,,,10.0,10.0,40.0,30.0,10.0,,,,,0.0,,,,,,,,,,,,,
2004-07-01,54,1.8,0.0,,,,10.0,20.0,40.0,20.0,10.0,,,,,0.0,,,,,,,,,,,,,
2004-07-01,56,1.7,1.0,,,2.0,7.000000000000001,20.0,40.0,20.0,7.000000000000001,2.0,,,,1.0,,,,,,,,,,,,,
2004-07-01,60,1.7,0.0,,,,10.0,25.0,30.0,25.0,10.0,,,,,0.0,,,,,,,,,,,,,
2004-07-01,65,1.5,0.0,,,,10.0,20.0,40.0,20.0,10.0,,,,,0.0,,,,,,,,,,,,,
2004-07-01,70,2.1,0.0,,,,,,35.0,55.00000000000001,10.0,,,,,0.0,,,,,,,,,,,,,
2004-07-01,71,1.9,0.0,,,5.0,10.0,20.0,25.0,25.0,9.0,5.0,,,,1.0,,,,,,,,,,,,,
2004-07-01,72,1.9,0.0,,,,,,90.0,10.0,,,,,,0.0,,,,,,,,,,,,,
2004-07-01,84,1.9,0.0,,,0.0,2.0,15.0,40.0,38.0,5.0,0.0,,,,0.0,,,,,,,,,,,,,
2004-07-01,88,1.9,0.0,,,,5.0,10.0,30.0,35.0,15.0,5.0,,,,0.0,,,,,,,,,,,,,
2004-07-01,89,1.9,0.0,,,,,20.0,40.0,30.0,10.0,,,,,0.0,,,,,,,,,,,,,
2004-07-01,90,1.7,0.0,,,0.0,5.0,20.0,35.0,35.0,5.0,0.0,,,,0.0,,,,,,,,,,,,,
2004-07-01,91,2.0,0.0,,,,,,50.0,50.0,,,,,,0.0,,,,,,,,,,,,,
2004-07-01,93,1.8,0.0,,,,,10.0,60.0,30.0,,,,,,0.0,,,,,,,,,,,,,
2004-07-01,94,2.0,0.0,,,,5.0,10.0,20.0,30.0,20.0,10.0,,,,5.0,,,,,,,,,,,,,
2004-07-01,95,1.8,0.0,,,3.0,12.0,23.0,30.0,21.0,11.0,0.0,,,,0.0,,,,,,,,,,,,,
2004-07-01,97,1.5,0.0,,,,,36.84210526368421,47.36842105473685,15.78947368157895,,,,,,0.0,,,,,,,,,,,,,
2004-07-01,98,1.6,0.0,,,,10.0,25.0,40.0,15.0,10.0,,,,,0.0,,,,,,,,,,,,,
2004-07-01,99,1.7,0.0,,,,,10.0,55.00000000000001,25.0,10.0,,,,,0.0,,,,,,,,,,,,,
2004-10-01,1,,0.0,,,5.0,7.000000000000001,18.0,20.0,20.0,15.0,10.0,,,,5.0,,,,,,,,,,,,,
2004-10-01,2,1.8,0.0,,,,5.0,15.0,30.0,30.0,15.0,5.0,,,,0.0,,,,,,,,,,,,,
2004-10-01,4,2.1,0.0,,,,,,25.0,40.0,35.0,,,,,0.0,,,,,,,,,,,,,
2004-10-01,5,1.9,0.0,,,,,20.0,60.0,20.0,,,,,,0.0,,,,,,,,,,,,,
2004-10-01,9,2.0,0.0,,,,,5.0,45.0,45.0,5.0,,,,,0.0,,,,,,,,,,,,,
2004-10-01,10,1.95,0.4661221800932244,,,1.47214989029443,6.13739905122748,15.092078953018415,24.17459647483492,25.23234695504647,17.161574743432315,7.603981261520796,,,,2.65975049053195,,,,,,,,,,,,,
2004-10-01,15,1.8,0.0,,,,,20.0,40.0,30.0,10.0,,,,,0.0,,,,,,,,,,,,,
2004-10-01,16,2.0,0.0,,,3.0,13.0,16.0,20.0,19.0,16.0,10.0,,,,3.0,,,,,,,,,,,,,
2004-10-01,17,1.9,0.0,,,5.0,15.0,20.0,30.0,25.0,5.0,,,,,0.0,,,,,,,,,,,,,
2004-10-01,18,1.5,0.0,,,10.0,20.0,20.0,25.0,15.0,5.0,2.5,,,,2.5,,,,,,,,,,,,,
2004-10-01,19,2.0,0.0,,,,,,50.0,50.0,,,,,,0.0,,,,,,,,,,,,,
2004-10-01,20,2.0,0.0,,,,,15.0,35.0,40.0,10.0,,,,,0.0,,,,,,,,,,,,,
2004-10-01,22,2.0,0.0,,,0.0,0.0,20.0,30.0,35.0,15.0,0.0,,,,0.0,,,,,,,,,,,,,
2004-10-01,23,1.9,0.0,,,3.0,10.0,15.0,25.0,25.0,15.0,7.000000000000001,,,,0.0,,,,,,,,,,,,,
2004-10-01,24,1.9,0.0,,,,5.0,10.0,40.0,30.0,10.0,5.0,,,,0.0,,,,,,,,,,,,,
2004-10-01,26,1.8,0.0,,,,5.0,15.0,32.5,27.500000000000004,15.0,5.0,,,,0.0,,,,,,,,,,,,,
2004-10-01,28,2.0,2.0,,,3.0,5.0,10.0,30.0,30.0,10.0,7.000000000000001,,,,3.0,,,,,,,,,,,,,
2004-10-01,31,1.8,0.0,,,,,20.0,50.0,30.0,,,,,,0.0,,,,,,,,,,,,,
2004-10-01,33,2.0,0.0,,,,,,50.0,50.0,,,,,,0.0,,,,,,,,,,,,,
2004-10-01,37,2.0,0.0,,,,,,50.0,50.0,,,,,,0.0,,,,,,,,,,,,,
2004-10-01,38,1.8,0.0,,,,,,55.00000000000001,45.0,,,,,,0.0,,,,,,,,,,,,,
2004-10-01,39,2.1,0.0,,,,5.0,10.0,20.0,30.0,20.0,15.0,,,,0.0,,,,,,,,,,,,,
2004-10-01,42,1.8,0.0,,,,,10.0,70.0,20.0,,,,,,0.0,,,,,,,,,,,,,
2004-10-01,50,1.5,0.0,,,,,,75.0,25.0,,,,,,0.0,,,,,,,,,,,,,
2004-10-01,52,2.2,0.0,,,,,,25.0,50.0,25.0,,,,,0.0,,,,,,,,,,,,,
2004-10-01,54,1.8,0.0,,,,10.0,10.0,50.0,20.0,10.0,,,,,0.0,,,,,,,,,,,,,
2004-10-01,56,1.8,0.0,,,,,5.0,50.0,40.0,5.0,,,,,0.0,,,,,,,,,,,,,
2004-10-01,59,2.0,0.0,,,,,10.0,40.0,40.0,10.0,,,,,0.0,,,,,,,,,,,,,
2004-10-01,60,1.7,0.0,,,,10.0,25.0,30.0,25.0,10.0,,,,,0.0,,,,,,,,,,,,,
2004-10-01,61,1.9,0.0,,,,,,50.0,40.0,10.0,,,,,0.0,,,,,,,,,,,,,
2004-10-01,84,1.8,0.0,,,0.0,2.0,15.0,40.0,38.0,5.0,0.0,,,,0.0,,,,,,,,,,,,,
2004-10-01,89,1.8,0.0,,,,,15.0,40.0,30.0,15.0,,,,,0.0,,,,,,,,,,,,,
2004-10-01,90,1.7,0.0,,,0.0,5.0,20.0,35.0,35.0,5.0,0.0,,,,0.0,,,,,,,,,,,,,
2004-10-01,91,2.0,0.0,,,,,,5.0,90.0,5.0,,,,,0.0,,,,,,,,,,,,,
2004-10-01,93,1.8,0.0,,,,,10.0,60.0,30.0,,,,,,0.0,,,,,,,,,,,,,
2004-10-01,94,2.0,0.0,,,,5.0,10.0,20.0,30.0,20.0,10.0,,,,5.0,,,,,,,,,,,,,
2004-10-01,95,1.8,0.0,,,4.0,12.0,21.0,28.999999999999996,22.0,12.0,0.0,,,,0.0,,,,,,,,,,,,,
2004-10-01,97,1.9,0.0,,,,,20.0,55.00000000000001,25.0,,,,,,0.0,,,,,,,,,,,,,
2004-10-01,98,1.6,0.0,,,,10.0,15.0,40.0,25.0,10.0,,,,,0.0,,,,,,,,,,,,,
2004-10-01,99,1.7,0.0,,,,,10.0,55.00000000000001,25.0,10.0,,,,,0.0,,,,,,,,,,,,,
2005-01-01,2,,0.0,,,,5.0,10.0,20.0,35.0,20.0,8.0,,,,2.0,,,,,,,,,,,,,
2005-01-01,4,2.1,0.0,,,,,,15.0,60.0,25.0,,,,,0.0,,,,,,,,,,,,,
2005-01-01,5,1.8,0.0,,,,,15.0,70.0,15.0,,,,,,0.0,,,,,,,,,,,,,
2005-01-01,9,2.1,0.0,,,,,5.0,40.0,50.0,5.0,,,,,0.0,,,,,,,,,,,,,
2005-01-01,10,2.13845049,0.2177331400217733,,,0.8049098100804909,3.9115554703911557,11.30681513113068,21.285743772128573,26.10873637261087,20.868730052086875,10.867976931086796,,,,4.627799320462779,,,,,,,,,,,,,
2005-01-01,15,1.8,0.0,,,,,20.0,40.0,30.0,10.0,,,,,0.0,,,,,,,,,,,,,
2005-01-01,16,1.8,0.0,,,3.0,13.0,16.0,20.0,19.0,16.0,10.0,,,,3.0,,,,,,,,,,,,,
2005-01-01,17,1.9,0.0,,,5.0,15.0,20.0,30.0,25.0,5.0,,,,,0.0,,,,,,,,,,,,,
2005-01-01,19,1.6,0.0,,,,,30.0,70.0,,,,,,,0.0,,,,,,,,,,,,,
2005-01-01,20,1.8,0.0,,,,,,70.0,30.0,,,,,,0.0,,,,,,,,,,,,,
2005-01-01,22,2.1,0.0,,,0.0,0.0,15.0,35.0,35.0,15.0,0.0,,,,0.0,,,,,,,,,,,,,
2005-01-01,23,1.7,1.0,,,5.0,11.0,18.0,30.0,18.0,11.0,5.0,,,,1.0,,,,,,,,,,,,,
2005-01-01,24,1.9,0.0,,,,5.0,10.0,40.0,30.0,10.0,5.0,,,,0.0,,,,,,,,,,,,,
2005-01-01,26,2.0,0.0,,,,2.5,10.0,35.0,37.5,15.0,,,,,0.0,,,,,,,,,,,,,
2005-01-01,28,1.5,0.0,,,3.0,5.0,20.0,35.0,20.0,10.0,5.0,,,,2.0,,,,,,,,,,,,,
2005-01-01,29,1.7,0.0,,,,,15.0,70.0,15.0,,,,,,0.0,,,,,,,,,,,,,
2005-01-01,30,1.6,0.0,,,,,,70.0,30.0,,,,,,0.0,,,,,,,,,,,,,
2005-01-01,31,1.8,0.0,,,,,15.0,60.0,25.0,,,,,,0.0,,,,,,,,,,,,,
2005-01-01,32,1.8,0.0,,,5.0,5.0,15.0,30.0,30.0,10.0,5.0,,,,0.0,,,,,,,,,,,,,
2005-01-01,33,1.8,0.0,,,,,,90.0,10.0,,,,,,0.0,,,,,,,,,,,,,
2005-01-01,36,1.8,0.0,,,,5.0,10.0,40.0,30.0,15.0,,,,,0.0,,,,,,,,,,,,,
2005-01-01,37,2.0,0.0,,,,,,50.0,50.0,,,,,,0.0,,,,,,,,,,,,,
2005-01-01,38,1.9,0.0,,,,,,60.0,40.0,,,,,,0.0,,,,,,,,,,,,,
2005-01-01,39,1.9,0.0,,,,10.0,15.0,30.0,25.0,15.0,5.0,,,,0.0,,,,,,,,,,,,,
2005-01-01,49,1.5,5.0,,,5.0,15.0,25.0,25.0,20.0,5.0,,,,,0.0,,,,,,,,,,,,,
2005-01-01,50,1.5,0.0,,,,,50.0,50.0,,,,,,,0.0,,,,,,,,,,,,,
2005-01-01,52,1.6,0.0,,,,,,80.0,20.0,,,,,,0.0,,,,,,,,,,,,,
2005-01-01,54,1.8,0.0,,,,,20.0,40.0,40.0,,,,,,0.0,,,,,,,,,,,,,
2005-01-01,56,1.9,1.0,,,5.0,6.0,15.0,35.0,25.0,8.0,3.0,,,,2.0,,,,,,,,,,,,,
2005-01-01,59,1.6,0.0,,,,,10.0,55.00000000000001,35.0,,,,,,0.0,,,,,,,,,,,,,
2005-01-01,60,1.6,0.0,,,,15.0,25.0,30.0,25.0,5.0,,,,,0.0,,,,,,,,,,,,,
2005-01-01,61,1.8,0.0,,,,,10.0,40.0,40.0,10.0,,,,,0.0,,,,,,,,,,,,,
2005-01-01,63,1.7,0.0,,,,,30.0,50.0,20.0,,,,,,0.0,,,,,,,,,,,,,
2005-01-01,70,1.9,0.0,,,,,15.0,65.0,20.0,,,,,,0.0,,,,,,,,,,,,,
2005-01-01,72,1.8,0.0,,,,,,80.0,20.0,,,,,,0.0,,,,,,,,,,,,,
2005-01-01,76,1.1,5.0,,,10.0,20.0,30.0,20.0,10.0,3.0,1.5,,,,0.5,,,,,,,,,,,,,
2005-01-01,84,1.7,0.0,,,0.0,2.0,15.0,43.0,35.0,5.0,0.0,,,,0.0,,,,,,,,,,,,,
2005-01-01,88,1.8,0.0,,,5.0,10.0,15.0,35.0,20.0,10.0,5.0,,,,0.0,,,,,,,,,,,,,
2005-01-01,89,2.2,0.0,,,,,10.0,30.0,40.0,15.0,5.0,,,,0.0,,,,,,,,,,,,,
2005-01-01,90,1.7,0.0,,,0.0,5.0,20.0,35.0,35.0,5.0,0.0,,,,0.0,,,,,,,,,,,,,
2005-01-01,91,1.8,0.0,,,,,5.0,45.0,40.0,10.0,,,,,0.0,,,,,,,,,,,,,
2005-01-01,92,1.8,0.8197911699180209,,,2.2777506097722244,8.409922089159007,18.1839910181816,25.615055137438492,23.511952087648805,14.06278907859372,5.478668449452132,,,,1.6400803598359919,,,,,,,,,,,,,
2005-01-01,93,1.7,0.0,,,,,20.0,60.0,20.0,,,,,,0.0,,,,,,,,,,,,,
2005-01-01,94,2.0,0.0,,,,5.0,10.0,20.0,30.0,20.0,10.0,,,,5.0,,,,,,,,,,,,,
2005-01-01,95,1.8,0.0,,,4.0,13.0,20.0,28.000000000000004,21.0,14.000000000000002,0.0,,,,0.0,,,,,,,,,,,,,
2005-01-01,96,2.0,0.0,,,,5.0,13.0,40.0,30.0,10.0,2.0,,,,0.0,,,,,,,,,,,,,
2005-01-01,97,1.8,0.0,,,,,20.0,60.0,15.0,5.0,,,,,0.0,,,,,,,,,,,,,
2005-01-01,98,1.8,0.0,,,,10.0,25.0,40.0,15.0,10.0,,,,,0.0,,,,,,,,,,,,,
2005-01-01,99,1.7,0.0,,,,,10.0,55.00000000000001,25.0,10.0,,,,,0.0,,,,,,,,,,,,,
2005-04-01,1,2.1,0.0,,,5.0,10.0,15.0,20.0,20.0,20.0,10.0,,,,0.0,,,,,,,,,,,,,
2005-04-01,2,1.6,0.0,,,2.0,4.0,20.0,30.0,23.0,15.0,6.0,,,,0.0,,,,,,,,,,,,,
2005-04-01,3,2.0,0.0,,,5.0,10.0,15.0,20.0,20.0,15.0,10.0,,,,5.0,,,,,,,,,,,,,
2005-04-01,4,2.1,0.0,,,,,,20.0,60.0,20.0,,,,,0.0,,,,,,,,,,,,,
2005-04-01,5,1.9,0.0,,,,,5.0,50.0,40.0,5.0,,,,,0.0,,,,,,,,,,,,,
2005-04-01,9,1.6,0.0,,,,5.0,20.0,50.0,20.0,5.0,,,,,0.0,,,,,,,,,,,,,
2005-04-01,14,1.6,0.0,,,,10.0,30.0,40.0,20.0,,,,,,0.0,,,,,,,,,,,,,
2005-04-01,15,1.8,0.0,,,,,20.0,40.0,30.0,10.0,,,,,0.0,,,,,,,,,,,,,
2005-04-01,16,1.7,0.0,,,3.0,13.0,19.0,20.0,17.0,15.0,10.0,,,,3.0,,,,,,,,,,,,,
2005-04-01,17,1.9,0.0,,,5.0,5.0,15.0,25.0,35.0,10.0,5.0,,,,0.0,,,,,,,,,,,,,
2005-04-01,19,2.0,0.0,,,,,,50.0,50.0,,,,,,0.0,,,,,,,,,,,,,
2005-04-01,20,1.6,0.0,,,,,10.0,70.0,20.0,,,,,,0.0,,,,,,,,,,,,,
2005-04-01,22,2.1,0.0,,,0.0,0.0,10.0,35.0,50.0,5.0,0.0,,,,0.0,,,,,,,,,,,,,
2005-04-01,23,1.7,1.0,,,5.0,11.0,18.0,30.0,18.0,11.0,5.0,,,,1.0,,,,,,,,,,,,,
2005-04-01,24,1.7,0.0,,,,5.0,20.0,45.0,25.0,5.0,,,,,0.0,,,,,,,,,,,,,
2005-04-01,26,1.8,0.0,,,,7.5,20.0,22.5,22.5,20.0,7.5,,,,0.0,,,,,,,,,,,,,
2005-04-01,28,1.8,2.0,,,4.0,10.0,20.0,30.0,20.0,10.0,3.0,,,,1.0,,,,,,,,,,,,,
2005-04-01,30,1.6,0.0,,,,,,70.0,30.0,,,,,,0.0,,,,,,,,,,,,,
2005-04-01,31,1.6,0.0,,,,,30.0,50.0,20.0,,,,,,0.0,,,,,,,,,,,,,
2005-04-01,32,1.7,0.0,,,,,20.0,40.0,30.0,10.0,,,,,0.0,,,,,,,,,,,,,
2005-04-01,33,2.5,0.0,,,,,,10.0,40.0,40.0,10.0,,,,0.0,,,,,,,,,,,,,
2005-04-01,36,1.8,0.0,,,,,15.0,40.0,35.0,10.0,,,,,0.0,,,,,,,,,,,,,
2005-04-01,37,2.0,0.0,,,,,,50.0,50.0,,,,,,0.0,,,,,,,,,,,,,
2005-04-01,38,1.7,0.0,,,,,,60.0,40.0,,,,,,0.0,,,,,,,,,,,,,
